Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LFK_M_R
8197,Water,Water,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
8198,Water,Water,Cropland,Water,Non_Wetland,Grassland,Wetland,Water
8199,Water,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
8200,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
8201,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
8202,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
8203,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Forest
8204,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
8205,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
8206,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
8207,Water,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
8208,Water,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Forest
8209,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Built-up
8210,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
8211,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
8212,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
8213,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Forest
8214,Water,Water,Cropland,Water,Non_Wetland,Built-up,Built-up,Water
8215,Water,Water,Cropland,Water,Non_Wetland,Built-up,Water,Grassland
8216,Water,Water,Cropland,Water,Non_Wetland,Built-up,Water,Bareland
8217,Water,Water,Cropland,Water,Non_Wetland,Built-up,Water,Water
8218,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
8219,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
8220,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
8221,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Forest
8222,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Water
8223,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Forest
8224,Water,Water,Cropland,Water,Non_Wetland,Water,Bareland,Water
8225,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
8226,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
8227,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
8228,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
8229,Water,Water,Cropland,Water,Non_Wetland,Water,Forest,Grassland
8230,Water,Water,Cropland,Water,Non_Wetland,Water,Forest,Water
8231,Water,Water,Cropland,Water,Non_Wetland,Water,Forest,Forest
8232,Water,Water,Cropland,Water,Non_Wetland,Forest,Grassland,Forest
8233,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
8234,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
8235,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
8236,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
8237,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
8238,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
8239,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Water
8240,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8241,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
8242,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8243,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8244,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
8245,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8246,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Bareland
8247,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Water
8248,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
8249,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
8250,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
8251,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
8252,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
8253,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
8254,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
8255,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
8256,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
8257,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8258,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
8259,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8260,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
8261,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
8262,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
8263,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
8264,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
8265,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
8266,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
8267,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
8268,Water,Water,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
8269,Water,Water,Wetland,NULL,Wetland,Built-up,Bareland,Grassland
8270,Water,Water,Wetland,NULL,Wetland,Built-up,Bareland,Water
8271,Water,Water,Wetland,NULL,Wetland,Built-up,Bareland,Forest
8272,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Grassland
8273,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Water
8274,Water,Water,Wetland,NULL,Wetland,Built-up,Water,Forest
8275,Water,Water,Wetland,NULL,Wetland,Built-up,Forest,Forest
8276,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
8277,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
8278,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
8279,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
8280,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
8281,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
8282,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
8283,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
8284,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
8285,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
8286,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
8287,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
8288,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
8289,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
8290,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
8291,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
8292,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
8293,Water,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
8294,Water,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
8295,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
8296,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
8297,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Water
8298,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
8299,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
8300,Water,Water,Wetland,NULL,Wetland,Forest,Bareland,Forest
8301,Water,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
8302,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
8303,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
8304,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
8305,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
8306,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
8307,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
8308,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
8309,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
8310,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
8311,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
8312,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Water
8313,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
8314,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Bareland
8315,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
8316,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
8317,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
8318,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
8319,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
8320,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
8321,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
8322,Water,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Water
8323,Water,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
8324,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Water
8325,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
8326,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
8327,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
8328,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
8329,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
8330,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
8331,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
8332,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
8333,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
8334,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
8335,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
8336,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
8337,Water,Water,Wetland,Non_Water,Wetland,Built-up,Grassland,Forest
8338,Water,Water,Wetland,Non_Water,Wetland,Built-up,Bareland,Forest
8339,Water,Water,Wetland,Non_Water,Wetland,Built-up,Built-up,Water
8340,Water,Water,Wetland,Non_Water,Wetland,Built-up,Water,Water
8341,Water,Water,Wetland,Non_Water,Wetland,Built-up,Forest,Grassland
8342,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
8343,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
8344,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
8345,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
8346,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
8347,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
8348,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
8349,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
8350,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
8351,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Forest
8352,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
8353,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
8354,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8355,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
8356,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
8357,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
8358,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
8359,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
8360,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
8361,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
8362,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
8363,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
8364,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Water
8365,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
8366,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
8367,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Water
8368,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
8369,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
8370,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
8371,Water,Water,Wetland,Water,Wetland,NULL,Forest,Water
8372,Water,Water,Wetland,Water,Wetland,NULL,Forest,Forest
8373,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
8374,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
8375,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
8376,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
8377,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
8378,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
8379,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
8380,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
8381,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
8382,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
8383,Water,Water,Wetland,Water,Wetland,Grassland,Forest,Grassland
8384,Water,Water,Wetland,Water,Wetland,Grassland,Forest,Water
8385,Water,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
8386,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
8387,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Grassland
8388,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
8389,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
8390,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
8391,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
8392,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Wetland
8393,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
8394,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
8395,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
8396,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
8397,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
8398,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
8399,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
8400,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
8401,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Grassland
8402,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Water
8403,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
8404,Water,Water,Wetland,Water,Wetland,Built-up,Bareland,Grassland
8405,Water,Water,Wetland,Water,Wetland,Built-up,Bareland,Water
8406,Water,Water,Wetland,Water,Wetland,Built-up,Bareland,Forest
8407,Water,Water,Wetland,Water,Wetland,Built-up,Built-up,Water
8408,Water,Water,Wetland,Water,Wetland,Built-up,Water,Grassland
8409,Water,Water,Wetland,Water,Wetland,Built-up,Water,Water
8410,Water,Water,Wetland,Water,Wetland,Built-up,Water,Forest
8411,Water,Water,Wetland,Water,Wetland,Built-up,Forest,Water
8412,Water,Water,Wetland,Water,Wetland,Water,NULL,Grassland
8413,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
8414,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
8415,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
8416,Water,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
8417,Water,Water,Wetland,Water,Wetland,Water,Grassland,Bareland
8418,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
8419,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
8420,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
8421,Water,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
8422,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
8423,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
8424,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
8425,Water,Water,Wetland,Water,Wetland,Water,Bareland,Forest
8426,Water,Water,Wetland,Water,Wetland,Water,Built-up,Water
8427,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
8428,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
8429,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
8430,Water,Water,Wetland,Water,Wetland,Water,Water,Water
8431,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
8432,Water,Water,Wetland,Water,Wetland,Water,Forest,Grassland
8433,Water,Water,Wetland,Water,Wetland,Water,Forest,Wetland
8434,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
8435,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
8436,Water,Water,Wetland,Water,Wetland,Forest,Grassland,Water
8437,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
8438,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
8439,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
8440,Water,Water,Wetland,Water,Wetland,Forest,Forest,Water
8441,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
8442,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Water
8443,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
8444,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
8445,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Water
8446,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Water,Grassland
8447,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
8448,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Water,Grassland
8449,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Water,Water
8450,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Forest
8451,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Grassland
8452,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Bareland
8453,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Water
8454,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Forest
8455,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Water
8456,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Bareland,Grassland
8457,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Bareland,Forest
8458,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Grassland
8459,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Water
8460,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Forest
8461,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
8462,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Grassland,Grassland
8463,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Grassland
8464,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
8465,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Grassland
8466,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Water
8467,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Forest,Forest
8468,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Grassland,Grassland
8469,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Water
8470,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Grassland,Grassland
8471,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Grassland,Water
8472,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Grassland,Forest
8473,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Grassland
8474,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Bareland
8475,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
8476,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
8477,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
8478,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
8479,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
8480,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8481,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8482,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
8483,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
8484,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8485,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
8486,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
8487,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8488,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Water
8489,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
8490,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Bareland
8491,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
8492,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
8493,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
8494,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Water
8495,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
8496,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8497,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8498,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
8499,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
8500,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8501,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
8502,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
8503,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8504,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
8505,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
8506,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
8507,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
8508,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
8509,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
8510,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
8511,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
8512,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8513,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Grassland,Water
8514,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Grassland,Forest
8515,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Bareland,Bareland
8516,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Bareland,Water
8517,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Water,Water
