Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MGS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MGS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MGS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MGS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MGS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MGS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MGS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MGS_M_R
3654,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
3655,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
3656,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Water
3657,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3658,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3659,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
3660,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
3661,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
3662,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
3663,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Water
3664,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
3665,Forest,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
3666,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Water
3667,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
3668,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
3669,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
3670,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
3671,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3672,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
3673,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
3674,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
3675,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
3676,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
3677,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3678,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3679,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3680,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3681,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3682,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3683,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3684,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3685,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3686,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
3687,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
3688,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3689,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3690,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
3691,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3692,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3693,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
3694,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3695,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
3696,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
3697,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3698,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3699,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3700,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3701,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
3702,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3703,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3704,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3705,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
3706,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
3707,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3708,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3709,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3710,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3711,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
3712,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3713,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3714,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3715,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
3716,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3717,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3718,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Water
3719,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3720,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
3721,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
3722,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
3723,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
3724,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
3725,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
3726,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
3727,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Water
3728,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
3729,Forest,NULL,Bareland,Water,Non_Wetland,Built-up,Wetland,Grassland
3730,Forest,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
3731,Forest,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
3732,Forest,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Water
3733,Forest,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Forest
3734,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
3735,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
3736,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
3737,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3738,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3739,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
3740,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
3741,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3742,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
3743,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
3744,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
3745,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
3746,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
3747,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
3748,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
3749,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
3750,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
3751,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
3752,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3753,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3754,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
3755,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
3756,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
3757,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
3758,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
3759,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
3760,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
3761,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3762,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Built-up,Forest
3763,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
3764,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
3765,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
3766,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
3767,Forest,NULL,Water,NULL,Water,NULL,Wetland,Forest
3768,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
3769,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Forest
3770,Forest,NULL,Water,NULL,Water,Grassland,Forest,Grassland
3771,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
3772,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Forest
3773,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
3774,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Water
3775,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
3776,Forest,NULL,Water,NULL,Water,Bareland,Forest,Grassland
3777,Forest,NULL,Water,NULL,Water,Built-up,Wetland,Grassland
3778,Forest,NULL,Water,NULL,Water,Water,Grassland,Grassland
3779,Forest,NULL,Water,NULL,Water,Water,Wetland,Grassland
3780,Forest,NULL,Water,NULL,Water,Water,Wetland,Water
3781,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
3782,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
3783,Forest,NULL,Water,Non_Water,Water,NULL,Wetland,Forest
3784,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
3785,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
3786,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Water
3787,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
3788,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
3789,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Water
3790,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Forest
3791,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
3792,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Water
3793,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Forest
3794,Forest,NULL,Water,Non_Water,Water,Water,Water,Grassland
3795,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
3796,Forest,NULL,Water,Water,Water,NULL,Wetland,Grassland
3797,Forest,NULL,Water,Water,Water,Grassland,Grassland,Bareland
3798,Forest,NULL,Water,Water,Water,Grassland,Wetland,Grassland
3799,Forest,NULL,Water,Water,Water,Grassland,Wetland,Forest
3800,Forest,NULL,Water,Water,Water,Wetland,Wetland,Grassland
3801,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
3802,Forest,NULL,Water,Water,Water,Wetland,Wetland,Water
3803,Forest,NULL,Water,Water,Water,Wetland,Wetland,Forest
3804,Forest,NULL,Water,Water,Water,Wetland,Water,Grassland
3805,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
3806,Forest,NULL,Water,Water,Water,Wetland,Water,Water
3807,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
3808,Forest,NULL,Water,Water,Water,Bareland,Water,Water
3809,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
3810,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
3811,Forest,NULL,Water,Water,Water,Water,Wetland,Water
3812,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
3813,Forest,NULL,Water,Water,Water,Water,Water,Grassland
3814,Forest,NULL,Water,Water,Water,Water,Water,Wetland
3815,Forest,NULL,Water,Water,Water,Water,Water,Water
3816,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3817,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3818,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3819,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3820,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3821,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3822,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3823,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3824,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3825,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3826,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3827,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3828,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3829,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
3830,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3831,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3832,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
3833,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3834,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3835,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3836,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3837,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3838,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3839,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
3840,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3841,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3842,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3843,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3844,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3845,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3846,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3847,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3848,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3849,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3850,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
3851,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3852,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3853,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3854,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3855,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3856,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3857,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3858,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3859,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3860,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3861,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3862,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
3863,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
3864,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3865,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3866,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
3867,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3868,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
3869,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
3870,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
3871,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
3872,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3873,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
3874,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
3875,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
3876,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3877,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
3878,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3879,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
3880,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
3881,Forest,NULL,Forest,Water,Non_Wetland,Built-up,Wetland,Grassland
3882,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
3883,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
3884,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
3885,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
3886,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3887,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3888,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3889,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3890,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Forest
3891,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3892,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3893,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3894,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3895,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3896,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
3897,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
3898,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3899,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3900,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3901,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3902,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
3903,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3904,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3905,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3906,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3907,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3908,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3909,Forest,Wetland,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
3910,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3911,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3912,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
3913,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3914,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3915,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3916,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3917,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
3918,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3919,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3920,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3921,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
3922,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
3923,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3924,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
3925,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3926,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
3927,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
3928,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
3929,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3930,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
3931,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
3932,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Water,Forest
3933,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
3934,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
3935,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
3936,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
3937,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
3938,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
3939,Forest,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
3940,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Grassland
3941,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3942,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3943,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3944,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3945,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3946,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3947,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3948,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3949,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3950,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3951,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3952,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3953,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3954,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3955,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3956,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3957,Forest,Wetland,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
3958,Forest,Wetland,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
3959,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3960,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3961,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3962,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
3963,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3964,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3965,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3966,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3967,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3968,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
3969,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3970,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
3971,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3972,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
3973,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
3974,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3975,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
3976,Forest,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
3977,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3978,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3979,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3980,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3981,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3982,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3983,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3984,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3985,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3986,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
3987,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
3988,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3989,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
