Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWR_M_R
3814,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
3815,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3816,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3817,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3818,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3819,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3820,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3821,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3822,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3823,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3824,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3825,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3826,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3827,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3828,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3829,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3830,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3831,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
3832,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
3833,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3834,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3835,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3836,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3837,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3838,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
3839,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3840,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
3841,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
3842,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3843,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
3844,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
3845,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
3846,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
3847,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
3848,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
3849,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3850,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3851,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3852,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3853,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3854,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3855,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3856,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3857,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3858,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3859,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3860,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3861,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
3862,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3863,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3864,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
3865,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3866,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3867,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3868,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3869,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3870,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3871,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3872,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3873,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3874,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3875,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3876,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3877,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3878,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3879,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3880,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3881,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3882,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3883,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
3884,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3885,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
3886,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3887,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3888,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
3889,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3890,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3891,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3892,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
3893,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
3894,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3895,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3896,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3897,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3898,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3899,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3900,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
3901,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3902,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3903,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3904,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3905,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3906,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3907,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3908,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
3909,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
3910,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3911,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3912,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3913,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3914,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3915,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
3916,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
3917,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
3918,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3919,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3920,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
3921,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
3922,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
3923,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3924,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
3925,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3926,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3927,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3928,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3929,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
3930,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3931,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3932,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
3933,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
3934,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3935,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
3936,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
3937,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
3938,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3939,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3940,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3941,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3942,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3943,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3944,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
3945,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
3946,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
3947,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3948,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
3949,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
3950,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3951,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
3952,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3953,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3954,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3955,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Water
3956,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3957,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
3958,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
3959,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
3960,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Wetland
3961,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
3962,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
3963,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
3964,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
3965,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
3966,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
3967,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
3968,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
3969,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
3970,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
3971,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
3972,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
3973,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
3974,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
3975,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
3976,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
3977,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
3978,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3979,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3980,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3981,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3982,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
3983,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3984,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
3985,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3986,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
3987,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3988,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3989,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3990,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3991,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
3992,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3993,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
3994,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
3995,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3996,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
3997,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3998,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3999,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
4000,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
4001,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
4002,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4003,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
4004,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
4005,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
4006,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4007,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
4008,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
4009,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
4010,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
4011,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4012,Forest,NULL,Wetland,Water,Wetland,Wetland,Forest,Forest
4013,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
4014,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
4015,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Water
4016,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
4017,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
4018,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
4019,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Water
4020,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
4021,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
4022,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
4023,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
4024,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
4025,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
4026,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
4027,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
4028,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
4029,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
4030,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
4031,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4032,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4033,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4034,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
4035,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4036,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4037,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4038,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
4039,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4040,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4041,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4042,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4043,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4044,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
4045,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4046,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4047,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
4048,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4049,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
4050,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4051,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
4052,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
4053,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
4054,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4055,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
4056,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4057,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
4058,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4059,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
4060,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4061,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
4062,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4063,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4064,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
4065,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4066,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
4067,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4068,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
4069,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Wetland
4070,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4071,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4072,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4073,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4074,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4075,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
4076,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
4077,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
4078,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
4079,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
4080,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4081,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4082,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4083,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4084,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4085,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
4086,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4087,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4088,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4089,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
4090,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4091,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
4092,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
4093,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
4094,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
4095,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4096,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4097,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
4098,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
4099,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
4100,Forest,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Wetland
4101,Forest,NULL,Built-up,Water,Non_Wetland,Water,Water,Wetland
4102,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
4103,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
4104,Forest,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
4105,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
4106,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Forest
4107,Forest,NULL,Water,Water,Water,NULL,Wetland,Forest
4108,Forest,NULL,Water,Water,Water,Grassland,Grassland,Grassland
4109,Forest,NULL,Water,Water,Water,Grassland,Grassland,Water
4110,Forest,NULL,Water,Water,Water,Grassland,Water,Wetland
4111,Forest,NULL,Water,Water,Water,Bareland,Water,Grassland
4112,Forest,NULL,Water,Water,Water,Water,Wetland,Water
4113,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4114,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
4115,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4116,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
4117,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
4118,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
4119,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4120,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4121,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4122,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4123,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4124,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4125,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4126,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4127,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4128,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4129,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
4130,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4131,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4132,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4133,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
4134,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
4135,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4136,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4137,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4138,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
4139,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4140,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
