Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KUG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KUG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KUG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KUG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KUG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KUG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KUG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KUG_M_R
1429,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
1430,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
1431,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Forest
1432,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
1433,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
1434,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1435,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
1436,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
1437,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Water,Water
1438,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
1439,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1440,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1441,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1442,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1443,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1444,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1445,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1446,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
1447,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1448,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
1449,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
1450,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
1451,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
1452,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1453,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1454,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
1455,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1456,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
1457,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
1458,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
1459,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1460,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
1461,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
1462,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1463,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1464,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
1465,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1466,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1467,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1468,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1469,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1470,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1471,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
1472,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1473,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
1474,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
1475,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
1476,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1477,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1478,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1479,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1480,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1481,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1482,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1483,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1484,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1485,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1486,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1487,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1488,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
1489,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1490,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1491,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1492,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1493,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
1494,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
1495,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1496,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1497,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
1498,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1499,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1500,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1501,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1502,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1503,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1504,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1505,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1506,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1507,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1508,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1509,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1510,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1511,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1512,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1513,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1514,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
1515,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
1516,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
1517,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1518,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
1519,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1520,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1521,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1522,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1523,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1524,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1525,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
1526,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1527,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1528,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1529,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1530,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
1531,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1532,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1533,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1534,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
1535,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
1536,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
1537,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
1538,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1539,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
1540,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
1541,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1542,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1543,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1544,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1545,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1546,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
1547,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
1548,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1549,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
1550,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
1551,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
1552,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1553,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1554,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
1555,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
1556,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1557,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
1558,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
1559,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1560,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1561,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1562,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1563,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
1564,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
1565,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
1566,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1567,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
1568,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
1569,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1570,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1571,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1572,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1573,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
1574,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
1575,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1576,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1577,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1578,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
1579,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
1580,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
1581,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1582,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
1583,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
1584,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
1585,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
1586,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
1587,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
1588,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
1589,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
1590,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
1591,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1592,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
1593,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1594,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
1595,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
1596,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
1597,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Wetland
1598,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Water
1599,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1600,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1601,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1602,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1603,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1604,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1605,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
1606,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
1607,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
1608,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
1609,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
1610,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Water
1611,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1612,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
1613,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1614,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
1615,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
1616,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
1617,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1618,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1619,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1620,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1621,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1622,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1623,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1624,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
1625,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1626,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
1627,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1628,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1629,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1630,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1631,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1632,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1633,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1634,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1635,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
1636,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1637,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1638,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1639,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1640,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1641,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1642,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1643,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1644,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1645,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1646,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1647,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1648,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1649,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1650,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1651,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1652,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1653,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1654,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1655,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1656,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
1657,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Forest
1658,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1659,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1660,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
1661,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
1662,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
1663,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
1664,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1665,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
1666,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1667,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
1668,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1669,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1670,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
1671,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1672,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1673,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1674,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1675,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1676,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1677,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1678,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1679,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1680,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1681,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1682,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1683,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1684,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1685,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1686,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
1687,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
1688,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
1689,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
1690,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
1691,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
1692,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
1693,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
1694,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
1695,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
1696,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1697,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
1698,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
1699,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
1700,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
1701,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
1702,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
1703,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
1704,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
1705,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
1706,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
1707,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
1708,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
1709,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1710,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
1711,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
1712,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1713,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1714,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1715,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1716,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1717,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1718,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1719,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1720,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1721,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
1722,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1723,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1724,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
1725,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
1726,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1727,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1728,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1729,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1730,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1731,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1732,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1733,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1734,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1735,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1736,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1737,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1738,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
1739,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1740,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1741,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
1742,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1743,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
