Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NTH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NTH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NTH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NTH_M_R
1223,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
1224,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL
1225,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Grassland
1226,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland
1227,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Bareland
1228,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Built-up
1229,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water
1230,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Forest
1231,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
1232,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
1233,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland
1234,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water
1235,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
1236,Wetland,Wetland,Wetland,Water,Wetland,NULL,Grassland
1237,Wetland,Wetland,Wetland,Water,Wetland,NULL,Wetland
1238,Wetland,Wetland,Wetland,Water,Wetland,NULL,Bareland
1239,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water
1240,Wetland,Wetland,Wetland,Water,Wetland,NULL,Forest
1241,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,Grassland
1242,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland
1243,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,Bareland
1244,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1245,Wetland,Wetland,Water,NULL,Water,NULL,Grassland
1246,Wetland,Wetland,Water,NULL,Water,NULL,Wetland
1247,Wetland,Wetland,Water,NULL,Water,NULL,Bareland
1248,Wetland,Wetland,Water,NULL,Water,NULL,Built-up
1249,Wetland,Wetland,Water,NULL,Water,NULL,Water
1250,Wetland,Wetland,Water,NULL,Water,NULL,Forest
1251,Wetland,Wetland,Water,Non_Water,Water,NULL,Grassland
1252,Wetland,Wetland,Water,Non_Water,Water,NULL,Bareland
1253,Wetland,Wetland,Water,Non_Water,Water,NULL,Water
1254,Wetland,Wetland,Water,Non_Water,Water,NULL,Forest
1255,Wetland,Wetland,Water,Water,Water,NULL,Grassland
1256,Wetland,Wetland,Water,Water,Water,NULL,Wetland
1257,Wetland,Wetland,Water,Water,Water,NULL,Bareland
1258,Wetland,Wetland,Water,Water,Water,NULL,Water
1259,Wetland,Wetland,Water,Water,Water,NULL,Forest
1260,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1261,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
1262,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
1263,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Water
1264,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
1265,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1266,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1267,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Bareland
1268,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
1269,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
1270,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
1271,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
1272,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Bareland
1273,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Water
1274,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Forest
1275,Wetland,Bareland,NULL,NULL,Non_Wetland,NULL,Grassland
1276,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1277,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1278,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water
1279,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,Water
1280,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,Forest
1281,Wetland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1282,Wetland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1283,Wetland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
1284,Wetland,Bareland,Cropland,NULL,Non_Wetland,NULL,Forest
1285,Wetland,Bareland,Cropland,Water,Non_Wetland,NULL,Water
1286,Wetland,Bareland,Wetland,NULL,Wetland,NULL,Water
1287,Wetland,Bareland,Wetland,Water,Wetland,NULL,Wetland
1288,Wetland,Bareland,Wetland,Water,Wetland,NULL,Water
1289,Wetland,Bareland,Water,NULL,Water,NULL,Grassland
1290,Wetland,Bareland,Water,Water,Water,NULL,Grassland
1291,Wetland,Bareland,Water,Water,Water,NULL,Bareland
1292,Wetland,Bareland,Water,Water,Water,NULL,Water
1293,Wetland,Bareland,Water,Water,Water,NULL,Forest
1294,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland
1295,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,Wetland
1296,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland
1297,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
1298,Wetland,Bareland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1299,Wetland,Bareland,Forest,Non_Water,Non_Wetland,NULL,Water
1300,Wetland,Bareland,Forest,Non_Water,Non_Wetland,NULL,Forest
1301,Wetland,Bareland,Forest,Water,Non_Wetland,NULL,Bareland
1302,Wetland,Bareland,Forest,Water,Non_Wetland,NULL,Water
1303,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,Forest
1304,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1305,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
1306,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water
1307,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
1308,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1309,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1310,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,Grassland
1311,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,Bareland
1312,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,Water
1313,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
1314,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland
1315,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
1316,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
1317,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland
1318,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland
1319,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up
1320,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water
1321,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
1322,Wetland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Bareland
1323,Wetland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water
1324,Wetland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest
1325,Wetland,Built-up,Cropland,Water,Non_Wetland,NULL,Grassland
1326,Wetland,Built-up,Cropland,Water,Non_Wetland,NULL,Water
1327,Wetland,Built-up,Cropland,Water,Non_Wetland,NULL,Forest
1328,Wetland,Built-up,Wetland,NULL,Wetland,NULL,Forest
1329,Wetland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
1330,Wetland,Built-up,Water,NULL,Water,NULL,Grassland
1331,Wetland,Built-up,Water,NULL,Water,NULL,Bareland
1332,Wetland,Built-up,Water,NULL,Water,NULL,Forest
1333,Wetland,Built-up,Water,Water,Water,NULL,Grassland
1334,Wetland,Built-up,Water,Water,Water,NULL,Water
1335,Wetland,Built-up,Water,Water,Water,NULL,Forest
1336,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
1337,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland
1338,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,Water
1339,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
1340,Wetland,Built-up,Forest,Water,Non_Wetland,NULL,Bareland
1341,Wetland,Built-up,Forest,Water,Non_Wetland,NULL,Water
1342,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Grassland
1343,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Water
1344,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Forest
1345,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland
1346,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Bareland
1347,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Water
1348,Wetland,Water,NULL,Water,Non_Wetland,NULL,Water
1349,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL
1350,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1351,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
1352,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up
1353,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Water
1354,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
1355,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1356,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1357,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
1358,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1359,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
1360,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
1361,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Water
1362,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Forest
1363,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
1364,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
1365,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Forest
1366,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1367,Wetland,Water,Grassland,Water,Non_Wetland,NULL,Grassland
1368,Wetland,Water,Grassland,Water,Non_Wetland,NULL,Water
1369,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL
1370,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
1371,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
1372,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Built-up
1373,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Water
1374,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Forest
1375,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1376,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland
1377,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
1378,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
1379,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Grassland
1380,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Bareland
1381,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Water
1382,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Forest
1383,Wetland,Water,Wetland,NULL,Wetland,NULL,Grassland
1384,Wetland,Water,Wetland,NULL,Wetland,NULL,Water
1385,Wetland,Water,Wetland,NULL,Wetland,NULL,Forest
1386,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Grassland
1387,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water
1388,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Forest
1389,Wetland,Water,Wetland,Water,Wetland,NULL,Grassland
1390,Wetland,Water,Wetland,Water,Wetland,NULL,Wetland
1391,Wetland,Water,Wetland,Water,Wetland,NULL,Water
1392,Wetland,Water,Wetland,Water,Wetland,NULL,Forest
1393,Wetland,Water,Built-up,NULL,Non_Wetland,NULL,Grassland
1394,Wetland,Water,Water,NULL,Water,NULL,Grassland
1395,Wetland,Water,Water,NULL,Water,NULL,Bareland
1396,Wetland,Water,Water,NULL,Water,NULL,Water
1397,Wetland,Water,Water,NULL,Water,NULL,Forest
1398,Wetland,Water,Water,Non_Water,Water,NULL,Grassland
1399,Wetland,Water,Water,Non_Water,Water,NULL,Bareland
1400,Wetland,Water,Water,Non_Water,Water,NULL,Water
1401,Wetland,Water,Water,Non_Water,Water,NULL,Forest
1402,Wetland,Water,Water,Water,Water,NULL,Grassland
1403,Wetland,Water,Water,Water,Water,NULL,Wetland
1404,Wetland,Water,Water,Water,Water,NULL,Bareland
1405,Wetland,Water,Water,Water,Water,NULL,Water
1406,Wetland,Water,Water,Water,Water,NULL,Forest
1407,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Grassland
1408,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Wetland
1409,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Bareland
1410,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Water
1411,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Forest
1412,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
1413,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland
1414,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Water
1415,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
1416,Wetland,Water,Forest,Water,Non_Wetland,NULL,Grassland
1417,Wetland,Water,Forest,Water,Non_Wetland,NULL,Bareland
1418,Wetland,Water,Forest,Water,Non_Wetland,NULL,Water
1419,Wetland,Water,Forest,Water,Non_Wetland,NULL,Forest
1420,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
1421,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,Forest
1422,Wetland,Forest,NULL,Water,Non_Wetland,NULL,Grassland
1423,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1424,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,Water
1425,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
1426,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1427,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1428,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
1429,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,Water
1430,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
1431,Wetland,Forest,Grassland,Water,Non_Wetland,NULL,Bareland
1432,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
1433,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland
1434,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Water
1435,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
1436,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
1437,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,Bareland
1438,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,Water
1439,Wetland,Forest,Wetland,NULL,Wetland,NULL,Forest
1440,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
1441,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Forest
1442,Wetland,Forest,Wetland,Water,Wetland,NULL,Forest
1443,Wetland,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland
1444,Wetland,Forest,Water,Non_Water,Water,NULL,Grassland
1445,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
1446,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
1447,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
1448,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Water
1449,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1450,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
1451,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
1452,Wetland,Forest,Forest,Water,Non_Wetland,NULL,Grassland
1453,Wetland,Forest,Forest,Water,Non_Wetland,NULL,Bareland
1454,Wetland,Forest,Forest,Water,Non_Wetland,NULL,Water
1455,Wetland,Forest,Forest,Water,Non_Wetland,NULL,Forest
1456,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
1457,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland
1458,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water
1459,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Forest
1460,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
1461,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland
1462,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest
1463,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Grassland
1464,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Bareland
1465,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Water
1466,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Forest
1467,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1468,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1469,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1470,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
1471,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
1472,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1473,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1474,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1475,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
1476,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1477,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1478,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
1479,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
1480,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Water
1481,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
1482,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1483,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
1484,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Water
1485,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
1486,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1487,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1488,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
1489,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
1490,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1491,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
1492,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
1493,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up
1494,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water
1495,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
1496,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1497,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland
1498,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water
1499,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
1500,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
1501,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Bareland
1502,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water
1503,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Forest
1504,Bareland,NULL,Wetland,NULL,Wetland,NULL,Grassland
1505,Bareland,NULL,Wetland,NULL,Wetland,NULL,Forest
1506,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
1507,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water
1508,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Forest
1509,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland
1510,Bareland,NULL,Wetland,Water,Wetland,NULL,Water
1511,Bareland,NULL,Wetland,Water,Wetland,NULL,Forest
1512,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
1513,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland
1514,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up
1515,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
1516,Bareland,NULL,Water,NULL,Water,NULL,Grassland
1517,Bareland,NULL,Water,NULL,Water,NULL,Wetland
1518,Bareland,NULL,Water,NULL,Water,NULL,Bareland
1519,Bareland,NULL,Water,NULL,Water,NULL,Water
1520,Bareland,NULL,Water,NULL,Water,NULL,Forest
1521,Bareland,NULL,Water,Non_Water,Water,NULL,Grassland
1522,Bareland,NULL,Water,Non_Water,Water,NULL,Bareland
1523,Bareland,NULL,Water,Non_Water,Water,NULL,Water
1524,Bareland,NULL,Water,Non_Water,Water,NULL,Forest
1525,Bareland,NULL,Water,Water,Water,NULL,Grassland
1526,Bareland,NULL,Water,Water,Water,NULL,Bareland
1527,Bareland,NULL,Water,Water,Water,NULL,Water
1528,Bareland,NULL,Water,Water,Water,NULL,Forest
1529,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1530,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
1531,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up
1532,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Water
1533,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1534,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
1535,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland
1536,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
1537,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
1538,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Grassland
1539,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Bareland
1540,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Water
1541,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Forest
1542,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Water
1543,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,Water
1544,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1545,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1546,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water
1547,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1548,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,Bareland
1549,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,Water
1550,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water
1551,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
1552,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water
1553,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,Water
1554,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
1555,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Water
1556,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
1557,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Bareland
1558,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water
1559,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,Water
1560,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
1561,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland
1562,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,Water
1563,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,Forest
1564,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland
1565,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Bareland
1566,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water
1567,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest
1568,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,Grassland
1569,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,Bareland
1570,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,Water
1571,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,Forest
1572,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1573,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1574,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1575,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
1576,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
1577,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1578,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1579,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1580,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1581,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1582,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
1583,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland
1584,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
1585,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
1586,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
1587,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland
1588,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,Bareland
1589,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
1590,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1591,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
1592,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water
1593,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
1594,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,Bareland
1595,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,Forest
1596,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
1597,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland
1598,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,Built-up
1599,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
