Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXV_M_R
14591,Wetland,Cropland,Forest,Water,Non_Wetland,Cropland,NULL,Wetland
14592,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
14593,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
14594,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
14595,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
14596,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
14597,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
14598,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
14599,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
14600,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
14601,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
14602,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
14603,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Water,NULL
14604,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
14605,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Wetland
14606,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Bareland
14607,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Forest
14608,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
14609,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
14610,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
14611,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
14612,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
14613,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14614,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14615,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
14616,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
14617,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
14618,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
14619,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,Bareland
14620,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,Water
14621,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
14622,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
14623,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
14624,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
14625,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
14626,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
14627,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
14628,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
14629,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Water
14630,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14631,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
14632,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
14633,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
14634,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
14635,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
14636,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
14637,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
14638,Wetland,Wetland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
14639,Wetland,Wetland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
14640,Wetland,Wetland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
14641,Wetland,Wetland,NULL,NULL,Non_Wetland,Cropland,NULL,Water
14642,Wetland,Wetland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
14643,Wetland,Wetland,NULL,NULL,Non_Wetland,Cropland,Water,Grassland
14644,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
14645,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
14646,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
14647,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
14648,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
14649,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,NULL,Water
14650,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
14651,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,NULL
14652,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
14653,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
14654,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Bareland
14655,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Forest
14656,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
14657,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
14658,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
14659,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
14660,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
14661,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
14662,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
14663,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Grassland
14664,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Forest
14665,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
14666,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
14667,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
14668,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
14669,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
14670,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
14671,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
14672,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
14673,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
14674,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
14675,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
14676,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
14677,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Cropland
14678,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
14679,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Bareland
14680,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
14681,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
14682,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
14683,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
14684,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
14685,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
14686,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
14687,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
14688,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
14689,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
14690,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
14691,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Bareland
14692,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
14693,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14694,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
14695,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
14696,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
14697,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Bareland
14698,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
14699,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Bareland
14700,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Cropland
14701,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
14702,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
14703,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,Bareland
14704,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
14705,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Shrubland,Cropland
14706,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Shrubland,Wetland
14707,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
14708,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
14709,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
14710,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
14711,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
14712,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
14713,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
14714,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
14715,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
14716,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
14717,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,Built-up,Wetland
14718,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,Water,Grassland
14719,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,Water,Wetland
14720,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
14721,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
14722,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
14723,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
14724,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Bareland,Wetland
14725,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
14726,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
14727,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Water,Bareland
14728,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Water,Water
14729,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
14730,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,NULL,Cropland
14731,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,NULL,Bareland
14732,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,Water,Grassland
14733,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,Water,Wetland
14734,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,Water,Bareland
14735,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,Water,Water
14736,Wetland,Wetland,NULL,Water,Non_Wetland,Cropland,NULL,Wetland
14737,Wetland,Wetland,NULL,Water,Non_Wetland,Bareland,Water,Wetland
14738,Wetland,Wetland,NULL,Water,Non_Wetland,Bareland,Water,Bareland
14739,Wetland,Wetland,NULL,Water,Non_Wetland,Water,NULL,Grassland
14740,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Grassland
14741,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
14742,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Bareland
14743,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Water
14744,Wetland,Wetland,NULL,Water,Non_Wetland,Forest,Water,Wetland
14745,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
14746,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
14747,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
14748,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
14749,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
14750,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
14751,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
14752,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14753,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
14754,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
14755,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
14756,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
14757,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
14758,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
14759,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
14760,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
14761,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
14762,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14763,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
14764,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
14765,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14766,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14767,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14768,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
14769,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
14770,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
14771,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
14772,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
14773,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
14774,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
14775,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
14776,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
14777,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
14778,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
14779,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
14780,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14781,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14782,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
14783,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Wetland
14784,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14785,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
14786,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
14787,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
14788,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
14789,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
14790,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
14791,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
14792,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
14793,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
14794,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
14795,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Water,Wetland
14796,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
14797,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
14798,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
14799,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
14800,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
14801,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
14802,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
14803,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
14804,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
14805,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
14806,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
14807,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
14808,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Built-up
14809,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
14810,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
14811,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
14812,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
14813,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
14814,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
14815,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
14816,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
14817,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
14818,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
14819,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14820,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
14821,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
14822,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
14823,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
14824,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
14825,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
14826,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
14827,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
14828,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
14829,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
14830,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
14831,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
14832,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Cropland
14833,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
14834,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
14835,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
14836,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
14837,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
14838,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
14839,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
14840,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
14841,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Bareland
14842,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14843,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
14844,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
14845,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
14846,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
14847,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Bareland
14848,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
14849,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
14850,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
14851,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,Grassland
14852,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,Cropland
14853,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Grassland
14854,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Cropland
14855,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
14856,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
14857,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
14858,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
14859,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
14860,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
14861,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
14862,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
14863,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
14864,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
14865,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
14866,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Wetland
14867,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
14868,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
14869,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
14870,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Cropland
14871,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Shrubland,Wetland
14872,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland,Wetland
14873,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland,Bareland
14874,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
14875,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
14876,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
14877,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,NULL,Cropland
14878,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
14879,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Cropland
14880,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Grassland
14881,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Wetland
14882,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Bareland
14883,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
14884,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Water,Cropland
14885,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
14886,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Water,Bareland
14887,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
14888,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
14889,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,NULL,Wetland
14890,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
14891,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
14892,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
14893,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
14894,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Bareland,Wetland
14895,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Bareland,Bareland
14896,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Bareland,Water
