Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NUH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NUH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NUH_M_R
1237,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Cropland
1238,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1239,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up
1240,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water
1241,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest
1242,Cropland,Built-up,Cropland,Water,Non_Wetland,NULL,Cropland
1243,Cropland,Built-up,Cropland,Water,Non_Wetland,NULL,Wetland
1244,Cropland,Built-up,Wetland,NULL,Wetland,NULL,Grassland
1245,Cropland,Built-up,Wetland,NULL,Wetland,NULL,Wetland
1246,Cropland,Built-up,Wetland,NULL,Wetland,NULL,Bareland
1247,Cropland,Built-up,Wetland,NULL,Wetland,NULL,Forest
1248,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,Grassland
1249,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland
1250,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland
1251,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland
1252,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,Wetland
1253,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
1254,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Cropland
1255,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland
1256,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland
1257,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
1258,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water
1259,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
1260,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1261,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Wetland
1262,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Bareland
1263,Cropland,Built-up,Water,NULL,Water,NULL,Grassland
1264,Cropland,Built-up,Water,NULL,Water,NULL,Wetland
1265,Cropland,Built-up,Water,NULL,Water,NULL,Water
1266,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
1267,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Cropland
1268,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland
1269,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland
1270,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up
1271,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Water
1272,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
1273,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland
1274,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,Cropland
1275,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland
1276,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest
1277,Cropland,Built-up,Forest,Water,Non_Wetland,NULL,Wetland
1278,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1279,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
1280,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,Water
1281,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
1282,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1283,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1284,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1285,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
1286,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,Wetland
1287,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
1288,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
1289,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Water
1290,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Forest
1291,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1292,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
1293,Cropland,Water,Cropland,Water,Non_Wetland,NULL,Forest
1294,Cropland,Water,Wetland,NULL,Wetland,NULL,Grassland
1295,Cropland,Water,Wetland,NULL,Wetland,NULL,Wetland
1296,Cropland,Water,Wetland,NULL,Wetland,NULL,Water
1297,Cropland,Water,Wetland,NULL,Wetland,NULL,Forest
1298,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Wetland
1299,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Water
1300,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Forest
1301,Cropland,Water,Wetland,Water,Wetland,NULL,Grassland
1302,Cropland,Water,Wetland,Water,Wetland,NULL,Wetland
1303,Cropland,Water,Wetland,Water,Wetland,NULL,Water
1304,Cropland,Water,Wetland,Water,Wetland,NULL,Forest
1305,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,Wetland
1306,Cropland,Water,Water,NULL,Water,NULL,Water
1307,Cropland,Water,Water,NULL,Water,NULL,Forest
1308,Cropland,Water,Water,Non_Water,Water,NULL,Wetland
1309,Cropland,Water,Water,Non_Water,Water,NULL,Water
1310,Cropland,Water,Water,Non_Water,Water,NULL,Forest
1311,Cropland,Water,Water,Water,Water,NULL,Grassland
1312,Cropland,Water,Water,Water,Water,NULL,Wetland
1313,Cropland,Water,Water,Water,Water,NULL,Water
1314,Cropland,Water,Water,Water,Water,NULL,Forest
1315,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Wetland
1316,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Water
1317,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Forest
1318,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
1319,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,Water
1320,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
1321,Cropland,Water,Forest,Water,Non_Wetland,NULL,Water
1322,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
1323,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Forest
1324,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1325,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
1326,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
1327,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
1328,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1329,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1330,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
1331,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
1332,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
1333,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
1334,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
1335,Cropland,Forest,Grassland,Water,Non_Wetland,NULL,Bareland
1336,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL
1337,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
1338,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Cropland
1339,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
1340,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up
1341,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
1342,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1343,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1344,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL
1345,Cropland,Forest,Wetland,NULL,Wetland,NULL,Grassland
1346,Cropland,Forest,Wetland,NULL,Wetland,NULL,Cropland
1347,Cropland,Forest,Wetland,NULL,Wetland,NULL,Wetland
1348,Cropland,Forest,Wetland,NULL,Wetland,NULL,Bareland
1349,Cropland,Forest,Wetland,NULL,Wetland,NULL,Water
1350,Cropland,Forest,Wetland,NULL,Wetland,NULL,Forest
1351,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
1352,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
1353,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,Forest
1354,Cropland,Forest,Wetland,Water,Wetland,NULL,Grassland
1355,Cropland,Forest,Wetland,Water,Wetland,NULL,Forest
1356,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland
1357,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland
1358,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,Forest
1359,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
1360,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland
1361,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
1362,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL
1363,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
1364,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Cropland
1365,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
1366,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
1367,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Built-up
1368,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Water
1369,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1370,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
1371,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland
1372,Cropland,Forest,Forest,Water,Non_Wetland,NULL,Water
1373,Cropland,Forest,Forest,Water,Non_Wetland,NULL,Forest
1374,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
1375,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Cropland
1376,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland
1377,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Water
1378,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1379,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Cropland
1380,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1381,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1382,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
1383,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1384,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1385,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
1386,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1387,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1388,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
1389,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1390,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1391,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
1392,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
1393,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Water
1394,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1395,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
1396,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
1397,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Water
1398,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
1399,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1400,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
1401,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1402,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Cropland
1403,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
1404,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
1405,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up
1406,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Water
1407,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
1408,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1409,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1410,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water
1411,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
1412,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Wetland
1413,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Bareland
1414,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Water
1415,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland
1416,Wetland,NULL,Wetland,NULL,Wetland,NULL,Cropland
1417,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland
1418,Wetland,NULL,Wetland,NULL,Wetland,NULL,Bareland
1419,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water
1420,Wetland,NULL,Wetland,NULL,Wetland,NULL,Forest
1421,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
1422,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
1423,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland
1424,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water
1425,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Forest
1426,Wetland,NULL,Wetland,Water,Wetland,NULL,Grassland
1427,Wetland,NULL,Wetland,Water,Wetland,NULL,Wetland
1428,Wetland,NULL,Wetland,Water,Wetland,NULL,Bareland
1429,Wetland,NULL,Wetland,Water,Wetland,NULL,Water
1430,Wetland,NULL,Wetland,Water,Wetland,NULL,Forest
1431,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Cropland
1432,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Water
1433,Wetland,NULL,Built-up,Water,Non_Wetland,NULL,Cropland
1434,Wetland,NULL,Water,NULL,Water,NULL,Grassland
1435,Wetland,NULL,Water,NULL,Water,NULL,Wetland
1436,Wetland,NULL,Water,NULL,Water,NULL,Bareland
1437,Wetland,NULL,Water,NULL,Water,NULL,Water
1438,Wetland,NULL,Water,NULL,Water,NULL,Forest
1439,Wetland,NULL,Water,Non_Water,Water,NULL,Grassland
1440,Wetland,NULL,Water,Non_Water,Water,NULL,Wetland
1441,Wetland,NULL,Water,Non_Water,Water,NULL,Water
1442,Wetland,NULL,Water,Water,NULL,NULL,Grassland
1443,Wetland,NULL,Water,Water,Water,NULL,Grassland
1444,Wetland,NULL,Water,Water,Water,NULL,Wetland
1445,Wetland,NULL,Water,Water,Water,NULL,Built-up
1446,Wetland,NULL,Water,Water,Water,NULL,Water
1447,Wetland,NULL,Water,Water,Water,NULL,Forest
1448,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1449,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Cropland
1450,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
1451,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
1452,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water
1453,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1454,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
1455,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
1456,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland
1457,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
1458,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Grassland
1459,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Wetland
1460,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Water
1461,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
1462,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Cropland
1463,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1464,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Cropland
1465,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1466,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water
1467,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
1468,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1469,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
1470,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1471,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1472,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland
1473,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,Cropland
1474,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland
1475,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,Water
1476,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
1477,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland
1478,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
1479,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Cropland
1480,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland
1481,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water
1482,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
1483,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1484,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Cropland
1485,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1486,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland
1487,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,Cropland
1488,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland
1489,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,Water
1490,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Grassland
1491,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Cropland
1492,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland
1493,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Water
1494,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Forest
1495,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland
1496,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Cropland
1497,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland
1498,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Water
1499,Wetland,Cropland,Wetland,Water,Wetland,NULL,Grassland
1500,Wetland,Cropland,Wetland,Water,Wetland,NULL,Cropland
1501,Wetland,Cropland,Wetland,Water,Wetland,NULL,Wetland
1502,Wetland,Cropland,Wetland,Water,Wetland,NULL,Water
1503,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,Cropland
1504,Wetland,Cropland,Built-up,Water,Non_Wetland,NULL,Cropland
1505,Wetland,Cropland,Built-up,Water,Non_Wetland,NULL,Wetland
1506,Wetland,Cropland,Water,NULL,Water,NULL,Wetland
1507,Wetland,Cropland,Water,NULL,Water,NULL,Water
1508,Wetland,Cropland,Water,NULL,Water,NULL,Forest
1509,Wetland,Cropland,Water,Non_Water,Water,NULL,Wetland
1510,Wetland,Cropland,Water,Non_Water,Water,NULL,Water
1511,Wetland,Cropland,Water,Non_Water,Water,NULL,Forest
1512,Wetland,Cropland,Water,Water,Water,NULL,Wetland
1513,Wetland,Cropland,Water,Water,Water,NULL,Water
1514,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
1515,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Cropland
1516,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland
1517,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Water
1518,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
1519,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1520,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Cropland
1521,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1522,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water
1523,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest
1524,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,Grassland
1525,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,Cropland
1526,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,Wetland
1527,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,Water
1528,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
1529,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland
1530,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland
1531,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1532,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1533,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
1534,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
1535,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1536,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1537,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
1538,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1539,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
1540,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
1541,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
1542,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
1543,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
1544,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland
1545,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
1546,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
1547,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1548,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1549,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
1550,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,Wetland
1551,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,Water
1552,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Grassland
1553,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland
1554,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water
1555,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Forest
1556,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
1557,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
1558,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water
1559,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
1560,Wetland,Wetland,Wetland,Water,Wetland,NULL,Grassland
1561,Wetland,Wetland,Wetland,Water,Wetland,NULL,Wetland
1562,Wetland,Wetland,Wetland,Water,Wetland,NULL,Bareland
1563,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water
1564,Wetland,Wetland,Wetland,Water,Wetland,NULL,Forest
1565,Wetland,Wetland,Water,NULL,Water,NULL,Grassland
1566,Wetland,Wetland,Water,NULL,Water,NULL,Wetland
1567,Wetland,Wetland,Water,NULL,Water,NULL,Bareland
1568,Wetland,Wetland,Water,NULL,Water,NULL,Water
1569,Wetland,Wetland,Water,NULL,Water,NULL,Forest
1570,Wetland,Wetland,Water,Non_Water,Water,NULL,Grassland
1571,Wetland,Wetland,Water,Non_Water,Water,NULL,Wetland
1572,Wetland,Wetland,Water,Non_Water,Water,NULL,Water
1573,Wetland,Wetland,Water,Water,Water,NULL,Grassland
1574,Wetland,Wetland,Water,Water,Water,NULL,Wetland
1575,Wetland,Wetland,Water,Water,Water,NULL,Water
1576,Wetland,Wetland,Water,Water,Water,NULL,Forest
1577,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1578,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Cropland
1579,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
1580,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Water
1581,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
1582,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1583,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
1584,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
1585,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
1586,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
1587,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
1588,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Water
1589,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1590,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1591,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1592,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water
1593,Wetland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
1594,Wetland,Bareland,Cropland,Water,Non_Wetland,NULL,Bareland
1595,Wetland,Bareland,Wetland,NULL,Wetland,NULL,Water
1596,Wetland,Bareland,Wetland,Water,Wetland,NULL,Wetland
1597,Wetland,Bareland,Wetland,Water,Wetland,NULL,Water
1598,Wetland,Bareland,Water,Water,Water,NULL,Water
1599,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland
1600,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1601,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland
1602,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
1603,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up
1604,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
1605,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1606,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1607,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water
1608,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1609,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,Grassland
1610,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,Wetland
