Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFA_M_R
6758,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
6759,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
6760,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
6761,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6762,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6763,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6764,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
6765,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
6766,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
6767,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6768,Water,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Bareland
6769,Water,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
6770,Water,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Forest
6771,Water,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
6772,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
6773,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
6774,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
6775,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
6776,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
6777,Water,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
6778,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
6779,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Bareland
6780,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Forest
6781,Water,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
6782,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6783,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6784,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6785,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6786,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6787,Water,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Wetland,Forest
6788,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6789,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6790,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
6791,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
6792,Water,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6793,Water,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
6794,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
6795,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
6796,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
6797,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
6798,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Forest
6799,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
6800,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Water
6801,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
6802,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
6803,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
6804,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Bareland,Grassland
6805,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
6806,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
6807,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Water
6808,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
6809,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
6810,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
6811,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Forest
6812,Water,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
6813,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Grassland
6814,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Water
6815,Water,NULL,Grassland,Water,Non_Wetland,Water,Forest,Grassland
6816,Water,NULL,Grassland,Water,Non_Wetland,Forest,Grassland,Grassland
6817,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
6818,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
6819,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
6820,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
6821,Water,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
6822,Water,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
6823,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6824,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
6825,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
6826,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Built-up
6827,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Water
6828,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6829,Water,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6830,Water,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6831,Water,NULL,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
6832,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
6833,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Bareland
6834,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Built-up
6835,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Water
6836,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
6837,Water,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6838,Water,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
6839,Water,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
6840,Water,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Bareland
6841,Water,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
6842,Water,NULL,Wetland,NULL,Wetland,Cropland,Water,Grassland
6843,Water,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
6844,Water,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
6845,Water,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
6846,Water,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Bareland
6847,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6848,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
6849,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
6850,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Water
6851,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6852,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6853,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6854,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
6855,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6856,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
6857,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
6858,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Bareland
6859,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
6860,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
6861,Water,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
6862,Water,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
6863,Water,NULL,Wetland,NULL,Wetland,Wetland,Forest,Water
6864,Water,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
6865,Water,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
6866,Water,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Bareland
6867,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
6868,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
6869,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
6870,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
6871,Water,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
6872,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
6873,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
6874,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
6875,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Built-up
6876,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
6877,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
6878,Water,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
6879,Water,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
6880,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
6881,Water,NULL,Wetland,NULL,Wetland,Water,Shrubland,Grassland
6882,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
6883,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
6884,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
6885,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
6886,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
6887,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
6888,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
6889,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
6890,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Water
6891,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
6892,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
6893,Water,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
6894,Water,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
6895,Water,NULL,Wetland,NULL,Wetland,Water,Water,Built-up
6896,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
6897,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
6898,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
6899,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
6900,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
6901,Water,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
6902,Water,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
6903,Water,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
6904,Water,NULL,Wetland,NULL,Wetland,Forest,Water,Grassland
6905,Water,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
6906,Water,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
6907,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6908,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
6909,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
6910,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
6911,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
6912,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
6913,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Built-up
6914,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
6915,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
6916,Water,NULL,Wetland,Non_Water,Wetland,Cropland,Grassland,Grassland
6917,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
6918,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
6919,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Bareland
6920,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
6921,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
6922,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6923,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
6924,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
6925,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6926,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
6927,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
6928,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
6929,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
6930,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
6931,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
6932,Water,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
6933,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
6934,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
6935,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
6936,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
6937,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
6938,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
6939,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
6940,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
6941,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
6942,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
6943,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
6944,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
6945,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
6946,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
6947,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
6948,Water,NULL,Wetland,Non_Water,Wetland,Water,Forest,Grassland
6949,Water,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
6950,Water,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
6951,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
6952,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
6953,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Built-up
6954,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
6955,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
6956,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
6957,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
6958,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
6959,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Built-up
6960,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
6961,Water,NULL,Wetland,Water,Wetland,Grassland,Forest,Grassland
6962,Water,NULL,Wetland,Water,Wetland,Grassland,Forest,Forest
6963,Water,NULL,Wetland,Water,Wetland,Cropland,Grassland,Grassland
6964,Water,NULL,Wetland,Water,Wetland,Cropland,Grassland,Forest
6965,Water,NULL,Wetland,Water,Wetland,Cropland,Wetland,Grassland
6966,Water,NULL,Wetland,Water,Wetland,Cropland,Wetland,Forest
6967,Water,NULL,Wetland,Water,Wetland,Cropland,Water,Grassland
6968,Water,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
6969,Water,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Bareland
6970,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
6971,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
6972,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Bareland
6973,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
6974,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
6975,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
6976,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
6977,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
6978,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
6979,Water,NULL,Wetland,Water,Wetland,Wetland,Built-up,Grassland
6980,Water,NULL,Wetland,Water,Wetland,Wetland,Built-up,Forest
6981,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
6982,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
6983,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Bareland
6984,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
6985,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
6986,Water,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
6987,Water,NULL,Wetland,Water,Wetland,Wetland,Forest,Wetland
6988,Water,NULL,Wetland,Water,Wetland,Wetland,Forest,Water
6989,Water,NULL,Wetland,Water,Wetland,Wetland,Forest,Forest
6990,Water,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Grassland
6991,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
6992,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
6993,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
6994,Water,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
6995,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
6996,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
6997,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
6998,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Built-up
6999,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Water
7000,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
7001,Water,NULL,Wetland,Water,Wetland,Bareland,Forest,Grassland
7002,Water,NULL,Wetland,Water,Wetland,Built-up,Built-up,Grassland
7003,Water,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
7004,Water,NULL,Wetland,Water,Wetland,Water,Shrubland,Grassland
7005,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
7006,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
7007,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
7008,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Built-up
7009,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
7010,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
7011,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
7012,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
7013,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Water
7014,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
7015,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
7016,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
7017,Water,NULL,Wetland,Water,Wetland,Water,Water,Bareland
7018,Water,NULL,Wetland,Water,Wetland,Water,Water,Built-up
7019,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
7020,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
7021,Water,NULL,Wetland,Water,Wetland,Water,Forest,Grassland
7022,Water,NULL,Wetland,Water,Wetland,Water,Forest,Wetland
7023,Water,NULL,Wetland,Water,Wetland,Water,Forest,Water
7024,Water,NULL,Wetland,Water,Wetland,Water,Forest,Forest
7025,Water,NULL,Wetland,Water,Wetland,Forest,Grassland,Grassland
7026,Water,NULL,Wetland,Water,Wetland,Forest,Water,Grassland
7027,Water,NULL,Wetland,Water,Wetland,Forest,Water,Forest
7028,Water,NULL,Wetland,Water,Wetland,Forest,Forest,Forest
7029,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
7030,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Forest
7031,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7032,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7033,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7034,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
7035,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7036,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
7037,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
7038,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
7039,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
7040,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
7041,Water,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7042,Water,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Forest
7043,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7044,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7045,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Bareland
7046,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Water
7047,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
7048,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7049,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
7050,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
7051,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
7052,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
7053,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
7054,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
7055,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
7056,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7057,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7058,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
7059,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7060,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7061,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
7062,Water,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Grassland
7063,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
7064,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
7065,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
7066,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
7067,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
7068,Water,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
7069,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
7070,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
7071,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
7072,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Forest
7073,Water,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
7074,Water,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Forest
7075,Water,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
7076,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7077,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7078,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7079,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
7080,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7081,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7082,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7083,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
7084,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7085,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Bareland
7086,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
7087,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
7088,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
7089,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
7090,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
7091,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
7092,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Forest
7093,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Forest,Grassland
7094,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
7095,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Wetland
7096,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Water
7097,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
7098,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
7099,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
7100,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
