Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWV_M_R
16399,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
16400,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
16401,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
16402,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
16403,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
16404,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
16405,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
16406,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16407,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16408,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
16409,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16410,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
16411,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
16412,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
16413,Wetland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
16414,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
16415,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16416,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
16417,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
16418,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
16419,Wetland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
16420,Wetland,Forest,Cropland,NULL,Non_Wetland,Water,Forest,NULL
16421,Wetland,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
16422,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
16423,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
16424,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
16425,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
16426,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
16427,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
16428,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
16429,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
16430,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
16431,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
16432,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
16433,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
16434,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
16435,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
16436,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
16437,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
16438,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,NULL
16439,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
16440,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Cropland
16441,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
16442,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
16443,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
16444,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
16445,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
16446,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16447,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
16448,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
16449,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
16450,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Water,NULL
16451,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
16452,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
16453,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Cropland
16454,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
16455,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16456,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
16457,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
16458,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
16459,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
16460,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
16461,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16462,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
16463,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
16464,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
16465,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Cropland
16466,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,NULL
16467,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
16468,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
16469,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
16470,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
16471,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
16472,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Cropland
16473,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Wetland
16474,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
16475,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
16476,Wetland,Forest,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
16477,Wetland,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
16478,Wetland,Forest,Cropland,Water,Non_Wetland,Forest,Grassland,Cropland
16479,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
16480,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
16481,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
16482,Wetland,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
16483,Wetland,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
16484,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
16485,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Water
16486,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
16487,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
16488,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
16489,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
16490,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,NULL
16491,Wetland,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
16492,Wetland,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
16493,Wetland,Forest,Wetland,NULL,Wetland,Forest,Shrubland,NULL
16494,Wetland,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
16495,Wetland,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
16496,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
16497,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
16498,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
16499,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
16500,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
16501,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Cropland
16502,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
16503,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Water,NULL
16504,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
16505,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
16506,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
16507,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
16508,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
16509,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
16510,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
16511,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
16512,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
16513,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
16514,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
16515,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
16516,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Cropland
16517,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,NULL
16518,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Grassland
16519,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
16520,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
16521,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Shrubland,Cropland
16522,Wetland,Forest,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
16523,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
16524,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Shrubland,Water
16525,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Cropland
16526,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
16527,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
16528,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
16529,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Cropland
16530,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
16531,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
16532,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
16533,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
16534,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
16535,Wetland,Forest,Wetland,Water,Wetland,NULL,Shrubland,Grassland
16536,Wetland,Forest,Wetland,Water,Wetland,NULL,Shrubland,Cropland
16537,Wetland,Forest,Wetland,Water,Wetland,NULL,Shrubland,Water
16538,Wetland,Forest,Wetland,Water,Wetland,NULL,Grassland,Grassland
16539,Wetland,Forest,Wetland,Water,Wetland,NULL,Water,Forest
16540,Wetland,Forest,Wetland,Water,Wetland,NULL,Forest,Wetland
16541,Wetland,Forest,Wetland,Water,Wetland,NULL,Forest,Water
16542,Wetland,Forest,Wetland,Water,Wetland,Shrubland,NULL,Grassland
16543,Wetland,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
16544,Wetland,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
16545,Wetland,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Cropland
16546,Wetland,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
16547,Wetland,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Water
16548,Wetland,Forest,Wetland,Water,Wetland,Shrubland,Water,Water
16549,Wetland,Forest,Wetland,Water,Wetland,Grassland,Shrubland,Wetland
16550,Wetland,Forest,Wetland,Water,Wetland,Grassland,Shrubland,Water
16551,Wetland,Forest,Wetland,Water,Wetland,Grassland,Water,Water
16552,Wetland,Forest,Wetland,Water,Wetland,Water,NULL,Cropland
16553,Wetland,Forest,Wetland,Water,Wetland,Water,NULL,Wetland
16554,Wetland,Forest,Wetland,Water,Wetland,Water,NULL,Water
16555,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Water
16556,Wetland,Forest,Wetland,Water,Wetland,Forest,Shrubland,Grassland
16557,Wetland,Forest,Wetland,Water,Wetland,Forest,Shrubland,Water
16558,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
16559,Wetland,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16560,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
16561,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
16562,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Cropland
16563,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Wetland
16564,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16565,Wetland,Forest,Bareland,Water,Non_Wetland,Forest,Shrubland,Water
16566,Wetland,Forest,Built-up,Water,Non_Wetland,Shrubland,NULL,Wetland
16567,Wetland,Forest,Water,Water,Water,NULL,Shrubland,Wetland
16568,Wetland,Forest,Water,Water,Water,Shrubland,Shrubland,Water
16569,Wetland,Forest,Water,Water,Water,Shrubland,Water,Water
16570,Wetland,Forest,Water,Water,Water,Water,Water,Water
16571,Wetland,Forest,Water,Water,Water,Forest,Shrubland,Water
16572,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
16573,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
16574,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
16575,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
16576,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
16577,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
16578,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
16579,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
16580,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
16581,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
16582,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
16583,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16584,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16585,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
16586,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16587,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16588,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
16589,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
16590,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16591,Wetland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16592,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
16593,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
16594,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
16595,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
16596,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
16597,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
16598,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
16599,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
16600,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
16601,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
16602,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
16603,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
16604,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
16605,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
16606,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
16607,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
16608,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
16609,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
16610,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Cropland
16611,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
16612,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
16613,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
16614,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
16615,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Water
16616,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
16617,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16618,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
16619,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
16620,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
16621,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
16622,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
16623,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
16624,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
16625,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
16626,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
16627,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
16628,Wetland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
16629,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16630,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
16631,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
16632,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16633,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
16634,Wetland,Forest,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
16635,Wetland,Forest,Forest,Non_Water,Non_Wetland,Bareland,NULL,Cropland
16636,Wetland,Forest,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
16637,Wetland,Forest,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
16638,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
16639,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
16640,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
16641,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
16642,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
16643,Wetland,Forest,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
16644,Wetland,Forest,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
16645,Wetland,Forest,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
16646,Wetland,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
16647,Wetland,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
16648,Wetland,Forest,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
16649,Wetland,Forest,Forest,Water,Non_Wetland,Shrubland,Water,Water
16650,Wetland,Forest,Forest,Water,Non_Wetland,Grassland,Shrubland,Wetland
16651,Wetland,Forest,Forest,Water,Non_Wetland,Forest,Shrubland,NULL
16652,Wetland,Forest,Forest,Water,Non_Wetland,Forest,Shrubland,Grassland
16653,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
16654,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
16655,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
16656,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
16657,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
16658,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
16659,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
16660,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
16661,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
16662,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
16663,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
16664,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
16665,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
16666,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
16667,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
16668,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Water
16669,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
16670,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
16671,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
16672,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
16673,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
16674,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
16675,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
16676,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
16677,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
16678,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
16679,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
16680,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16681,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16682,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
16683,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
16684,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
16685,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16686,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
16687,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
16688,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
16689,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
16690,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
16691,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
16692,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
16693,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
16694,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
16695,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
16696,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Water
16697,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
16698,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16699,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
16700,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
16701,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
16702,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
16703,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
16704,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
16705,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
16706,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
16707,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
16708,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
16709,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
16710,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
16711,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
