Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHD_M_R
2054,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2055,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2056,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2057,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2058,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2059,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2060,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2061,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2062,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2063,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2064,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2065,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2066,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2067,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2068,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2069,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2070,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2071,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2072,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2073,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2074,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2075,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2076,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
2077,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2078,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2079,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2080,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2081,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2082,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2083,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2084,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2085,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2086,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2087,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2088,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2089,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2090,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2091,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2092,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2093,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2094,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2095,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2096,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2097,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2098,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2099,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2100,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2101,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2102,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2103,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2104,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2105,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2106,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2107,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2108,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2109,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2110,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2111,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2112,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2113,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2114,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2115,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2116,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2117,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2118,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2119,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2120,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2121,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2122,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2123,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2124,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2125,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2126,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2127,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2128,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2129,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2130,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2131,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2132,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2133,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2134,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2135,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2136,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2137,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2138,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2139,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2140,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2141,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2142,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2143,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2144,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2145,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2146,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2147,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2148,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2149,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2150,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2151,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2152,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2153,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2154,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2155,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
2156,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2157,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2158,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2159,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2160,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2161,Forest,Water,Water,Non_Water,Water,NULL,NULL,NULL
2162,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2163,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2164,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2165,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2166,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2167,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2168,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2169,Forest,Water,Water,Water,Water,NULL,NULL,Water
2170,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2171,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2172,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2173,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2174,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2175,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2176,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2177,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2178,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2179,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2180,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2181,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2182,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2183,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2184,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2185,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2186,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2187,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2188,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2189,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2190,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2191,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2192,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2193,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2194,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2195,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2196,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2197,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2198,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2199,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2200,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2201,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2202,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2203,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2204,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2205,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2206,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2207,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2208,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2209,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2210,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2211,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2212,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2213,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2214,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2215,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2216,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2217,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2218,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2219,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2220,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2221,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2222,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2223,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2224,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2225,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2226,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2227,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2228,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2229,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2230,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2231,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2232,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2233,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2234,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2235,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2236,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2237,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2238,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2239,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2240,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2241,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2242,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2243,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2244,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2245,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2246,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2247,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2248,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2249,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2250,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2251,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
2252,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2253,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2254,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2255,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2256,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2257,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2258,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2259,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2260,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2261,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2262,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2263,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2264,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2265,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2266,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2267,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2268,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2269,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2270,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2271,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2272,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2273,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2274,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2275,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2276,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2277,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2278,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2279,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2280,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2281,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2282,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2283,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2284,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2285,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2286,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2287,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2288,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2289,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2290,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2291,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2292,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2293,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
2294,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2295,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2296,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2297,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2298,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2299,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2300,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2301,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2302,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2303,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2304,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2305,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2306,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
2307,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2308,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2309,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2310,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2311,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2312,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2313,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2314,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2315,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2316,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2317,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2318,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2319,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2320,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2321,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2322,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2323,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2324,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2325,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2326,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2327,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2328,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2329,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2330,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2331,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
