Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KVP_M_R
2086,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2087,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2088,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2089,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2090,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
2091,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Cropland
2092,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Bareland
2093,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Water
2094,Permanent_ice_and_snow,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2095,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Water
2096,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2097,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2098,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2099,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2100,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2101,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2102,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2103,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2104,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2105,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2106,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2107,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2108,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2109,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2110,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2111,Permanent_ice_and_snow,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2112,Permanent_ice_and_snow,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2113,Permanent_ice_and_snow,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
2114,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2115,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2116,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2117,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2118,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2119,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2120,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2121,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2122,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2123,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2124,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2125,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2126,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2127,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2128,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2129,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2130,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2131,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2132,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2133,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2134,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2135,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2136,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2137,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2138,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2139,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2140,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2141,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2142,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2143,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2144,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2145,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2146,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2147,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2148,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2149,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2150,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2151,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2152,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2153,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2154,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2155,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2156,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2157,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2158,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2159,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2160,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2161,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2162,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2163,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2164,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2165,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2166,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2167,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2168,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2169,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2170,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2171,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2172,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2173,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2174,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2175,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2176,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2177,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2178,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2179,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2180,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2181,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2182,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
2183,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2184,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2185,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2186,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2187,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2188,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2189,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2190,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2191,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2192,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2193,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2194,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2195,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2196,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2197,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2198,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2199,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2200,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2201,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2202,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2203,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2204,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2205,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2206,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2207,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2208,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2209,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2210,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2211,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2212,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2213,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2214,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2215,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2216,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2217,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2218,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2219,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2220,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2221,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
2222,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2223,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2224,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2225,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2226,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2227,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2228,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2229,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2230,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2231,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2232,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2233,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
2234,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2235,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2236,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2237,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2238,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2239,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2240,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2241,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2242,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2243,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2244,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2245,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2246,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2247,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2248,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2249,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2250,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2251,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2252,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2253,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2254,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2255,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2256,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2257,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2258,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2259,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2260,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2261,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2262,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2263,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2264,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2265,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2266,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2267,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2268,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2269,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2270,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2271,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2272,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2273,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2274,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2275,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2276,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2277,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2278,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2279,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2280,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2281,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2282,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2283,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2284,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2285,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2286,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2287,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2288,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2289,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2290,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2291,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2292,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2293,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2294,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2295,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2296,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2297,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2298,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2299,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2300,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2301,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2302,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2303,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2304,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2305,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2306,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2307,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2308,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2309,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
2310,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2311,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2312,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2313,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2314,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2315,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2316,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2317,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2318,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2319,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2320,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2321,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2322,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2323,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2324,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2325,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2326,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2327,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2328,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2329,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2330,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2331,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2332,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2333,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
2334,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2335,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
2336,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
2337,Forest,Cropland,Water,Water,Water,NULL,NULL,Bareland
2338,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2339,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2340,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2341,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2342,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2343,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2344,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2345,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2346,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2347,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2348,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2349,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2350,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2351,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2352,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2353,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2354,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2355,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2356,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2357,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2358,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2359,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2360,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2361,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2362,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2363,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2364,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2365,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2366,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2367,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2368,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2369,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2370,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2371,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2372,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2373,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2374,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2375,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2376,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2377,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2378,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2379,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2380,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2381,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2382,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2383,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2384,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2385,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2386,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2387,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2388,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2389,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2390,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2391,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2392,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2393,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2394,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2395,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2396,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2397,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2398,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2399,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2400,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2401,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2402,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2403,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2404,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2405,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2406,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2407,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2408,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2409,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2410,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2411,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2412,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2413,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2414,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2415,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2416,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2417,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2418,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2419,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2420,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2421,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2422,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2423,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
