Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MHS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MHS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MHS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MHS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MHS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MHS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MHS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MHS_M_R
4715,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
4716,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
4717,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
4718,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
4719,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4720,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
4721,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4722,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Grassland
4723,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
4724,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4725,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4726,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4727,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4728,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4729,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4730,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4731,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
4732,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
4733,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
4734,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
4735,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4736,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4737,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4738,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
4739,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4740,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4741,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
4742,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4743,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4744,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
4745,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4746,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4747,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
4748,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
4749,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4750,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
4751,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4752,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
4753,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
4754,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
4755,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
4756,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
4757,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Grassland,Wetland
4758,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
4759,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
4760,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
4761,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
4762,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
4763,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
4764,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
4765,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
4766,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
4767,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
4768,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
4769,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
4770,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
4771,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4772,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
4773,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4774,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4775,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4776,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4777,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4778,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4779,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4780,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4781,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4782,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4783,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
4784,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4785,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
4786,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
4787,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
4788,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
4789,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4790,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
4791,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4792,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4793,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
4794,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4795,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4796,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
4797,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
4798,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
4799,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
4800,Forest,Forest,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
4801,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
4802,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
4803,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
4804,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
4805,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4806,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
4807,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
4808,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
4809,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
4810,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
4811,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
4812,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
4813,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
4814,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
4815,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
4816,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4817,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4818,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
4819,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4820,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
4821,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4822,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
4823,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
4824,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
4825,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
4826,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4827,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Built-up
4828,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4829,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
4830,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
4831,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
4832,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4833,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4834,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4835,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4836,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4837,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
4838,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4839,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
4840,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
4841,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
4842,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
4843,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
4844,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
4845,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4846,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
4847,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
4848,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4849,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
4850,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4851,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
4852,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
4853,Forest,Forest,Wetland,NULL,Wetland,Built-up,Wetland,Forest
4854,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
4855,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
4856,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
4857,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
4858,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
4859,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4860,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
4861,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
4862,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
4863,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4864,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
4865,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4866,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
4867,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4868,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
4869,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
4870,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4871,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
4872,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4873,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
4874,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
4875,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4876,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4877,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,NULL
4878,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
4879,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
4880,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4881,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
4882,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4883,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4884,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
4885,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
4886,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4887,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4888,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,NULL
4889,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4890,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
4891,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4892,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4893,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4894,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
4895,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4896,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Bareland
4897,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
4898,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4899,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
4900,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Water
4901,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
4902,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,NULL
4903,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
4904,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4905,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
4906,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4907,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4908,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4909,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4910,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4911,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4912,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
4913,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4914,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
4915,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
4916,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4917,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
4918,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
4919,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
4920,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
4921,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
4922,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
4923,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
4924,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4925,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4926,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
4927,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
4928,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4929,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
4930,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Bareland
4931,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
4932,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4933,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
4934,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
4935,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
4936,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
4937,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4938,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
4939,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
4940,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4941,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
4942,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
4943,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
4944,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
4945,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
4946,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
4947,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
4948,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
4949,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
4950,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4951,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Bareland
4952,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
4953,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
4954,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
4955,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Wetland
4956,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
4957,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
4958,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
4959,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
4960,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
4961,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Water
4962,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
4963,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,NULL
4964,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4965,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4966,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
4967,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
4968,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Grassland
4969,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
4970,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
4971,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Bareland
4972,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
4973,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
4974,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
4975,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Water
4976,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
4977,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
4978,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
4979,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
4980,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
4981,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Bareland
4982,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
4983,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
4984,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
4985,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Water
4986,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
4987,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
4988,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
4989,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Bareland
4990,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
4991,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
4992,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
4993,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
4994,Forest,Forest,Wetland,Water,Wetland,Water,Water,Bareland
4995,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
4996,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
4997,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Water
4998,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
4999,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
5000,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
5001,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
5002,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Grassland
5003,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
5004,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
5005,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
5006,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
5007,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
5008,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
5009,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
5010,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Forest
5011,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
5012,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Forest
5013,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
5014,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
5015,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
5016,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
5017,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
5018,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Wetland,Forest
5019,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
5020,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Water,Grassland
5021,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Water,Forest
5022,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Forest
5023,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Forest
5024,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
5025,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
5026,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
5027,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
5028,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
5029,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
5030,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
5031,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
5032,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
5033,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5034,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
5035,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5036,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
5037,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
5038,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
5039,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
5040,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
5041,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
5042,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
