Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVM_M_R
2143,Water,NULL,Grassland,Water,Non_Wetland,Wetland
2144,Water,NULL,Grassland,Water,Non_Wetland,Bareland
2145,Water,NULL,Grassland,Water,Non_Wetland,Built-up
2146,Water,NULL,Grassland,Water,Non_Wetland,Water
2147,Water,NULL,Cropland,NULL,Non_Wetland,NULL
2148,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
2149,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
2150,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
2151,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
2152,Water,NULL,Cropland,NULL,Non_Wetland,Built-up
2153,Water,NULL,Cropland,NULL,Non_Wetland,Water
2154,Water,NULL,Cropland,NULL,Non_Wetland,Forest
2155,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2156,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2157,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2158,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2159,Water,NULL,Cropland,Non_Water,Non_Wetland,Water
2160,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest
2161,Water,NULL,Cropland,Water,Non_Wetland,NULL
2162,Water,NULL,Cropland,Water,Non_Wetland,Grassland
2163,Water,NULL,Cropland,Water,Non_Wetland,Cropland
2164,Water,NULL,Cropland,Water,Non_Wetland,Wetland
2165,Water,NULL,Cropland,Water,Non_Wetland,Bareland
2166,Water,NULL,Cropland,Water,Non_Wetland,Water
2167,Water,NULL,Wetland,NULL,Wetland,NULL
2168,Water,NULL,Wetland,NULL,Wetland,Grassland
2169,Water,NULL,Wetland,NULL,Wetland,Wetland
2170,Water,NULL,Wetland,NULL,Wetland,Bareland
2171,Water,NULL,Wetland,NULL,Wetland,Built-up
2172,Water,NULL,Wetland,NULL,Wetland,Water
2173,Water,NULL,Wetland,NULL,Wetland,Forest
2174,Water,NULL,Wetland,Non_Water,Wetland,NULL
2175,Water,NULL,Wetland,Non_Water,Wetland,Grassland
2176,Water,NULL,Wetland,Non_Water,Wetland,Wetland
2177,Water,NULL,Wetland,Non_Water,Wetland,Bareland
2178,Water,NULL,Wetland,Non_Water,Wetland,Water
2179,Water,NULL,Wetland,Water,Wetland,NULL
2180,Water,NULL,Wetland,Water,Wetland,Grassland
2181,Water,NULL,Wetland,Water,Wetland,Wetland
2182,Water,NULL,Wetland,Water,Wetland,Bareland
2183,Water,NULL,Wetland,Water,Wetland,Built-up
2184,Water,NULL,Wetland,Water,Wetland,Water
2185,Water,NULL,Wetland,Water,Wetland,Forest
2186,Water,NULL,Bareland,NULL,Non_Wetland,NULL
2187,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
2188,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
2189,Water,NULL,Bareland,NULL,Non_Wetland,Built-up
2190,Water,NULL,Bareland,NULL,Non_Wetland,Water
2191,Water,NULL,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
2192,Water,NULL,Bareland,NULL,Non_Wetland,Forest
2193,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2194,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2195,Water,NULL,Bareland,Non_Water,Non_Wetland,Water
2196,Water,NULL,Bareland,Non_Water,Non_Wetland,Forest
2197,Water,NULL,Bareland,Water,Non_Wetland,NULL
2198,Water,NULL,Bareland,Water,Non_Wetland,Grassland
2199,Water,NULL,Bareland,Water,Non_Wetland,Wetland
2200,Water,NULL,Bareland,Water,Non_Wetland,Bareland
2201,Water,NULL,Bareland,Water,Non_Wetland,Water
2202,Water,NULL,Bareland,Water,Non_Wetland,Forest
2203,Water,NULL,Built-up,NULL,Non_Wetland,NULL
2204,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
2205,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
2206,Water,NULL,Built-up,NULL,Non_Wetland,Built-up
2207,Water,NULL,Built-up,NULL,Non_Wetland,Forest
2208,Water,NULL,Built-up,Water,Non_Wetland,Grassland
2209,Water,NULL,Water,NULL,NULL,Grassland
2210,Water,NULL,Water,NULL,NULL,Bareland
2211,Water,NULL,Water,NULL,NULL,Water
2212,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2213,Water,NULL,Water,NULL,Water,NULL
2214,Water,NULL,Water,NULL,Water,Grassland
2215,Water,NULL,Water,NULL,Water,Wetland
2216,Water,NULL,Water,NULL,Water,Bareland
2217,Water,NULL,Water,NULL,Water,Water
2218,Water,NULL,Water,NULL,Water,Permanent_ice_and_snow
2219,Water,NULL,Water,NULL,Water,Forest
2220,Water,NULL,Water,Non_Water,Water,Grassland
2221,Water,NULL,Water,Non_Water,Water,Bareland
2222,Water,NULL,Water,Non_Water,Water,Water
2223,Water,NULL,Water,Water,Water,NULL
2224,Water,NULL,Water,Water,Water,Grassland
2225,Water,NULL,Water,Water,Water,Wetland
2226,Water,NULL,Water,Water,Water,Bareland
2227,Water,NULL,Water,Water,Water,Water
2228,Water,NULL,Water,Water,Water,Forest
2229,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
2230,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
2231,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2232,Water,NULL,Forest,NULL,Non_Wetland,NULL
2233,Water,NULL,Forest,NULL,Non_Wetland,Grassland
2234,Water,NULL,Forest,NULL,Non_Wetland,Cropland
2235,Water,NULL,Forest,NULL,Non_Wetland,Wetland
2236,Water,NULL,Forest,NULL,Non_Wetland,Bareland
2237,Water,NULL,Forest,NULL,Non_Wetland,Water
2238,Water,NULL,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
2239,Water,NULL,Forest,NULL,Non_Wetland,Forest
2240,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland
2241,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland
2242,Water,NULL,Forest,Non_Water,Non_Wetland,Water
2243,Water,NULL,Forest,Water,Non_Wetland,NULL
2244,Water,NULL,Forest,Water,Non_Wetland,Grassland
2245,Water,NULL,Forest,Water,Non_Wetland,Wetland
2246,Water,NULL,Forest,Water,Non_Wetland,Bareland
2247,Water,NULL,Forest,Water,Non_Wetland,Water
2248,Water,NULL,Forest,Water,Non_Wetland,Forest
2249,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2250,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2251,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2252,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2253,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2254,Water,Cropland,Shrubland,NULL,Non_Wetland,Water
2255,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
2256,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2257,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2258,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2259,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
2260,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water
2261,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
2262,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland
2263,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland
2264,Water,Cropland,Shrubland,Water,Non_Wetland,Water
2265,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
2266,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
2267,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
2268,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
2269,Water,Cropland,Grassland,NULL,Non_Wetland,Built-up
2270,Water,Cropland,Grassland,NULL,Non_Wetland,Water
2271,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
2272,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2273,Water,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2274,Water,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
2275,Water,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
2276,Water,Cropland,Grassland,Non_Water,Non_Wetland,Water
2277,Water,Cropland,Grassland,Water,Non_Wetland,Grassland
2278,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
2279,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
2280,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
2281,Water,Cropland,Cropland,NULL,Non_Wetland,Water
2282,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
2283,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2284,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2285,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
2286,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water
2287,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
2288,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
2289,Water,Cropland,Cropland,Water,Non_Wetland,Water
2290,Water,Cropland,Cropland,Water,Non_Wetland,Forest
2291,Water,Cropland,Wetland,NULL,Wetland,Grassland
2292,Water,Cropland,Wetland,NULL,Wetland,Cropland
2293,Water,Cropland,Wetland,NULL,Wetland,Bareland
2294,Water,Cropland,Wetland,NULL,Wetland,Built-up
2295,Water,Cropland,Wetland,NULL,Wetland,Water
2296,Water,Cropland,Wetland,Non_Water,Wetland,Grassland
2297,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
2298,Water,Cropland,Wetland,Non_Water,Wetland,Bareland
2299,Water,Cropland,Wetland,Non_Water,Wetland,Water
2300,Water,Cropland,Wetland,Water,Wetland,Grassland
2301,Water,Cropland,Wetland,Water,Wetland,Cropland
2302,Water,Cropland,Wetland,Water,Wetland,Water
2303,Water,Cropland,Wetland,Water,Wetland,Forest
2304,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
2305,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
2306,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
2307,Water,Cropland,Bareland,NULL,Non_Wetland,Built-up
2308,Water,Cropland,Bareland,NULL,Non_Wetland,Water
2309,Water,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2310,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
2311,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water
2312,Water,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2313,Water,Cropland,Bareland,Water,Non_Wetland,Grassland
2314,Water,Cropland,Bareland,Water,Non_Wetland,Water
2315,Water,Cropland,Built-up,NULL,Non_Wetland,Built-up
2316,Water,Cropland,Built-up,NULL,Non_Wetland,Water
2317,Water,Cropland,Built-up,Water,Non_Wetland,Built-up
2318,Water,Cropland,Water,NULL,Water,Grassland
2319,Water,Cropland,Water,NULL,Water,Water
2320,Water,Cropland,Water,Non_Water,Water,Grassland
2321,Water,Cropland,Water,Non_Water,Water,Cropland
2322,Water,Cropland,Water,Non_Water,Water,Bareland
2323,Water,Cropland,Water,Non_Water,Water,Water
2324,Water,Cropland,Water,Water,Water,Water
2325,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
2326,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
2327,Water,Cropland,Forest,NULL,Non_Wetland,Water
2328,Water,Cropland,Forest,NULL,Non_Wetland,Forest
2329,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2330,Water,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2331,Water,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2332,Water,Cropland,Forest,Non_Water,Non_Wetland,Water
2333,Water,Cropland,Forest,Water,Non_Wetland,Grassland
2334,Water,Cropland,Forest,Water,Non_Wetland,Water
2335,Water,Cropland,Forest,Water,Non_Wetland,Forest
2336,Water,Wetland,NULL,NULL,Non_Wetland,Water
2337,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2338,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2339,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland
2340,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
2341,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
2342,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2343,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2344,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland
2345,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
2346,Water,Wetland,Shrubland,Water,Non_Wetland,Water
2347,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
2348,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland
2349,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland
2350,Water,Wetland,Grassland,NULL,Non_Wetland,Built-up
2351,Water,Wetland,Grassland,NULL,Non_Wetland,Water
2352,Water,Wetland,Grassland,NULL,Non_Wetland,Forest
2353,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2354,Water,Wetland,Grassland,Water,Non_Wetland,Grassland
2355,Water,Wetland,Grassland,Water,Non_Wetland,Wetland
2356,Water,Wetland,Grassland,Water,Non_Wetland,Water
2357,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland
2358,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland
2359,Water,Wetland,Cropland,Water,Non_Wetland,Grassland
2360,Water,Wetland,Cropland,Water,Non_Wetland,Wetland
2361,Water,Wetland,Wetland,NULL,Wetland,Grassland
2362,Water,Wetland,Wetland,NULL,Wetland,Wetland
2363,Water,Wetland,Wetland,NULL,Wetland,Water
2364,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
2365,Water,Wetland,Wetland,Non_Water,Wetland,Water
2366,Water,Wetland,Wetland,Water,Wetland,Grassland
2367,Water,Wetland,Wetland,Water,Wetland,Wetland
2368,Water,Wetland,Wetland,Water,Wetland,Bareland
2369,Water,Wetland,Wetland,Water,Wetland,Water
2370,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland
2371,Water,Wetland,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
2372,Water,Wetland,Water,NULL,Water,Grassland
2373,Water,Wetland,Water,NULL,Water,Wetland
2374,Water,Wetland,Water,NULL,Water,Water
2375,Water,Wetland,Water,Non_Water,Water,Wetland
2376,Water,Wetland,Water,Non_Water,Water,Water
2377,Water,Wetland,Water,Water,Water,Grassland
2378,Water,Wetland,Water,Water,Water,Wetland
2379,Water,Wetland,Water,Water,Water,Bareland
2380,Water,Wetland,Water,Water,Water,Water
2381,Water,Wetland,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
2382,Water,Wetland,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2383,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
2384,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
2385,Water,Wetland,Forest,NULL,Non_Wetland,Water
2386,Water,Wetland,Forest,NULL,Non_Wetland,Forest
2387,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2388,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2389,Water,Wetland,Forest,Non_Water,Non_Wetland,Water
2390,Water,Wetland,Forest,Water,Non_Wetland,Grassland
2391,Water,Wetland,Forest,Water,Non_Wetland,Wetland
2392,Water,Wetland,Forest,Water,Non_Wetland,Bareland
2393,Water,Wetland,Forest,Water,Non_Wetland,Water
2394,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL
2395,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2396,Water,Bareland,Shrubland,NULL,Non_Wetland,Wetland
2397,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2398,Water,Bareland,Shrubland,NULL,Non_Wetland,Built-up
2399,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
2400,Water,Bareland,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
2401,Water,Bareland,Shrubland,NULL,Non_Wetland,Forest
2402,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
2403,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Water
2404,Water,Bareland,Shrubland,Water,Non_Wetland,Grassland
2405,Water,Bareland,Shrubland,Water,Non_Wetland,Wetland
2406,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
2407,Water,Bareland,Shrubland,Water,Non_Wetland,Water
2408,Water,Bareland,Grassland,NULL,Non_Wetland,NULL
2409,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
2410,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
2411,Water,Bareland,Grassland,NULL,Non_Wetland,Built-up
2412,Water,Bareland,Grassland,NULL,Non_Wetland,Water
2413,Water,Bareland,Grassland,NULL,Non_Wetland,Permanent_ice_and_snow
2414,Water,Bareland,Grassland,NULL,Non_Wetland,Forest
2415,Water,Bareland,Grassland,Water,Non_Wetland,Water
2416,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
2417,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
2418,Water,Bareland,Cropland,NULL,Non_Wetland,Water
2419,Water,Bareland,Cropland,NULL,Non_Wetland,Permanent_ice_and_snow
2420,Water,Bareland,Wetland,NULL,Wetland,Bareland
2421,Water,Bareland,Wetland,NULL,Wetland,Water
2422,Water,Bareland,Wetland,Water,Wetland,Bareland
2423,Water,Bareland,Wetland,Water,Wetland,Water
2424,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2425,Water,Bareland,Bareland,NULL,Non_Wetland,NULL
2426,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
2427,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
2428,Water,Bareland,Bareland,NULL,Non_Wetland,Built-up
2429,Water,Bareland,Bareland,NULL,Non_Wetland,Water
2430,Water,Bareland,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
2431,Water,Bareland,Bareland,NULL,Non_Wetland,Forest
2432,Water,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
2433,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2434,Water,Bareland,Bareland,Non_Water,Non_Wetland,Water
2435,Water,Bareland,Bareland,Water,Non_Wetland,Grassland
2436,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
2437,Water,Bareland,Bareland,Water,Non_Wetland,Built-up
2438,Water,Bareland,Bareland,Water,Non_Wetland,Water
2439,Water,Bareland,Built-up,NULL,Non_Wetland,Grassland
2440,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
2441,Water,Bareland,Built-up,NULL,Non_Wetland,Built-up
2442,Water,Bareland,Built-up,NULL,Non_Wetland,Water
2443,Water,Bareland,Built-up,NULL,Non_Wetland,Forest
2444,Water,Bareland,Built-up,Water,Non_Wetland,Grassland
2445,Water,Bareland,Water,NULL,NULL,Grassland
2446,Water,Bareland,Water,NULL,NULL,Bareland
2447,Water,Bareland,Water,NULL,NULL,Water
2448,Water,Bareland,Water,NULL,NULL,Permanent_ice_and_snow
2449,Water,Bareland,Water,NULL,Water,NULL
2450,Water,Bareland,Water,NULL,Water,Grassland
2451,Water,Bareland,Water,NULL,Water,Bareland
2452,Water,Bareland,Water,NULL,Water,Water
2453,Water,Bareland,Water,NULL,Water,Permanent_ice_and_snow
2454,Water,Bareland,Water,Non_Water,Water,Bareland
2455,Water,Bareland,Water,Water,Water,Grassland
2456,Water,Bareland,Water,Water,Water,Bareland
2457,Water,Bareland,Water,Water,Water,Water
2458,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
2459,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
2460,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2461,Water,Bareland,Permanent_ice_and_snow,Water,Non_Wetland,Permanent_ice_and_snow
2462,Water,Bareland,Forest,NULL,Non_Wetland,Grassland
2463,Water,Bareland,Forest,NULL,Non_Wetland,Bareland
2464,Water,Bareland,Forest,NULL,Non_Wetland,Water
2465,Water,Bareland,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
2466,Water,Built-up,NULL,NULL,Non_Wetland,Forest
2467,Water,Built-up,NULL,Water,Non_Wetland,NULL
2468,Water,Built-up,NULL,Water,Non_Wetland,Bareland
2469,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL
2470,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2471,Water,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2472,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2473,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2474,Water,Built-up,Shrubland,NULL,Non_Wetland,Water
2475,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest
2476,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2477,Water,Built-up,Shrubland,Water,Non_Wetland,Grassland
2478,Water,Built-up,Shrubland,Water,Non_Wetland,Cropland
2479,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland
2480,Water,Built-up,Shrubland,Water,Non_Wetland,Built-up
2481,Water,Built-up,Shrubland,Water,Non_Wetland,Water
2482,Water,Built-up,Shrubland,Water,Non_Wetland,Forest
2483,Water,Built-up,Grassland,NULL,Non_Wetland,NULL
2484,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
2485,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland
2486,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
2487,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up
2488,Water,Built-up,Grassland,NULL,Non_Wetland,Forest
2489,Water,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
2490,Water,Built-up,Grassland,Non_Water,Non_Wetland,Cropland
2491,Water,Built-up,Grassland,Non_Water,Non_Wetland,Water
2492,Water,Built-up,Grassland,Water,Non_Wetland,Cropland
2493,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
2494,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
2495,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
2496,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
2497,Water,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
2498,Water,Built-up,Wetland,NULL,Wetland,Grassland
2499,Water,Built-up,Wetland,NULL,Wetland,Bareland
2500,Water,Built-up,Wetland,NULL,Wetland,Water
2501,Water,Built-up,Wetland,NULL,Wetland,Forest
2502,Water,Built-up,Wetland,Non_Water,Wetland,Cropland
2503,Water,Built-up,Wetland,Non_Water,Wetland,Bareland
2504,Water,Built-up,Wetland,Non_Water,Wetland,Water
2505,Water,Built-up,Wetland,Water,Wetland,Grassland
2506,Water,Built-up,Wetland,Water,Wetland,Cropland
2507,Water,Built-up,Wetland,Water,Wetland,Bareland
2508,Water,Built-up,Wetland,Water,Wetland,Water
2509,Water,Built-up,Wetland,Water,Wetland,Forest
2510,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
2511,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
2512,Water,Built-up,Bareland,NULL,Non_Wetland,Built-up
2513,Water,Built-up,Bareland,NULL,Non_Wetland,Water
2514,Water,Built-up,Bareland,NULL,Non_Wetland,Forest
2515,Water,Built-up,Bareland,Non_Water,Non_Wetland,Water
2516,Water,Built-up,Bareland,Water,Non_Wetland,Grassland
2517,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
2518,Water,Built-up,Bareland,Water,Non_Wetland,Water
2519,Water,Built-up,Bareland,Water,Non_Wetland,Forest
2520,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
2521,Water,Built-up,Built-up,NULL,Non_Wetland,Cropland
2522,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
2523,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up
2524,Water,Built-up,Built-up,NULL,Non_Wetland,Water
2525,Water,Built-up,Built-up,NULL,Non_Wetland,Forest
2526,Water,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
2527,Water,Built-up,Built-up,Non_Water,Non_Wetland,Water
2528,Water,Built-up,Built-up,Water,Non_Wetland,Grassland
2529,Water,Built-up,Built-up,Water,Non_Wetland,Bareland
2530,Water,Built-up,Built-up,Water,Non_Wetland,Water
2531,Water,Built-up,Water,Water,Water,Grassland
2532,Water,Built-up,Water,Water,Water,Water
2533,Water,Built-up,Water,Water,Water,Forest
2534,Water,Built-up,Forest,NULL,Non_Wetland,Grassland
2535,Water,Built-up,Forest,NULL,Non_Wetland,Cropland
2536,Water,Built-up,Forest,NULL,Non_Wetland,Bareland
2537,Water,Built-up,Forest,NULL,Non_Wetland,Forest
2538,Water,Built-up,Forest,Non_Water,Non_Wetland,Wetland
2539,Water,Water,NULL,NULL,Non_Wetland,Grassland
2540,Water,Water,NULL,NULL,Non_Wetland,Wetland
2541,Water,Water,NULL,NULL,Non_Wetland,Bareland
2542,Water,Water,NULL,NULL,Non_Wetland,Built-up
2543,Water,Water,NULL,NULL,Non_Wetland,Water
2544,Water,Water,NULL,NULL,Non_Wetland,Forest
2545,Water,Water,NULL,Water,Non_Wetland,Grassland
2546,Water,Water,NULL,Water,Non_Wetland,Water
2547,Water,Water,Shrubland,NULL,Non_Wetland,NULL
2548,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
2549,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
2550,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2551,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2552,Water,Water,Shrubland,NULL,Non_Wetland,Built-up
2553,Water,Water,Shrubland,NULL,Non_Wetland,Water
2554,Water,Water,Shrubland,NULL,Non_Wetland,Forest
