Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDU_M_R
2939,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Forest
2940,Water,NULL,Water,Non_Water,Water,Water,Grassland,Water
2941,Water,NULL,Water,Non_Water,Water,Water,Grassland,Forest
2942,Water,NULL,Water,Water,Water,Grassland,Grassland,Grassland
2943,Water,NULL,Water,Water,Water,Grassland,Grassland,Forest
2944,Water,NULL,Water,Water,Water,Grassland,Water,Grassland
2945,Water,NULL,Water,Water,Water,Bareland,Grassland,Grassland
2946,Water,NULL,Water,Water,Water,Bareland,Grassland,Wetland
2947,Water,NULL,Water,Water,Water,Bareland,Grassland,Bareland
2948,Water,NULL,Water,Water,Water,Bareland,Grassland,Water
2949,Water,NULL,Water,Water,Water,Bareland,Grassland,Forest
2950,Water,NULL,Water,Water,Water,Bareland,Bareland,Grassland
2951,Water,NULL,Water,Water,Water,Bareland,Bareland,Bareland
2952,Water,NULL,Water,Water,Water,Bareland,Bareland,Water
2953,Water,NULL,Water,Water,Water,Bareland,Bareland,Forest
2954,Water,NULL,Water,Water,Water,Bareland,Water,Grassland
2955,Water,NULL,Water,Water,Water,Bareland,Water,Bareland
2956,Water,NULL,Water,Water,Water,Bareland,Water,Water
2957,Water,NULL,Water,Water,Water,Bareland,Water,Forest
2958,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
2959,Water,NULL,Water,Water,Water,Water,Grassland,Bareland
2960,Water,NULL,Water,Water,Water,Water,Grassland,Forest
2961,Water,NULL,Water,Water,Water,Water,Water,Grassland
2962,Water,NULL,Water,Water,Water,Water,Water,Water
2963,Water,NULL,Water,Water,Water,Water,Water,Forest
2964,Water,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2965,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2966,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2967,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2968,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2969,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2970,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2971,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2972,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2973,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2974,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2975,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2976,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2977,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2978,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2979,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2980,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2981,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
2982,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
2983,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2984,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2985,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2986,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2987,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
2988,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2989,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
2990,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
2991,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2992,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2993,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
2994,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2995,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2996,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
2997,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2998,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
2999,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
3000,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3001,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
3002,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3003,Water,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3004,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3005,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
3006,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3007,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
3008,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3009,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
3010,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
3011,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
3012,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
3013,Water,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
3014,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
3015,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Bareland
3016,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Water
3017,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
3018,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
3019,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
3020,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
3021,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Bareland
3022,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
3023,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
3024,Water,NULL,Forest,Water,Non_Wetland,Water,Bareland,Forest
3025,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3026,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3027,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3028,Water,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3029,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3030,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3031,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3032,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3033,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3034,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3035,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3036,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
3037,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
3038,Water,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3039,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3040,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3041,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3042,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3043,Water,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3044,Water,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
3045,Water,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3046,Water,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Water
3047,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
3048,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
3049,Water,Cropland,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
3050,Water,Cropland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3051,Water,Cropland,Bareland,Water,Non_Wetland,Bareland,Water,Forest
3052,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
3053,Water,Cropland,Water,NULL,Water,Bareland,Grassland,Bareland
3054,Water,Cropland,Water,Non_Water,Water,Bareland,Bareland,Grassland
3055,Water,Cropland,Water,Water,Water,Bareland,Grassland,Grassland
3056,Water,Cropland,Water,Water,Water,Bareland,Grassland,Bareland
3057,Water,Cropland,Water,Water,Water,Bareland,Bareland,Bareland
3058,Water,Cropland,Water,Water,Water,Bareland,Bareland,Water
3059,Water,Cropland,Water,Water,Water,Water,Water,Grassland
3060,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3061,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3062,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3063,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3064,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
3065,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3066,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3067,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3068,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3069,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3070,Water,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Bareland
3071,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3072,Water,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3073,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3074,Water,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
3075,Water,Cropland,Forest,Water,Non_Wetland,Bareland,Grassland,Bareland
3076,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3077,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
3078,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
3079,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3080,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3081,Water,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3082,Water,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3083,Water,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
3084,Water,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
3085,Water,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
3086,Water,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Water
3087,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3088,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3089,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3090,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3091,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3092,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3093,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3094,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
3095,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
3096,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
3097,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3098,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3099,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
3100,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3101,Water,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3102,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3103,Water,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3104,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3105,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
3106,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Water
3107,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3108,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
3109,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
3110,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
3111,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
3112,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Water
3113,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Forest
3114,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3115,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3116,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
3117,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3118,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3119,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
3120,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3121,Water,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3122,Water,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
3123,Water,Wetland,Water,NULL,Water,Bareland,Bareland,Grassland
3124,Water,Wetland,Water,NULL,Water,Bareland,Bareland,Bareland
3125,Water,Wetland,Water,NULL,Water,Bareland,Bareland,Water
3126,Water,Wetland,Water,NULL,Water,Bareland,Bareland,Forest
3127,Water,Wetland,Water,Non_Water,Water,Bareland,Bareland,Bareland
3128,Water,Wetland,Water,Non_Water,Water,Bareland,Bareland,Forest
3129,Water,Wetland,Water,Water,Water,Bareland,Bareland,Grassland
3130,Water,Wetland,Water,Water,Water,Bareland,Bareland,Bareland
3131,Water,Wetland,Water,Water,Water,Bareland,Bareland,Water
3132,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3133,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3134,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
3135,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3136,Water,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3137,Water,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3138,Water,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
3139,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3140,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3141,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3142,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
3143,Water,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
3144,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
3145,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
3146,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
3147,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
3148,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
3149,Water,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
3150,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
3151,Water,Bareland,Water,NULL,Water,Bareland,Bareland,Water
3152,Water,Bareland,Water,Water,Water,Bareland,Bareland,Water
3153,Water,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3154,Water,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
3155,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
3156,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3157,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
3158,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3159,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
3160,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3161,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
3162,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3163,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3164,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3165,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
3166,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3167,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3168,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3169,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3170,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
3171,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3172,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
3173,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
3174,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3175,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3176,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
3177,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
3178,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3179,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
3180,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
3181,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
3182,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
3183,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3184,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
3185,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3186,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
3187,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
3188,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3189,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
3190,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
3191,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3192,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
3193,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3194,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
3195,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
3196,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
3197,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
3198,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
3199,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
3200,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
3201,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Bareland
3202,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
3203,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
3204,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
3205,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3206,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3207,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
3208,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3209,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
3210,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
3211,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
3212,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
3213,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
3214,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
3215,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
3216,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
3217,Water,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
3218,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
3219,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
3220,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
3221,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
3222,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
3223,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
3224,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
3225,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
3226,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
3227,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3228,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3229,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3230,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3231,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3232,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3233,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3234,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3235,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3236,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3237,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3238,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3239,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3240,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
3241,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3242,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3243,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
3244,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
3245,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3246,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3247,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3248,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3249,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3250,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3251,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
3252,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
3253,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
3254,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3255,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
3256,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
3257,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3258,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
3259,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
3260,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3261,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3262,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3263,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
3264,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
3265,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
