Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LNL_M_R
5319,Cropland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
5320,Cropland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
5321,Cropland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
5322,Cropland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
5323,Cropland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Wetland
5324,Cropland,NULL,Wetland,Water,Wetland,NULL,Grassland,Wetland
5325,Cropland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
5326,Cropland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
5327,Cropland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
5328,Cropland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Water
5329,Cropland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
5330,Cropland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
5331,Cropland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Cropland
5332,Cropland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
5333,Cropland,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
5334,Cropland,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
5335,Cropland,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
5336,Cropland,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
5337,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Water
5338,Cropland,NULL,Wetland,Water,Wetland,Forest,Water,Water
5339,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Shrubland,Forest
5340,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5341,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
5342,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5343,Cropland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
5344,Cropland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
5345,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
5346,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
5347,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
5348,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
5349,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
5350,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
5351,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
5352,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
5353,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Wetland
5354,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
5355,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
5356,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
5357,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
5358,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5359,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5360,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5361,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
5362,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5363,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5364,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
5365,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5366,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5367,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Wetland
5368,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Bareland
5369,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
5370,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
5371,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5372,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
5373,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
5374,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
5375,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5376,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
5377,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5378,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
5379,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
5380,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
5381,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
5382,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
5383,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
5384,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
5385,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5386,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Bareland
5387,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Built-up
5388,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
5389,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
5390,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
5391,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
5392,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5393,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
5394,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5395,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5396,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
5397,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5398,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5399,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5400,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5401,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5402,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
5403,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5404,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5405,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5406,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5407,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
5408,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
5409,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
5410,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5411,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
5412,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
5413,Cropland,NULL,Water,NULL,Water,NULL,Grassland,Forest
5414,Cropland,NULL,Water,Non_Water,Water,NULL,Shrubland,Wetland
5415,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5416,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5417,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
5418,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
5419,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5420,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
5421,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
5422,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
5423,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
5424,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5425,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
5426,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5427,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
5428,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
5429,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5430,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
5431,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
5432,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
5433,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5434,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
5435,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
5436,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
5437,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
5438,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5439,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5440,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5441,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5442,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
5443,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5444,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5445,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
5446,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5447,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5448,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
5449,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5450,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
5451,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5452,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
5453,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
5454,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
5455,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
5456,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
5457,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
5458,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
5459,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5460,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5461,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5462,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5463,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5464,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5465,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5466,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5467,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5468,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5469,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
5470,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
5471,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5472,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
5473,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
5474,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
5475,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5476,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
5477,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
5478,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5479,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5480,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
5481,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
5482,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
5483,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
5484,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
5485,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
5486,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
5487,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
5488,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
5489,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
5490,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
5491,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5492,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
5493,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
5494,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5495,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
5496,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5497,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5498,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
5499,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
5500,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5501,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
5502,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
5503,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5504,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
5505,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5506,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5507,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
5508,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5509,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
5510,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5511,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
5512,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
5513,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
5514,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
5515,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Cropland
5516,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
5517,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
5518,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
5519,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5520,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
5521,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
5522,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5523,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5524,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
5525,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
5526,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5527,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
5528,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
5529,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
5530,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
5531,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
5532,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
5533,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
5534,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5535,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
5536,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
5537,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
5538,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5539,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
5540,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
5541,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5542,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
5543,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
5544,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
5545,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
5546,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
5547,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
5548,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
5549,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
5550,Cropland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
5551,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
5552,Cropland,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
5553,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
5554,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
5555,Cropland,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
5556,Cropland,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Wetland
5557,Cropland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
5558,Cropland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Cropland
5559,Cropland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Wetland
5560,Cropland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
5561,Cropland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
5562,Cropland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Cropland
5563,Cropland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
5564,Cropland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
5565,Cropland,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
5566,Cropland,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Cropland
5567,Cropland,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Wetland
5568,Cropland,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Forest
5569,Cropland,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
5570,Cropland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
5571,Cropland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Cropland
5572,Cropland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Wetland
5573,Cropland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
5574,Cropland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Cropland
5575,Cropland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
5576,Cropland,NULL,Forest,Water,Non_Wetland,Cropland,NULL,Cropland
5577,Cropland,NULL,Forest,Water,Non_Wetland,Wetland,Shrubland,Wetland
5578,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5579,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5580,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
5581,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5582,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
5583,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5584,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
5585,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5586,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
5587,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
5588,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
5589,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
5590,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
5591,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
5592,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5593,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
5594,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
5595,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5596,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
5597,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
5598,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
5599,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
5600,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
5601,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
5602,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
5603,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
5604,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5605,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
5606,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
5607,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
5608,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5609,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5610,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5611,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5612,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
5613,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
5614,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5615,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5616,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
5617,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5618,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
5619,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5620,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
5621,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5622,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Cropland
5623,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Bareland
5624,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Built-up
5625,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
5626,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
5627,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
5628,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
5629,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5630,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5631,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
5632,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
5633,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
5634,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5635,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
5636,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
