Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KPA_M_R
11527,Water,Water,Water,NULL,Water,Forest,Shrubland,Forest
11528,Water,Water,Water,NULL,Water,Forest,Water,Forest
11529,Water,Water,Water,NULL,Water,Forest,Forest,Water
11530,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
11531,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
11532,Water,Water,Water,Non_Water,Water,NULL,Bareland,Water
11533,Water,Water,Water,Non_Water,Water,NULL,Water,Bareland
11534,Water,Water,Water,Non_Water,Water,NULL,Water,Water
11535,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
11536,Water,Water,Water,Non_Water,Water,Shrubland,NULL,Forest
11537,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Water
11538,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Forest
11539,Water,Water,Water,Non_Water,Water,Shrubland,Grassland,Forest
11540,Water,Water,Water,Non_Water,Water,Shrubland,Water,Water
11541,Water,Water,Water,Non_Water,Water,Shrubland,Water,Forest
11542,Water,Water,Water,Non_Water,Water,Shrubland,Forest,Water
11543,Water,Water,Water,Non_Water,Water,Grassland,NULL,Grassland
11544,Water,Water,Water,Non_Water,Water,Bareland,Shrubland,Bareland
11545,Water,Water,Water,Non_Water,Water,Bareland,Shrubland,Water
11546,Water,Water,Water,Non_Water,Water,Bareland,Shrubland,Forest
11547,Water,Water,Water,Non_Water,Water,Bareland,Grassland,Grassland
11548,Water,Water,Water,Non_Water,Water,Bareland,Wetland,Water
11549,Water,Water,Water,Non_Water,Water,Bareland,Bareland,Grassland
11550,Water,Water,Water,Non_Water,Water,Bareland,Bareland,Bareland
11551,Water,Water,Water,Non_Water,Water,Bareland,Bareland,Water
11552,Water,Water,Water,Non_Water,Water,Bareland,Bareland,Forest
11553,Water,Water,Water,Non_Water,Water,Bareland,Water,Grassland
11554,Water,Water,Water,Non_Water,Water,Bareland,Water,Bareland
11555,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
11556,Water,Water,Water,Non_Water,Water,Bareland,Water,Forest
11557,Water,Water,Water,Non_Water,Water,Bareland,Forest,Water
11558,Water,Water,Water,Non_Water,Water,Bareland,Forest,Forest
11559,Water,Water,Water,Non_Water,Water,Water,NULL,Grassland
11560,Water,Water,Water,Non_Water,Water,Water,NULL,Water
11561,Water,Water,Water,Non_Water,Water,Water,NULL,Forest
11562,Water,Water,Water,Non_Water,Water,Water,Shrubland,Bareland
11563,Water,Water,Water,Non_Water,Water,Water,Shrubland,Water
11564,Water,Water,Water,Non_Water,Water,Water,Shrubland,Forest
11565,Water,Water,Water,Non_Water,Water,Water,Grassland,Bareland
11566,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
11567,Water,Water,Water,Non_Water,Water,Water,Wetland,Grassland
11568,Water,Water,Water,Non_Water,Water,Water,Bareland,Grassland
11569,Water,Water,Water,Non_Water,Water,Water,Bareland,Bareland
11570,Water,Water,Water,Non_Water,Water,Water,Bareland,Water
11571,Water,Water,Water,Non_Water,Water,Water,Bareland,Forest
11572,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
11573,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
11574,Water,Water,Water,Non_Water,Water,Water,Water,Water
11575,Water,Water,Water,Non_Water,Water,Water,Water,Forest
11576,Water,Water,Water,Non_Water,Water,Water,Forest,Water
11577,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
11578,Water,Water,Water,Non_Water,Water,Forest,NULL,Forest
11579,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Water
11580,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Forest
11581,Water,Water,Water,Non_Water,Water,Forest,Water,Water
11582,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
11583,Water,Water,Water,Non_Water,Water,Forest,Forest,Water
11584,Water,Water,Water,Non_Water,Water,Forest,Forest,Forest
11585,Water,Water,Water,Water,Water,NULL,NULL,Water
11586,Water,Water,Water,Water,Water,NULL,Shrubland,Forest
11587,Water,Water,Water,Water,Water,NULL,Bareland,Grassland
11588,Water,Water,Water,Water,Water,NULL,Bareland,Water
11589,Water,Water,Water,Water,Water,NULL,Water,Grassland
11590,Water,Water,Water,Water,Water,NULL,Water,Bareland
11591,Water,Water,Water,Water,Water,NULL,Water,Water
11592,Water,Water,Water,Water,Water,NULL,Water,Forest
11593,Water,Water,Water,Water,Water,Shrubland,NULL,Water
11594,Water,Water,Water,Water,Water,Shrubland,NULL,Forest
11595,Water,Water,Water,Water,Water,Shrubland,Shrubland,Water
11596,Water,Water,Water,Water,Water,Shrubland,Shrubland,Forest
11597,Water,Water,Water,Water,Water,Shrubland,Bareland,Water
11598,Water,Water,Water,Water,Water,Shrubland,Bareland,Forest
11599,Water,Water,Water,Water,Water,Shrubland,Water,NULL
11600,Water,Water,Water,Water,Water,Shrubland,Water,Grassland
11601,Water,Water,Water,Water,Water,Shrubland,Water,Water
11602,Water,Water,Water,Water,Water,Shrubland,Water,Forest
11603,Water,Water,Water,Water,Water,Grassland,Bareland,Bareland
11604,Water,Water,Water,Water,Water,Bareland,NULL,Water
11605,Water,Water,Water,Water,Water,Bareland,Grassland,Grassland
11606,Water,Water,Water,Water,Water,Bareland,Grassland,Water
11607,Water,Water,Water,Water,Water,Bareland,Wetland,Water
11608,Water,Water,Water,Water,Water,Bareland,Wetland,Forest
11609,Water,Water,Water,Water,Water,Bareland,Bareland,Grassland
11610,Water,Water,Water,Water,Water,Bareland,Bareland,Wetland
11611,Water,Water,Water,Water,Water,Bareland,Bareland,Bareland
11612,Water,Water,Water,Water,Water,Bareland,Bareland,Water
11613,Water,Water,Water,Water,Water,Bareland,Bareland,Forest
11614,Water,Water,Water,Water,Water,Bareland,Water,Grassland
11615,Water,Water,Water,Water,Water,Bareland,Water,Wetland
11616,Water,Water,Water,Water,Water,Bareland,Water,Bareland
11617,Water,Water,Water,Water,Water,Bareland,Water,Water
11618,Water,Water,Water,Water,Water,Bareland,Water,Forest
11619,Water,Water,Water,Water,Water,Bareland,Forest,Water
11620,Water,Water,Water,Water,Water,Bareland,Forest,Forest
11621,Water,Water,Water,Water,Water,Water,NULL,Bareland
11622,Water,Water,Water,Water,Water,Water,NULL,Water
11623,Water,Water,Water,Water,Water,Water,NULL,Forest
11624,Water,Water,Water,Water,Water,Water,Shrubland,Grassland
11625,Water,Water,Water,Water,Water,Water,Shrubland,Wetland
11626,Water,Water,Water,Water,Water,Water,Shrubland,Bareland
11627,Water,Water,Water,Water,Water,Water,Shrubland,Water
11628,Water,Water,Water,Water,Water,Water,Shrubland,Forest
11629,Water,Water,Water,Water,Water,Water,Grassland,Bareland
11630,Water,Water,Water,Water,Water,Water,Grassland,Water
11631,Water,Water,Water,Water,Water,Water,Wetland,Wetland
11632,Water,Water,Water,Water,Water,Water,Wetland,Water
11633,Water,Water,Water,Water,Water,Water,Wetland,Forest
11634,Water,Water,Water,Water,Water,Water,Bareland,Grassland
11635,Water,Water,Water,Water,Water,Water,Bareland,Bareland
11636,Water,Water,Water,Water,Water,Water,Bareland,Water
11637,Water,Water,Water,Water,Water,Water,Bareland,Forest
11638,Water,Water,Water,Water,Water,Water,Built-up,Water
11639,Water,Water,Water,Water,Water,Water,Water,Grassland
11640,Water,Water,Water,Water,Water,Water,Water,Wetland
11641,Water,Water,Water,Water,Water,Water,Water,Bareland
11642,Water,Water,Water,Water,Water,Water,Water,Water
11643,Water,Water,Water,Water,Water,Water,Water,Forest
11644,Water,Water,Water,Water,Water,Water,Forest,Grassland
11645,Water,Water,Water,Water,Water,Water,Forest,Water
11646,Water,Water,Water,Water,Water,Water,Forest,Forest
11647,Water,Water,Water,Water,Water,Forest,NULL,Forest
11648,Water,Water,Water,Water,Water,Forest,Shrubland,Water
11649,Water,Water,Water,Water,Water,Forest,Shrubland,Forest
11650,Water,Water,Water,Water,Water,Forest,Wetland,Water
11651,Water,Water,Water,Water,Water,Forest,Bareland,Forest
11652,Water,Water,Water,Water,Water,Forest,Water,Water
11653,Water,Water,Water,Water,Water,Forest,Water,Forest
11654,Water,Water,Water,Water,Water,Forest,Forest,Water
11655,Water,Water,Water,Water,Water,Forest,Forest,Forest
11656,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11657,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
11658,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11659,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
11660,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11661,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
11662,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
11663,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11664,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11665,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11666,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11667,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11668,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
11669,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11670,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11671,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
11672,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11673,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
11674,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
11675,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
11676,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
11677,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Bareland
11678,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
11679,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
11680,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
11681,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
11682,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
11683,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
11684,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11685,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11686,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11687,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
11688,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
11689,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
11690,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
11691,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
11692,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
11693,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
11694,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
11695,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
11696,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
11697,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
11698,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
11699,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
11700,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
11701,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
11702,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
11703,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
11704,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
11705,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
11706,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
11707,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Bareland
11708,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
11709,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
11710,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
11711,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
11712,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
11713,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
11714,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
11715,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
11716,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
11717,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
11718,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
11719,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
11720,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
11721,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
11722,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
11723,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
11724,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
11725,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
11726,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
11727,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
11728,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
11729,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11730,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
11731,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
11732,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
11733,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
11734,Water,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Water
11735,Water,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
11736,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
11737,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
11738,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
11739,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11740,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
11741,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
11742,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
11743,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
11744,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11745,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
11746,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11747,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
11748,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
11749,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
11750,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
11751,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
11752,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Water
11753,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
11754,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
11755,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
11756,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
11757,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
11758,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
11759,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
11760,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
11761,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
11762,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Water
11763,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
11764,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
11765,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
11766,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
11767,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
11768,Water,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Bareland
11769,Water,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Water
11770,Water,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
11771,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
11772,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
11773,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
11774,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
11775,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Bareland
11776,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
11777,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
11778,Water,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
11779,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Water
11780,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11781,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
11782,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
11783,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
11784,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
11785,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
11786,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
11787,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
11788,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Wetland
11789,Water,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
11790,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
11791,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
11792,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
11793,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
11794,Water,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
11795,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
11796,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Wetland
11797,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Bareland
11798,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
11799,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
11800,Water,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
11801,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
11802,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
11803,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
11804,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Grassland
11805,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
11806,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
11807,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
11808,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
11809,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
11810,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
11811,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
11812,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
11813,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
11814,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
11815,Water,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
11816,Water,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11817,Water,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
11818,Water,Forest,NULL,Water,Non_Wetland,Water,Water,Water
11819,Water,Forest,NULL,Water,Non_Wetland,Forest,Forest,Water
11820,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11821,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
11822,Water,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
11823,Water,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11824,Water,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
11825,Water,Forest,Shrubland,Water,Non_Wetland,Forest,Bareland,Forest
11826,Water,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
11827,Water,Forest,Cropland,NULL,Non_Wetland,Water,Water,Water
11828,Water,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11829,Water,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Water
11830,Water,Forest,Cropland,Water,Non_Wetland,Water,Water,Water
11831,Water,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Water
11832,Water,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
11833,Water,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
11834,Water,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
11835,Water,Forest,Water,NULL,Water,Bareland,Bareland,Forest
11836,Water,Forest,Water,NULL,Water,Water,Water,Grassland
11837,Water,Forest,Water,NULL,Water,Forest,Shrubland,Forest
11838,Water,Forest,Water,Non_Water,Water,Forest,Water,Forest
11839,Water,Forest,Water,Non_Water,Water,Forest,Forest,Water
11840,Water,Forest,Water,Water,Water,Shrubland,Shrubland,Forest
11841,Water,Forest,Water,Water,Water,Bareland,Forest,Water
11842,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
11843,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
11844,Water,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
11845,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11846,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
11847,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
11848,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Water,Bareland
11849,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
