Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKK_M_R
4010,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
4011,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
4012,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
4013,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4014,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
4015,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4016,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4017,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
4018,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4019,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4020,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
4021,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4022,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4023,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4024,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4025,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4026,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
4027,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4028,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4029,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
4030,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4031,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4032,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4033,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4034,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4035,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4036,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
4037,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
4038,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4039,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
4040,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
4041,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
4042,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
4043,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
4044,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
4045,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4046,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
4047,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
4048,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4049,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
4050,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
4051,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4052,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
4053,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4054,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
4055,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4056,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
4057,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4058,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4059,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4060,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4061,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4062,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4063,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4064,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4065,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4066,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
4067,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
4068,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
4069,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Cropland
4070,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
4071,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
4072,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
4073,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4074,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4075,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4076,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4077,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
4078,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
4079,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4080,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
4081,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4082,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4083,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4084,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4085,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4086,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4087,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4088,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4089,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4090,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
4091,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4092,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
4093,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4094,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
4095,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4096,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4097,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
4098,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
4099,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
4100,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
4101,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4102,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4103,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
4104,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
4105,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4106,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
4107,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
4108,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
4109,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Bareland
4110,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,NULL
4111,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
4112,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
4113,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4114,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
4115,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
4116,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
4117,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4118,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
4119,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4120,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4121,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4122,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4123,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
4124,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
4125,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4126,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
4127,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4128,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
4129,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
4130,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4131,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
4132,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4133,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4134,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Cropland
4135,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4136,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4137,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
4138,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4139,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4140,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4141,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4142,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4143,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4144,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4145,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
4146,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4147,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4148,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
4149,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
4150,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4151,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4152,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
4153,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
4154,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
4155,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4156,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
4157,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4158,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4159,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
4160,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
4161,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
4162,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
4163,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
4164,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4165,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
4166,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4167,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
4168,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4169,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4170,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
4171,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
4172,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4173,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4174,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4175,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
4176,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4177,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4178,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4179,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4180,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4181,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
4182,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4183,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
4184,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4185,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
4186,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
4187,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4188,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
4189,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
4190,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4191,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
4192,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4193,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4194,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4195,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
4196,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
4197,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4198,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4199,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4200,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4201,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
4202,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4203,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4204,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4205,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4206,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4207,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4208,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4209,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
4210,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4211,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4212,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
4213,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4214,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4215,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
4216,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4217,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4218,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
4219,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
4220,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
4221,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
4222,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4223,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4224,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
4225,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
4226,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
4227,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4228,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4229,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
4230,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
4231,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
4232,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
4233,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
4234,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
4235,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
4236,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4237,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4238,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
4239,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4240,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4241,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
4242,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4243,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
4244,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4245,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
4246,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4247,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4248,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4249,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4250,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4251,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4252,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4253,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4254,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4255,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4256,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4257,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4258,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4259,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
4260,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4261,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
4262,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4263,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
4264,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4265,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4266,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4267,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
4268,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4269,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
4270,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
4271,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
4272,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4273,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
4274,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4275,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4276,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
4277,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4278,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4279,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
4280,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
4281,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4282,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
4283,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4284,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4285,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
4286,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
4287,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4288,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
4289,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4290,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
4291,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
4292,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4293,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
4294,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4295,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4296,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
4297,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4298,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4299,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4300,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4301,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4302,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4303,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4304,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
4305,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
4306,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4307,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
4308,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4309,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
4310,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4311,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4312,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4313,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4314,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4315,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4316,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4317,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
