Value,AFRICA_2024_DynamicWorld_2024_37NCG_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NCG_M_R,AFRICA_2024_GLC_FCS30D_2022_37NCG_M_R,AFRICA_2024_GSW_Yearly_2021_37NCG_M_R,AFRICA_2024_GWL_FCS30D_2022_37NCG_M_R,AFRICA_2024_WorldCover_2021_37NCG_M_R
1265,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1266,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1267,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1268,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1269,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL
1270,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1271,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1272,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1273,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1274,Cropland,Built-up,Grassland,NULL,Non_Wetland,Forest
1275,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL
1276,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1277,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1278,Cropland,Built-up,Cropland,NULL,Non_Wetland,Wetland
1279,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1280,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up
1281,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest
1282,Cropland,Built-up,Wetland,NULL,Wetland,Forest
1283,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1284,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1285,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1286,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL
1287,Cropland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1288,Cropland,Built-up,Bareland,NULL,Non_Wetland,Cropland
1289,Cropland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1290,Cropland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1291,Cropland,Built-up,Bareland,NULL,Non_Wetland,Forest
1292,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL
1293,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1294,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland
1295,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1296,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1297,Cropland,Built-up,Built-up,NULL,Non_Wetland,Forest
1298,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL
1299,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland
1300,Cropland,Built-up,Forest,NULL,Non_Wetland,Cropland
1301,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland
1302,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up
1303,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest
1304,Cropland,Water,NULL,NULL,Non_Wetland,Grassland
1305,Cropland,Water,NULL,NULL,Non_Wetland,Wetland
1306,Cropland,Water,NULL,NULL,Non_Wetland,Bareland
1307,Cropland,Water,NULL,NULL,Non_Wetland,Forest
1308,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL
1309,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland
1310,Cropland,Water,Shrubland,NULL,Non_Wetland,Cropland
1311,Cropland,Water,Shrubland,NULL,Non_Wetland,Wetland
1312,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland
1313,Cropland,Water,Shrubland,NULL,Non_Wetland,Forest
1314,Cropland,Water,Grassland,NULL,Non_Wetland,Grassland
1315,Cropland,Water,Grassland,NULL,Non_Wetland,Cropland
1316,Cropland,Water,Grassland,NULL,Non_Wetland,Bareland
1317,Cropland,Water,Grassland,NULL,Non_Wetland,Forest
1318,Cropland,Water,Cropland,NULL,Non_Wetland,NULL
1319,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland
1320,Cropland,Water,Cropland,NULL,Non_Wetland,Cropland
1321,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland
1322,Cropland,Water,Cropland,NULL,Non_Wetland,Built-up
1323,Cropland,Water,Cropland,NULL,Non_Wetland,Forest
1324,Cropland,Water,Cropland,Water,Non_Wetland,Cropland
1325,Cropland,Water,Cropland,Water,Non_Wetland,Wetland
1326,Cropland,Water,Cropland,Water,Non_Wetland,Forest
1327,Cropland,Water,Wetland,NULL,Wetland,Grassland
1328,Cropland,Water,Wetland,NULL,Wetland,Cropland
1329,Cropland,Water,Wetland,NULL,Wetland,Wetland
1330,Cropland,Water,Wetland,NULL,Wetland,Forest
1331,Cropland,Water,Wetland,Water,Wetland,Grassland
1332,Cropland,Water,Wetland,Water,Wetland,Wetland
1333,Cropland,Water,Bareland,NULL,Non_Wetland,NULL
1334,Cropland,Water,Bareland,NULL,Non_Wetland,Grassland
1335,Cropland,Water,Bareland,NULL,Non_Wetland,Cropland
1336,Cropland,Water,Bareland,NULL,Non_Wetland,Wetland
1337,Cropland,Water,Bareland,NULL,Non_Wetland,Bareland
1338,Cropland,Water,Bareland,Water,Non_Wetland,Water
1339,Cropland,Water,Built-up,NULL,Non_Wetland,Grassland
1340,Cropland,Water,Built-up,NULL,Non_Wetland,Bareland
1341,Cropland,Water,Forest,NULL,Non_Wetland,NULL
1342,Cropland,Water,Forest,NULL,Non_Wetland,Grassland
1343,Cropland,Water,Forest,NULL,Non_Wetland,Cropland
1344,Cropland,Water,Forest,NULL,Non_Wetland,Wetland
1345,Cropland,Water,Forest,NULL,Non_Wetland,Bareland
1346,Cropland,Water,Forest,NULL,Non_Wetland,Forest
1347,Cropland,Water,Forest,Water,Non_Wetland,Grassland
1348,Cropland,Forest,NULL,NULL,Non_Wetland,NULL
1349,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland
1350,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland
1351,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland
1352,Cropland,Forest,NULL,NULL,Non_Wetland,Built-up
1353,Cropland,Forest,NULL,NULL,Non_Wetland,Forest
1354,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL
1355,Cropland,Forest,NULL,Non_Water,Non_Wetland,Wetland
1356,Cropland,Forest,NULL,Non_Water,Non_Wetland,Forest
1357,Cropland,Forest,NULL,Water,Non_Wetland,Grassland
1358,Cropland,Forest,NULL,Water,Non_Wetland,Cropland
1359,Cropland,Forest,NULL,Water,Non_Wetland,Water
1360,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL
1361,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1362,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland
1363,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1364,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1365,Cropland,Forest,Shrubland,NULL,Non_Wetland,Built-up
1366,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest
1367,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL
1368,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1369,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
1370,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1371,Cropland,Forest,Shrubland,Water,Non_Wetland,Cropland
1372,Cropland,Forest,Shrubland,Water,Non_Wetland,Forest
1373,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL
1374,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland
1375,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland
1376,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland
1377,Cropland,Forest,Grassland,NULL,Non_Wetland,Built-up
1378,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest
1379,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL
1380,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland
1381,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland
1382,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland
1383,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland
1384,Cropland,Forest,Cropland,NULL,Non_Wetland,Built-up
1385,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest
1386,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL
1387,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Forest
1388,Cropland,Forest,Cropland,Water,Non_Wetland,NULL
1389,Cropland,Forest,Cropland,Water,Non_Wetland,Grassland
1390,Cropland,Forest,Cropland,Water,Non_Wetland,Cropland
1391,Cropland,Forest,Cropland,Water,Non_Wetland,Forest
1392,Cropland,Forest,Wetland,NULL,Wetland,NULL
1393,Cropland,Forest,Wetland,NULL,Wetland,Grassland
1394,Cropland,Forest,Wetland,NULL,Wetland,Cropland
1395,Cropland,Forest,Wetland,NULL,Wetland,Wetland
1396,Cropland,Forest,Wetland,NULL,Wetland,Bareland
1397,Cropland,Forest,Wetland,NULL,Wetland,Forest
1398,Cropland,Forest,Wetland,Non_Water,Wetland,NULL
1399,Cropland,Forest,Wetland,Non_Water,Wetland,Cropland
1400,Cropland,Forest,Wetland,Water,Wetland,NULL
1401,Cropland,Forest,Wetland,Water,Wetland,Cropland
1402,Cropland,Forest,Wetland,Water,Wetland,Bareland
1403,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1404,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1405,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL
1406,Cropland,Forest,Bareland,NULL,Non_Wetland,Grassland
1407,Cropland,Forest,Bareland,NULL,Non_Wetland,Cropland
1408,Cropland,Forest,Bareland,NULL,Non_Wetland,Bareland
1409,Cropland,Forest,Bareland,NULL,Non_Wetland,Built-up
1410,Cropland,Forest,Bareland,NULL,Non_Wetland,Forest
1411,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL
1412,Cropland,Forest,Bareland,Non_Water,Non_Wetland,Grassland
1413,Cropland,Forest,Bareland,Non_Water,Non_Wetland,Forest
1414,Cropland,Forest,Bareland,Water,Non_Wetland,NULL
1415,Cropland,Forest,Bareland,Water,Non_Wetland,Grassland
1416,Cropland,Forest,Bareland,Water,Non_Wetland,Cropland
1417,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL
1418,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland
1419,Cropland,Forest,Built-up,NULL,Non_Wetland,Cropland
1420,Cropland,Forest,Built-up,NULL,Non_Wetland,Wetland
1421,Cropland,Forest,Built-up,NULL,Non_Wetland,Built-up
1422,Cropland,Forest,Built-up,NULL,Non_Wetland,Forest
1423,Cropland,Forest,Built-up,Non_Water,Non_Wetland,Wetland
1424,Cropland,Forest,Water,NULL,Water,NULL
1425,Cropland,Forest,Forest,NULL,Non_Wetland,NULL
1426,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland
1427,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland
1428,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland
1429,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland
1430,Cropland,Forest,Forest,NULL,Non_Wetland,Built-up
1431,Cropland,Forest,Forest,NULL,Non_Wetland,Forest
1432,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL
1433,Cropland,Forest,Forest,Non_Water,Non_Wetland,Grassland
1434,Cropland,Forest,Forest,Non_Water,Non_Wetland,Cropland
1435,Cropland,Forest,Forest,Non_Water,Non_Wetland,Wetland
1436,Cropland,Forest,Forest,Non_Water,Non_Wetland,Forest
1437,Cropland,Forest,Forest,Water,Non_Wetland,NULL
1438,Cropland,Forest,Forest,Water,Non_Wetland,Cropland
1439,Cropland,Forest,Forest,Water,Non_Wetland,Forest
1440,Wetland,NULL,NULL,NULL,Non_Wetland,NULL
1441,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland
1442,Wetland,NULL,NULL,NULL,Non_Wetland,Cropland
1443,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland
1444,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland
1445,Wetland,NULL,NULL,NULL,Non_Wetland,Forest
1446,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL
1447,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest
1448,Wetland,NULL,NULL,Water,Non_Wetland,NULL
1449,Wetland,NULL,NULL,Water,Non_Wetland,Cropland
1450,Wetland,NULL,NULL,Water,Non_Wetland,Wetland
1451,Wetland,NULL,NULL,Water,Non_Wetland,Forest
1452,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL
1453,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1454,Wetland,NULL,Shrubland,NULL,Non_Wetland,Cropland
1455,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1456,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water
1457,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest
1458,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1459,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1460,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1461,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL
1462,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland
1463,Wetland,NULL,Shrubland,Water,Non_Wetland,Cropland
1464,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland
1465,Wetland,NULL,Shrubland,Water,Non_Wetland,Water
1466,Wetland,NULL,Shrubland,Water,Non_Wetland,Forest
1467,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL
1468,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland
1469,Wetland,NULL,Grassland,NULL,Non_Wetland,Cropland
1470,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland
1471,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest
1472,Wetland,NULL,Grassland,Water,Non_Wetland,Cropland
1473,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland
1474,Wetland,NULL,Grassland,Water,Non_Wetland,Forest
1475,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL
1476,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland
1477,Wetland,NULL,Cropland,NULL,Non_Wetland,Cropland
1478,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland
1479,Wetland,NULL,Cropland,NULL,Non_Wetland,Water
1480,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest
1481,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL
1482,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Forest
1483,Wetland,NULL,Cropland,Water,Non_Wetland,NULL
1484,Wetland,NULL,Cropland,Water,Non_Wetland,Cropland
1485,Wetland,NULL,Cropland,Water,Non_Wetland,Wetland
1486,Wetland,NULL,Cropland,Water,Non_Wetland,Forest
1487,Wetland,NULL,Wetland,NULL,Wetland,NULL
1488,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1489,Wetland,NULL,Wetland,NULL,Wetland,Cropland
1490,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1491,Wetland,NULL,Wetland,NULL,Wetland,Water
1492,Wetland,NULL,Wetland,NULL,Wetland,Forest
1493,Wetland,NULL,Wetland,Non_Water,Wetland,NULL
1494,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland
1495,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland
1496,Wetland,NULL,Wetland,Non_Water,Wetland,Water
1497,Wetland,NULL,Wetland,Non_Water,Wetland,Forest
1498,Wetland,NULL,Wetland,Water,Wetland,NULL
1499,Wetland,NULL,Wetland,Water,Wetland,Grassland
1500,Wetland,NULL,Wetland,Water,Wetland,Wetland
1501,Wetland,NULL,Wetland,Water,Wetland,Water
1502,Wetland,NULL,Wetland,Water,Wetland,Forest
1503,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1504,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL
1505,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland
1506,Wetland,NULL,Bareland,NULL,Non_Wetland,Cropland
1507,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland
1508,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland
1509,Wetland,NULL,Bareland,NULL,Non_Wetland,Water
1510,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest
1511,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL
1512,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1513,Wetland,NULL,Bareland,Water,Non_Wetland,Cropland
1514,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland
1515,Wetland,NULL,Bareland,Water,Non_Wetland,Water
1516,Wetland,NULL,Bareland,Water,Non_Wetland,Forest
1517,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL
1518,Wetland,NULL,Built-up,NULL,Non_Wetland,Cropland
1519,Wetland,NULL,Built-up,NULL,Non_Wetland,Forest
1520,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Cropland
1521,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Forest
1522,Wetland,NULL,Built-up,Water,Non_Wetland,Forest
1523,Wetland,NULL,Water,NULL,Water,Wetland
1524,Wetland,NULL,Water,Non_Water,Water,Forest
1525,Wetland,NULL,Water,Water,Water,Cropland
1526,Wetland,NULL,Water,Water,Water,Wetland
1527,Wetland,NULL,Water,Water,Water,Water
1528,Wetland,NULL,Water,Water,Water,Forest
1529,Wetland,NULL,Forest,NULL,Non_Wetland,NULL
1530,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland
1531,Wetland,NULL,Forest,NULL,Non_Wetland,Cropland
1532,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland
1533,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland
1534,Wetland,NULL,Forest,NULL,Non_Wetland,Water
1535,Wetland,NULL,Forest,NULL,Non_Wetland,Forest
1536,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL
1537,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1538,Wetland,NULL,Forest,Non_Water,Non_Wetland,Cropland
1539,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1540,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water
1541,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest
1542,Wetland,NULL,Forest,Water,Non_Wetland,NULL
1543,Wetland,NULL,Forest,Water,Non_Wetland,Grassland
1544,Wetland,NULL,Forest,Water,Non_Wetland,Cropland
1545,Wetland,NULL,Forest,Water,Non_Wetland,Wetland
1546,Wetland,NULL,Forest,Water,Non_Wetland,Water
1547,Wetland,NULL,Forest,Water,Non_Wetland,Forest
1548,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL
1549,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland
1550,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland
1551,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland
1552,Wetland,Cropland,NULL,NULL,Non_Wetland,Bareland
1553,Wetland,Cropland,NULL,NULL,Non_Wetland,Forest
1554,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL
1555,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Grassland
1556,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Cropland
1557,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Wetland
1558,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Bareland
1559,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Forest
1560,Wetland,Cropland,NULL,Water,Non_Wetland,Grassland
1561,Wetland,Cropland,NULL,Water,Non_Wetland,Cropland
1562,Wetland,Cropland,NULL,Water,Non_Wetland,Wetland
1563,Wetland,Cropland,NULL,Water,Non_Wetland,Bareland
1564,Wetland,Cropland,NULL,Water,Non_Wetland,Water
1565,Wetland,Cropland,NULL,Water,Non_Wetland,Forest
1566,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1567,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1568,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1569,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1570,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1571,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Water
1572,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1573,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
1574,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1575,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1576,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
1577,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Water
1578,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1579,Wetland,Cropland,Shrubland,Water,Non_Wetland,Grassland
1580,Wetland,Cropland,Shrubland,Water,Non_Wetland,Cropland
1581,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland
1582,Wetland,Cropland,Shrubland,Water,Non_Wetland,Bareland
1583,Wetland,Cropland,Shrubland,Water,Non_Wetland,Water
1584,Wetland,Cropland,Shrubland,Water,Non_Wetland,Forest
1585,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL
1586,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1587,Wetland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1588,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland
1589,Wetland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1590,Wetland,Cropland,Grassland,NULL,Non_Wetland,Forest
1591,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1592,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1593,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
1594,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Forest
1595,Wetland,Cropland,Grassland,Water,Non_Wetland,Grassland
1596,Wetland,Cropland,Grassland,Water,Non_Wetland,Cropland
1597,Wetland,Cropland,Grassland,Water,Non_Wetland,Wetland
1598,Wetland,Cropland,Grassland,Water,Non_Wetland,Water
1599,Wetland,Cropland,Grassland,Water,Non_Wetland,Forest
1600,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL
1601,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1602,Wetland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1603,Wetland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1604,Wetland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1605,Wetland,Cropland,Cropland,NULL,Non_Wetland,Water
1606,Wetland,Cropland,Cropland,NULL,Non_Wetland,Forest
1607,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL
1608,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1609,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1610,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1611,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Water
1612,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1613,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL
1614,Wetland,Cropland,Cropland,Water,Non_Wetland,Grassland
1615,Wetland,Cropland,Cropland,Water,Non_Wetland,Cropland
1616,Wetland,Cropland,Cropland,Water,Non_Wetland,Wetland
1617,Wetland,Cropland,Cropland,Water,Non_Wetland,Bareland
1618,Wetland,Cropland,Cropland,Water,Non_Wetland,Water
1619,Wetland,Cropland,Cropland,Water,Non_Wetland,Forest
1620,Wetland,Cropland,Wetland,NULL,Wetland,NULL
1621,Wetland,Cropland,Wetland,NULL,Wetland,Grassland
1622,Wetland,Cropland,Wetland,NULL,Wetland,Cropland
1623,Wetland,Cropland,Wetland,NULL,Wetland,Wetland
1624,Wetland,Cropland,Wetland,NULL,Wetland,Forest
1625,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL
1626,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland
1627,Wetland,Cropland,Wetland,Non_Water,Wetland,Cropland
1628,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland
1629,Wetland,Cropland,Wetland,Non_Water,Wetland,Water
1630,Wetland,Cropland,Wetland,Non_Water,Wetland,Forest
1631,Wetland,Cropland,Wetland,Water,Wetland,NULL
1632,Wetland,Cropland,Wetland,Water,Wetland,Grassland
1633,Wetland,Cropland,Wetland,Water,Wetland,Cropland
1634,Wetland,Cropland,Wetland,Water,Wetland,Wetland
1635,Wetland,Cropland,Wetland,Water,Wetland,Water
1636,Wetland,Cropland,Wetland,Water,Wetland,Forest
1637,Wetland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1638,Wetland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1639,Wetland,Cropland,Lichens_and_Mosses,Water,Non_Wetland,Cropland
1640,Wetland,Cropland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1641,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL
1642,Wetland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1643,Wetland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1644,Wetland,Cropland,Bareland,NULL,Non_Wetland,Wetland
1645,Wetland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1646,Wetland,Cropland,Bareland,NULL,Non_Wetland,Built-up
1647,Wetland,Cropland,Bareland,NULL,Non_Wetland,Water
1648,Wetland,Cropland,Bareland,NULL,Non_Wetland,Forest
1649,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,NULL
1650,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1651,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1652,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
1653,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,Water
1654,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1655,Wetland,Cropland,Bareland,Water,Non_Wetland,NULL
1656,Wetland,Cropland,Bareland,Water,Non_Wetland,Grassland
1657,Wetland,Cropland,Bareland,Water,Non_Wetland,Cropland
1658,Wetland,Cropland,Bareland,Water,Non_Wetland,Wetland
1659,Wetland,Cropland,Bareland,Water,Non_Wetland,Bareland
1660,Wetland,Cropland,Bareland,Water,Non_Wetland,Water
1661,Wetland,Cropland,Bareland,Water,Non_Wetland,Forest
1662,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL
1663,Wetland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1664,Wetland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1665,Wetland,Cropland,Built-up,NULL,Non_Wetland,Wetland
1666,Wetland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1667,Wetland,Cropland,Built-up,NULL,Non_Wetland,Forest
1668,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,NULL
1669,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,Wetland
1670,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,Forest
