Value,AFRICA_2024_DynamicWorld_2024_36PXU_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PXU_M_R,AFRICA_2024_GLC_FCS30D_2022_36PXU_M_R,AFRICA_2024_GSW_Yearly_2021_36PXU_M_R,AFRICA_2024_GWL_FCS30D_2022_36PXU_M_R,AFRICA_2024_WorldCover_2021_36PXU_M_R
2135,Water,Water,Forest,Water,Non_Wetland,Cropland
2136,Water,Water,Forest,Water,Non_Wetland,Wetland
2137,Water,Water,Forest,Water,Non_Wetland,Bareland
2138,Water,Water,Forest,Water,Non_Wetland,Water
2139,Water,Water,Forest,Water,Non_Wetland,Forest
2140,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
2141,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
2142,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
2143,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2144,Water,Forest,Grassland,Water,Non_Wetland,Cropland
2145,Water,Forest,Grassland,Water,Non_Wetland,Forest
2146,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
2147,Water,Forest,Cropland,NULL,Non_Wetland,Forest
2148,Water,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2149,Water,Forest,Cropland,Non_Water,Non_Wetland,Forest
2150,Water,Forest,Cropland,Water,Non_Wetland,Grassland
2151,Water,Forest,Cropland,Water,Non_Wetland,Cropland
2152,Water,Forest,Cropland,Water,Non_Wetland,Forest
2153,Water,Forest,Wetland,Non_Water,Wetland,Forest
2154,Water,Forest,Wetland,Water,Wetland,Forest
2155,Water,Forest,Water,NULL,Water,Forest
2156,Water,Forest,Water,Water,Water,Forest
2157,Water,Forest,Forest,NULL,Non_Wetland,Grassland
2158,Water,Forest,Forest,NULL,Non_Wetland,Forest
2159,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
2160,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland
2161,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Cropland
2162,Permanent_ice_and_snow,Water,Grassland,Water,Non_Wetland,Water
2163,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Water
2164,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Water
2165,Permanent_ice_and_snow,Water,Water,Water,Water,Water
2166,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2167,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2168,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2169,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2170,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2171,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
2172,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
2173,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland
2174,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland
2175,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
2176,Forest,NULL,NULL,Water,Non_Wetland,Grassland
2177,Forest,NULL,NULL,Water,Non_Wetland,Cropland
2178,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2179,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2180,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2181,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2182,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2183,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2184,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2185,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2186,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2187,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2188,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
2189,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2190,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
2191,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2192,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2193,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2194,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2195,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2196,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2197,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2198,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2199,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2200,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland
2201,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2202,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2203,Forest,NULL,Grassland,Water,Non_Wetland,Cropland
2204,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2205,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2206,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2207,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2208,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2209,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2210,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2211,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
2212,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2213,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2214,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2215,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2216,Forest,NULL,Cropland,Water,Non_Wetland,NULL
2217,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2218,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
2219,Forest,NULL,Cropland,Water,Non_Wetland,Wetland
2220,Forest,NULL,Cropland,Water,Non_Wetland,Bareland
2221,Forest,NULL,Cropland,Water,Non_Wetland,Forest
2222,Forest,NULL,Wetland,NULL,Wetland,NULL
2223,Forest,NULL,Wetland,NULL,Wetland,Grassland
2224,Forest,NULL,Wetland,NULL,Wetland,Cropland
2225,Forest,NULL,Wetland,NULL,Wetland,Wetland
2226,Forest,NULL,Wetland,NULL,Wetland,Forest
2227,Forest,NULL,Wetland,Non_Water,Wetland,NULL
2228,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2229,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
2230,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2231,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2232,Forest,NULL,Wetland,Water,Wetland,NULL
2233,Forest,NULL,Wetland,Water,Wetland,Grassland
2234,Forest,NULL,Wetland,Water,Wetland,Wetland
2235,Forest,NULL,Wetland,Water,Wetland,Water
2236,Forest,NULL,Wetland,Water,Wetland,Forest
2237,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2238,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2239,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2240,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2241,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2242,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2243,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2244,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2245,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2246,Forest,NULL,Built-up,Water,Non_Wetland,Forest
2247,Forest,NULL,Water,Non_Water,Water,Grassland
2248,Forest,NULL,Water,Water,Water,Wetland
2249,Forest,NULL,Water,Water,Water,Water
2250,Forest,NULL,Water,Water,Water,Forest
2251,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2252,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2253,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2254,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2255,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2256,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2257,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2258,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
2259,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2260,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2261,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2262,Forest,NULL,Forest,Water,Non_Wetland,Cropland
2263,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2264,Forest,NULL,Forest,Water,Non_Wetland,Water
2265,Forest,NULL,Forest,Water,Non_Wetland,Forest
2266,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
2267,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2268,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
2269,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2270,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL
2271,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland
2272,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
2273,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
2274,Forest,Cropland,NULL,Water,Non_Wetland,Grassland
2275,Forest,Cropland,NULL,Water,Non_Wetland,Forest
2276,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2277,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2278,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2279,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2280,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2281,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2282,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2283,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2284,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2285,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2286,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2287,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL
2288,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2289,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
2290,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
2291,Forest,Cropland,Shrubland,Water,Non_Wetland,Water
2292,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
2293,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2294,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2295,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2296,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2297,Forest,Cropland,Grassland,NULL,Non_Wetland,Water
2298,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2299,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2300,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2301,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland
2302,Forest,Cropland,Grassland,Water,Non_Wetland,Water
2303,Forest,Cropland,Grassland,Water,Non_Wetland,Forest
2304,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2305,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2306,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2307,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2308,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2309,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
2310,Forest,Cropland,Cropland,NULL,Non_Wetland,Water
2311,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2312,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2313,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2314,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2315,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2316,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2317,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
2318,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
2319,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
2320,Forest,Cropland,Cropland,Water,Non_Wetland,Water
2321,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
2322,Forest,Cropland,Wetland,NULL,Wetland,NULL
2323,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2324,Forest,Cropland,Wetland,NULL,Wetland,Cropland
2325,Forest,Cropland,Wetland,NULL,Wetland,Wetland
2326,Forest,Cropland,Wetland,NULL,Wetland,Forest
2327,Forest,Cropland,Wetland,Non_Water,Wetland,NULL
2328,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
2329,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
2330,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2331,Forest,Cropland,Wetland,Water,Wetland,Grassland
2332,Forest,Cropland,Wetland,Water,Wetland,Cropland
2333,Forest,Cropland,Wetland,Water,Wetland,Wetland
2334,Forest,Cropland,Wetland,Water,Wetland,Water
2335,Forest,Cropland,Wetland,Water,Wetland,Forest
2336,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2337,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2338,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2339,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2340,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland
2341,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2342,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2343,Forest,Cropland,Water,NULL,Water,Forest
2344,Forest,Cropland,Water,Non_Water,Water,Forest
2345,Forest,Cropland,Water,Water,Water,Water
2346,Forest,Cropland,Water,Water,Water,Forest
2347,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2348,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2349,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2350,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2351,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2352,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
2353,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2354,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2355,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2356,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2357,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
2358,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
2359,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
2360,Forest,Cropland,Forest,Water,Non_Wetland,Water
2361,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2362,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
2363,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2364,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
2365,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2366,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2367,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2368,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
2369,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2370,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2371,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2372,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2373,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2374,Forest,Wetland,Grassland,Water,Non_Wetland,Cropland
2375,Forest,Wetland,Grassland,Water,Non_Wetland,Water
2376,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
2377,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2378,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
2379,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland
2380,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2381,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL
2382,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2383,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland
2384,Forest,Wetland,Cropland,Water,Non_Wetland,Cropland
2385,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
2386,Forest,Wetland,Cropland,Water,Non_Wetland,Forest
2387,Forest,Wetland,Wetland,NULL,Wetland,Forest
2388,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2389,Forest,Wetland,Wetland,Water,Wetland,Grassland
2390,Forest,Wetland,Wetland,Water,Wetland,Wetland
2391,Forest,Wetland,Wetland,Water,Wetland,Water
2392,Forest,Wetland,Water,Water,Water,Wetland
2393,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2394,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2395,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2396,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2397,Forest,Wetland,Forest,Water,Non_Wetland,Water
2398,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2399,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2400,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2401,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2402,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2403,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2404,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2405,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2406,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2407,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2408,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2409,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2410,Forest,Built-up,Wetland,NULL,Wetland,Grassland
2411,Forest,Built-up,Wetland,NULL,Wetland,Forest
2412,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2413,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2414,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2415,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2416,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland
2417,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2418,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2419,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2420,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2421,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2422,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2423,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland
2424,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
2425,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2426,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
2427,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2428,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
2429,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2430,Forest,Water,Cropland,Water,Non_Wetland,Forest
2431,Forest,Water,Wetland,NULL,Wetland,Forest
2432,Forest,Water,Wetland,Non_Water,Wetland,Forest
2433,Forest,Water,Wetland,Water,Wetland,Wetland
2434,Forest,Water,Wetland,Water,Wetland,Forest
2435,Forest,Water,Water,NULL,Water,Forest
2436,Forest,Water,Water,Water,Water,Forest
2437,Forest,Water,Forest,NULL,Non_Wetland,Forest
2438,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2439,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2440,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2441,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
2442,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
2443,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2444,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
2445,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2446,Forest,Forest,NULL,Water,Non_Wetland,Grassland
2447,Forest,Forest,NULL,Water,Non_Wetland,Forest
2448,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2449,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2450,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2451,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2452,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2453,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2454,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2455,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
2456,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2457,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2458,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
2459,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2460,Forest,Forest,Shrubland,Water,Non_Wetland,Water
2461,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2462,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2463,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2464,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2465,Forest,Forest,Grassland,NULL,Non_Wetland,Water
2466,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2467,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2468,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
2469,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2470,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
2471,Forest,Forest,Grassland,Water,Non_Wetland,Water
2472,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2473,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2474,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2475,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2476,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2477,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2478,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2479,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
2480,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2481,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2482,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
2483,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2484,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2485,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
2486,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
2487,Forest,Forest,Cropland,Water,Non_Wetland,Water
2488,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2489,Forest,Forest,Wetland,NULL,Wetland,NULL
2490,Forest,Forest,Wetland,NULL,Wetland,Grassland
2491,Forest,Forest,Wetland,NULL,Wetland,Cropland
2492,Forest,Forest,Wetland,NULL,Wetland,Wetland
2493,Forest,Forest,Wetland,NULL,Wetland,Forest
2494,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2495,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2496,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2497,Forest,Forest,Wetland,Water,Wetland,Grassland
2498,Forest,Forest,Wetland,Water,Wetland,Water
2499,Forest,Forest,Wetland,Water,Wetland,Forest
2500,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2501,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2502,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2503,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2504,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2505,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2506,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2507,Forest,Forest,Water,NULL,Water,Forest
2508,Forest,Forest,Water,Water,Water,Forest
2509,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2510,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2511,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2512,Forest,Forest,Forest,NULL,Non_Wetland,Water
2513,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2514,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
2515,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2516,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
2517,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2518,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2519,Forest,Forest,Forest,Water,Non_Wetland,Cropland
2520,Forest,Forest,Forest,Water,Non_Wetland,Water
2521,Forest,Forest,Forest,Water,Non_Wetland,Forest
