Value,AFRICA_2024_DynamicWorld_2024_37PCP_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PCP_M_R,AFRICA_2024_GLC_FCS30D_2022_37PCP_M_R,AFRICA_2024_GSW_Yearly_2021_37PCP_M_R,AFRICA_2024_GWL_FCS30D_2022_37PCP_M_R,AFRICA_2024_WorldCover_2021_37PCP_M_R
2097,Water,NULL,Wetland,Non_Water,Wetland,Cropland
2098,Water,NULL,Wetland,Non_Water,Wetland,Wetland
2099,Water,NULL,Wetland,Non_Water,Wetland,Forest
2100,Water,NULL,Wetland,Water,Wetland,NULL
2101,Water,NULL,Wetland,Water,Wetland,Grassland
2102,Water,NULL,Wetland,Water,Wetland,Cropland
2103,Water,NULL,Wetland,Water,Wetland,Wetland
2104,Water,NULL,Wetland,Water,Wetland,Water
2105,Water,NULL,Wetland,Water,Wetland,Forest
2106,Water,NULL,Bareland,NULL,Non_Wetland,NULL
2107,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
2108,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
2109,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
2110,Water,NULL,Bareland,NULL,Non_Wetland,Built-up
2111,Water,NULL,Bareland,NULL,Non_Wetland,Water
2112,Water,NULL,Bareland,NULL,Non_Wetland,Forest
2113,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL
2114,Water,NULL,Bareland,Non_Water,Non_Wetland,Cropland
2115,Water,NULL,Bareland,Non_Water,Non_Wetland,Forest
2116,Water,NULL,Bareland,Water,Non_Wetland,NULL
2117,Water,NULL,Bareland,Water,Non_Wetland,Cropland
2118,Water,NULL,Bareland,Water,Non_Wetland,Bareland
2119,Water,NULL,Bareland,Water,Non_Wetland,Water
2120,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
2121,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
2122,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
2123,Water,NULL,Built-up,NULL,Non_Wetland,Built-up
2124,Water,NULL,Built-up,NULL,Non_Wetland,Water
2125,Water,NULL,Built-up,NULL,Non_Wetland,Forest
2126,Water,NULL,Built-up,Non_Water,Non_Wetland,Grassland
2127,Water,NULL,Water,NULL,Water,NULL
2128,Water,NULL,Water,NULL,Water,Grassland
2129,Water,NULL,Water,NULL,Water,Forest
2130,Water,NULL,Water,Water,Water,Cropland
2131,Water,NULL,Water,Water,Water,Bareland
2132,Water,NULL,Water,Water,Water,Water
2133,Water,NULL,Water,Water,Water,Forest
2134,Water,NULL,Forest,NULL,Non_Wetland,NULL
2135,Water,NULL,Forest,NULL,Non_Wetland,Grassland
2136,Water,NULL,Forest,NULL,Non_Wetland,Cropland
2137,Water,NULL,Forest,NULL,Non_Wetland,Bareland
2138,Water,NULL,Forest,NULL,Non_Wetland,Forest
2139,Water,NULL,Forest,Non_Water,Non_Wetland,NULL
2140,Water,NULL,Forest,Non_Water,Non_Wetland,Forest
2141,Water,NULL,Forest,Water,Non_Wetland,Grassland
2142,Water,NULL,Forest,Water,Non_Wetland,Cropland
2143,Water,NULL,Forest,Water,Non_Wetland,Wetland
2144,Water,NULL,Forest,Water,Non_Wetland,Forest
2145,Water,Cropland,NULL,NULL,Non_Wetland,NULL
2146,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
2147,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
2148,Water,Cropland,NULL,NULL,Non_Wetland,Wetland
2149,Water,Cropland,NULL,NULL,Non_Wetland,Bareland
2150,Water,Cropland,NULL,NULL,Non_Wetland,Water
2151,Water,Cropland,NULL,NULL,Non_Wetland,Forest
2152,Water,Cropland,NULL,Non_Water,Non_Wetland,Cropland
2153,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland
2154,Water,Cropland,NULL,Water,Non_Wetland,Cropland
2155,Water,Cropland,NULL,Water,Non_Wetland,Wetland
2156,Water,Cropland,NULL,Water,Non_Wetland,Water
2157,Water,Cropland,NULL,Water,Non_Wetland,Forest
2158,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
2159,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2160,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2161,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2162,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2163,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2164,Water,Cropland,Shrubland,NULL,Non_Wetland,Water
2165,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
2166,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2167,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2168,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2169,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2170,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2171,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland
2172,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland
2173,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
2174,Water,Cropland,Shrubland,Water,Non_Wetland,Water
2175,Water,Cropland,Shrubland,Water,Non_Wetland,Forest
2176,Water,Cropland,Grassland,NULL,Non_Wetland,NULL
2177,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
2178,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
2179,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
2180,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
2181,Water,Cropland,Grassland,NULL,Non_Wetland,Water
2182,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
2183,Water,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2184,Water,Cropland,Grassland,Water,Non_Wetland,NULL
2185,Water,Cropland,Grassland,Water,Non_Wetland,Cropland
2186,Water,Cropland,Grassland,Water,Non_Wetland,Wetland
2187,Water,Cropland,Grassland,Water,Non_Wetland,Bareland
2188,Water,Cropland,Grassland,Water,Non_Wetland,Water
2189,Water,Cropland,Grassland,Water,Non_Wetland,Forest
2190,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
2191,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
2192,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
2193,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
2194,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
2195,Water,Cropland,Cropland,NULL,Non_Wetland,Built-up
2196,Water,Cropland,Cropland,NULL,Non_Wetland,Water
2197,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
2198,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2199,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2200,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
2201,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water
2202,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2203,Water,Cropland,Cropland,Water,Non_Wetland,NULL
2204,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
2205,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
2206,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
2207,Water,Cropland,Cropland,Water,Non_Wetland,Bareland
2208,Water,Cropland,Cropland,Water,Non_Wetland,Water
2209,Water,Cropland,Cropland,Water,Non_Wetland,Forest
2210,Water,Cropland,Wetland,NULL,Wetland,Grassland
2211,Water,Cropland,Wetland,NULL,Wetland,Cropland
2212,Water,Cropland,Wetland,NULL,Wetland,Wetland
2213,Water,Cropland,Wetland,NULL,Wetland,Bareland
2214,Water,Cropland,Wetland,NULL,Wetland,Water
2215,Water,Cropland,Wetland,NULL,Wetland,Forest
2216,Water,Cropland,Wetland,Non_Water,Wetland,Grassland
2217,Water,Cropland,Wetland,Non_Water,Wetland,Cropland
2218,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
2219,Water,Cropland,Wetland,Non_Water,Wetland,Water
2220,Water,Cropland,Wetland,Non_Water,Wetland,Forest
2221,Water,Cropland,Wetland,Water,Wetland,Grassland
2222,Water,Cropland,Wetland,Water,Wetland,Cropland
2223,Water,Cropland,Wetland,Water,Wetland,Wetland
2224,Water,Cropland,Wetland,Water,Wetland,Bareland
2225,Water,Cropland,Wetland,Water,Wetland,Water
2226,Water,Cropland,Wetland,Water,Wetland,Forest
2227,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2228,Water,Cropland,Lichens_and_Mosses,Water,Non_Wetland,Cropland
2229,Water,Cropland,Bareland,NULL,Non_Wetland,NULL
2230,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
2231,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
2232,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland
2233,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
2234,Water,Cropland,Bareland,NULL,Non_Wetland,Built-up
2235,Water,Cropland,Bareland,NULL,Non_Wetland,Water
2236,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
2237,Water,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2238,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2239,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
2240,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
2241,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water
2242,Water,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2243,Water,Cropland,Bareland,Water,Non_Wetland,Grassland
2244,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
2245,Water,Cropland,Bareland,Water,Non_Wetland,Wetland
2246,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
2247,Water,Cropland,Bareland,Water,Non_Wetland,Water
2248,Water,Cropland,Bareland,Water,Non_Wetland,Forest
2249,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
2250,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
2251,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
2252,Water,Cropland,Built-up,NULL,Non_Wetland,Built-up
2253,Water,Cropland,Built-up,NULL,Non_Wetland,Water
2254,Water,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
2255,Water,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
2256,Water,Cropland,Built-up,Water,Non_Wetland,Grassland
2257,Water,Cropland,Built-up,Water,Non_Wetland,Cropland
2258,Water,Cropland,Built-up,Water,Non_Wetland,Bareland
2259,Water,Cropland,Water,NULL,Water,Grassland
2260,Water,Cropland,Water,NULL,Water,Cropland
2261,Water,Cropland,Water,NULL,Water,Wetland
2262,Water,Cropland,Water,NULL,Water,Water
2263,Water,Cropland,Water,NULL,Water,Forest
2264,Water,Cropland,Water,Non_Water,Water,Cropland
2265,Water,Cropland,Water,Non_Water,Water,Wetland
2266,Water,Cropland,Water,Non_Water,Water,Water
2267,Water,Cropland,Water,Water,Water,Grassland
2268,Water,Cropland,Water,Water,Water,Cropland
2269,Water,Cropland,Water,Water,Water,Wetland
2270,Water,Cropland,Water,Water,Water,Bareland
2271,Water,Cropland,Water,Water,Water,Water
2272,Water,Cropland,Water,Water,Water,Forest
2273,Water,Cropland,Forest,NULL,Non_Wetland,NULL
2274,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
2275,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
2276,Water,Cropland,Forest,NULL,Non_Wetland,Wetland
2277,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
2278,Water,Cropland,Forest,NULL,Non_Wetland,Water
2279,Water,Cropland,Forest,NULL,Non_Wetland,Forest
2280,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL
2281,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2282,Water,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2283,Water,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2284,Water,Cropland,Forest,Water,Non_Wetland,Grassland
2285,Water,Cropland,Forest,Water,Non_Wetland,Cropland
2286,Water,Cropland,Forest,Water,Non_Wetland,Wetland
2287,Water,Cropland,Forest,Water,Non_Wetland,Water
2288,Water,Cropland,Forest,Water,Non_Wetland,Forest
2289,Water,Wetland,NULL,NULL,Non_Wetland,Wetland
2290,Water,Wetland,NULL,Water,Non_Wetland,Cropland
2291,Water,Wetland,NULL,Water,Non_Wetland,Wetland
2292,Water,Wetland,NULL,Water,Non_Wetland,Water
2293,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL
2294,Water,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2295,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2296,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
2297,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2298,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2299,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2300,Water,Wetland,Shrubland,Water,Non_Wetland,Cropland
2301,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
2302,Water,Wetland,Shrubland,Water,Non_Wetland,Water
2303,Water,Wetland,Grassland,NULL,Non_Wetland,Cropland
2304,Water,Wetland,Grassland,NULL,Non_Wetland,Forest
2305,Water,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2306,Water,Wetland,Grassland,Water,Non_Wetland,Water
2307,Water,Wetland,Cropland,NULL,Non_Wetland,Cropland
2308,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland
2309,Water,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2310,Water,Wetland,Cropland,Water,Non_Wetland,Grassland
2311,Water,Wetland,Cropland,Water,Non_Wetland,Cropland
2312,Water,Wetland,Cropland,Water,Non_Wetland,Wetland
2313,Water,Wetland,Cropland,Water,Non_Wetland,Water
2314,Water,Wetland,Wetland,NULL,Wetland,NULL
2315,Water,Wetland,Wetland,NULL,Wetland,Grassland
2316,Water,Wetland,Wetland,NULL,Wetland,Cropland
2317,Water,Wetland,Wetland,NULL,Wetland,Wetland
2318,Water,Wetland,Wetland,NULL,Wetland,Water
2319,Water,Wetland,Wetland,NULL,Wetland,Forest
2320,Water,Wetland,Wetland,Non_Water,Wetland,Grassland
2321,Water,Wetland,Wetland,Non_Water,Wetland,Cropland
2322,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
2323,Water,Wetland,Wetland,Non_Water,Wetland,Forest
2324,Water,Wetland,Wetland,Water,Wetland,Grassland
2325,Water,Wetland,Wetland,Water,Wetland,Cropland
2326,Water,Wetland,Wetland,Water,Wetland,Wetland
2327,Water,Wetland,Wetland,Water,Wetland,Water
2328,Water,Wetland,Wetland,Water,Wetland,Forest
2329,Water,Wetland,Bareland,NULL,Non_Wetland,Cropland
2330,Water,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
2331,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water
2332,Water,Wetland,Bareland,Water,Non_Wetland,Cropland
2333,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
2334,Water,Wetland,Bareland,Water,Non_Wetland,Water
2335,Water,Wetland,Water,NULL,Water,Wetland
2336,Water,Wetland,Water,NULL,Water,Water
2337,Water,Wetland,Water,NULL,Water,Forest
2338,Water,Wetland,Water,Water,Water,Cropland
2339,Water,Wetland,Water,Water,Water,Wetland
2340,Water,Wetland,Water,Water,Water,Water
2341,Water,Wetland,Water,Water,Water,Forest
2342,Water,Wetland,Forest,NULL,Non_Wetland,Cropland
2343,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
2344,Water,Wetland,Forest,Non_Water,Non_Wetland,Cropland
2345,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest
2346,Water,Wetland,Forest,Water,Non_Wetland,Grassland
2347,Water,Wetland,Forest,Water,Non_Wetland,Cropland
2348,Water,Wetland,Forest,Water,Non_Wetland,Wetland
2349,Water,Wetland,Forest,Water,Non_Wetland,Water
2350,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
2351,Water,Bareland,Bareland,NULL,Non_Wetland,Cropland
2352,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
2353,Water,Built-up,NULL,NULL,Non_Wetland,Forest
2354,Water,Built-up,NULL,Water,Non_Wetland,Forest
2355,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2356,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest
2357,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2358,Water,Built-up,Shrubland,Water,Non_Wetland,Cropland
2359,Water,Built-up,Grassland,Non_Water,Non_Wetland,Forest
2360,Water,Built-up,Grassland,Water,Non_Wetland,Water
2361,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
2362,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up
2363,Water,Built-up,Cropland,NULL,Non_Wetland,Water
2364,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
2365,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL
2366,Water,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
2367,Water,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
2368,Water,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2369,Water,Built-up,Cropland,Water,Non_Wetland,Cropland
2370,Water,Built-up,Cropland,Water,Non_Wetland,Water
2371,Water,Built-up,Wetland,NULL,Wetland,Cropland
2372,Water,Built-up,Wetland,NULL,Wetland,Water
2373,Water,Built-up,Wetland,NULL,Wetland,Forest
2374,Water,Built-up,Wetland,Non_Water,Wetland,Cropland
2375,Water,Built-up,Wetland,Non_Water,Wetland,Forest
2376,Water,Built-up,Wetland,Water,Wetland,Grassland
2377,Water,Built-up,Wetland,Water,Wetland,Cropland
2378,Water,Built-up,Wetland,Water,Wetland,Water
2379,Water,Built-up,Wetland,Water,Wetland,Forest
2380,Water,Built-up,Bareland,NULL,Non_Wetland,Cropland
2381,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
2382,Water,Built-up,Bareland,NULL,Non_Wetland,Water
2383,Water,Built-up,Bareland,NULL,Non_Wetland,Forest
2384,Water,Built-up,Bareland,Non_Water,Non_Wetland,Cropland
2385,Water,Built-up,Bareland,Non_Water,Non_Wetland,Forest
2386,Water,Built-up,Bareland,Water,Non_Wetland,NULL
2387,Water,Built-up,Bareland,Water,Non_Wetland,Grassland
2388,Water,Built-up,Bareland,Water,Non_Wetland,Cropland
2389,Water,Built-up,Bareland,Water,Non_Wetland,Forest
2390,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up
2391,Water,Built-up,Water,NULL,Water,Water
2392,Water,Built-up,Water,NULL,Water,Forest
2393,Water,Built-up,Water,Non_Water,Water,Forest
2394,Water,Built-up,Water,Water,Water,Water
2395,Water,Built-up,Water,Water,Water,Forest
2396,Water,Built-up,Forest,NULL,Non_Wetland,Cropland
2397,Water,Built-up,Forest,NULL,Non_Wetland,Forest
2398,Water,Built-up,Forest,Non_Water,Non_Wetland,Forest
2399,Water,Water,NULL,NULL,Non_Wetland,NULL
2400,Water,Water,NULL,NULL,Non_Wetland,Grassland
2401,Water,Water,NULL,NULL,Non_Wetland,Cropland
2402,Water,Water,NULL,NULL,Non_Wetland,Wetland
2403,Water,Water,NULL,NULL,Non_Wetland,Bareland
2404,Water,Water,NULL,NULL,Non_Wetland,Water
2405,Water,Water,NULL,NULL,Non_Wetland,Forest
2406,Water,Water,NULL,Non_Water,Non_Wetland,NULL
2407,Water,Water,NULL,Non_Water,Non_Wetland,Grassland
2408,Water,Water,NULL,Non_Water,Non_Wetland,Cropland
2409,Water,Water,NULL,Non_Water,Non_Wetland,Wetland
2410,Water,Water,NULL,Non_Water,Non_Wetland,Water
2411,Water,Water,NULL,Non_Water,Non_Wetland,Forest
2412,Water,Water,NULL,Water,Non_Wetland,NULL
2413,Water,Water,NULL,Water,Non_Wetland,Cropland
2414,Water,Water,NULL,Water,Non_Wetland,Wetland
2415,Water,Water,NULL,Water,Non_Wetland,Water
2416,Water,Water,NULL,Water,Non_Wetland,Forest
2417,Water,Water,Shrubland,NULL,Non_Wetland,NULL
2418,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
2419,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
2420,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2421,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2422,Water,Water,Shrubland,NULL,Non_Wetland,Water
2423,Water,Water,Shrubland,NULL,Non_Wetland,Forest
2424,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
2425,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2426,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2427,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2428,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
2429,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
2430,Water,Water,Shrubland,Water,Non_Wetland,NULL
2431,Water,Water,Shrubland,Water,Non_Wetland,Grassland
2432,Water,Water,Shrubland,Water,Non_Wetland,Cropland
2433,Water,Water,Shrubland,Water,Non_Wetland,Wetland
2434,Water,Water,Shrubland,Water,Non_Wetland,Bareland
2435,Water,Water,Shrubland,Water,Non_Wetland,Water
2436,Water,Water,Shrubland,Water,Non_Wetland,Forest
2437,Water,Water,Grassland,NULL,Non_Wetland,NULL
2438,Water,Water,Grassland,NULL,Non_Wetland,Grassland
2439,Water,Water,Grassland,NULL,Non_Wetland,Cropland
2440,Water,Water,Grassland,NULL,Non_Wetland,Wetland
2441,Water,Water,Grassland,NULL,Non_Wetland,Bareland
2442,Water,Water,Grassland,NULL,Non_Wetland,Water
2443,Water,Water,Grassland,NULL,Non_Wetland,Forest
2444,Water,Water,Grassland,Non_Water,Non_Wetland,NULL
2445,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
2446,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
2447,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
2448,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
2449,Water,Water,Grassland,Non_Water,Non_Wetland,Water
2450,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
2451,Water,Water,Grassland,Water,Non_Wetland,NULL
2452,Water,Water,Grassland,Water,Non_Wetland,Grassland
2453,Water,Water,Grassland,Water,Non_Wetland,Cropland
2454,Water,Water,Grassland,Water,Non_Wetland,Wetland
2455,Water,Water,Grassland,Water,Non_Wetland,Bareland
2456,Water,Water,Grassland,Water,Non_Wetland,Water
2457,Water,Water,Grassland,Water,Non_Wetland,Forest
2458,Water,Water,Cropland,NULL,Non_Wetland,NULL
2459,Water,Water,Cropland,NULL,Non_Wetland,Grassland
2460,Water,Water,Cropland,NULL,Non_Wetland,Cropland
2461,Water,Water,Cropland,NULL,Non_Wetland,Wetland
2462,Water,Water,Cropland,NULL,Non_Wetland,Bareland
2463,Water,Water,Cropland,NULL,Non_Wetland,Water
2464,Water,Water,Cropland,NULL,Non_Wetland,Forest
2465,Water,Water,Cropland,Non_Water,Non_Wetland,NULL
2466,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
2467,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
2468,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
2469,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
2470,Water,Water,Cropland,Non_Water,Non_Wetland,Water
2471,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
2472,Water,Water,Cropland,Water,Non_Wetland,NULL
2473,Water,Water,Cropland,Water,Non_Wetland,Grassland
2474,Water,Water,Cropland,Water,Non_Wetland,Cropland
2475,Water,Water,Cropland,Water,Non_Wetland,Wetland
2476,Water,Water,Cropland,Water,Non_Wetland,Bareland
2477,Water,Water,Cropland,Water,Non_Wetland,Water
2478,Water,Water,Cropland,Water,Non_Wetland,Forest
2479,Water,Water,Wetland,NULL,Wetland,NULL
2480,Water,Water,Wetland,NULL,Wetland,Grassland
2481,Water,Water,Wetland,NULL,Wetland,Cropland
2482,Water,Water,Wetland,NULL,Wetland,Wetland
2483,Water,Water,Wetland,NULL,Wetland,Water
2484,Water,Water,Wetland,NULL,Wetland,Forest
2485,Water,Water,Wetland,Non_Water,Wetland,NULL
2486,Water,Water,Wetland,Non_Water,Wetland,Grassland
2487,Water,Water,Wetland,Non_Water,Wetland,Cropland
2488,Water,Water,Wetland,Non_Water,Wetland,Wetland
2489,Water,Water,Wetland,Non_Water,Wetland,Water
2490,Water,Water,Wetland,Non_Water,Wetland,Forest
2491,Water,Water,Wetland,Water,Wetland,NULL
2492,Water,Water,Wetland,Water,Wetland,Grassland
2493,Water,Water,Wetland,Water,Wetland,Cropland
2494,Water,Water,Wetland,Water,Wetland,Wetland
2495,Water,Water,Wetland,Water,Wetland,Bareland
2496,Water,Water,Wetland,Water,Wetland,Water
2497,Water,Water,Wetland,Water,Wetland,Forest
2498,Water,Water,Bareland,NULL,Non_Wetland,NULL
2499,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2500,Water,Water,Bareland,NULL,Non_Wetland,Cropland
2501,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2502,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2503,Water,Water,Bareland,NULL,Non_Wetland,Water
2504,Water,Water,Bareland,NULL,Non_Wetland,Forest
2505,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
2506,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2507,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
2508,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
2509,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2510,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2511,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
2512,Water,Water,Bareland,Water,Non_Wetland,NULL
2513,Water,Water,Bareland,Water,Non_Wetland,Grassland
2514,Water,Water,Bareland,Water,Non_Wetland,Cropland
2515,Water,Water,Bareland,Water,Non_Wetland,Wetland
2516,Water,Water,Bareland,Water,Non_Wetland,Bareland
2517,Water,Water,Bareland,Water,Non_Wetland,Water
2518,Water,Water,Bareland,Water,Non_Wetland,Forest
2519,Water,Water,Built-up,NULL,Non_Wetland,Cropland
2520,Water,Water,Built-up,NULL,Non_Wetland,Wetland
2521,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2522,Water,Water,Built-up,NULL,Non_Wetland,Built-up
2523,Water,Water,Built-up,NULL,Non_Wetland,Water
2524,Water,Water,Built-up,NULL,Non_Wetland,Forest
2525,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
2526,Water,Water,Built-up,Non_Water,Non_Wetland,Water
2527,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
2528,Water,Water,Built-up,Water,Non_Wetland,Grassland
2529,Water,Water,Built-up,Water,Non_Wetland,Cropland
2530,Water,Water,Built-up,Water,Non_Wetland,Bareland
2531,Water,Water,Built-up,Water,Non_Wetland,Water
2532,Water,Water,Built-up,Water,Non_Wetland,Forest
2533,Water,Water,Water,NULL,Water,NULL
2534,Water,Water,Water,NULL,Water,Grassland
2535,Water,Water,Water,NULL,Water,Cropland
2536,Water,Water,Water,NULL,Water,Wetland
2537,Water,Water,Water,NULL,Water,Bareland
2538,Water,Water,Water,NULL,Water,Water
2539,Water,Water,Water,NULL,Water,Forest
2540,Water,Water,Water,Non_Water,Water,Grassland
2541,Water,Water,Water,Non_Water,Water,Cropland
2542,Water,Water,Water,Non_Water,Water,Wetland
2543,Water,Water,Water,Non_Water,Water,Water
2544,Water,Water,Water,Non_Water,Water,Forest
2545,Water,Water,Water,Water,Water,NULL
2546,Water,Water,Water,Water,Water,Grassland
2547,Water,Water,Water,Water,Water,Cropland
