Value,AFRICA_2024_DynamicWorld_2024_37PCL_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PCL_M_R,AFRICA_2024_GLC_FCS30D_2022_37PCL_M_R,AFRICA_2024_GSW_Yearly_2021_37PCL_M_R,AFRICA_2024_GWL_FCS30D_2022_37PCL_M_R,AFRICA_2024_WorldCover_2021_37PCL_M_R
2119,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2120,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2121,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2122,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2123,Forest,NULL,Cropland,Water,Non_Wetland,NULL
2124,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2125,Forest,NULL,Cropland,Water,Non_Wetland,Water
2126,Forest,NULL,Wetland,NULL,Wetland,Grassland
2127,Forest,NULL,Wetland,NULL,Wetland,Cropland
2128,Forest,NULL,Wetland,NULL,Wetland,Wetland
2129,Forest,NULL,Wetland,NULL,Wetland,Forest
2130,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
2131,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2132,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2133,Forest,NULL,Wetland,Water,Wetland,Cropland
2134,Forest,NULL,Wetland,Water,Wetland,Wetland
2135,Forest,NULL,Wetland,Water,Wetland,Water
2136,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2137,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2138,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2139,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2140,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2141,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2142,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2143,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2144,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2145,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2146,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
2147,Forest,NULL,Bareland,NULL,Non_Wetland,Water
2148,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2149,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
2150,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2151,Forest,NULL,Bareland,Non_Water,Non_Wetland,Cropland
2152,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2153,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2154,Forest,NULL,Bareland,Water,Non_Wetland,NULL
2155,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2156,Forest,NULL,Bareland,Water,Non_Wetland,Forest
2157,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2158,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2159,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2160,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2161,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2162,Forest,NULL,Built-up,NULL,Non_Wetland,Water
2163,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2164,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL
2165,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
2166,Forest,NULL,Built-up,Non_Water,Non_Wetland,Cropland
2167,Forest,NULL,Built-up,Water,Non_Wetland,Forest
2168,Forest,NULL,Water,NULL,Water,Grassland
2169,Forest,NULL,Water,NULL,Water,Forest
2170,Forest,NULL,Water,Non_Water,Water,Wetland
2171,Forest,NULL,Water,Water,Water,Cropland
2172,Forest,NULL,Water,Water,Water,Forest
2173,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2174,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2175,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2176,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2177,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2178,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2179,Forest,NULL,Forest,NULL,Non_Wetland,Water
2180,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2181,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2182,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2183,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
2184,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2185,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland
2186,Forest,NULL,Forest,Non_Water,Non_Wetland,Water
2187,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2188,Forest,NULL,Forest,Water,Non_Wetland,NULL
2189,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2190,Forest,NULL,Forest,Water,Non_Wetland,Cropland
2191,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2192,Forest,NULL,Forest,Water,Non_Wetland,Forest
2193,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
2194,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2195,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
2196,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
2197,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland
2198,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up
2199,Forest,Cropland,NULL,NULL,Non_Wetland,Water
2200,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2201,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
2202,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
2203,Forest,Cropland,NULL,Water,Non_Wetland,Grassland
2204,Forest,Cropland,NULL,Water,Non_Wetland,Wetland
2205,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2206,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2207,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2208,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2209,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2210,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2211,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2212,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2213,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2214,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2215,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
2216,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
2217,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2218,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2219,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2220,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
2221,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2222,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2223,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2224,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2225,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2226,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2227,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2228,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2229,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
2230,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2231,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2232,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2233,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
2234,Forest,Cropland,Wetland,NULL,Wetland,NULL
2235,Forest,Cropland,Wetland,NULL,Wetland,Cropland
2236,Forest,Cropland,Wetland,NULL,Wetland,Wetland
2237,Forest,Cropland,Wetland,NULL,Wetland,Forest
2238,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
2239,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
2240,Forest,Cropland,Wetland,Water,Wetland,Cropland
2241,Forest,Cropland,Wetland,Water,Wetland,Wetland
2242,Forest,Cropland,Wetland,Water,Wetland,Water
2243,Forest,Cropland,Wetland,Water,Wetland,Forest
2244,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2245,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2246,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2247,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2248,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2249,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2250,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
2251,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2252,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2253,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
2254,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
2255,Forest,Cropland,Bareland,NULL,Non_Wetland,Built-up
2256,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2257,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
2258,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland
2259,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland
2260,Forest,Cropland,Bareland,Water,Non_Wetland,Water
2261,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
2262,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2263,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
2264,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland
2265,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
2266,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2267,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2268,Forest,Cropland,Water,NULL,Water,Grassland
2269,Forest,Cropland,Water,NULL,Water,Forest
2270,Forest,Cropland,Water,Non_Water,Water,Wetland
2271,Forest,Cropland,Water,Water,Water,Wetland
2272,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2273,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2274,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2275,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2276,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2277,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2278,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2279,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
2280,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2281,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2282,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2283,Forest,Cropland,Forest,Water,Non_Wetland,NULL
2284,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
2285,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
2286,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
2287,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2288,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
2289,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
2290,Forest,Wetland,NULL,NULL,Non_Wetland,Cropland
2291,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
2292,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2293,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2294,Forest,Wetland,NULL,Water,Non_Wetland,Wetland
2295,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
2296,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2297,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2298,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2299,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2300,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2301,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2302,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2303,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2304,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
2305,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
2306,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2307,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
2308,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2309,Forest,Wetland,Wetland,NULL,Wetland,Forest
2310,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2311,Forest,Wetland,Wetland,Water,Wetland,Wetland
2312,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2313,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
2314,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
2315,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2316,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
2317,Forest,Wetland,Water,NULL,Water,Wetland
2318,Forest,Wetland,Water,Water,Water,Wetland
2319,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
2320,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2321,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2322,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2323,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2324,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2325,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2326,Forest,Wetland,Forest,Water,Non_Wetland,NULL
2327,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2328,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2329,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest
2330,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
2331,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2332,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
2333,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland
2334,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland
2335,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
2336,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2337,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2338,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2339,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2340,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
2341,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2342,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2343,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2344,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2345,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2346,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2347,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2348,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2349,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2350,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2351,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
2352,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2353,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2354,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2355,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2356,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
2357,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
2358,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2359,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
2360,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
2361,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2362,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2363,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2364,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2365,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2366,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
2367,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2368,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2369,Forest,Water,NULL,NULL,Non_Wetland,NULL
2370,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2371,Forest,Water,NULL,NULL,Non_Wetland,Cropland
2372,Forest,Water,NULL,NULL,Non_Wetland,Wetland
2373,Forest,Water,NULL,NULL,Non_Wetland,Bareland
2374,Forest,Water,NULL,NULL,Non_Wetland,Water
2375,Forest,Water,NULL,NULL,Non_Wetland,Forest
2376,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland
2377,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
2378,Forest,Water,NULL,Water,Non_Wetland,Wetland
2379,Forest,Water,NULL,Water,Non_Wetland,Forest
2380,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2381,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2382,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
2383,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2384,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2385,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2386,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2387,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL
2388,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2389,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2390,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2391,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2392,Forest,Water,Shrubland,Water,Non_Wetland,NULL
2393,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2394,Forest,Water,Shrubland,Water,Non_Wetland,Cropland
2395,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
2396,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
2397,Forest,Water,Shrubland,Water,Non_Wetland,Water
2398,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2399,Forest,Water,Grassland,NULL,Non_Wetland,NULL
2400,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2401,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
2402,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2403,Forest,Water,Cropland,NULL,Non_Wetland,NULL
2404,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2405,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
2406,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
2407,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2408,Forest,Water,Cropland,NULL,Non_Wetland,Water
2409,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2410,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland
2411,Forest,Water,Cropland,Non_Water,Non_Wetland,Water
2412,Forest,Water,Cropland,Water,Non_Wetland,Bareland
2413,Forest,Water,Wetland,NULL,Wetland,Cropland
2414,Forest,Water,Wetland,NULL,Wetland,Wetland
2415,Forest,Water,Wetland,NULL,Wetland,Bareland
2416,Forest,Water,Wetland,NULL,Wetland,Forest
2417,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2418,Forest,Water,Wetland,Water,Wetland,NULL
2419,Forest,Water,Wetland,Water,Wetland,Wetland
2420,Forest,Water,Wetland,Water,Wetland,Water
2421,Forest,Water,Wetland,Water,Wetland,Forest
2422,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2423,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2424,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2425,Forest,Water,Bareland,NULL,Non_Wetland,NULL
2426,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2427,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
2428,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
2429,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2430,Forest,Water,Bareland,NULL,Non_Wetland,Water
2431,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2432,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL
2433,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland
2434,Forest,Water,Bareland,Non_Water,Non_Wetland,Water
2435,Forest,Water,Bareland,Water,Non_Wetland,NULL
2436,Forest,Water,Bareland,Water,Non_Wetland,Grassland
2437,Forest,Water,Bareland,Water,Non_Wetland,Bareland
2438,Forest,Water,Bareland,Water,Non_Wetland,Water
2439,Forest,Water,Bareland,Water,Non_Wetland,Forest
2440,Forest,Water,Built-up,NULL,Non_Wetland,NULL
2441,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
2442,Forest,Water,Built-up,NULL,Non_Wetland,Cropland
2443,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
2444,Forest,Water,Built-up,NULL,Non_Wetland,Water
2445,Forest,Water,Built-up,NULL,Non_Wetland,Forest
2446,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest
2447,Forest,Water,Built-up,Water,Non_Wetland,NULL
2448,Forest,Water,Built-up,Water,Non_Wetland,Forest
2449,Forest,Water,Water,NULL,Water,Wetland
2450,Forest,Water,Water,NULL,Water,Forest
2451,Forest,Water,Water,Water,Water,Wetland
2452,Forest,Water,Water,Water,Water,Water
2453,Forest,Water,Water,Water,Water,Forest
2454,Forest,Water,Forest,NULL,Non_Wetland,NULL
2455,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2456,Forest,Water,Forest,NULL,Non_Wetland,Cropland
2457,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2458,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2459,Forest,Water,Forest,NULL,Non_Wetland,Water
2460,Forest,Water,Forest,NULL,Non_Wetland,Forest
2461,Forest,Water,Forest,Non_Water,Non_Wetland,NULL
2462,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2463,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
2464,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland
2465,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2466,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2467,Forest,Water,Forest,Water,Non_Wetland,NULL
2468,Forest,Water,Forest,Water,Non_Wetland,Grassland
2469,Forest,Water,Forest,Water,Non_Wetland,Cropland
2470,Forest,Water,Forest,Water,Non_Wetland,Wetland
2471,Forest,Water,Forest,Water,Non_Wetland,Bareland
2472,Forest,Water,Forest,Water,Non_Wetland,Water
2473,Forest,Water,Forest,Water,Non_Wetland,Forest
2474,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2475,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2476,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
2477,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
2478,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2479,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
2480,Forest,Forest,NULL,NULL,Non_Wetland,Water
2481,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2482,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
2483,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland
2484,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
2485,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2486,Forest,Forest,NULL,Water,Non_Wetland,Wetland
2487,Forest,Forest,NULL,Water,Non_Wetland,Forest
2488,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2489,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2490,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2491,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2492,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2493,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2494,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
2495,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2496,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2497,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2498,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
2499,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2500,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2501,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
2502,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2503,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
2504,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
2505,Forest,Forest,Shrubland,Water,Non_Wetland,Water
2506,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2507,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2508,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2509,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2510,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2511,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2512,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2513,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2514,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
2515,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
2516,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2517,Forest,Forest,Grassland,Water,Non_Wetland,NULL
2518,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2519,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2520,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2521,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2522,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2523,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2524,Forest,Forest,Cropland,NULL,Non_Wetland,Water
2525,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2526,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
2527,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2528,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2529,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
2530,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2531,Forest,Forest,Cropland,Water,Non_Wetland,NULL
2532,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2533,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
2534,Forest,Forest,Cropland,Water,Non_Wetland,Water
2535,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2536,Forest,Forest,Wetland,NULL,Wetland,NULL
2537,Forest,Forest,Wetland,NULL,Wetland,Grassland
2538,Forest,Forest,Wetland,NULL,Wetland,Cropland
2539,Forest,Forest,Wetland,NULL,Wetland,Wetland
2540,Forest,Forest,Wetland,NULL,Wetland,Forest
2541,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
2542,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2543,Forest,Forest,Wetland,Non_Water,Wetland,Forest
