Value,AFRICA_2024_DynamicWorld_2024_36PVA_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PVA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PVA_M_R,AFRICA_2024_GSW_Yearly_2021_36PVA_M_R,AFRICA_2024_GWL_FCS30D_2022_36PVA_M_R,AFRICA_2024_WorldCover_2021_36PVA_M_R
2050,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
2051,Water,NULL,Grassland,NULL,Non_Wetland,NULL
2052,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
2053,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
2054,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
2055,Water,NULL,Grassland,NULL,Non_Wetland,Built-up
2056,Water,NULL,Grassland,NULL,Non_Wetland,Water
2057,Water,NULL,Grassland,NULL,Non_Wetland,Forest
2058,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2059,Water,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2060,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2061,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
2062,Water,NULL,Grassland,Non_Water,Non_Wetland,Water
2063,Water,NULL,Grassland,Non_Water,Non_Wetland,Forest
2064,Water,NULL,Grassland,Water,Non_Wetland,Grassland
2065,Water,NULL,Grassland,Water,Non_Wetland,Cropland
2066,Water,NULL,Grassland,Water,Non_Wetland,Wetland
2067,Water,NULL,Grassland,Water,Non_Wetland,Bareland
2068,Water,NULL,Grassland,Water,Non_Wetland,Built-up
2069,Water,NULL,Grassland,Water,Non_Wetland,Water
2070,Water,NULL,Grassland,Water,Non_Wetland,Forest
2071,Water,NULL,Cropland,NULL,Non_Wetland,NULL
2072,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
2073,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
2074,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
2075,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
2076,Water,NULL,Cropland,NULL,Non_Wetland,Water
2077,Water,NULL,Cropland,NULL,Non_Wetland,Forest
2078,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL
2079,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2080,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2081,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2082,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2083,Water,NULL,Cropland,Non_Water,Non_Wetland,Water
2084,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest
2085,Water,NULL,Cropland,Water,Non_Wetland,Grassland
2086,Water,NULL,Cropland,Water,Non_Wetland,Cropland
2087,Water,NULL,Cropland,Water,Non_Wetland,Wetland
2088,Water,NULL,Cropland,Water,Non_Wetland,Bareland
2089,Water,NULL,Cropland,Water,Non_Wetland,Water
2090,Water,NULL,Cropland,Water,Non_Wetland,Forest
2091,Water,NULL,Wetland,NULL,Wetland,Grassland
2092,Water,NULL,Wetland,NULL,Wetland,Cropland
2093,Water,NULL,Wetland,NULL,Wetland,Wetland
2094,Water,NULL,Wetland,NULL,Wetland,Bareland
2095,Water,NULL,Wetland,NULL,Wetland,Forest
2096,Water,NULL,Wetland,Non_Water,Wetland,NULL
2097,Water,NULL,Wetland,Non_Water,Wetland,Grassland
2098,Water,NULL,Wetland,Non_Water,Wetland,Cropland
2099,Water,NULL,Wetland,Non_Water,Wetland,Wetland
2100,Water,NULL,Wetland,Non_Water,Wetland,Water
2101,Water,NULL,Wetland,Non_Water,Wetland,Forest
2102,Water,NULL,Wetland,Water,Wetland,Grassland
2103,Water,NULL,Wetland,Water,Wetland,Cropland
2104,Water,NULL,Wetland,Water,Wetland,Wetland
2105,Water,NULL,Wetland,Water,Wetland,Bareland
2106,Water,NULL,Wetland,Water,Wetland,Water
2107,Water,NULL,Wetland,Water,Wetland,Forest
2108,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
2109,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
2110,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
2111,Water,NULL,Bareland,NULL,Non_Wetland,Water
2112,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2113,Water,NULL,Bareland,Non_Water,Non_Wetland,Cropland
2114,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2115,Water,NULL,Bareland,Non_Water,Non_Wetland,Water
2116,Water,NULL,Bareland,Water,Non_Wetland,Grassland
2117,Water,NULL,Bareland,Water,Non_Wetland,Cropland
2118,Water,NULL,Bareland,Water,Non_Wetland,Wetland
2119,Water,NULL,Bareland,Water,Non_Wetland,Bareland
2120,Water,NULL,Bareland,Water,Non_Wetland,Water
2121,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
2122,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
2123,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
2124,Water,NULL,Built-up,NULL,Non_Wetland,Built-up
2125,Water,NULL,Built-up,NULL,Non_Wetland,Forest
2126,Water,NULL,Built-up,Non_Water,Non_Wetland,Grassland
2127,Water,NULL,Built-up,Non_Water,Non_Wetland,Cropland
2128,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland
2129,Water,NULL,Built-up,Non_Water,Non_Wetland,Built-up
2130,Water,NULL,Built-up,Non_Water,Non_Wetland,Forest
2131,Water,NULL,Built-up,Water,Non_Wetland,Grassland
2132,Water,NULL,Built-up,Water,Non_Wetland,Cropland
2133,Water,NULL,Built-up,Water,Non_Wetland,Forest
2134,Water,NULL,Water,Water,Water,Wetland
2135,Water,NULL,Water,Water,Water,Water
2136,Water,NULL,Forest,NULL,Non_Wetland,Forest
2137,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland
2138,Water,NULL,Forest,Water,Non_Wetland,Cropland
2139,Water,NULL,Forest,Water,Non_Wetland,Wetland
2140,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
2141,Water,Cropland,NULL,NULL,Non_Wetland,Bareland
2142,Water,Cropland,NULL,NULL,Non_Wetland,Water
2143,Water,Cropland,NULL,Non_Water,Non_Wetland,Grassland
2144,Water,Cropland,NULL,Non_Water,Non_Wetland,Cropland
2145,Water,Cropland,NULL,Water,Non_Wetland,Cropland
2146,Water,Cropland,NULL,Water,Non_Wetland,Wetland
2147,Water,Cropland,NULL,Water,Non_Wetland,Water
2148,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2149,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2150,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2151,Water,Cropland,Shrubland,NULL,Non_Wetland,Water
2152,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
2153,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2154,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2155,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2156,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2157,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water
2158,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2159,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland
2160,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland
2161,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
2162,Water,Cropland,Shrubland,Water,Non_Wetland,Water
2163,Water,Cropland,Shrubland,Water,Non_Wetland,Forest
2164,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
2165,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
2166,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
2167,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
2168,Water,Cropland,Grassland,NULL,Non_Wetland,Built-up
2169,Water,Cropland,Grassland,NULL,Non_Wetland,Water
2170,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
2171,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2172,Water,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2173,Water,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
2174,Water,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
2175,Water,Cropland,Grassland,Non_Water,Non_Wetland,Water
2176,Water,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2177,Water,Cropland,Grassland,Water,Non_Wetland,Grassland
2178,Water,Cropland,Grassland,Water,Non_Wetland,Cropland
2179,Water,Cropland,Grassland,Water,Non_Wetland,Wetland
2180,Water,Cropland,Grassland,Water,Non_Wetland,Bareland
2181,Water,Cropland,Grassland,Water,Non_Wetland,Water
2182,Water,Cropland,Grassland,Water,Non_Wetland,Forest
2183,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
2184,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
2185,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
2186,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
2187,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
2188,Water,Cropland,Cropland,NULL,Non_Wetland,Water
2189,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
2190,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2191,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2192,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2193,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2194,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
2195,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water
2196,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2197,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
2198,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
2199,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
2200,Water,Cropland,Cropland,Water,Non_Wetland,Bareland
2201,Water,Cropland,Cropland,Water,Non_Wetland,Water
2202,Water,Cropland,Cropland,Water,Non_Wetland,Forest
2203,Water,Cropland,Wetland,NULL,Wetland,Grassland
2204,Water,Cropland,Wetland,NULL,Wetland,Cropland
2205,Water,Cropland,Wetland,NULL,Wetland,Bareland
2206,Water,Cropland,Wetland,NULL,Wetland,Water
2207,Water,Cropland,Wetland,NULL,Wetland,Forest
2208,Water,Cropland,Wetland,Non_Water,Wetland,Grassland
2209,Water,Cropland,Wetland,Non_Water,Wetland,Cropland
2210,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
2211,Water,Cropland,Wetland,Non_Water,Wetland,Water
2212,Water,Cropland,Wetland,Non_Water,Wetland,Forest
2213,Water,Cropland,Wetland,Water,Wetland,Grassland
2214,Water,Cropland,Wetland,Water,Wetland,Cropland
2215,Water,Cropland,Wetland,Water,Wetland,Wetland
2216,Water,Cropland,Wetland,Water,Wetland,Bareland
2217,Water,Cropland,Wetland,Water,Wetland,Water
2218,Water,Cropland,Wetland,Water,Wetland,Forest
2219,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
2220,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
2221,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
2222,Water,Cropland,Bareland,NULL,Non_Wetland,Water
2223,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
2224,Water,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2225,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2226,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
2227,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
2228,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water
2229,Water,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2230,Water,Cropland,Bareland,Water,Non_Wetland,Grassland
2231,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
2232,Water,Cropland,Bareland,Water,Non_Wetland,Wetland
2233,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
2234,Water,Cropland,Bareland,Water,Non_Wetland,Water
2235,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
2236,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
2237,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
2238,Water,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
2239,Water,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
2240,Water,Cropland,Built-up,Water,Non_Wetland,Cropland
2241,Water,Cropland,Water,NULL,Water,Cropland
2242,Water,Cropland,Water,NULL,Water,Water
2243,Water,Cropland,Water,Non_Water,Water,Cropland
2244,Water,Cropland,Water,Non_Water,Water,Water
2245,Water,Cropland,Water,Water,Water,Cropland
2246,Water,Cropland,Water,Water,Water,Wetland
2247,Water,Cropland,Water,Water,Water,Bareland
2248,Water,Cropland,Water,Water,Water,Water
2249,Water,Cropland,Water,Water,Water,Forest
2250,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
2251,Water,Cropland,Forest,NULL,Non_Wetland,Forest
2252,Water,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2253,Water,Cropland,Forest,Non_Water,Non_Wetland,Forest
2254,Water,Wetland,NULL,NULL,Non_Wetland,Grassland
2255,Water,Wetland,NULL,NULL,Non_Wetland,Cropland
2256,Water,Wetland,NULL,NULL,Non_Wetland,Wetland
2257,Water,Wetland,NULL,Non_Water,Non_Wetland,Grassland
2258,Water,Wetland,NULL,Non_Water,Non_Wetland,Cropland
2259,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2260,Water,Wetland,NULL,Water,Non_Wetland,Cropland
2261,Water,Wetland,NULL,Water,Non_Wetland,Wetland
2262,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL
2263,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2264,Water,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2265,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2266,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
2267,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
2268,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2269,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2270,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2271,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water
2272,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2273,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland
2274,Water,Wetland,Shrubland,Water,Non_Wetland,Cropland
2275,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
2276,Water,Wetland,Shrubland,Water,Non_Wetland,Water
2277,Water,Wetland,Shrubland,Water,Non_Wetland,Forest
2278,Water,Wetland,Grassland,NULL,Non_Wetland,NULL
2279,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
2280,Water,Wetland,Grassland,NULL,Non_Wetland,Cropland
2281,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland
2282,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland
2283,Water,Wetland,Grassland,NULL,Non_Wetland,Built-up
2284,Water,Wetland,Grassland,NULL,Non_Wetland,Water
2285,Water,Wetland,Grassland,NULL,Non_Wetland,Forest
2286,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL
2287,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2288,Water,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
2289,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2290,Water,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
2291,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water
2292,Water,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2293,Water,Wetland,Grassland,Water,Non_Wetland,Grassland
2294,Water,Wetland,Grassland,Water,Non_Wetland,Cropland
2295,Water,Wetland,Grassland,Water,Non_Wetland,Wetland
2296,Water,Wetland,Grassland,Water,Non_Wetland,Bareland
2297,Water,Wetland,Grassland,Water,Non_Wetland,Water
2298,Water,Wetland,Grassland,Water,Non_Wetland,Forest
2299,Water,Wetland,Cropland,NULL,Non_Wetland,NULL
2300,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland
2301,Water,Wetland,Cropland,NULL,Non_Wetland,Cropland
2302,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland
2303,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland
2304,Water,Wetland,Cropland,NULL,Non_Wetland,Built-up
2305,Water,Wetland,Cropland,NULL,Non_Wetland,Water
2306,Water,Wetland,Cropland,NULL,Non_Wetland,Forest
2307,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL
2308,Water,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2309,Water,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2310,Water,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2311,Water,Wetland,Cropland,Non_Water,Non_Wetland,Bareland
2312,Water,Wetland,Cropland,Non_Water,Non_Wetland,Water
2313,Water,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2314,Water,Wetland,Cropland,Water,Non_Wetland,Grassland
2315,Water,Wetland,Cropland,Water,Non_Wetland,Cropland
2316,Water,Wetland,Cropland,Water,Non_Wetland,Wetland
2317,Water,Wetland,Cropland,Water,Non_Wetland,Bareland
2318,Water,Wetland,Cropland,Water,Non_Wetland,Water
2319,Water,Wetland,Cropland,Water,Non_Wetland,Forest
2320,Water,Wetland,Wetland,NULL,Wetland,Grassland
2321,Water,Wetland,Wetland,NULL,Wetland,Cropland
2322,Water,Wetland,Wetland,NULL,Wetland,Wetland
2323,Water,Wetland,Wetland,NULL,Wetland,Bareland
2324,Water,Wetland,Wetland,NULL,Wetland,Built-up
2325,Water,Wetland,Wetland,NULL,Wetland,Water
2326,Water,Wetland,Wetland,NULL,Wetland,Forest
2327,Water,Wetland,Wetland,Non_Water,Wetland,Grassland
2328,Water,Wetland,Wetland,Non_Water,Wetland,Cropland
2329,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
2330,Water,Wetland,Wetland,Non_Water,Wetland,Water
2331,Water,Wetland,Wetland,Non_Water,Wetland,Forest
2332,Water,Wetland,Wetland,Water,Wetland,Grassland
2333,Water,Wetland,Wetland,Water,Wetland,Cropland
2334,Water,Wetland,Wetland,Water,Wetland,Wetland
2335,Water,Wetland,Wetland,Water,Wetland,Bareland
2336,Water,Wetland,Wetland,Water,Wetland,Water
2337,Water,Wetland,Wetland,Water,Wetland,Forest
2338,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2339,Water,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
2340,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
2341,Water,Wetland,Bareland,Water,Non_Wetland,Cropland
2342,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
2343,Water,Wetland,Bareland,Water,Non_Wetland,Bareland
2344,Water,Wetland,Bareland,Water,Non_Wetland,Water
2345,Water,Wetland,Built-up,NULL,Non_Wetland,Cropland
2346,Water,Wetland,Built-up,NULL,Non_Wetland,Built-up
2347,Water,Wetland,Built-up,Non_Water,Non_Wetland,Cropland
2348,Water,Wetland,Built-up,Non_Water,Non_Wetland,Built-up
2349,Water,Wetland,Built-up,Water,Non_Wetland,Cropland
2350,Water,Wetland,Built-up,Water,Non_Wetland,Bareland
2351,Water,Wetland,Water,NULL,Water,Cropland
2352,Water,Wetland,Water,NULL,Water,Wetland
2353,Water,Wetland,Water,Non_Water,Water,Cropland
2354,Water,Wetland,Water,Non_Water,Water,Wetland
2355,Water,Wetland,Water,Non_Water,Water,Water
2356,Water,Wetland,Water,Non_Water,Water,Forest
2357,Water,Wetland,Water,Water,Water,Cropland
2358,Water,Wetland,Water,Water,Water,Wetland
2359,Water,Wetland,Water,Water,Water,Bareland
2360,Water,Wetland,Water,Water,Water,Water
2361,Water,Wetland,Forest,NULL,Non_Wetland,Cropland
2362,Water,Wetland,Forest,NULL,Non_Wetland,Forest
2363,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2364,Water,Wetland,Forest,Non_Water,Non_Wetland,Cropland
2365,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2366,Water,Wetland,Forest,Non_Water,Non_Wetland,Water
2367,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest
2368,Water,Wetland,Forest,Water,Non_Wetland,Grassland
2369,Water,Wetland,Forest,Water,Non_Wetland,Cropland
2370,Water,Wetland,Forest,Water,Non_Wetland,Wetland
2371,Water,Wetland,Forest,Water,Non_Wetland,Water
2372,Water,Wetland,Forest,Water,Non_Wetland,Forest
2373,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2374,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Cropland
2375,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland
2376,Water,Bareland,Shrubland,Water,Non_Wetland,Wetland
2377,Water,Bareland,Shrubland,Water,Non_Wetland,Water
2378,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
2379,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
2380,Water,Bareland,Grassland,NULL,Non_Wetland,Water
2381,Water,Bareland,Grassland,NULL,Non_Wetland,Forest
2382,Water,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
2383,Water,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
2384,Water,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
2385,Water,Bareland,Grassland,Non_Water,Non_Wetland,Water
2386,Water,Bareland,Grassland,Non_Water,Non_Wetland,Forest
2387,Water,Bareland,Grassland,Water,Non_Wetland,Grassland
2388,Water,Bareland,Grassland,Water,Non_Wetland,Cropland
2389,Water,Bareland,Grassland,Water,Non_Wetland,Bareland
2390,Water,Bareland,Grassland,Water,Non_Wetland,Water
2391,Water,Bareland,Grassland,Water,Non_Wetland,Forest
2392,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
2393,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
2394,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
2395,Water,Bareland,Cropland,NULL,Non_Wetland,Water
2396,Water,Bareland,Cropland,NULL,Non_Wetland,Forest
2397,Water,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
2398,Water,Bareland,Cropland,Non_Water,Non_Wetland,Water
2399,Water,Bareland,Cropland,Non_Water,Non_Wetland,Forest
2400,Water,Bareland,Cropland,Water,Non_Wetland,Grassland
2401,Water,Bareland,Cropland,Water,Non_Wetland,Cropland
2402,Water,Bareland,Cropland,Water,Non_Wetland,Wetland
2403,Water,Bareland,Cropland,Water,Non_Wetland,Water
2404,Water,Bareland,Wetland,NULL,Wetland,Grassland
2405,Water,Bareland,Wetland,NULL,Wetland,Bareland
2406,Water,Bareland,Wetland,NULL,Wetland,Water
2407,Water,Bareland,Wetland,NULL,Wetland,Forest
2408,Water,Bareland,Wetland,Non_Water,Wetland,Bareland
2409,Water,Bareland,Wetland,Non_Water,Wetland,Water
2410,Water,Bareland,Wetland,Non_Water,Wetland,Forest
2411,Water,Bareland,Wetland,Water,Wetland,Grassland
2412,Water,Bareland,Wetland,Water,Wetland,Cropland
2413,Water,Bareland,Wetland,Water,Wetland,Wetland
2414,Water,Bareland,Wetland,Water,Wetland,Bareland
2415,Water,Bareland,Wetland,Water,Wetland,Water
2416,Water,Bareland,Wetland,Water,Wetland,Forest
2417,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
2418,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
2419,Water,Bareland,Bareland,NULL,Non_Wetland,Forest
2420,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2421,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
2422,Water,Bareland,Bareland,Water,Non_Wetland,Water
2423,Water,Bareland,Built-up,NULL,Non_Wetland,Cropland
2424,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
2425,Water,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
2426,Water,Bareland,Water,NULL,Water,Cropland
2427,Water,Bareland,Water,NULL,Water,Bareland
2428,Water,Bareland,Water,NULL,Water,Water
2429,Water,Bareland,Water,NULL,Water,Forest
2430,Water,Bareland,Water,Non_Water,Water,Water
2431,Water,Bareland,Water,Non_Water,Water,Forest
2432,Water,Bareland,Water,Water,Water,Bareland
2433,Water,Bareland,Water,Water,Water,Water
2434,Water,Bareland,Water,Water,Water,Forest
2435,Water,Bareland,Forest,Water,Non_Wetland,Cropland
2436,Water,Bareland,Forest,Water,Non_Wetland,Wetland
2437,Water,Built-up,NULL,NULL,Non_Wetland,Cropland
2438,Water,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2439,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Cropland
2440,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2441,Water,Built-up,Shrubland,Water,Non_Wetland,Forest
2442,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
2443,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland
2444,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
2445,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up
2446,Water,Built-up,Grassland,NULL,Non_Wetland,Water
2447,Water,Built-up,Grassland,NULL,Non_Wetland,Forest
2448,Water,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
2449,Water,Built-up,Grassland,Non_Water,Non_Wetland,Cropland
2450,Water,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
2451,Water,Built-up,Grassland,Non_Water,Non_Wetland,Water
2452,Water,Built-up,Grassland,Non_Water,Non_Wetland,Forest
2453,Water,Built-up,Grassland,Water,Non_Wetland,Grassland
2454,Water,Built-up,Grassland,Water,Non_Wetland,Cropland
2455,Water,Built-up,Grassland,Water,Non_Wetland,Bareland
2456,Water,Built-up,Grassland,Water,Non_Wetland,Built-up
2457,Water,Built-up,Grassland,Water,Non_Wetland,Water
2458,Water,Built-up,Grassland,Water,Non_Wetland,Forest
2459,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
2460,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
2461,Water,Built-up,Cropland,NULL,Non_Wetland,Wetland
2462,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
2463,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up
2464,Water,Built-up,Cropland,NULL,Non_Wetland,Water
2465,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
2466,Water,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
2467,Water,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
2468,Water,Built-up,Cropland,Non_Water,Non_Wetland,Water
2469,Water,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2470,Water,Built-up,Cropland,Water,Non_Wetland,Grassland
2471,Water,Built-up,Cropland,Water,Non_Wetland,Cropland
2472,Water,Built-up,Cropland,Water,Non_Wetland,Bareland
2473,Water,Built-up,Cropland,Water,Non_Wetland,Built-up
2474,Water,Built-up,Cropland,Water,Non_Wetland,Water
2475,Water,Built-up,Cropland,Water,Non_Wetland,Forest
2476,Water,Built-up,Wetland,NULL,Wetland,Grassland
2477,Water,Built-up,Wetland,NULL,Wetland,Cropland
2478,Water,Built-up,Wetland,NULL,Wetland,Bareland
2479,Water,Built-up,Wetland,NULL,Wetland,Water
2480,Water,Built-up,Wetland,NULL,Wetland,Forest
2481,Water,Built-up,Wetland,Non_Water,Wetland,Cropland
2482,Water,Built-up,Wetland,Non_Water,Wetland,Forest
2483,Water,Built-up,Wetland,Water,Wetland,Grassland
2484,Water,Built-up,Wetland,Water,Wetland,Cropland
2485,Water,Built-up,Wetland,Water,Wetland,Bareland
2486,Water,Built-up,Wetland,Water,Wetland,Water
