Value,AFRICA_2024_DynamicWorld_2024_37PFM_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PFM_M_R,AFRICA_2024_GLC_FCS30D_2022_37PFM_M_R,AFRICA_2024_GSW_Yearly_2021_37PFM_M_R,AFRICA_2024_GWL_FCS30D_2022_37PFM_M_R,AFRICA_2024_WorldCover_2021_37PFM_M_R
2092,Water,Water,Bareland,NULL,Non_Wetland,Forest
2093,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
2094,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
2095,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2096,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2097,Water,Water,Bareland,Water,Non_Wetland,NULL
2098,Water,Water,Bareland,Water,Non_Wetland,Wetland
2099,Water,Water,Bareland,Water,Non_Wetland,Bareland
2100,Water,Water,Bareland,Water,Non_Wetland,Water
2101,Water,Water,Built-up,NULL,Non_Wetland,NULL
2102,Water,Water,Built-up,NULL,Non_Wetland,Grassland
2103,Water,Water,Built-up,NULL,Non_Wetland,Cropland
2104,Water,Water,Built-up,NULL,Non_Wetland,Wetland
2105,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2106,Water,Water,Built-up,NULL,Non_Wetland,Water
2107,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland
2108,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
2109,Water,Water,Built-up,Water,Non_Wetland,Wetland
2110,Water,Water,Built-up,Water,Non_Wetland,Bareland
2111,Water,Water,Built-up,Water,Non_Wetland,Water
2112,Water,Water,Water,NULL,Water,NULL
2113,Water,Water,Water,NULL,Water,Grassland
2114,Water,Water,Water,NULL,Water,Wetland
2115,Water,Water,Water,NULL,Water,Bareland
2116,Water,Water,Water,NULL,Water,Water
2117,Water,Water,Water,Non_Water,Water,Wetland
2118,Water,Water,Water,Non_Water,Water,Bareland
2119,Water,Water,Water,Non_Water,Water,Water
2120,Water,Water,Water,Water,Water,NULL
2121,Water,Water,Water,Water,Water,Cropland
2122,Water,Water,Water,Water,Water,Wetland
2123,Water,Water,Water,Water,Water,Bareland
2124,Water,Water,Water,Water,Water,Water
2125,Water,Water,Forest,NULL,Non_Wetland,NULL
2126,Water,Water,Forest,NULL,Non_Wetland,Grassland
2127,Water,Water,Forest,NULL,Non_Wetland,Cropland
2128,Water,Water,Forest,NULL,Non_Wetland,Wetland
2129,Water,Water,Forest,NULL,Non_Wetland,Bareland
2130,Water,Water,Forest,NULL,Non_Wetland,Water
2131,Water,Water,Forest,NULL,Non_Wetland,Forest
2132,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
2133,Water,Water,Forest,Water,Non_Wetland,Cropland
2134,Water,Water,Forest,Water,Non_Wetland,Wetland
2135,Water,Water,Forest,Water,Non_Wetland,Water
2136,Water,Forest,NULL,NULL,Non_Wetland,NULL
2137,Water,Forest,NULL,NULL,Non_Wetland,Wetland
2138,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
2139,Water,Forest,Grassland,NULL,Non_Wetland,NULL
2140,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
2141,Water,Forest,Grassland,NULL,Non_Wetland,Wetland
2142,Water,Forest,Grassland,NULL,Non_Wetland,Bareland
2143,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2144,Water,Forest,Cropland,NULL,Non_Wetland,NULL
2145,Water,Forest,Cropland,NULL,Non_Wetland,Wetland
2146,Water,Forest,Cropland,NULL,Non_Wetland,Bareland
2147,Water,Forest,Cropland,Non_Water,Non_Wetland,Wetland
2148,Water,Forest,Wetland,NULL,Wetland,NULL
2149,Water,Forest,Wetland,NULL,Wetland,Grassland
2150,Water,Forest,Wetland,NULL,Wetland,Wetland
2151,Water,Forest,Wetland,NULL,Wetland,Bareland
2152,Water,Forest,Wetland,NULL,Wetland,Water
2153,Water,Forest,Wetland,Non_Water,Wetland,Wetland
2154,Water,Forest,Wetland,Water,Wetland,Wetland
2155,Water,Forest,Bareland,NULL,Non_Wetland,NULL
2156,Water,Forest,Bareland,NULL,Non_Wetland,Wetland
2157,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
2158,Water,Forest,Bareland,Water,Non_Wetland,Bareland
2159,Water,Forest,Water,NULL,Water,Wetland
2160,Water,Forest,Water,Non_Water,Water,Wetland
2161,Water,Forest,Forest,NULL,Non_Wetland,NULL
2162,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2163,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2164,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2165,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2166,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2167,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2168,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland
2169,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2170,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2171,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2172,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2173,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2174,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2175,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2176,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2177,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2178,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
2179,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2180,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2181,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2182,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2183,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2184,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2185,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2186,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
2187,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2188,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2189,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2190,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2191,Forest,NULL,Grassland,Water,Non_Wetland,Cropland
2192,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2193,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2194,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2195,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2196,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2197,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2198,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2199,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2200,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
2201,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2202,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2203,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2204,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2205,Forest,NULL,Cropland,Water,Non_Wetland,NULL
2206,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
2207,Forest,NULL,Cropland,Water,Non_Wetland,Wetland
2208,Forest,NULL,Wetland,NULL,Wetland,NULL
2209,Forest,NULL,Wetland,NULL,Wetland,Grassland
2210,Forest,NULL,Wetland,NULL,Wetland,Cropland
2211,Forest,NULL,Wetland,NULL,Wetland,Wetland
2212,Forest,NULL,Wetland,NULL,Wetland,Bareland
2213,Forest,NULL,Wetland,NULL,Wetland,Water
2214,Forest,NULL,Wetland,NULL,Wetland,Forest
2215,Forest,NULL,Wetland,Non_Water,Wetland,NULL
2216,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
2217,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2218,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2219,Forest,NULL,Wetland,Water,Wetland,Grassland
2220,Forest,NULL,Wetland,Water,Wetland,Wetland
2221,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2222,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2223,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2224,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2225,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2226,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2227,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2228,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2229,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2230,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2231,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2232,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2233,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
2234,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2235,Forest,NULL,Bareland,Water,Non_Wetland,NULL
2236,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2237,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
2238,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
2239,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2240,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2241,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2242,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland
2243,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2244,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2245,Forest,NULL,Built-up,Water,Non_Wetland,Wetland
2246,Forest,NULL,Water,NULL,Water,NULL
2247,Forest,NULL,Water,NULL,Water,Wetland
2248,Forest,NULL,Water,Non_Water,Water,Wetland
2249,Forest,NULL,Water,Water,Water,Wetland
2250,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2251,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2252,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2253,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2254,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2255,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2256,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2257,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2258,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2259,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2260,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2261,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2262,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
2263,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2264,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
2265,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
2266,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland
2267,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up
2268,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2269,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
2270,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
2271,Forest,Cropland,NULL,Water,Non_Wetland,Cropland
2272,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2273,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2274,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2275,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2276,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2277,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2278,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2279,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2280,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2281,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL
2282,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
2283,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
2284,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2285,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2286,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2287,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
2288,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2289,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2290,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2291,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2292,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2293,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
2294,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2295,Forest,Cropland,Grassland,Water,Non_Wetland,NULL
2296,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
2297,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland
2298,Forest,Cropland,Grassland,Water,Non_Wetland,Forest
2299,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2300,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2301,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2302,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2303,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2304,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
2305,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2306,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2307,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2308,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2309,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2310,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
2311,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
2312,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
2313,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
2314,Forest,Cropland,Wetland,NULL,Wetland,NULL
2315,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2316,Forest,Cropland,Wetland,NULL,Wetland,Cropland
2317,Forest,Cropland,Wetland,NULL,Wetland,Wetland
2318,Forest,Cropland,Wetland,NULL,Wetland,Bareland
2319,Forest,Cropland,Wetland,NULL,Wetland,Forest
2320,Forest,Cropland,Wetland,Non_Water,Wetland,NULL
2321,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
2322,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
2323,Forest,Cropland,Wetland,Water,Wetland,Grassland
2324,Forest,Cropland,Wetland,Water,Wetland,Cropland
2325,Forest,Cropland,Wetland,Water,Wetland,Wetland
2326,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2327,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2328,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2329,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2330,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2331,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
2332,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2333,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2334,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
2335,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
2336,Forest,Cropland,Bareland,NULL,Non_Wetland,Built-up
2337,Forest,Cropland,Bareland,NULL,Non_Wetland,Water
2338,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2339,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2340,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
2341,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland
2342,Forest,Cropland,Bareland,Water,Non_Wetland,Water
2343,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
2344,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2345,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
2346,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland
2347,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
2348,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2349,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2350,Forest,Cropland,Water,NULL,Water,Wetland
2351,Forest,Cropland,Water,Non_Water,Water,Wetland
2352,Forest,Cropland,Water,Water,Water,Wetland
2353,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2354,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2355,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2356,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2357,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2358,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2359,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2360,Forest,Cropland,Forest,Water,Non_Wetland,NULL
2361,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
2362,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
2363,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2364,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
2365,Forest,Wetland,NULL,NULL,Non_Wetland,Cropland
2366,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
2367,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland
2368,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2369,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
2370,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2371,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2372,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2373,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2374,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2375,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
2376,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2377,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland
2378,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2379,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland
2380,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL
2381,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
2382,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2383,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
2384,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
2385,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2386,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
2387,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
2388,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland
2389,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL
2390,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2391,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2392,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2393,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
2394,Forest,Wetland,Wetland,NULL,Wetland,NULL
2395,Forest,Wetland,Wetland,NULL,Wetland,Cropland
2396,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2397,Forest,Wetland,Wetland,NULL,Wetland,Forest
2398,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
2399,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland
2400,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2401,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2402,Forest,Wetland,Wetland,Water,Wetland,Cropland
2403,Forest,Wetland,Wetland,Water,Wetland,Wetland
2404,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2405,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2406,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL
2407,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
2408,Forest,Wetland,Bareland,NULL,Non_Wetland,Cropland
2409,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
2410,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland
2411,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
2412,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL
2413,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2414,Forest,Wetland,Bareland,Water,Non_Wetland,NULL
2415,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL
2416,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
2417,Forest,Wetland,Water,NULL,Water,Wetland
2418,Forest,Wetland,Water,Non_Water,Water,Wetland
2419,Forest,Wetland,Water,Water,Water,Wetland
2420,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
2421,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2422,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2423,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2424,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL
2425,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
2426,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland
2427,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland
2428,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland
2429,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL
2430,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
2431,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2432,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
2433,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland
2434,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
2435,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2436,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2437,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2438,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2439,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2440,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2441,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2442,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2443,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2444,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2445,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2446,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2447,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2448,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2449,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2450,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2451,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
2452,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2453,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
2454,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2455,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
2456,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
2457,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2458,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2459,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2460,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2461,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2462,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2463,Forest,Water,NULL,NULL,Non_Wetland,NULL
2464,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2465,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2466,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2467,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2468,Forest,Water,Grassland,NULL,Non_Wetland,NULL
2469,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2470,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
2471,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
2472,Forest,Water,Cropland,NULL,Non_Wetland,NULL
2473,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
2474,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2475,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2476,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland
2477,Forest,Water,Cropland,Water,Non_Wetland,NULL
2478,Forest,Water,Wetland,NULL,Wetland,NULL
2479,Forest,Water,Wetland,NULL,Wetland,Wetland
2480,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2481,Forest,Water,Wetland,Water,Wetland,Wetland
2482,Forest,Water,Bareland,NULL,Non_Wetland,NULL
2483,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2484,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
2485,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2486,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2487,Forest,Water,Bareland,Water,Non_Wetland,NULL
2488,Forest,Water,Built-up,NULL,Non_Wetland,NULL
2489,Forest,Water,Built-up,NULL,Non_Wetland,Wetland
2490,Forest,Water,Water,NULL,Water,NULL
2491,Forest,Water,Water,NULL,Water,Wetland
2492,Forest,Water,Water,Water,Water,NULL
2493,Forest,Water,Forest,NULL,Non_Wetland,NULL
2494,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2495,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2496,Forest,Water,Forest,NULL,Non_Wetland,Forest
2497,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2498,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2499,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
2500,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
2501,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2502,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
2503,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2504,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
2505,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
2506,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
2507,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2508,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2509,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2510,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2511,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2512,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2513,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2514,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2515,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
2516,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2517,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2518,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
