Value,AFRICA_2024_DynamicWorld_2024_37PGN_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PGN_M_R,AFRICA_2024_GLC_FCS30D_2022_37PGN_M_R,AFRICA_2024_GSW_Yearly_2021_37PGN_M_R,AFRICA_2024_GWL_FCS30D_2022_37PGN_M_R,AFRICA_2024_WorldCover_2021_37PGN_M_R
1279,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1280,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1281,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland
1282,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1283,Wetland,NULL,Cropland,Water,Non_Wetland,NULL
1284,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland
1285,Wetland,NULL,Cropland,Water,Non_Wetland,Cropland
1286,Wetland,NULL,Cropland,Water,Non_Wetland,Wetland
1287,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland
1288,Wetland,NULL,Cropland,Water,Non_Wetland,Water
1289,Wetland,NULL,Wetland,NULL,Wetland,NULL
1290,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1291,Wetland,NULL,Wetland,NULL,Wetland,Cropland
1292,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1293,Wetland,NULL,Wetland,NULL,Wetland,Forest
1294,Wetland,NULL,Wetland,Non_Water,Wetland,NULL
1295,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland
1296,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland
1297,Wetland,NULL,Wetland,Non_Water,Wetland,Forest
1298,Wetland,NULL,Wetland,Water,Wetland,NULL
1299,Wetland,NULL,Wetland,Water,Wetland,Wetland
1300,Wetland,NULL,Wetland,Water,Wetland,Water
1301,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1302,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1303,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1304,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
1305,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1306,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL
1307,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1308,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1309,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL
1310,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland
1311,Wetland,NULL,Bareland,NULL,Non_Wetland,Cropland
1312,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland
1313,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland
1314,Wetland,NULL,Bareland,NULL,Non_Wetland,Built-up
1315,Wetland,NULL,Bareland,NULL,Non_Wetland,Water
1316,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest
1317,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL
1318,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1319,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1320,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1321,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1322,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water
1323,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Forest
1324,Wetland,NULL,Bareland,Water,Non_Wetland,NULL
1325,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland
1326,Wetland,NULL,Bareland,Water,Non_Wetland,Cropland
1327,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland
1328,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland
1329,Wetland,NULL,Bareland,Water,Non_Wetland,Water
1330,Wetland,NULL,Bareland,Water,Non_Wetland,Forest
1331,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL
1332,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland
1333,Wetland,NULL,Built-up,NULL,Non_Wetland,Cropland
1334,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland
1335,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland
1336,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL
1337,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1338,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Cropland
1339,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Wetland
1340,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1341,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Forest
1342,Wetland,NULL,Built-up,Water,Non_Wetland,NULL
1343,Wetland,NULL,Built-up,Water,Non_Wetland,Grassland
1344,Wetland,NULL,Built-up,Water,Non_Wetland,Cropland
1345,Wetland,NULL,Built-up,Water,Non_Wetland,Wetland
1346,Wetland,NULL,Built-up,Water,Non_Wetland,Bareland
1347,Wetland,NULL,Built-up,Water,Non_Wetland,Water
1348,Wetland,NULL,Water,NULL,Water,Wetland
1349,Wetland,NULL,Water,Non_Water,Water,Wetland
1350,Wetland,NULL,Water,Water,Water,Cropland
1351,Wetland,NULL,Water,Water,Water,Wetland
1352,Wetland,NULL,Water,Water,Water,Bareland
1353,Wetland,NULL,Water,Water,Water,Water
1354,Wetland,NULL,Forest,NULL,Non_Wetland,NULL
1355,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland
1356,Wetland,NULL,Forest,NULL,Non_Wetland,Forest
1357,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL
1358,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1359,Wetland,NULL,Forest,Water,Non_Wetland,Wetland
1360,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL
1361,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland
1362,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland
1363,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL
1364,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Cropland
1365,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Wetland
1366,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Forest
1367,Wetland,Cropland,NULL,Water,Non_Wetland,Wetland
1368,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1369,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1370,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1371,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1372,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1373,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
1374,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1375,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1376,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
1377,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
1378,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL
1379,Wetland,Cropland,Shrubland,Water,Non_Wetland,Cropland
1380,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland
1381,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL
1382,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1383,Wetland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1384,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland
1385,Wetland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1386,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL
1387,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1388,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1389,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
1390,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1391,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL
1392,Wetland,Cropland,Grassland,Water,Non_Wetland,Cropland
1393,Wetland,Cropland,Grassland,Water,Non_Wetland,Wetland
1394,Wetland,Cropland,Grassland,Water,Non_Wetland,Bareland
1395,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL
1396,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1397,Wetland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1398,Wetland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1399,Wetland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1400,Wetland,Cropland,Cropland,NULL,Non_Wetland,Forest
1401,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL
1402,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1403,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1404,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1405,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1406,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1407,Wetland,Cropland,Cropland,Water,Non_Wetland,Cropland
1408,Wetland,Cropland,Cropland,Water,Non_Wetland,Wetland
1409,Wetland,Cropland,Cropland,Water,Non_Wetland,Bareland
1410,Wetland,Cropland,Wetland,NULL,Wetland,NULL
1411,Wetland,Cropland,Wetland,NULL,Wetland,Grassland
1412,Wetland,Cropland,Wetland,NULL,Wetland,Cropland
1413,Wetland,Cropland,Wetland,NULL,Wetland,Wetland
1414,Wetland,Cropland,Wetland,NULL,Wetland,Forest
1415,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL
1416,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland
1417,Wetland,Cropland,Wetland,Water,Wetland,Wetland
1418,Wetland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1419,Wetland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1420,Wetland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1421,Wetland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1422,Wetland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL
1423,Wetland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
1424,Wetland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1425,Wetland,Cropland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1426,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL
1427,Wetland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1428,Wetland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1429,Wetland,Cropland,Bareland,NULL,Non_Wetland,Wetland
1430,Wetland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1431,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,NULL
1432,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1433,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1434,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
1435,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1436,Wetland,Cropland,Bareland,Water,Non_Wetland,NULL
1437,Wetland,Cropland,Bareland,Water,Non_Wetland,Grassland
1438,Wetland,Cropland,Bareland,Water,Non_Wetland,Cropland
1439,Wetland,Cropland,Bareland,Water,Non_Wetland,Wetland
1440,Wetland,Cropland,Bareland,Water,Non_Wetland,Bareland
1441,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL
1442,Wetland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1443,Wetland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1444,Wetland,Cropland,Built-up,NULL,Non_Wetland,Wetland
1445,Wetland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1446,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,NULL
1447,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
1448,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,Wetland
1449,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
1450,Wetland,Cropland,Built-up,Water,Non_Wetland,Cropland
1451,Wetland,Cropland,Built-up,Water,Non_Wetland,Wetland
1452,Wetland,Cropland,Built-up,Water,Non_Wetland,Bareland
1453,Wetland,Cropland,Water,NULL,Water,Wetland
1454,Wetland,Cropland,Water,Non_Water,Water,Wetland
1455,Wetland,Cropland,Water,Water,Water,Wetland
1456,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL
1457,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland
1458,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland
1459,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest
1460,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland
1461,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL
1462,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland
1463,Wetland,Wetland,NULL,NULL,Non_Wetland,Cropland
1464,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland
1465,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest
1466,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL
1467,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Cropland
1468,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1469,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest
1470,Wetland,Wetland,NULL,Water,Non_Wetland,NULL
1471,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland
1472,Wetland,Wetland,NULL,Water,Non_Wetland,Bareland
1473,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL
1474,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1475,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Cropland
1476,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1477,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1478,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest
1479,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
1480,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1481,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
1482,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1483,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland
1484,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL
1485,Wetland,Wetland,Shrubland,Water,Non_Wetland,Cropland
1486,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1487,Wetland,Wetland,Shrubland,Water,Non_Wetland,Bareland
1488,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water
1489,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL
1490,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1491,Wetland,Wetland,Grassland,NULL,Non_Wetland,Cropland
1492,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1493,Wetland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1494,Wetland,Wetland,Grassland,NULL,Non_Wetland,Built-up
1495,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water
1496,Wetland,Wetland,Grassland,NULL,Non_Wetland,Forest
1497,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL
1498,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1499,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
1500,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1501,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
1502,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL
1503,Wetland,Wetland,Grassland,Water,Non_Wetland,Grassland
1504,Wetland,Wetland,Grassland,Water,Non_Wetland,Cropland
1505,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland
1506,Wetland,Wetland,Grassland,Water,Non_Wetland,Bareland
1507,Wetland,Wetland,Grassland,Water,Non_Wetland,Water
1508,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL
1509,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland
1510,Wetland,Wetland,Cropland,NULL,Non_Wetland,Cropland
1511,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland
1512,Wetland,Wetland,Cropland,NULL,Non_Wetland,Bareland
1513,Wetland,Wetland,Cropland,NULL,Non_Wetland,Forest
1514,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL
1515,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1516,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
1517,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
1518,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Bareland
1519,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1520,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL
1521,Wetland,Wetland,Cropland,Water,Non_Wetland,Grassland
1522,Wetland,Wetland,Cropland,Water,Non_Wetland,Cropland
1523,Wetland,Wetland,Cropland,Water,Non_Wetland,Wetland
1524,Wetland,Wetland,Cropland,Water,Non_Wetland,Bareland
1525,Wetland,Wetland,Cropland,Water,Non_Wetland,Water
1526,Wetland,Wetland,Wetland,NULL,Wetland,NULL
1527,Wetland,Wetland,Wetland,NULL,Wetland,Grassland
1528,Wetland,Wetland,Wetland,NULL,Wetland,Cropland
1529,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
1530,Wetland,Wetland,Wetland,NULL,Wetland,Bareland
1531,Wetland,Wetland,Wetland,NULL,Wetland,Forest
1532,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL
1533,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland
1534,Wetland,Wetland,Wetland,Non_Water,Wetland,Cropland
1535,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
1536,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland
1537,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest
1538,Wetland,Wetland,Wetland,Water,Wetland,NULL
1539,Wetland,Wetland,Wetland,Water,Wetland,Wetland
1540,Wetland,Wetland,Wetland,Water,Wetland,Bareland
1541,Wetland,Wetland,Wetland,Water,Wetland,Water
1542,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1543,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1544,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1545,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1546,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
1547,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1548,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1549,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL
1550,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1551,Wetland,Wetland,Bareland,NULL,Non_Wetland,Cropland
1552,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1553,Wetland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1554,Wetland,Wetland,Bareland,NULL,Non_Wetland,Built-up
1555,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water
1556,Wetland,Wetland,Bareland,NULL,Non_Wetland,Forest
1557,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL
1558,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1559,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
1560,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1561,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1562,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Forest
1563,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL
1564,Wetland,Wetland,Bareland,Water,Non_Wetland,Grassland
1565,Wetland,Wetland,Bareland,Water,Non_Wetland,Cropland
1566,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland
1567,Wetland,Wetland,Bareland,Water,Non_Wetland,Bareland
1568,Wetland,Wetland,Bareland,Water,Non_Wetland,Water
1569,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL
1570,Wetland,Wetland,Built-up,NULL,Non_Wetland,Cropland
1571,Wetland,Wetland,Built-up,NULL,Non_Wetland,Wetland
1572,Wetland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1573,Wetland,Wetland,Built-up,NULL,Non_Wetland,Forest
1574,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,NULL
1575,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
1576,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Cropland
1577,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
1578,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Bareland
1579,Wetland,Wetland,Built-up,Water,Non_Wetland,NULL
1580,Wetland,Wetland,Built-up,Water,Non_Wetland,Cropland
1581,Wetland,Wetland,Built-up,Water,Non_Wetland,Wetland
1582,Wetland,Wetland,Built-up,Water,Non_Wetland,Bareland
1583,Wetland,Wetland,Built-up,Water,Non_Wetland,Water
1584,Wetland,Wetland,Water,NULL,Water,NULL
1585,Wetland,Wetland,Water,NULL,Water,Wetland
1586,Wetland,Wetland,Water,NULL,Water,Bareland
1587,Wetland,Wetland,Water,Non_Water,Water,Cropland
1588,Wetland,Wetland,Water,Non_Water,Water,Wetland
1589,Wetland,Wetland,Water,Non_Water,Water,Bareland
1590,Wetland,Wetland,Water,Water,Water,Wetland
1591,Wetland,Wetland,Water,Water,Water,Bareland
1592,Wetland,Wetland,Water,Water,Water,Water
1593,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL
1594,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1595,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest
1596,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL
1597,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1598,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland
1599,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
1600,Wetland,Wetland,Forest,Water,Non_Wetland,Bareland
1601,Wetland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
1602,Wetland,Bareland,Shrubland,NULL,Non_Wetland,Wetland
1603,Wetland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1604,Wetland,Bareland,Shrubland,Water,Non_Wetland,Wetland
1605,Wetland,Bareland,Grassland,NULL,Non_Wetland,NULL
1606,Wetland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1607,Wetland,Bareland,Grassland,NULL,Non_Wetland,Cropland
1608,Wetland,Bareland,Grassland,NULL,Non_Wetland,Wetland
1609,Wetland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1610,Wetland,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
1611,Wetland,Bareland,Grassland,Water,Non_Wetland,Cropland
1612,Wetland,Bareland,Grassland,Water,Non_Wetland,Wetland
1613,Wetland,Bareland,Grassland,Water,Non_Wetland,Bareland
1614,Wetland,Bareland,Grassland,Water,Non_Wetland,Water
1615,Wetland,Bareland,Cropland,NULL,Non_Wetland,NULL
1616,Wetland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1617,Wetland,Bareland,Cropland,NULL,Non_Wetland,Wetland
1618,Wetland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1619,Wetland,Bareland,Cropland,Non_Water,Non_Wetland,Wetland
1620,Wetland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1621,Wetland,Bareland,Cropland,Water,Non_Wetland,Wetland
1622,Wetland,Bareland,Wetland,Water,Wetland,Wetland
1623,Wetland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1624,Wetland,Bareland,Bareland,NULL,Non_Wetland,NULL
1625,Wetland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1626,Wetland,Bareland,Bareland,NULL,Non_Wetland,Cropland
1627,Wetland,Bareland,Bareland,NULL,Non_Wetland,Wetland
1628,Wetland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1629,Wetland,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
1630,Wetland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1631,Wetland,Bareland,Bareland,Water,Non_Wetland,Cropland
1632,Wetland,Bareland,Bareland,Water,Non_Wetland,Wetland
1633,Wetland,Bareland,Bareland,Water,Non_Wetland,Bareland
1634,Wetland,Bareland,Bareland,Water,Non_Wetland,Water
1635,Wetland,Bareland,Built-up,NULL,Non_Wetland,Wetland
1636,Wetland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1637,Wetland,Bareland,Built-up,Water,Non_Wetland,Cropland
1638,Wetland,Bareland,Built-up,Water,Non_Wetland,Wetland
1639,Wetland,Bareland,Water,Water,Water,Wetland
1640,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL
1641,Wetland,Water,NULL,NULL,Non_Wetland,Wetland
1642,Wetland,Water,NULL,Water,Non_Wetland,Wetland
1643,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL
1644,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
1645,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest
1646,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL
1647,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1648,Wetland,Water,Shrubland,Water,Non_Wetland,NULL
1649,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland
1650,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland
1651,Wetland,Water,Grassland,NULL,Non_Wetland,NULL
1652,Wetland,Water,Grassland,NULL,Non_Wetland,Cropland
1653,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland
1654,Wetland,Water,Grassland,NULL,Non_Wetland,Bareland
1655,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL
1656,Wetland,Water,Grassland,Non_Water,Non_Wetland,Wetland
1657,Wetland,Water,Grassland,Water,Non_Wetland,NULL
1658,Wetland,Water,Grassland,Water,Non_Wetland,Cropland
1659,Wetland,Water,Grassland,Water,Non_Wetland,Wetland
1660,Wetland,Water,Grassland,Water,Non_Wetland,Bareland
1661,Wetland,Water,Grassland,Water,Non_Wetland,Water
1662,Wetland,Water,Cropland,NULL,Non_Wetland,NULL
1663,Wetland,Water,Cropland,NULL,Non_Wetland,Cropland
1664,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland
1665,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL
1666,Wetland,Water,Cropland,Non_Water,Non_Wetland,Wetland
1667,Wetland,Water,Cropland,Water,Non_Wetland,NULL
1668,Wetland,Water,Cropland,Water,Non_Wetland,Wetland
1669,Wetland,Water,Cropland,Water,Non_Wetland,Bareland
1670,Wetland,Water,Cropland,Water,Non_Wetland,Water
1671,Wetland,Water,Wetland,NULL,Wetland,NULL
1672,Wetland,Water,Wetland,NULL,Wetland,Wetland
1673,Wetland,Water,Wetland,NULL,Wetland,Forest
1674,Wetland,Water,Wetland,Non_Water,Wetland,NULL
1675,Wetland,Water,Wetland,Non_Water,Wetland,Wetland
1676,Wetland,Water,Wetland,Water,Wetland,NULL
1677,Wetland,Water,Wetland,Water,Wetland,Wetland
