Value,AFRICA_2024_DynamicWorld_2024_36NZM_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NZM_M_R,AFRICA_2024_GLC_FCS30D_2022_36NZM_M_R,AFRICA_2024_GSW_Yearly_2021_36NZM_M_R,AFRICA_2024_GWL_FCS30D_2022_36NZM_M_R,AFRICA_2024_WorldCover_2021_36NZM_M_R
2118,Water,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2119,Water,Forest,Shrubland,Water,Non_Wetland,NULL
2120,Water,Forest,Shrubland,Water,Non_Wetland,Grassland
2121,Water,Forest,Shrubland,Water,Non_Wetland,Forest
2122,Water,Forest,Grassland,NULL,Non_Wetland,NULL
2123,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
2124,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2125,Water,Forest,Grassland,Non_Water,Non_Wetland,Forest
2126,Water,Forest,Cropland,NULL,Non_Wetland,NULL
2127,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
2128,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
2129,Water,Forest,Cropland,NULL,Non_Wetland,Bareland
2130,Water,Forest,Cropland,NULL,Non_Wetland,Built-up
2131,Water,Forest,Cropland,NULL,Non_Wetland,Forest
2132,Water,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2133,Water,Forest,Cropland,Water,Non_Wetland,Grassland
2134,Water,Forest,Wetland,NULL,Wetland,NULL
2135,Water,Forest,Wetland,NULL,Wetland,Grassland
2136,Water,Forest,Wetland,NULL,Wetland,Forest
2137,Water,Forest,Wetland,Non_Water,Wetland,Wetland
2138,Water,Forest,Wetland,Non_Water,Wetland,Forest
2139,Water,Forest,Wetland,Water,Wetland,Grassland
2140,Water,Forest,Wetland,Water,Wetland,Cropland
2141,Water,Forest,Wetland,Water,Wetland,Wetland
2142,Water,Forest,Wetland,Water,Wetland,Forest
2143,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2144,Water,Forest,Bareland,NULL,Non_Wetland,NULL
2145,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
2146,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
2147,Water,Forest,Bareland,NULL,Non_Wetland,Water
2148,Water,Forest,Bareland,NULL,Non_Wetland,Forest
2149,Water,Forest,Bareland,Water,Non_Wetland,NULL
2150,Water,Forest,Bareland,Water,Non_Wetland,Grassland
2151,Water,Forest,Built-up,NULL,Non_Wetland,Grassland
2152,Water,Forest,Built-up,NULL,Non_Wetland,Bareland
2153,Water,Forest,Built-up,NULL,Non_Wetland,Forest
2154,Water,Forest,Built-up,Non_Water,Non_Wetland,Forest
2155,Water,Forest,Built-up,Water,Non_Wetland,Forest
2156,Water,Forest,Water,NULL,Water,NULL
2157,Water,Forest,Water,NULL,Water,Grassland
2158,Water,Forest,Water,NULL,Water,Forest
2159,Water,Forest,Water,Non_Water,Water,Grassland
2160,Water,Forest,Water,Non_Water,Water,Water
2161,Water,Forest,Water,Water,Water,NULL
2162,Water,Forest,Water,Water,Water,Grassland
2163,Water,Forest,Water,Water,Water,Water
2164,Water,Forest,Water,Water,Water,Forest
2165,Water,Forest,Forest,NULL,Non_Wetland,NULL
2166,Water,Forest,Forest,NULL,Non_Wetland,Grassland
2167,Water,Forest,Forest,NULL,Non_Wetland,Cropland
2168,Water,Forest,Forest,NULL,Non_Wetland,Wetland
2169,Water,Forest,Forest,NULL,Non_Wetland,Bareland
2170,Water,Forest,Forest,NULL,Non_Wetland,Water
2171,Water,Forest,Forest,NULL,Non_Wetland,Forest
2172,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland
2173,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
2174,Water,Forest,Forest,Water,Non_Wetland,NULL
2175,Water,Forest,Forest,Water,Non_Wetland,Bareland
2176,Water,Forest,Forest,Water,Non_Wetland,Forest
2177,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL
2178,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland
2179,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest
2180,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL
2181,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
2182,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Cropland
2183,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL
2184,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland
2185,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland
2186,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Forest
2187,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Built-up
2188,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL
2189,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
2190,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Cropland
2191,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Built-up
2192,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
2193,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL
2194,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL
2195,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest
2196,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL
2197,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Grassland
2198,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL
2199,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland
2200,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
2201,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2202,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2203,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2204,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2205,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
2206,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2207,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
2208,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
2209,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
2210,Forest,NULL,NULL,Water,Non_Wetland,Grassland
2211,Forest,NULL,NULL,Water,Non_Wetland,Wetland
2212,Forest,NULL,NULL,Water,Non_Wetland,Forest
2213,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2214,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2215,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2216,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2217,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2218,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2219,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2220,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2221,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2222,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2223,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2224,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
2225,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2226,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2227,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2228,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2229,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2230,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2231,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2232,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2233,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2234,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2235,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
2236,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2237,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2238,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2239,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2240,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2241,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2242,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2243,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2244,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
2245,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2246,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2247,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2248,Forest,NULL,Cropland,Water,Non_Wetland,Wetland
2249,Forest,NULL,Cropland,Water,Non_Wetland,Forest
2250,Forest,NULL,Wetland,NULL,Wetland,NULL
2251,Forest,NULL,Wetland,NULL,Wetland,Grassland
2252,Forest,NULL,Wetland,NULL,Wetland,Bareland
2253,Forest,NULL,Wetland,NULL,Wetland,Forest
2254,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2255,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2256,Forest,NULL,Wetland,Water,Wetland,Cropland
2257,Forest,NULL,Wetland,Water,Wetland,Wetland
2258,Forest,NULL,Wetland,Water,Wetland,Bareland
2259,Forest,NULL,Wetland,Water,Wetland,Forest
2260,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2261,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2262,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2263,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2264,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2265,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2266,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2267,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2268,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
2269,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2270,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
2271,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2272,Forest,NULL,Bareland,Water,Non_Wetland,NULL
2273,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
2274,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
2275,Forest,NULL,Bareland,Water,Non_Wetland,Water
2276,Forest,NULL,Bareland,Water,Non_Wetland,Forest
2277,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2278,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2279,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2280,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2281,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2282,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2283,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2284,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2285,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2286,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2287,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2288,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2289,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2290,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2291,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2292,Forest,NULL,Forest,Water,Non_Wetland,NULL
2293,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2294,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2295,Forest,NULL,Forest,Water,Non_Wetland,Forest
2296,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
2297,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2298,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
2299,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
2300,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland
2301,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up
2302,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2303,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL
2304,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2305,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2306,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2307,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2308,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2309,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2310,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2311,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2312,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2313,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
2314,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2315,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2316,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2317,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2318,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2319,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2320,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2321,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2322,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland
2323,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2324,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2325,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2326,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2327,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2328,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
2329,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2330,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2331,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2332,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
2333,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2334,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
2335,Forest,Cropland,Wetland,NULL,Wetland,NULL
2336,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2337,Forest,Cropland,Wetland,NULL,Wetland,Cropland
2338,Forest,Cropland,Wetland,NULL,Wetland,Forest
2339,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2340,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2341,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2342,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
2343,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2344,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2345,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
2346,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2347,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2348,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
2349,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2350,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland
2351,Forest,Cropland,Bareland,Water,Non_Wetland,Forest
2352,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
2353,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2354,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
2355,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2356,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2357,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL
2358,Forest,Cropland,Water,Water,Water,Grassland
2359,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2360,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2361,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2362,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2363,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2364,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2365,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2366,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2367,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2368,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2369,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
2370,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
2371,Forest,Wetland,NULL,NULL,Non_Wetland,Cropland
2372,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2373,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL
2374,Forest,Wetland,NULL,Non_Water,Non_Wetland,Cropland
2375,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2376,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest
2377,Forest,Wetland,NULL,Water,Non_Wetland,NULL
2378,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
2379,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2380,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2381,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
2382,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2383,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Built-up
2384,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2385,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2386,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland
2387,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2388,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
2389,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2390,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland
2391,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2392,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL
2393,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2394,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland
2395,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
2396,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2397,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2398,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL
2399,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2400,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2401,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2402,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2403,Forest,Wetland,Cropland,Water,Non_Wetland,NULL
2404,Forest,Wetland,Cropland,Water,Non_Wetland,Grassland
2405,Forest,Wetland,Cropland,Water,Non_Wetland,Forest
2406,Forest,Wetland,Wetland,NULL,Wetland,Forest
2407,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
2408,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland
2409,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2410,Forest,Wetland,Wetland,Non_Water,Wetland,Water
2411,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2412,Forest,Wetland,Wetland,Water,Wetland,NULL
2413,Forest,Wetland,Wetland,Water,Wetland,Cropland
2414,Forest,Wetland,Wetland,Water,Wetland,Wetland
2415,Forest,Wetland,Wetland,Water,Wetland,Bareland
2416,Forest,Wetland,Wetland,Water,Wetland,Water
2417,Forest,Wetland,Wetland,Water,Wetland,Forest
2418,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL
2419,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
2420,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland
2421,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
2422,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL
2423,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2424,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
2425,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest
2426,Forest,Wetland,Bareland,Water,Non_Wetland,Cropland
2427,Forest,Wetland,Bareland,Water,Non_Wetland,Forest
2428,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL
2429,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland
2430,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
2431,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL
2432,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Forest
2433,Forest,Wetland,Built-up,Water,Non_Wetland,NULL
2434,Forest,Wetland,Built-up,Water,Non_Wetland,Bareland
2435,Forest,Wetland,Built-up,Water,Non_Wetland,Built-up
2436,Forest,Wetland,Water,NULL,Water,Cropland
2437,Forest,Wetland,Water,Non_Water,Water,NULL
2438,Forest,Wetland,Water,Non_Water,Water,Cropland
2439,Forest,Wetland,Water,Non_Water,Water,Water
2440,Forest,Wetland,Water,Non_Water,Water,Forest
2441,Forest,Wetland,Water,Water,Water,Wetland
2442,Forest,Wetland,Water,Water,Water,Water
2443,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
2444,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2445,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2446,Forest,Wetland,Forest,NULL,Non_Wetland,Built-up
2447,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2448,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL
2449,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2450,Forest,Wetland,Forest,Non_Water,Non_Wetland,Cropland
2451,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2452,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2453,Forest,Wetland,Forest,Water,Non_Wetland,NULL
2454,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
2455,Forest,Wetland,Forest,Water,Non_Wetland,Cropland
2456,Forest,Wetland,Forest,Water,Non_Wetland,Water
2457,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2458,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2459,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest
2460,Forest,Bareland,Wetland,NULL,Wetland,Forest
2461,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
2462,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
2463,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2464,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
2465,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
2466,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2467,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2468,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2469,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2470,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2471,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2472,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2473,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2474,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
2475,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2476,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2477,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2478,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2479,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2480,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2481,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2482,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2483,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2484,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2485,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2486,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
2487,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2488,Forest,Built-up,Bareland,NULL,Non_Wetland,Cropland
2489,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
2490,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2491,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
2492,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2493,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland
2494,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2495,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2496,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2497,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2498,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2499,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2500,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2501,Forest,Water,NULL,NULL,Non_Wetland,NULL
2502,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2503,Forest,Water,NULL,NULL,Non_Wetland,Bareland
2504,Forest,Water,NULL,NULL,Non_Wetland,Forest
2505,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
2506,Forest,Water,NULL,Water,Non_Wetland,Forest
2507,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2508,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2509,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2510,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2511,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2512,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2513,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2514,Forest,Water,Shrubland,Water,Non_Wetland,NULL
2515,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2516,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2517,Forest,Water,Grassland,NULL,Non_Wetland,NULL
2518,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2519,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
2520,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2521,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
2522,Forest,Water,Grassland,Water,Non_Wetland,Grassland
2523,Forest,Water,Grassland,Water,Non_Wetland,Forest
2524,Forest,Water,Cropland,NULL,Non_Wetland,NULL
2525,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2526,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2527,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2528,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
2529,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2530,Forest,Water,Cropland,Water,Non_Wetland,NULL
2531,Forest,Water,Cropland,Water,Non_Wetland,Grassland
2532,Forest,Water,Cropland,Water,Non_Wetland,Forest
2533,Forest,Water,Wetland,NULL,Wetland,NULL
2534,Forest,Water,Wetland,NULL,Wetland,Grassland
2535,Forest,Water,Wetland,NULL,Wetland,Water
2536,Forest,Water,Wetland,NULL,Wetland,Forest
