Value,AFRICA_2024_DynamicWorld_2024_37PDL_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PDL_M_R,AFRICA_2024_GLC_FCS30D_2022_37PDL_M_R,AFRICA_2024_GSW_Yearly_2021_37PDL_M_R,AFRICA_2024_GWL_FCS30D_2022_37PDL_M_R,AFRICA_2024_WorldCover_2021_37PDL_M_R
2109,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2110,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
2111,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland
2112,Forest,Cropland,Bareland,Water,Non_Wetland,Bareland
2113,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
2114,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2115,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
2116,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
2117,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2118,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2119,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
2120,Forest,Cropland,Water,NULL,Water,NULL
2121,Forest,Cropland,Water,NULL,Water,Grassland
2122,Forest,Cropland,Water,NULL,Water,Water
2123,Forest,Cropland,Water,NULL,Water,Forest
2124,Forest,Cropland,Water,Water,Water,Grassland
2125,Forest,Cropland,Water,Water,Water,Forest
2126,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2127,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2128,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2129,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2130,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2131,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2132,Forest,Cropland,Forest,NULL,Non_Wetland,Water
2133,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2134,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
2135,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2136,Forest,Cropland,Forest,Water,Non_Wetland,NULL
2137,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
2138,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
2139,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2140,Forest,Wetland,Cropland,Water,Non_Wetland,Cropland
2141,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland
2142,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland
2143,Forest,Bareland,Water,NULL,Water,Bareland
2144,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
2145,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
2146,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
2147,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2148,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
2149,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland
2150,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland
2151,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
2152,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2153,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2154,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2155,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2156,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
2157,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2158,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2159,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2160,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2161,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2162,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2163,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland
2164,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
2165,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2166,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2167,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2168,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2169,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2170,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
2171,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2172,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2173,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2174,Forest,Built-up,Wetland,NULL,Wetland,Forest
2175,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2176,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2177,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2178,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
2179,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2180,Forest,Built-up,Bareland,NULL,Non_Wetland,Cropland
2181,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
2182,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
2183,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2184,Forest,Built-up,Bareland,Water,Non_Wetland,Cropland
2185,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
2186,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2187,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
2188,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland
2189,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2190,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2191,Forest,Built-up,Water,NULL,Water,Grassland
2192,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2193,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2194,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2195,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
2196,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2197,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2198,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2199,Forest,Water,NULL,NULL,Non_Wetland,NULL
2200,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2201,Forest,Water,NULL,NULL,Non_Wetland,Cropland
2202,Forest,Water,NULL,NULL,Non_Wetland,Bareland
2203,Forest,Water,NULL,NULL,Non_Wetland,Forest
2204,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2205,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2206,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
2207,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2208,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2209,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL
2210,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2211,Forest,Water,Grassland,NULL,Non_Wetland,NULL
2212,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2213,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
2214,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
2215,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2216,Forest,Water,Cropland,NULL,Non_Wetland,NULL
2217,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2218,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
2219,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2220,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2221,Forest,Water,Cropland,Water,Non_Wetland,Cropland
2222,Forest,Water,Wetland,NULL,Wetland,Grassland
2223,Forest,Water,Wetland,NULL,Wetland,Forest
2224,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2225,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2226,Forest,Water,Bareland,NULL,Non_Wetland,NULL
2227,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2228,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
2229,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2230,Forest,Water,Bareland,NULL,Non_Wetland,Water
2231,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2232,Forest,Water,Bareland,Water,Non_Wetland,Bareland
2233,Forest,Water,Built-up,NULL,Non_Wetland,NULL
2234,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
2235,Forest,Water,Built-up,NULL,Non_Wetland,Cropland
2236,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
2237,Forest,Water,Built-up,NULL,Non_Wetland,Forest
2238,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest
2239,Forest,Water,Water,NULL,Water,Grassland
2240,Forest,Water,Water,NULL,Water,Forest
2241,Forest,Water,Water,Water,Water,Grassland
2242,Forest,Water,Water,Water,Water,Bareland
2243,Forest,Water,Water,Water,Water,Water
2244,Forest,Water,Water,Water,Water,Forest
2245,Forest,Water,Forest,NULL,Non_Wetland,NULL
2246,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2247,Forest,Water,Forest,NULL,Non_Wetland,Cropland
2248,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2249,Forest,Water,Forest,NULL,Non_Wetland,Water
2250,Forest,Water,Forest,NULL,Non_Wetland,Forest
2251,Forest,Water,Forest,Non_Water,Non_Wetland,NULL
2252,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2253,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland
2254,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2255,Forest,Water,Forest,Water,Non_Wetland,NULL
2256,Forest,Water,Forest,Water,Non_Wetland,Grassland
2257,Forest,Water,Forest,Water,Non_Wetland,Forest
2258,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2259,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2260,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
2261,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2262,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
2263,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2264,Forest,Forest,NULL,Water,Non_Wetland,Forest
2265,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2266,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2267,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2268,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2269,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2270,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2271,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2272,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2273,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2274,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
2275,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2276,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2277,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2278,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2279,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2280,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2281,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2282,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2283,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2284,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2285,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2286,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2287,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2288,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2289,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2290,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2291,Forest,Forest,Wetland,NULL,Wetland,NULL
2292,Forest,Forest,Wetland,NULL,Wetland,Grassland
2293,Forest,Forest,Wetland,NULL,Wetland,Forest
2294,Forest,Forest,Wetland,Water,Wetland,NULL
2295,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2296,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2297,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2298,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2299,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
2300,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2301,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2302,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2303,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
2304,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2305,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
2306,Forest,Forest,Bareland,NULL,Non_Wetland,Water
2307,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2308,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2309,Forest,Forest,Bareland,Water,Non_Wetland,NULL
2310,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2311,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2312,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2313,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2314,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
2315,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
2316,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2317,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2318,Forest,Forest,Built-up,Water,Non_Wetland,NULL
2319,Forest,Forest,Built-up,Water,Non_Wetland,Grassland
2320,Forest,Forest,Built-up,Water,Non_Wetland,Forest
2321,Forest,Forest,Water,NULL,Water,NULL
2322,Forest,Forest,Water,NULL,Water,Grassland
2323,Forest,Forest,Water,NULL,Water,Water
2324,Forest,Forest,Water,NULL,Water,Forest
2325,Forest,Forest,Water,Water,Water,Grassland
2326,Forest,Forest,Water,Water,Water,Forest
2327,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2328,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2329,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2330,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2331,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2332,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2333,Forest,Forest,Forest,NULL,Non_Wetland,Water
2334,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2335,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
2336,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2337,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2338,Forest,Forest,Forest,Water,Non_Wetland,NULL
2339,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2340,Forest,Forest,Forest,Water,Non_Wetland,Cropland
2341,Forest,Forest,Forest,Water,Non_Wetland,Bareland
2342,Forest,Forest,Forest,Water,Non_Wetland,Forest
