Value,AFRICA_2024_DynamicWorld_2024_36PYV_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PYV_M_R,AFRICA_2024_GLC_FCS30D_2022_36PYV_M_R,AFRICA_2024_GSW_Yearly_2021_36PYV_M_R,AFRICA_2024_GWL_FCS30D_2022_36PYV_M_R,AFRICA_2024_WorldCover_2021_36PYV_M_R
2100,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
2101,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
2102,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
2103,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
2104,Water,Cropland,Grassland,NULL,Non_Wetland,Water
2105,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
2106,Water,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2107,Water,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2108,Water,Cropland,Grassland,Water,Non_Wetland,Grassland
2109,Water,Cropland,Grassland,Water,Non_Wetland,Cropland
2110,Water,Cropland,Grassland,Water,Non_Wetland,Wetland
2111,Water,Cropland,Grassland,Water,Non_Wetland,Bareland
2112,Water,Cropland,Grassland,Water,Non_Wetland,Water
2113,Water,Cropland,Grassland,Water,Non_Wetland,Forest
2114,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
2115,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
2116,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
2117,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
2118,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
2119,Water,Cropland,Cropland,NULL,Non_Wetland,Water
2120,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
2121,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2122,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2123,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2124,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
2125,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water
2126,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2127,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
2128,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
2129,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
2130,Water,Cropland,Cropland,Water,Non_Wetland,Bareland
2131,Water,Cropland,Cropland,Water,Non_Wetland,Water
2132,Water,Cropland,Cropland,Water,Non_Wetland,Forest
2133,Water,Cropland,Wetland,NULL,Wetland,NULL
2134,Water,Cropland,Wetland,NULL,Wetland,Grassland
2135,Water,Cropland,Wetland,NULL,Wetland,Cropland
2136,Water,Cropland,Wetland,NULL,Wetland,Wetland
2137,Water,Cropland,Wetland,NULL,Wetland,Bareland
2138,Water,Cropland,Wetland,NULL,Wetland,Water
2139,Water,Cropland,Wetland,NULL,Wetland,Forest
2140,Water,Cropland,Wetland,Non_Water,Wetland,Grassland
2141,Water,Cropland,Wetland,Non_Water,Wetland,Cropland
2142,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
2143,Water,Cropland,Wetland,Non_Water,Wetland,Water
2144,Water,Cropland,Wetland,Non_Water,Wetland,Forest
2145,Water,Cropland,Wetland,Water,Wetland,Grassland
2146,Water,Cropland,Wetland,Water,Wetland,Cropland
2147,Water,Cropland,Wetland,Water,Wetland,Wetland
2148,Water,Cropland,Wetland,Water,Wetland,Bareland
2149,Water,Cropland,Wetland,Water,Wetland,Water
2150,Water,Cropland,Wetland,Water,Wetland,Forest
2151,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
2152,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
2153,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland
2154,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
2155,Water,Cropland,Bareland,NULL,Non_Wetland,Water
2156,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
2157,Water,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2158,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2159,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
2160,Water,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2161,Water,Cropland,Bareland,Water,Non_Wetland,Grassland
2162,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
2163,Water,Cropland,Bareland,Water,Non_Wetland,Wetland
2164,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
2165,Water,Cropland,Bareland,Water,Non_Wetland,Water
2166,Water,Cropland,Bareland,Water,Non_Wetland,Forest
2167,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
2168,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
2169,Water,Cropland,Built-up,NULL,Non_Wetland,Wetland
2170,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
2171,Water,Cropland,Built-up,Water,Non_Wetland,Grassland
2172,Water,Cropland,Built-up,Water,Non_Wetland,Cropland
2173,Water,Cropland,Built-up,Water,Non_Wetland,Bareland
2174,Water,Cropland,Built-up,Water,Non_Wetland,Water
2175,Water,Cropland,Water,NULL,Water,Cropland
2176,Water,Cropland,Water,NULL,Water,Wetland
2177,Water,Cropland,Water,NULL,Water,Forest
2178,Water,Cropland,Water,Non_Water,Water,Grassland
2179,Water,Cropland,Water,Non_Water,Water,Wetland
2180,Water,Cropland,Water,Water,Water,Grassland
2181,Water,Cropland,Water,Water,Water,Cropland
2182,Water,Cropland,Water,Water,Water,Wetland
2183,Water,Cropland,Water,Water,Water,Water
2184,Water,Cropland,Water,Water,Water,Forest
2185,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
2186,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
2187,Water,Cropland,Forest,NULL,Non_Wetland,Wetland
2188,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
2189,Water,Cropland,Forest,NULL,Non_Wetland,Forest
2190,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2191,Water,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2192,Water,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2193,Water,Cropland,Forest,Non_Water,Non_Wetland,Forest
2194,Water,Cropland,Forest,Water,Non_Wetland,Grassland
2195,Water,Cropland,Forest,Water,Non_Wetland,Cropland
2196,Water,Cropland,Forest,Water,Non_Wetland,Wetland
2197,Water,Cropland,Forest,Water,Non_Wetland,Bareland
2198,Water,Cropland,Forest,Water,Non_Wetland,Water
2199,Water,Cropland,Forest,Water,Non_Wetland,Forest
2200,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL
2201,Water,Wetland,NULL,Water,Non_Wetland,Wetland
2202,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2203,Water,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2204,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2205,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
2206,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
2207,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
2208,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2209,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2210,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2211,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland
2212,Water,Wetland,Shrubland,Water,Non_Wetland,Cropland
2213,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
2214,Water,Wetland,Shrubland,Water,Non_Wetland,Water
2215,Water,Wetland,Shrubland,Water,Non_Wetland,Forest
2216,Water,Wetland,Grassland,NULL,Non_Wetland,Forest
2217,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2218,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland
2219,Water,Wetland,Cropland,NULL,Non_Wetland,Cropland
2220,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL
2221,Water,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2222,Water,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2223,Water,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2224,Water,Wetland,Cropland,Water,Non_Wetland,Wetland
2225,Water,Wetland,Wetland,NULL,Wetland,Grassland
2226,Water,Wetland,Wetland,NULL,Wetland,Cropland
2227,Water,Wetland,Wetland,NULL,Wetland,Wetland
2228,Water,Wetland,Wetland,NULL,Wetland,Water
2229,Water,Wetland,Wetland,NULL,Wetland,Forest
2230,Water,Wetland,Wetland,Non_Water,Wetland,NULL
2231,Water,Wetland,Wetland,Non_Water,Wetland,Grassland
2232,Water,Wetland,Wetland,Non_Water,Wetland,Cropland
2233,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
2234,Water,Wetland,Wetland,Non_Water,Wetland,Forest
2235,Water,Wetland,Wetland,Water,Wetland,Grassland
2236,Water,Wetland,Wetland,Water,Wetland,Cropland
2237,Water,Wetland,Wetland,Water,Wetland,Wetland
2238,Water,Wetland,Wetland,Water,Wetland,Water
2239,Water,Wetland,Wetland,Water,Wetland,Forest
2240,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL
2241,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2242,Water,Wetland,Water,NULL,Water,Wetland
2243,Water,Wetland,Water,NULL,Water,Forest
2244,Water,Wetland,Water,Non_Water,Water,NULL
2245,Water,Wetland,Water,Non_Water,Water,Grassland
2246,Water,Wetland,Water,Non_Water,Water,Wetland
2247,Water,Wetland,Water,Water,Water,Wetland
2248,Water,Wetland,Water,Water,Water,Water
2249,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
2250,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
2251,Water,Wetland,Forest,NULL,Non_Wetland,Forest
2252,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL
2253,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2254,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2255,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest
2256,Water,Wetland,Forest,Water,Non_Wetland,Grassland
2257,Water,Wetland,Forest,Water,Non_Wetland,Wetland
2258,Water,Wetland,Forest,Water,Non_Wetland,Water
2259,Water,Wetland,Forest,Water,Non_Wetland,Forest
2260,Water,Bareland,NULL,NULL,Non_Wetland,Grassland
2261,Water,Bareland,NULL,NULL,Non_Wetland,Bareland
2262,Water,Bareland,NULL,Non_Water,Non_Wetland,Bareland
2263,Water,Bareland,NULL,Water,Non_Wetland,Wetland
2264,Water,Bareland,NULL,Water,Non_Wetland,Bareland
2265,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2266,Water,Bareland,Shrubland,NULL,Non_Wetland,Cropland
2267,Water,Bareland,Shrubland,NULL,Non_Wetland,Wetland
2268,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2269,Water,Bareland,Shrubland,NULL,Non_Wetland,Forest
2270,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
2271,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Cropland
2272,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland
2273,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
2274,Water,Bareland,Shrubland,Water,Non_Wetland,Grassland
2275,Water,Bareland,Shrubland,Water,Non_Wetland,Wetland
2276,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
2277,Water,Bareland,Shrubland,Water,Non_Wetland,Water
2278,Water,Bareland,Shrubland,Water,Non_Wetland,Forest
2279,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
2280,Water,Bareland,Grassland,NULL,Non_Wetland,Cropland
2281,Water,Bareland,Grassland,NULL,Non_Wetland,Wetland
2282,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
2283,Water,Bareland,Grassland,NULL,Non_Wetland,Forest
2284,Water,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
2285,Water,Bareland,Grassland,Non_Water,Non_Wetland,Wetland
2286,Water,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
2287,Water,Bareland,Grassland,Water,Non_Wetland,Grassland
2288,Water,Bareland,Grassland,Water,Non_Wetland,Cropland
2289,Water,Bareland,Grassland,Water,Non_Wetland,Wetland
2290,Water,Bareland,Grassland,Water,Non_Wetland,Bareland
2291,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
2292,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
2293,Water,Bareland,Cropland,NULL,Non_Wetland,Wetland
2294,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
2295,Water,Bareland,Cropland,NULL,Non_Wetland,Forest
2296,Water,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
2297,Water,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
2298,Water,Bareland,Cropland,Non_Water,Non_Wetland,Wetland
2299,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
2300,Water,Bareland,Cropland,Non_Water,Non_Wetland,Forest
2301,Water,Bareland,Cropland,Water,Non_Wetland,Grassland
2302,Water,Bareland,Cropland,Water,Non_Wetland,Cropland
2303,Water,Bareland,Cropland,Water,Non_Wetland,Wetland
2304,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
2305,Water,Bareland,Wetland,NULL,Wetland,Wetland
2306,Water,Bareland,Wetland,Non_Water,Wetland,Wetland
2307,Water,Bareland,Wetland,Non_Water,Wetland,Bareland
2308,Water,Bareland,Wetland,Water,Wetland,Grassland
2309,Water,Bareland,Wetland,Water,Wetland,Wetland
2310,Water,Bareland,Wetland,Water,Wetland,Bareland
2311,Water,Bareland,Wetland,Water,Wetland,Water
2312,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
2313,Water,Bareland,Bareland,NULL,Non_Wetland,Cropland
2314,Water,Bareland,Bareland,NULL,Non_Wetland,Wetland
2315,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
2316,Water,Bareland,Bareland,NULL,Non_Wetland,Water
2317,Water,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
2318,Water,Bareland,Bareland,Non_Water,Non_Wetland,Wetland
2319,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2320,Water,Bareland,Bareland,Water,Non_Wetland,Grassland
2321,Water,Bareland,Bareland,Water,Non_Wetland,Wetland
2322,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
2323,Water,Bareland,Bareland,Water,Non_Wetland,Water
2324,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
2325,Water,Bareland,Built-up,NULL,Non_Wetland,Water
2326,Water,Bareland,Built-up,Water,Non_Wetland,Grassland
2327,Water,Bareland,Built-up,Water,Non_Wetland,Wetland
2328,Water,Bareland,Built-up,Water,Non_Wetland,Bareland
2329,Water,Bareland,Water,NULL,Water,Grassland
2330,Water,Bareland,Water,NULL,Water,Wetland
2331,Water,Bareland,Water,NULL,Water,Bareland
2332,Water,Bareland,Water,Non_Water,Water,Grassland
2333,Water,Bareland,Water,Non_Water,Water,Wetland
2334,Water,Bareland,Water,Non_Water,Water,Bareland
2335,Water,Bareland,Water,Water,Water,Grassland
2336,Water,Bareland,Water,Water,Water,Wetland
2337,Water,Bareland,Water,Water,Water,Bareland
2338,Water,Bareland,Water,Water,Water,Water
2339,Water,Bareland,Forest,NULL,Non_Wetland,Grassland
2340,Water,Bareland,Forest,NULL,Non_Wetland,Wetland
2341,Water,Bareland,Forest,NULL,Non_Wetland,Bareland
2342,Water,Bareland,Forest,NULL,Non_Wetland,Forest
2343,Water,Bareland,Forest,Non_Water,Non_Wetland,Grassland
2344,Water,Bareland,Forest,Non_Water,Non_Wetland,Bareland
2345,Water,Bareland,Forest,Water,Non_Wetland,Grassland
2346,Water,Bareland,Forest,Water,Non_Wetland,Wetland
2347,Water,Bareland,Forest,Water,Non_Wetland,Bareland
2348,Water,Built-up,NULL,NULL,Non_Wetland,Grassland
2349,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2350,Water,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2351,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest
2352,Water,Built-up,Shrubland,Water,Non_Wetland,Forest
2353,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
2354,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland
2355,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
2356,Water,Built-up,Grassland,NULL,Non_Wetland,Forest
2357,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
2358,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
2359,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
2360,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
2361,Water,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2362,Water,Built-up,Cropland,Water,Non_Wetland,Forest
2363,Water,Built-up,Wetland,NULL,Wetland,Forest
2364,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
2365,Water,Built-up,Bareland,NULL,Non_Wetland,Cropland
2366,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
2367,Water,Built-up,Bareland,NULL,Non_Wetland,Forest
2368,Water,Built-up,Bareland,Non_Water,Non_Wetland,Forest
2369,Water,Built-up,Forest,NULL,Non_Wetland,Grassland
2370,Water,Built-up,Forest,NULL,Non_Wetland,Forest
2371,Water,Water,NULL,NULL,Non_Wetland,Grassland
2372,Water,Water,NULL,NULL,Non_Wetland,Cropland
2373,Water,Water,NULL,NULL,Non_Wetland,Wetland
2374,Water,Water,NULL,NULL,Non_Wetland,Bareland
2375,Water,Water,NULL,NULL,Non_Wetland,Water
2376,Water,Water,NULL,NULL,Non_Wetland,Forest
2377,Water,Water,NULL,Non_Water,Non_Wetland,Wetland
2378,Water,Water,NULL,Non_Water,Non_Wetland,Bareland
2379,Water,Water,NULL,Non_Water,Non_Wetland,Water
2380,Water,Water,NULL,Non_Water,Non_Wetland,Forest
2381,Water,Water,NULL,Water,Non_Wetland,Grassland
2382,Water,Water,NULL,Water,Non_Wetland,Wetland
2383,Water,Water,NULL,Water,Non_Wetland,Bareland
2384,Water,Water,NULL,Water,Non_Wetland,Water
2385,Water,Water,NULL,Water,Non_Wetland,Forest
2386,Water,Water,Shrubland,NULL,Non_Wetland,NULL
2387,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
2388,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
2389,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2390,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2391,Water,Water,Shrubland,NULL,Non_Wetland,Water
2392,Water,Water,Shrubland,NULL,Non_Wetland,Forest
2393,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
2394,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2395,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2396,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2397,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2398,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
2399,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
2400,Water,Water,Shrubland,Water,Non_Wetland,Grassland
2401,Water,Water,Shrubland,Water,Non_Wetland,Cropland
2402,Water,Water,Shrubland,Water,Non_Wetland,Wetland
2403,Water,Water,Shrubland,Water,Non_Wetland,Bareland
2404,Water,Water,Shrubland,Water,Non_Wetland,Water
2405,Water,Water,Shrubland,Water,Non_Wetland,Forest
2406,Water,Water,Grassland,NULL,Non_Wetland,Grassland
2407,Water,Water,Grassland,NULL,Non_Wetland,Cropland
2408,Water,Water,Grassland,NULL,Non_Wetland,Wetland
2409,Water,Water,Grassland,NULL,Non_Wetland,Bareland
2410,Water,Water,Grassland,NULL,Non_Wetland,Water
2411,Water,Water,Grassland,NULL,Non_Wetland,Forest
2412,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
2413,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
2414,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
2415,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
2416,Water,Water,Grassland,Non_Water,Non_Wetland,Water
2417,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
2418,Water,Water,Grassland,Water,Non_Wetland,Grassland
2419,Water,Water,Grassland,Water,Non_Wetland,Cropland
2420,Water,Water,Grassland,Water,Non_Wetland,Wetland
2421,Water,Water,Grassland,Water,Non_Wetland,Bareland
2422,Water,Water,Grassland,Water,Non_Wetland,Water
2423,Water,Water,Grassland,Water,Non_Wetland,Forest
2424,Water,Water,Cropland,NULL,Non_Wetland,NULL
2425,Water,Water,Cropland,NULL,Non_Wetland,Grassland
2426,Water,Water,Cropland,NULL,Non_Wetland,Cropland
2427,Water,Water,Cropland,NULL,Non_Wetland,Wetland
2428,Water,Water,Cropland,NULL,Non_Wetland,Bareland
2429,Water,Water,Cropland,NULL,Non_Wetland,Water
2430,Water,Water,Cropland,NULL,Non_Wetland,Forest
2431,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
2432,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
2433,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
2434,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
2435,Water,Water,Cropland,Non_Water,Non_Wetland,Water
2436,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
2437,Water,Water,Cropland,Water,Non_Wetland,Grassland
2438,Water,Water,Cropland,Water,Non_Wetland,Cropland
2439,Water,Water,Cropland,Water,Non_Wetland,Wetland
2440,Water,Water,Cropland,Water,Non_Wetland,Bareland
2441,Water,Water,Cropland,Water,Non_Wetland,Water
2442,Water,Water,Cropland,Water,Non_Wetland,Forest
2443,Water,Water,Wetland,NULL,Wetland,Grassland
2444,Water,Water,Wetland,NULL,Wetland,Cropland
2445,Water,Water,Wetland,NULL,Wetland,Wetland
2446,Water,Water,Wetland,NULL,Wetland,Bareland
2447,Water,Water,Wetland,NULL,Wetland,Water
2448,Water,Water,Wetland,NULL,Wetland,Forest
2449,Water,Water,Wetland,Non_Water,Wetland,NULL
2450,Water,Water,Wetland,Non_Water,Wetland,Grassland
2451,Water,Water,Wetland,Non_Water,Wetland,Cropland
2452,Water,Water,Wetland,Non_Water,Wetland,Wetland
2453,Water,Water,Wetland,Non_Water,Wetland,Bareland
2454,Water,Water,Wetland,Non_Water,Wetland,Water
2455,Water,Water,Wetland,Non_Water,Wetland,Forest
2456,Water,Water,Wetland,Water,Wetland,NULL
2457,Water,Water,Wetland,Water,Wetland,Grassland
2458,Water,Water,Wetland,Water,Wetland,Cropland
2459,Water,Water,Wetland,Water,Wetland,Wetland
2460,Water,Water,Wetland,Water,Wetland,Bareland
2461,Water,Water,Wetland,Water,Wetland,Water
2462,Water,Water,Wetland,Water,Wetland,Forest
2463,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2464,Water,Water,Bareland,NULL,Non_Wetland,NULL
2465,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2466,Water,Water,Bareland,NULL,Non_Wetland,Cropland
2467,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2468,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2469,Water,Water,Bareland,NULL,Non_Wetland,Water
2470,Water,Water,Bareland,NULL,Non_Wetland,Forest
2471,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2472,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
2473,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
2474,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2475,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2476,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
2477,Water,Water,Bareland,Water,Non_Wetland,Grassland
2478,Water,Water,Bareland,Water,Non_Wetland,Cropland
2479,Water,Water,Bareland,Water,Non_Wetland,Wetland
2480,Water,Water,Bareland,Water,Non_Wetland,Bareland
2481,Water,Water,Bareland,Water,Non_Wetland,Water
2482,Water,Water,Bareland,Water,Non_Wetland,Forest
2483,Water,Water,Built-up,NULL,Non_Wetland,Grassland
2484,Water,Water,Built-up,NULL,Non_Wetland,Cropland
2485,Water,Water,Built-up,NULL,Non_Wetland,Wetland
2486,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2487,Water,Water,Built-up,NULL,Non_Wetland,Water
2488,Water,Water,Built-up,NULL,Non_Wetland,Forest
2489,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
2490,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
2491,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
2492,Water,Water,Built-up,Non_Water,Non_Wetland,Water
2493,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
2494,Water,Water,Built-up,Water,Non_Wetland,Grassland
2495,Water,Water,Built-up,Water,Non_Wetland,Cropland
2496,Water,Water,Built-up,Water,Non_Wetland,Wetland
2497,Water,Water,Built-up,Water,Non_Wetland,Bareland
2498,Water,Water,Built-up,Water,Non_Wetland,Water
2499,Water,Water,Built-up,Water,Non_Wetland,Forest
2500,Water,Water,Water,NULL,Water,Grassland
2501,Water,Water,Water,NULL,Water,Wetland
2502,Water,Water,Water,NULL,Water,Bareland
2503,Water,Water,Water,NULL,Water,Water
2504,Water,Water,Water,NULL,Water,Forest
2505,Water,Water,Water,Non_Water,Water,NULL
2506,Water,Water,Water,Non_Water,Water,Cropland
2507,Water,Water,Water,Non_Water,Water,Wetland
2508,Water,Water,Water,Non_Water,Water,Bareland
2509,Water,Water,Water,Non_Water,Water,Water
2510,Water,Water,Water,Non_Water,Water,Forest
2511,Water,Water,Water,Water,Water,Grassland
2512,Water,Water,Water,Water,Water,Cropland
2513,Water,Water,Water,Water,Water,Wetland
2514,Water,Water,Water,Water,Water,Bareland
2515,Water,Water,Water,Water,Water,Water
2516,Water,Water,Water,Water,Water,Forest
2517,Water,Water,Forest,NULL,Non_Wetland,NULL
2518,Water,Water,Forest,NULL,Non_Wetland,Grassland
2519,Water,Water,Forest,NULL,Non_Wetland,Cropland
2520,Water,Water,Forest,NULL,Non_Wetland,Wetland
2521,Water,Water,Forest,NULL,Non_Wetland,Bareland
2522,Water,Water,Forest,NULL,Non_Wetland,Water
2523,Water,Water,Forest,NULL,Non_Wetland,Forest
2524,Water,Water,Forest,Non_Water,Non_Wetland,NULL
2525,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
2526,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
2527,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
2528,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
2529,Water,Water,Forest,Non_Water,Non_Wetland,Water
2530,Water,Water,Forest,Non_Water,Non_Wetland,Forest
2531,Water,Water,Forest,Water,Non_Wetland,Grassland
2532,Water,Water,Forest,Water,Non_Wetland,Cropland
2533,Water,Water,Forest,Water,Non_Wetland,Wetland
2534,Water,Water,Forest,Water,Non_Wetland,Bareland
2535,Water,Water,Forest,Water,Non_Wetland,Water
2536,Water,Water,Forest,Water,Non_Wetland,Forest
2537,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
2538,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
2539,Water,Forest,Shrubland,NULL,Non_Wetland,Cropland
2540,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland
2541,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
2542,Water,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2543,Water,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2544,Water,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2545,Water,Forest,Shrubland,Water,Non_Wetland,Grassland
