Value,AFRICA_2024_DynamicWorld_2024_36PVS_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PVS_M_R,AFRICA_2024_GLC_FCS30D_2022_36PVS_M_R,AFRICA_2024_GSW_Yearly_2021_36PVS_M_R,AFRICA_2024_GWL_FCS30D_2022_36PVS_M_R,AFRICA_2024_WorldCover_2021_36PVS_M_R
2185,Water,Wetland,Water,Water,Water,NULL
2186,Water,Wetland,Water,Water,Water,Grassland
2187,Water,Wetland,Water,Water,Water,Cropland
2188,Water,Wetland,Water,Water,Water,Wetland
2189,Water,Wetland,Water,Water,Water,Bareland
2190,Water,Wetland,Water,Water,Water,Water
2191,Water,Wetland,Water,Water,Water,Forest
2192,Water,Wetland,Forest,NULL,Non_Wetland,NULL
2193,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
2194,Water,Wetland,Forest,NULL,Non_Wetland,Cropland
2195,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
2196,Water,Wetland,Forest,NULL,Non_Wetland,Water
2197,Water,Wetland,Forest,NULL,Non_Wetland,Forest
2198,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL
2199,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2200,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2201,Water,Wetland,Forest,Non_Water,Non_Wetland,Water
2202,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest
2203,Water,Wetland,Forest,Water,Non_Wetland,NULL
2204,Water,Wetland,Forest,Water,Non_Wetland,Grassland
2205,Water,Wetland,Forest,Water,Non_Wetland,Cropland
2206,Water,Wetland,Forest,Water,Non_Wetland,Wetland
2207,Water,Wetland,Forest,Water,Non_Wetland,Bareland
2208,Water,Wetland,Forest,Water,Non_Wetland,Water
2209,Water,Wetland,Forest,Water,Non_Wetland,Forest
2210,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL
2211,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2212,Water,Bareland,Shrubland,NULL,Non_Wetland,Wetland
2213,Water,Bareland,Shrubland,NULL,Non_Wetland,Built-up
2214,Water,Bareland,Shrubland,NULL,Non_Wetland,Forest
2215,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Water
2216,Water,Bareland,Shrubland,Water,Non_Wetland,Grassland
2217,Water,Bareland,Shrubland,Water,Non_Wetland,Wetland
2218,Water,Bareland,Shrubland,Water,Non_Wetland,Water
2219,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
2220,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
2221,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
2222,Water,Bareland,Cropland,NULL,Non_Wetland,Water
2223,Water,Bareland,Cropland,Non_Water,Non_Wetland,Wetland
2224,Water,Bareland,Cropland,Water,Non_Wetland,Water
2225,Water,Bareland,Wetland,NULL,Wetland,Grassland
2226,Water,Bareland,Wetland,NULL,Wetland,Wetland
2227,Water,Bareland,Wetland,NULL,Wetland,Water
2228,Water,Bareland,Wetland,Non_Water,Wetland,Grassland
2229,Water,Bareland,Wetland,Water,Wetland,Grassland
2230,Water,Bareland,Wetland,Water,Wetland,Wetland
2231,Water,Bareland,Wetland,Water,Wetland,Water
2232,Water,Bareland,Bareland,Water,Non_Wetland,Wetland
2233,Water,Bareland,Bareland,Water,Non_Wetland,Water
2234,Water,Bareland,Built-up,NULL,Non_Wetland,Grassland
2235,Water,Bareland,Water,NULL,Water,Grassland
2236,Water,Bareland,Water,NULL,Water,Cropland
2237,Water,Bareland,Water,NULL,Water,Water
2238,Water,Bareland,Water,Non_Water,Water,Grassland
2239,Water,Bareland,Water,Water,Water,Grassland
2240,Water,Bareland,Water,Water,Water,Water
2241,Water,Bareland,Forest,NULL,Non_Wetland,Grassland
2242,Water,Bareland,Forest,Water,Non_Wetland,Water
2243,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2244,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest
2245,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2246,Water,Built-up,Shrubland,Water,Non_Wetland,Grassland
2247,Water,Built-up,Shrubland,Water,Non_Wetland,Forest
2248,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
2249,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
2250,Water,Built-up,Cropland,NULL,Non_Wetland,Water
2251,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
2252,Water,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
2253,Water,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2254,Water,Built-up,Cropland,Water,Non_Wetland,Forest
2255,Water,Built-up,Wetland,NULL,Wetland,Forest
2256,Water,Built-up,Bareland,NULL,Non_Wetland,Forest
2257,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
2258,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland
2259,Water,Built-up,Built-up,NULL,Non_Wetland,Forest
2260,Water,Built-up,Forest,NULL,Non_Wetland,Grassland
2261,Water,Built-up,Forest,NULL,Non_Wetland,Water
2262,Water,Built-up,Forest,NULL,Non_Wetland,Forest
2263,Water,Built-up,Forest,Non_Water,Non_Wetland,Forest
2264,Water,Water,NULL,NULL,Non_Wetland,NULL
2265,Water,Water,NULL,NULL,Non_Wetland,Grassland
2266,Water,Water,NULL,NULL,Non_Wetland,Cropland
2267,Water,Water,NULL,NULL,Non_Wetland,Wetland
2268,Water,Water,NULL,NULL,Non_Wetland,Water
2269,Water,Water,NULL,NULL,Non_Wetland,Forest
2270,Water,Water,NULL,Non_Water,Non_Wetland,Grassland
2271,Water,Water,NULL,Non_Water,Non_Wetland,Wetland
2272,Water,Water,NULL,Non_Water,Non_Wetland,Water
2273,Water,Water,NULL,Non_Water,Non_Wetland,Forest
2274,Water,Water,NULL,Water,Non_Wetland,NULL
2275,Water,Water,NULL,Water,Non_Wetland,Grassland
2276,Water,Water,NULL,Water,Non_Wetland,Wetland
2277,Water,Water,NULL,Water,Non_Wetland,Bareland
2278,Water,Water,NULL,Water,Non_Wetland,Water
2279,Water,Water,NULL,Water,Non_Wetland,Forest
2280,Water,Water,Shrubland,NULL,Non_Wetland,NULL
2281,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
2282,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
2283,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2284,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2285,Water,Water,Shrubland,NULL,Non_Wetland,Built-up
2286,Water,Water,Shrubland,NULL,Non_Wetland,Water
2287,Water,Water,Shrubland,NULL,Non_Wetland,Forest
2288,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
2289,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2290,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2291,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2292,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
2293,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
2294,Water,Water,Shrubland,Water,Non_Wetland,NULL
2295,Water,Water,Shrubland,Water,Non_Wetland,Grassland
2296,Water,Water,Shrubland,Water,Non_Wetland,Cropland
2297,Water,Water,Shrubland,Water,Non_Wetland,Wetland
2298,Water,Water,Shrubland,Water,Non_Wetland,Bareland
2299,Water,Water,Shrubland,Water,Non_Wetland,Water
2300,Water,Water,Shrubland,Water,Non_Wetland,Forest
2301,Water,Water,Grassland,NULL,Non_Wetland,Grassland
2302,Water,Water,Grassland,NULL,Non_Wetland,Cropland
2303,Water,Water,Grassland,NULL,Non_Wetland,Wetland
2304,Water,Water,Grassland,NULL,Non_Wetland,Water
2305,Water,Water,Grassland,NULL,Non_Wetland,Forest
2306,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
2307,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
2308,Water,Water,Grassland,Non_Water,Non_Wetland,Water
2309,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
2310,Water,Water,Grassland,Water,Non_Wetland,Grassland
2311,Water,Water,Grassland,Water,Non_Wetland,Cropland
2312,Water,Water,Grassland,Water,Non_Wetland,Wetland
2313,Water,Water,Grassland,Water,Non_Wetland,Bareland
2314,Water,Water,Grassland,Water,Non_Wetland,Water
2315,Water,Water,Grassland,Water,Non_Wetland,Forest
2316,Water,Water,Cropland,NULL,Non_Wetland,NULL
2317,Water,Water,Cropland,NULL,Non_Wetland,Grassland
2318,Water,Water,Cropland,NULL,Non_Wetland,Cropland
2319,Water,Water,Cropland,NULL,Non_Wetland,Wetland
2320,Water,Water,Cropland,NULL,Non_Wetland,Bareland
2321,Water,Water,Cropland,NULL,Non_Wetland,Built-up
2322,Water,Water,Cropland,NULL,Non_Wetland,Water
2323,Water,Water,Cropland,NULL,Non_Wetland,Forest
2324,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
2325,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
2326,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
2327,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
2328,Water,Water,Cropland,Non_Water,Non_Wetland,Water
2329,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
2330,Water,Water,Cropland,Water,Non_Wetland,Grassland
2331,Water,Water,Cropland,Water,Non_Wetland,Cropland
2332,Water,Water,Cropland,Water,Non_Wetland,Wetland
2333,Water,Water,Cropland,Water,Non_Wetland,Bareland
2334,Water,Water,Cropland,Water,Non_Wetland,Water
2335,Water,Water,Cropland,Water,Non_Wetland,Forest
2336,Water,Water,Wetland,NULL,Wetland,NULL
2337,Water,Water,Wetland,NULL,Wetland,Grassland
2338,Water,Water,Wetland,NULL,Wetland,Cropland
2339,Water,Water,Wetland,NULL,Wetland,Wetland
2340,Water,Water,Wetland,NULL,Wetland,Bareland
2341,Water,Water,Wetland,NULL,Wetland,Water
2342,Water,Water,Wetland,NULL,Wetland,Forest
2343,Water,Water,Wetland,Non_Water,Wetland,NULL
2344,Water,Water,Wetland,Non_Water,Wetland,Grassland
2345,Water,Water,Wetland,Non_Water,Wetland,Wetland
2346,Water,Water,Wetland,Non_Water,Wetland,Water
2347,Water,Water,Wetland,Non_Water,Wetland,Forest
2348,Water,Water,Wetland,Water,Wetland,NULL
2349,Water,Water,Wetland,Water,Wetland,Grassland
2350,Water,Water,Wetland,Water,Wetland,Cropland
2351,Water,Water,Wetland,Water,Wetland,Wetland
2352,Water,Water,Wetland,Water,Wetland,Bareland
2353,Water,Water,Wetland,Water,Wetland,Water
2354,Water,Water,Wetland,Water,Wetland,Forest
2355,Water,Water,Bareland,NULL,Non_Wetland,NULL
2356,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2357,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2358,Water,Water,Bareland,NULL,Non_Wetland,Water
2359,Water,Water,Bareland,NULL,Non_Wetland,Forest
2360,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2361,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
2362,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2363,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2364,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
2365,Water,Water,Bareland,Water,Non_Wetland,Grassland
2366,Water,Water,Bareland,Water,Non_Wetland,Cropland
2367,Water,Water,Bareland,Water,Non_Wetland,Wetland
2368,Water,Water,Bareland,Water,Non_Wetland,Bareland
2369,Water,Water,Bareland,Water,Non_Wetland,Water
2370,Water,Water,Built-up,NULL,Non_Wetland,NULL
2371,Water,Water,Built-up,NULL,Non_Wetland,Grassland
2372,Water,Water,Built-up,NULL,Non_Wetland,Cropland
2373,Water,Water,Built-up,NULL,Non_Wetland,Wetland
2374,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2375,Water,Water,Built-up,NULL,Non_Wetland,Water
2376,Water,Water,Built-up,NULL,Non_Wetland,Forest
2377,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
2378,Water,Water,Built-up,Water,Non_Wetland,Grassland
2379,Water,Water,Built-up,Water,Non_Wetland,Cropland
2380,Water,Water,Built-up,Water,Non_Wetland,Wetland
2381,Water,Water,Built-up,Water,Non_Wetland,Water
2382,Water,Water,Water,NULL,Water,NULL
2383,Water,Water,Water,NULL,Water,Grassland
2384,Water,Water,Water,NULL,Water,Cropland
2385,Water,Water,Water,NULL,Water,Wetland
2386,Water,Water,Water,NULL,Water,Bareland
2387,Water,Water,Water,NULL,Water,Water
2388,Water,Water,Water,NULL,Water,Forest
2389,Water,Water,Water,Non_Water,Water,NULL
2390,Water,Water,Water,Non_Water,Water,Grassland
2391,Water,Water,Water,Non_Water,Water,Wetland
2392,Water,Water,Water,Non_Water,Water,Bareland
2393,Water,Water,Water,Non_Water,Water,Water
2394,Water,Water,Water,Non_Water,Water,Forest
2395,Water,Water,Water,Water,Water,NULL
2396,Water,Water,Water,Water,Water,Grassland
2397,Water,Water,Water,Water,Water,Cropland
2398,Water,Water,Water,Water,Water,Wetland
2399,Water,Water,Water,Water,Water,Bareland
2400,Water,Water,Water,Water,Water,Water
2401,Water,Water,Water,Water,Water,Forest
2402,Water,Water,Forest,NULL,Non_Wetland,NULL
2403,Water,Water,Forest,NULL,Non_Wetland,Grassland
2404,Water,Water,Forest,NULL,Non_Wetland,Cropland
2405,Water,Water,Forest,NULL,Non_Wetland,Wetland
2406,Water,Water,Forest,NULL,Non_Wetland,Bareland
2407,Water,Water,Forest,NULL,Non_Wetland,Water
2408,Water,Water,Forest,NULL,Non_Wetland,Forest
2409,Water,Water,Forest,Non_Water,Non_Wetland,NULL
2410,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
2411,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
2412,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
2413,Water,Water,Forest,Non_Water,Non_Wetland,Water
2414,Water,Water,Forest,Non_Water,Non_Wetland,Forest
2415,Water,Water,Forest,Water,Non_Wetland,NULL
2416,Water,Water,Forest,Water,Non_Wetland,Grassland
2417,Water,Water,Forest,Water,Non_Wetland,Cropland
2418,Water,Water,Forest,Water,Non_Wetland,Wetland
2419,Water,Water,Forest,Water,Non_Wetland,Bareland
2420,Water,Water,Forest,Water,Non_Wetland,Water
2421,Water,Water,Forest,Water,Non_Wetland,Forest
2422,Water,Forest,NULL,NULL,Non_Wetland,NULL
2423,Water,Forest,NULL,NULL,Non_Wetland,Grassland
2424,Water,Forest,NULL,NULL,Non_Wetland,Wetland
2425,Water,Forest,NULL,NULL,Non_Wetland,Water
2426,Water,Forest,NULL,NULL,Non_Wetland,Forest
2427,Water,Forest,NULL,Water,Non_Wetland,Grassland
2428,Water,Forest,NULL,Water,Non_Wetland,Water
2429,Water,Forest,NULL,Water,Non_Wetland,Forest
2430,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
2431,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
2432,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland
2433,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland
2434,Water,Forest,Shrubland,NULL,Non_Wetland,Water
2435,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
2436,Water,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2437,Water,Forest,Shrubland,Non_Water,Non_Wetland,Water
2438,Water,Forest,Shrubland,Water,Non_Wetland,Grassland
2439,Water,Forest,Shrubland,Water,Non_Wetland,Cropland
2440,Water,Forest,Shrubland,Water,Non_Wetland,Wetland
2441,Water,Forest,Shrubland,Water,Non_Wetland,Water
2442,Water,Forest,Shrubland,Water,Non_Wetland,Forest
2443,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
2444,Water,Forest,Grassland,NULL,Non_Wetland,Water
2445,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2446,Water,Forest,Grassland,Water,Non_Wetland,Grassland
2447,Water,Forest,Grassland,Water,Non_Wetland,Water
2448,Water,Forest,Cropland,NULL,Non_Wetland,NULL
2449,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
2450,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
2451,Water,Forest,Cropland,NULL,Non_Wetland,Wetland
2452,Water,Forest,Cropland,NULL,Non_Wetland,Water
2453,Water,Forest,Cropland,Water,Non_Wetland,Grassland
2454,Water,Forest,Wetland,NULL,Wetland,NULL
2455,Water,Forest,Wetland,NULL,Wetland,Grassland
2456,Water,Forest,Wetland,NULL,Wetland,Wetland
2457,Water,Forest,Wetland,NULL,Wetland,Water
2458,Water,Forest,Wetland,NULL,Wetland,Forest
2459,Water,Forest,Wetland,Non_Water,Wetland,Wetland
2460,Water,Forest,Wetland,Non_Water,Wetland,Forest
2461,Water,Forest,Wetland,Water,Wetland,Grassland
2462,Water,Forest,Wetland,Water,Wetland,Water
2463,Water,Forest,Wetland,Water,Wetland,Forest
2464,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
2465,Water,Forest,Bareland,NULL,Non_Wetland,Water
2466,Water,Forest,Water,NULL,Water,NULL
2467,Water,Forest,Water,NULL,Water,Grassland
2468,Water,Forest,Water,NULL,Water,Wetland
2469,Water,Forest,Water,NULL,Water,Water
2470,Water,Forest,Water,NULL,Water,Forest
2471,Water,Forest,Water,Non_Water,Water,Wetland
2472,Water,Forest,Water,Non_Water,Water,Water
2473,Water,Forest,Water,Water,Water,Grassland
2474,Water,Forest,Water,Water,Water,Wetland
2475,Water,Forest,Water,Water,Water,Water
2476,Water,Forest,Water,Water,Water,Forest
2477,Water,Forest,Forest,NULL,Non_Wetland,Grassland
2478,Water,Forest,Forest,NULL,Non_Wetland,Wetland
2479,Water,Forest,Forest,NULL,Non_Wetland,Water
2480,Water,Forest,Forest,NULL,Non_Wetland,Forest
2481,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland
2482,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
2483,Water,Forest,Forest,Water,Non_Wetland,Grassland
2484,Water,Forest,Forest,Water,Non_Wetland,Wetland
2485,Water,Forest,Forest,Water,Non_Wetland,Water
2486,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL
2487,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
2488,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Water
2489,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest
2490,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland
2491,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2492,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland
2493,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2494,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland
2495,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Water
2496,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Water
2497,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Forest
2498,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland
2499,Permanent_ice_and_snow,NULL,Water,NULL,Water,Grassland
2500,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
2501,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Grassland
2502,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland
2503,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2504,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2505,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2506,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2507,Forest,NULL,NULL,NULL,Non_Wetland,Water
2508,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2509,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
2510,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland
2511,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
2512,Forest,NULL,NULL,Water,Non_Wetland,NULL
2513,Forest,NULL,NULL,Water,Non_Wetland,Grassland
2514,Forest,NULL,NULL,Water,Non_Wetland,Cropland
2515,Forest,NULL,NULL,Water,Non_Wetland,Wetland
2516,Forest,NULL,NULL,Water,Non_Wetland,Water
2517,Forest,NULL,NULL,Water,Non_Wetland,Forest
2518,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2519,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2520,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2521,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2522,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2523,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2524,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2525,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2526,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2527,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2528,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2529,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2530,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water
2531,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2532,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
2533,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2534,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
2535,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2536,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
2537,Forest,NULL,Shrubland,Water,Non_Wetland,Water
2538,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2539,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2540,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2541,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2542,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2543,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2544,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2545,Forest,NULL,Grassland,NULL,Non_Wetland,Water
2546,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2547,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2548,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2549,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2550,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2551,Forest,NULL,Grassland,Water,Non_Wetland,Water
2552,Forest,NULL,Grassland,Water,Non_Wetland,Forest
2553,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2554,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2555,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2556,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2557,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2558,Forest,NULL,Cropland,NULL,Non_Wetland,Water
2559,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2560,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
2561,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2562,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2563,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water
2564,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2565,Forest,NULL,Cropland,Water,Non_Wetland,NULL
2566,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2567,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
2568,Forest,NULL,Cropland,Water,Non_Wetland,Wetland
2569,Forest,NULL,Cropland,Water,Non_Wetland,Bareland
2570,Forest,NULL,Cropland,Water,Non_Wetland,Water
2571,Forest,NULL,Cropland,Water,Non_Wetland,Forest
2572,Forest,NULL,Wetland,NULL,Wetland,NULL
2573,Forest,NULL,Wetland,NULL,Wetland,Grassland
2574,Forest,NULL,Wetland,NULL,Wetland,Cropland
2575,Forest,NULL,Wetland,NULL,Wetland,Wetland
2576,Forest,NULL,Wetland,NULL,Wetland,Water
2577,Forest,NULL,Wetland,NULL,Wetland,Forest
2578,Forest,NULL,Wetland,Non_Water,Wetland,NULL
2579,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2580,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2581,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2582,Forest,NULL,Wetland,Water,Wetland,Grassland
2583,Forest,NULL,Wetland,Water,Wetland,Wetland
2584,Forest,NULL,Wetland,Water,Wetland,Water
2585,Forest,NULL,Wetland,Water,Wetland,Forest
2586,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2587,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2588,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2589,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2590,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
2591,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2592,Forest,NULL,Bareland,Water,Non_Wetland,Forest
2593,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2594,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2595,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2596,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2597,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
2598,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest
2599,Forest,NULL,Built-up,Water,Non_Wetland,Grassland
2600,Forest,NULL,Water,NULL,Water,NULL
2601,Forest,NULL,Water,NULL,Water,Grassland
2602,Forest,NULL,Water,NULL,Water,Cropland
2603,Forest,NULL,Water,NULL,Water,Wetland
2604,Forest,NULL,Water,NULL,Water,Bareland
2605,Forest,NULL,Water,NULL,Water,Water
2606,Forest,NULL,Water,NULL,Water,Forest
2607,Forest,NULL,Water,Non_Water,Water,Grassland
2608,Forest,NULL,Water,Non_Water,Water,Water
2609,Forest,NULL,Water,Non_Water,Water,Forest
2610,Forest,NULL,Water,Water,Water,NULL
2611,Forest,NULL,Water,Water,Water,Grassland
2612,Forest,NULL,Water,Water,Water,Cropland
2613,Forest,NULL,Water,Water,Water,Wetland
2614,Forest,NULL,Water,Water,Water,Bareland
2615,Forest,NULL,Water,Water,Water,Water
2616,Forest,NULL,Water,Water,Water,Forest
2617,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2618,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2619,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2620,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2621,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2622,Forest,NULL,Forest,NULL,Non_Wetland,Water
2623,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2624,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2625,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2626,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2627,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2628,Forest,NULL,Forest,Water,Non_Wetland,NULL
2629,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2630,Forest,NULL,Forest,Water,Non_Wetland,Cropland
2631,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2632,Forest,NULL,Forest,Water,Non_Wetland,Water
2633,Forest,NULL,Forest,Water,Non_Wetland,Forest
2634,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2635,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
