Value,AFRICA_2024_DynamicWorld_2024_37PGP_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PGP_M_R,AFRICA_2024_GLC_FCS30D_2022_37PGP_M_R,AFRICA_2024_GSW_Yearly_2021_37PGP_M_R,AFRICA_2024_GWL_FCS30D_2022_37PGP_M_R,AFRICA_2024_WorldCover_2021_37PGP_M_R
2057,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
2058,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2059,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2060,Water,Water,Shrubland,NULL,Non_Wetland,Water
2061,Water,Water,Shrubland,NULL,Non_Wetland,Forest
2062,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
2063,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2064,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2065,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2066,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
2067,Water,Water,Shrubland,Water,Non_Wetland,NULL
2068,Water,Water,Shrubland,Water,Non_Wetland,Cropland
2069,Water,Water,Shrubland,Water,Non_Wetland,Wetland
2070,Water,Water,Shrubland,Water,Non_Wetland,Bareland
2071,Water,Water,Shrubland,Water,Non_Wetland,Water
2072,Water,Water,Grassland,NULL,Non_Wetland,NULL
2073,Water,Water,Grassland,NULL,Non_Wetland,Cropland
2074,Water,Water,Grassland,NULL,Non_Wetland,Wetland
2075,Water,Water,Grassland,NULL,Non_Wetland,Bareland
2076,Water,Water,Grassland,NULL,Non_Wetland,Water
2077,Water,Water,Grassland,NULL,Non_Wetland,Forest
2078,Water,Water,Grassland,Non_Water,Non_Wetland,NULL
2079,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
2080,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
2081,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
2082,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
2083,Water,Water,Grassland,Non_Water,Non_Wetland,Water
2084,Water,Water,Grassland,Water,Non_Wetland,NULL
2085,Water,Water,Grassland,Water,Non_Wetland,Cropland
2086,Water,Water,Grassland,Water,Non_Wetland,Wetland
2087,Water,Water,Grassland,Water,Non_Wetland,Bareland
2088,Water,Water,Grassland,Water,Non_Wetland,Water
2089,Water,Water,Cropland,NULL,Non_Wetland,NULL
2090,Water,Water,Cropland,NULL,Non_Wetland,Cropland
2091,Water,Water,Cropland,NULL,Non_Wetland,Wetland
2092,Water,Water,Cropland,NULL,Non_Wetland,Bareland
2093,Water,Water,Cropland,NULL,Non_Wetland,Water
2094,Water,Water,Cropland,NULL,Non_Wetland,Forest
2095,Water,Water,Cropland,Non_Water,Non_Wetland,NULL
2096,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
2097,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
2098,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
2099,Water,Water,Cropland,Non_Water,Non_Wetland,Water
2100,Water,Water,Cropland,Water,Non_Wetland,NULL
2101,Water,Water,Cropland,Water,Non_Wetland,Cropland
2102,Water,Water,Cropland,Water,Non_Wetland,Wetland
2103,Water,Water,Cropland,Water,Non_Wetland,Bareland
2104,Water,Water,Cropland,Water,Non_Wetland,Water
2105,Water,Water,Wetland,NULL,Wetland,NULL
2106,Water,Water,Wetland,NULL,Wetland,Cropland
2107,Water,Water,Wetland,NULL,Wetland,Wetland
2108,Water,Water,Wetland,NULL,Wetland,Bareland
2109,Water,Water,Wetland,NULL,Wetland,Water
2110,Water,Water,Wetland,NULL,Wetland,Forest
2111,Water,Water,Wetland,Non_Water,Wetland,NULL
2112,Water,Water,Wetland,Non_Water,Wetland,Cropland
2113,Water,Water,Wetland,Non_Water,Wetland,Wetland
2114,Water,Water,Wetland,Non_Water,Wetland,Bareland
2115,Water,Water,Wetland,Non_Water,Wetland,Water
2116,Water,Water,Wetland,Non_Water,Wetland,Forest
2117,Water,Water,Wetland,Water,Wetland,NULL
2118,Water,Water,Wetland,Water,Wetland,Cropland
2119,Water,Water,Wetland,Water,Wetland,Wetland
2120,Water,Water,Wetland,Water,Wetland,Bareland
2121,Water,Water,Wetland,Water,Wetland,Water
2122,Water,Water,Wetland,Water,Wetland,Forest
2123,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2124,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2125,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2126,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2127,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
2128,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL
2129,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2130,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
2131,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2132,Water,Water,Bareland,NULL,Non_Wetland,NULL
2133,Water,Water,Bareland,NULL,Non_Wetland,Cropland
2134,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2135,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2136,Water,Water,Bareland,NULL,Non_Wetland,Water
2137,Water,Water,Bareland,NULL,Non_Wetland,Forest
2138,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
2139,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2140,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
2141,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
2142,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2143,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2144,Water,Water,Bareland,Water,Non_Wetland,NULL
2145,Water,Water,Bareland,Water,Non_Wetland,Grassland
2146,Water,Water,Bareland,Water,Non_Wetland,Cropland
2147,Water,Water,Bareland,Water,Non_Wetland,Wetland
2148,Water,Water,Bareland,Water,Non_Wetland,Bareland
2149,Water,Water,Bareland,Water,Non_Wetland,Water
2150,Water,Water,Bareland,Water,Non_Wetland,Forest
2151,Water,Water,Built-up,NULL,Non_Wetland,NULL
2152,Water,Water,Built-up,NULL,Non_Wetland,Cropland
2153,Water,Water,Built-up,NULL,Non_Wetland,Wetland
2154,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2155,Water,Water,Built-up,NULL,Non_Wetland,Water
2156,Water,Water,Built-up,NULL,Non_Wetland,Forest
2157,Water,Water,Built-up,Non_Water,Non_Wetland,NULL
2158,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
2159,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland
2160,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
2161,Water,Water,Built-up,Non_Water,Non_Wetland,Water
2162,Water,Water,Built-up,Water,Non_Wetland,NULL
2163,Water,Water,Built-up,Water,Non_Wetland,Wetland
2164,Water,Water,Built-up,Water,Non_Wetland,Bareland
2165,Water,Water,Built-up,Water,Non_Wetland,Water
2166,Water,Water,Water,NULL,Water,NULL
2167,Water,Water,Water,NULL,Water,Wetland
2168,Water,Water,Water,NULL,Water,Bareland
2169,Water,Water,Water,NULL,Water,Water
2170,Water,Water,Water,Non_Water,Water,Wetland
2171,Water,Water,Water,Non_Water,Water,Water
2172,Water,Water,Water,Water,Water,NULL
2173,Water,Water,Water,Water,Water,Cropland
2174,Water,Water,Water,Water,Water,Wetland
2175,Water,Water,Water,Water,Water,Bareland
2176,Water,Water,Water,Water,Water,Water
2177,Water,Water,Forest,NULL,Non_Wetland,Wetland
2178,Water,Forest,NULL,NULL,Non_Wetland,Wetland
2179,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
2180,Water,Forest,Grassland,NULL,Non_Wetland,NULL
2181,Water,Forest,Grassland,NULL,Non_Wetland,Cropland
2182,Water,Forest,Grassland,NULL,Non_Wetland,Wetland
2183,Water,Forest,Grassland,Non_Water,Non_Wetland,Wetland
2184,Water,Forest,Cropland,NULL,Non_Wetland,NULL
2185,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
2186,Water,Forest,Cropland,NULL,Non_Wetland,Wetland
2187,Water,Forest,Cropland,NULL,Non_Wetland,Forest
2188,Water,Forest,Cropland,Non_Water,Non_Wetland,Wetland
2189,Water,Forest,Wetland,NULL,Wetland,NULL
2190,Water,Forest,Wetland,NULL,Wetland,Wetland
2191,Water,Forest,Wetland,NULL,Wetland,Forest
2192,Water,Forest,Wetland,Non_Water,Wetland,Wetland
2193,Water,Forest,Wetland,Water,Wetland,Cropland
2194,Water,Forest,Wetland,Water,Wetland,Wetland
2195,Water,Forest,Bareland,NULL,Non_Wetland,NULL
2196,Water,Forest,Bareland,NULL,Non_Wetland,Wetland
2197,Water,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2198,Water,Forest,Bareland,Water,Non_Wetland,Wetland
2199,Water,Forest,Built-up,NULL,Non_Wetland,Forest
2200,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland
2201,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2202,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2203,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2204,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2205,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2206,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
2207,Forest,NULL,NULL,Water,Non_Wetland,Wetland
2208,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2209,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2210,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2211,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2212,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2213,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2214,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2215,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2216,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2217,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2218,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
2219,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2220,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2221,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2222,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2223,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2224,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2225,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2226,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
2227,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2228,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2229,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2230,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2231,Forest,NULL,Grassland,Water,Non_Wetland,NULL
2232,Forest,NULL,Grassland,Water,Non_Wetland,Cropland
2233,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2234,Forest,NULL,Grassland,Water,Non_Wetland,Bareland
2235,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2236,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2237,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2238,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2239,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2240,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2241,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2242,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
2243,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2244,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2245,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2246,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2247,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
2248,Forest,NULL,Cropland,Water,Non_Wetland,Wetland
2249,Forest,NULL,Wetland,NULL,Wetland,NULL
2250,Forest,NULL,Wetland,NULL,Wetland,Cropland
2251,Forest,NULL,Wetland,NULL,Wetland,Wetland
2252,Forest,NULL,Wetland,NULL,Wetland,Water
2253,Forest,NULL,Wetland,NULL,Wetland,Forest
2254,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
2255,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2256,Forest,NULL,Wetland,Water,Wetland,NULL
2257,Forest,NULL,Wetland,Water,Wetland,Wetland
2258,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2259,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2260,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2261,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL
2262,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2263,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2264,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2265,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2266,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2267,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2268,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
2269,Forest,NULL,Bareland,Non_Water,Non_Wetland,Cropland
2270,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2271,Forest,NULL,Bareland,Water,Non_Wetland,NULL
2272,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
2273,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2274,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2275,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2276,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2277,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL
2278,Forest,NULL,Built-up,Non_Water,Non_Wetland,Cropland
2279,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland
2280,Forest,NULL,Built-up,Water,Non_Wetland,Wetland
2281,Forest,NULL,Water,Water,Water,Wetland
2282,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2283,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2284,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2285,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2286,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2287,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
2288,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2289,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
2290,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
2291,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2292,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland
2293,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
2294,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
2295,Forest,Cropland,NULL,Non_Water,Non_Wetland,Bareland
2296,Forest,Cropland,NULL,Water,Non_Wetland,Wetland
2297,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2298,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2299,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2300,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2301,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2302,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2303,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2304,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2305,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2306,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2307,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
2308,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
2309,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2310,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2311,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2312,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
2313,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2314,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2315,Forest,Cropland,Grassland,NULL,Non_Wetland,Water
2316,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2317,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL
2318,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2319,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2320,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
2321,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
2322,Forest,Cropland,Grassland,Water,Non_Wetland,NULL
2323,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland
2324,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
2325,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland
2326,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland
2327,Forest,Cropland,Grassland,Water,Non_Wetland,Water
2328,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2329,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2330,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2331,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2332,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2333,Forest,Cropland,Cropland,NULL,Non_Wetland,Water
2334,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2335,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2336,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2337,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2338,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2339,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2340,Forest,Cropland,Cropland,Water,Non_Wetland,NULL
2341,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
2342,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
2343,Forest,Cropland,Wetland,NULL,Wetland,NULL
2344,Forest,Cropland,Wetland,NULL,Wetland,Cropland
2345,Forest,Cropland,Wetland,NULL,Wetland,Wetland
2346,Forest,Cropland,Wetland,NULL,Wetland,Forest
2347,Forest,Cropland,Wetland,Non_Water,Wetland,NULL
2348,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
2349,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
2350,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
2351,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2352,Forest,Cropland,Wetland,Water,Wetland,NULL
2353,Forest,Cropland,Wetland,Water,Wetland,Wetland
2354,Forest,Cropland,Wetland,Water,Wetland,Bareland
2355,Forest,Cropland,Wetland,Water,Wetland,Water
2356,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2357,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2358,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2359,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2360,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL
2361,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2362,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
2363,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2364,Forest,Cropland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2365,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
2366,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2367,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2368,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
2369,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
2370,Forest,Cropland,Bareland,NULL,Non_Wetland,Water
2371,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2372,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL
2373,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2374,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2375,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
2376,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
2377,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2378,Forest,Cropland,Bareland,Water,Non_Wetland,NULL
2379,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland
2380,Forest,Cropland,Bareland,Water,Non_Wetland,Cropland
2381,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland
2382,Forest,Cropland,Bareland,Water,Non_Wetland,Bareland
2383,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
2384,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2385,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
2386,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland
2387,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
2388,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2389,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL
2390,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
2391,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
2392,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Wetland
2393,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
2394,Forest,Cropland,Built-up,Water,Non_Wetland,Wetland
2395,Forest,Cropland,Water,Water,Water,Wetland
2396,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2397,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2398,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2399,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2400,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2401,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
2402,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
2403,Forest,Wetland,NULL,Non_Water,Non_Wetland,Cropland
2404,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2405,Forest,Wetland,NULL,Water,Non_Wetland,NULL
2406,Forest,Wetland,NULL,Water,Non_Wetland,Wetland
2407,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2408,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2409,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland
2410,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2411,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2412,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2413,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2414,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
2415,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2416,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland
2417,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2418,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland
2419,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2420,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
2421,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2422,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
2423,Forest,Wetland,Grassland,Water,Non_Wetland,NULL
2424,Forest,Wetland,Grassland,Water,Non_Wetland,Cropland
2425,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
2426,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
2427,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
2428,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
2429,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland
2430,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2431,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL
2432,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2433,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2434,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2435,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Bareland
2436,Forest,Wetland,Cropland,Water,Non_Wetland,NULL
2437,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
2438,Forest,Wetland,Cropland,Water,Non_Wetland,Bareland
2439,Forest,Wetland,Wetland,NULL,Wetland,NULL
2440,Forest,Wetland,Wetland,NULL,Wetland,Cropland
2441,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2442,Forest,Wetland,Wetland,NULL,Wetland,Forest
2443,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2444,Forest,Wetland,Wetland,Water,Wetland,NULL
2445,Forest,Wetland,Wetland,Water,Wetland,Wetland
2446,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2447,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
2448,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL
2449,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
2450,Forest,Wetland,Bareland,NULL,Non_Wetland,Cropland
2451,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
2452,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland
2453,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
2454,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2455,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
2456,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2457,Forest,Wetland,Bareland,Water,Non_Wetland,NULL
2458,Forest,Wetland,Bareland,Water,Non_Wetland,Cropland
2459,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
2460,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland
2461,Forest,Wetland,Bareland,Water,Non_Wetland,Water
2462,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland
2463,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
2464,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Cropland
2465,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
2466,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland
2467,Forest,Wetland,Water,Water,Water,Wetland
2468,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2469,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2470,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL
2471,Forest,Bareland,Grassland,NULL,Non_Wetland,Cropland
2472,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland
2473,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL
2474,Forest,Bareland,Cropland,NULL,Non_Wetland,Cropland
2475,Forest,Bareland,Cropland,NULL,Non_Wetland,Wetland
2476,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland
2477,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2478,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
2479,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
