Value,AFRICA_2024_DynamicWorld_2024_36NZN_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NZN_M_R,AFRICA_2024_GLC_FCS30D_2022_36NZN_M_R,AFRICA_2024_GSW_Yearly_2021_36NZN_M_R,AFRICA_2024_GWL_FCS30D_2022_36NZN_M_R,AFRICA_2024_WorldCover_2021_36NZN_M_R
2131,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2132,Forest,Wetland,Forest,Non_Water,Non_Wetland,Cropland
2133,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2134,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water
2135,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2136,Forest,Wetland,Forest,Water,Non_Wetland,NULL
2137,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
2138,Forest,Wetland,Forest,Water,Non_Wetland,Cropland
2139,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2140,Forest,Wetland,Forest,Water,Non_Wetland,Water
2141,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2142,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
2143,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2144,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
2145,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
2146,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2147,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2148,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2149,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2150,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2151,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2152,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2153,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2154,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2155,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2156,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
2157,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2158,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2159,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2160,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2161,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2162,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2163,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2164,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2165,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
2166,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2167,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
2168,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2169,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
2170,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2171,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland
2172,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2173,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2174,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2175,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2176,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2177,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2178,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2179,Forest,Water,NULL,NULL,Non_Wetland,NULL
2180,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2181,Forest,Water,NULL,NULL,Non_Wetland,Bareland
2182,Forest,Water,NULL,NULL,Non_Wetland,Built-up
2183,Forest,Water,NULL,NULL,Non_Wetland,Water
2184,Forest,Water,NULL,NULL,Non_Wetland,Forest
2185,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
2186,Forest,Water,NULL,Water,Non_Wetland,Grassland
2187,Forest,Water,NULL,Water,Non_Wetland,Forest
2188,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2189,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2190,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
2191,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2192,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2193,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2194,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2195,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2196,Forest,Water,Shrubland,Water,Non_Wetland,Cropland
2197,Forest,Water,Shrubland,Water,Non_Wetland,Water
2198,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2199,Forest,Water,Grassland,NULL,Non_Wetland,NULL
2200,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2201,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2202,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
2203,Forest,Water,Grassland,Water,Non_Wetland,Grassland
2204,Forest,Water,Grassland,Water,Non_Wetland,Forest
2205,Forest,Water,Cropland,NULL,Non_Wetland,NULL
2206,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2207,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
2208,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2209,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2210,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland
2211,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2212,Forest,Water,Cropland,Water,Non_Wetland,Grassland
2213,Forest,Water,Cropland,Water,Non_Wetland,Wetland
2214,Forest,Water,Cropland,Water,Non_Wetland,Water
2215,Forest,Water,Cropland,Water,Non_Wetland,Forest
2216,Forest,Water,Wetland,NULL,Wetland,NULL
2217,Forest,Water,Wetland,NULL,Wetland,Grassland
2218,Forest,Water,Wetland,NULL,Wetland,Water
2219,Forest,Water,Wetland,NULL,Wetland,Forest
2220,Forest,Water,Wetland,Non_Water,Wetland,Cropland
2221,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2222,Forest,Water,Wetland,Non_Water,Wetland,Bareland
2223,Forest,Water,Wetland,Non_Water,Wetland,Water
2224,Forest,Water,Wetland,Non_Water,Wetland,Forest
2225,Forest,Water,Wetland,Water,Wetland,NULL
2226,Forest,Water,Wetland,Water,Wetland,Grassland
2227,Forest,Water,Wetland,Water,Wetland,Cropland
2228,Forest,Water,Wetland,Water,Wetland,Bareland
2229,Forest,Water,Wetland,Water,Wetland,Water
2230,Forest,Water,Wetland,Water,Wetland,Forest
2231,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2232,Forest,Water,Bareland,NULL,Non_Wetland,NULL
2233,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2234,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2235,Forest,Water,Bareland,NULL,Non_Wetland,Water
2236,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2237,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2238,Forest,Water,Bareland,Water,Non_Wetland,Bareland
2239,Forest,Water,Bareland,Water,Non_Wetland,Water
2240,Forest,Water,Bareland,Water,Non_Wetland,Forest
2241,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
2242,Forest,Water,Built-up,NULL,Non_Wetland,Cropland
2243,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
2244,Forest,Water,Built-up,NULL,Non_Wetland,Built-up
2245,Forest,Water,Built-up,NULL,Non_Wetland,Water
2246,Forest,Water,Built-up,NULL,Non_Wetland,Forest
2247,Forest,Water,Built-up,Water,Non_Wetland,NULL
2248,Forest,Water,Built-up,Water,Non_Wetland,Grassland
2249,Forest,Water,Built-up,Water,Non_Wetland,Water
2250,Forest,Water,Built-up,Water,Non_Wetland,Forest
2251,Forest,Water,Water,NULL,Water,NULL
2252,Forest,Water,Water,NULL,Water,Wetland
2253,Forest,Water,Water,NULL,Water,Water
2254,Forest,Water,Water,NULL,Water,Forest
2255,Forest,Water,Water,Non_Water,Water,Wetland
2256,Forest,Water,Water,Non_Water,Water,Forest
2257,Forest,Water,Water,Water,Water,Grassland
2258,Forest,Water,Water,Water,Water,Cropland
2259,Forest,Water,Water,Water,Water,Wetland
2260,Forest,Water,Water,Water,Water,Bareland
2261,Forest,Water,Water,Water,Water,Water
2262,Forest,Water,Water,Water,Water,Forest
2263,Forest,Water,Forest,NULL,Non_Wetland,NULL
2264,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2265,Forest,Water,Forest,NULL,Non_Wetland,Cropland
2266,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2267,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2268,Forest,Water,Forest,NULL,Non_Wetland,Built-up
2269,Forest,Water,Forest,NULL,Non_Wetland,Water
2270,Forest,Water,Forest,NULL,Non_Wetland,Forest
2271,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
2272,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2273,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2274,Forest,Water,Forest,Water,Non_Wetland,NULL
2275,Forest,Water,Forest,Water,Non_Wetland,Grassland
2276,Forest,Water,Forest,Water,Non_Wetland,Cropland
2277,Forest,Water,Forest,Water,Non_Wetland,Wetland
2278,Forest,Water,Forest,Water,Non_Wetland,Water
2279,Forest,Water,Forest,Water,Non_Wetland,Forest
2280,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2281,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2282,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
2283,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
2284,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2285,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
2286,Forest,Forest,NULL,NULL,Non_Wetland,Water
2287,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2288,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
2289,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
2290,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
2291,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2292,Forest,Forest,NULL,Water,Non_Wetland,NULL
2293,Forest,Forest,NULL,Water,Non_Wetland,Grassland
2294,Forest,Forest,NULL,Water,Non_Wetland,Forest
2295,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2296,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2297,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2298,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2299,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2300,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2301,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2302,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2303,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2304,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
2305,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2306,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2307,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
2308,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2309,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
2310,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2311,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2312,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2313,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2314,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2315,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2316,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2317,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
2318,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2319,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
2320,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2321,Forest,Forest,Grassland,Water,Non_Wetland,Wetland
2322,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2323,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2324,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2325,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2326,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
2327,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2328,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2329,Forest,Forest,Cropland,NULL,Non_Wetland,Water
2330,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2331,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
2332,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2333,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
2334,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2335,Forest,Forest,Cropland,Water,Non_Wetland,NULL
2336,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
2337,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
2338,Forest,Forest,Cropland,Water,Non_Wetland,Bareland
2339,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2340,Forest,Forest,Wetland,NULL,Wetland,NULL
2341,Forest,Forest,Wetland,NULL,Wetland,Grassland
2342,Forest,Forest,Wetland,NULL,Wetland,Cropland
2343,Forest,Forest,Wetland,NULL,Wetland,Wetland
2344,Forest,Forest,Wetland,NULL,Wetland,Bareland
2345,Forest,Forest,Wetland,NULL,Wetland,Forest
2346,Forest,Forest,Wetland,Non_Water,Wetland,NULL
2347,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2348,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
2349,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2350,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
2351,Forest,Forest,Wetland,Non_Water,Wetland,Water
2352,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2353,Forest,Forest,Wetland,Water,Wetland,Grassland
2354,Forest,Forest,Wetland,Water,Wetland,Cropland
2355,Forest,Forest,Wetland,Water,Wetland,Wetland
2356,Forest,Forest,Wetland,Water,Wetland,Bareland
2357,Forest,Forest,Wetland,Water,Wetland,Water
2358,Forest,Forest,Wetland,Water,Wetland,Forest
2359,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2360,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2361,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2362,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2363,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2364,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
2365,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2366,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2367,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
2368,Forest,Forest,Bareland,NULL,Non_Wetland,Water
2369,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2370,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL
2371,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2372,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2373,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
2374,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2375,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water
2376,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2377,Forest,Forest,Bareland,Water,Non_Wetland,NULL
2378,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2379,Forest,Forest,Bareland,Water,Non_Wetland,Wetland
2380,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2381,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2382,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2383,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
2384,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2385,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2386,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL
2387,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland
2388,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland
2389,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest
2390,Forest,Forest,Built-up,Water,Non_Wetland,NULL
2391,Forest,Forest,Built-up,Water,Non_Wetland,Forest
2392,Forest,Forest,Water,NULL,Water,Grassland
2393,Forest,Forest,Water,NULL,Water,Wetland
2394,Forest,Forest,Water,NULL,Water,Water
2395,Forest,Forest,Water,NULL,Water,Forest
2396,Forest,Forest,Water,Non_Water,Water,NULL
2397,Forest,Forest,Water,Non_Water,Water,Wetland
2398,Forest,Forest,Water,Non_Water,Water,Bareland
2399,Forest,Forest,Water,Non_Water,Water,Forest
2400,Forest,Forest,Water,Water,Water,NULL
2401,Forest,Forest,Water,Water,Water,Wetland
2402,Forest,Forest,Water,Water,Water,Bareland
2403,Forest,Forest,Water,Water,Water,Water
2404,Forest,Forest,Water,Water,Water,Forest
2405,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2406,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2407,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2408,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2409,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2410,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2411,Forest,Forest,Forest,NULL,Non_Wetland,Water
2412,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2413,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
2414,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2415,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
2416,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
2417,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2418,Forest,Forest,Forest,Water,Non_Wetland,NULL
2419,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2420,Forest,Forest,Forest,Water,Non_Wetland,Cropland
2421,Forest,Forest,Forest,Water,Non_Wetland,Wetland
2422,Forest,Forest,Forest,Water,Non_Wetland,Water
2423,Forest,Forest,Forest,Water,Non_Wetland,Forest
