Value,AFRICA_2024_DynamicWorld_2024_36PWA_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PWA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PWA_M_R,AFRICA_2024_GSW_Yearly_2021_36PWA_M_R,AFRICA_2024_GWL_FCS30D_2022_36PWA_M_R,AFRICA_2024_WorldCover_2021_36PWA_M_R
2094,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
2095,Water,Bareland,Bareland,NULL,Non_Wetland,Water
2096,Water,Bareland,Bareland,Water,Non_Wetland,Grassland
2097,Water,Bareland,Bareland,Water,Non_Wetland,Cropland
2098,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
2099,Water,Bareland,Bareland,Water,Non_Wetland,Water
2100,Water,Bareland,Built-up,NULL,Non_Wetland,Grassland
2101,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
2102,Water,Bareland,Built-up,Water,Non_Wetland,Bareland
2103,Water,Bareland,Water,NULL,Water,Water
2104,Water,Bareland,Water,Water,Water,Bareland
2105,Water,Bareland,Water,Water,Water,Water
2106,Water,Built-up,NULL,Water,Non_Wetland,Forest
2107,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest
2108,Water,Built-up,Shrubland,Water,Non_Wetland,Forest
2109,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
2110,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland
2111,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
2112,Water,Built-up,Grassland,NULL,Non_Wetland,Water
2113,Water,Built-up,Grassland,NULL,Non_Wetland,Forest
2114,Water,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
2115,Water,Built-up,Grassland,Non_Water,Non_Wetland,Cropland
2116,Water,Built-up,Grassland,Non_Water,Non_Wetland,Water
2117,Water,Built-up,Grassland,Non_Water,Non_Wetland,Forest
2118,Water,Built-up,Grassland,Water,Non_Wetland,Grassland
2119,Water,Built-up,Grassland,Water,Non_Wetland,Cropland
2120,Water,Built-up,Grassland,Water,Non_Wetland,Bareland
2121,Water,Built-up,Grassland,Water,Non_Wetland,Water
2122,Water,Built-up,Grassland,Water,Non_Wetland,Forest
2123,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
2124,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
2125,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
2126,Water,Built-up,Cropland,NULL,Non_Wetland,Water
2127,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
2128,Water,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
2129,Water,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
2130,Water,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
2131,Water,Built-up,Cropland,Non_Water,Non_Wetland,Water
2132,Water,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2133,Water,Built-up,Cropland,Water,Non_Wetland,Grassland
2134,Water,Built-up,Cropland,Water,Non_Wetland,Cropland
2135,Water,Built-up,Cropland,Water,Non_Wetland,Bareland
2136,Water,Built-up,Cropland,Water,Non_Wetland,Built-up
2137,Water,Built-up,Cropland,Water,Non_Wetland,Water
2138,Water,Built-up,Cropland,Water,Non_Wetland,Forest
2139,Water,Built-up,Wetland,NULL,Wetland,Grassland
2140,Water,Built-up,Wetland,NULL,Wetland,Bareland
2141,Water,Built-up,Wetland,NULL,Wetland,Water
2142,Water,Built-up,Wetland,Non_Water,Wetland,Cropland
2143,Water,Built-up,Wetland,Non_Water,Wetland,Bareland
2144,Water,Built-up,Wetland,Water,Wetland,Cropland
2145,Water,Built-up,Wetland,Water,Wetland,Bareland
2146,Water,Built-up,Wetland,Water,Wetland,Water
2147,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
2148,Water,Built-up,Bareland,NULL,Non_Wetland,Cropland
2149,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
2150,Water,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
2151,Water,Built-up,Bareland,Non_Water,Non_Wetland,Cropland
2152,Water,Built-up,Bareland,Water,Non_Wetland,Grassland
2153,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
2154,Water,Built-up,Bareland,Water,Non_Wetland,Water
2155,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
2156,Water,Built-up,Built-up,NULL,Non_Wetland,Cropland
2157,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
2158,Water,Built-up,Built-up,NULL,Non_Wetland,Forest
2159,Water,Built-up,Built-up,Water,Non_Wetland,Bareland
2160,Water,Built-up,Water,NULL,Water,Cropland
2161,Water,Built-up,Water,Water,Water,Cropland
2162,Water,Built-up,Water,Water,Water,Forest
2163,Water,Built-up,Forest,NULL,Non_Wetland,Cropland
2164,Water,Built-up,Forest,NULL,Non_Wetland,Forest
2165,Water,Water,NULL,NULL,Non_Wetland,Grassland
2166,Water,Water,NULL,NULL,Non_Wetland,Cropland
2167,Water,Water,NULL,NULL,Non_Wetland,Water
2168,Water,Water,NULL,NULL,Non_Wetland,Forest
2169,Water,Water,NULL,Non_Water,Non_Wetland,Grassland
2170,Water,Water,NULL,Non_Water,Non_Wetland,Wetland
2171,Water,Water,NULL,Non_Water,Non_Wetland,Water
2172,Water,Water,NULL,Non_Water,Non_Wetland,Forest
2173,Water,Water,NULL,Water,Non_Wetland,Grassland
2174,Water,Water,NULL,Water,Non_Wetland,Cropland
2175,Water,Water,NULL,Water,Non_Wetland,Water
2176,Water,Water,NULL,Water,Non_Wetland,Forest
2177,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
2178,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
2179,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2180,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2181,Water,Water,Shrubland,NULL,Non_Wetland,Water
2182,Water,Water,Shrubland,NULL,Non_Wetland,Forest
2183,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2184,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2185,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2186,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2187,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
2188,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
2189,Water,Water,Shrubland,Water,Non_Wetland,Grassland
2190,Water,Water,Shrubland,Water,Non_Wetland,Cropland
2191,Water,Water,Shrubland,Water,Non_Wetland,Wetland
2192,Water,Water,Shrubland,Water,Non_Wetland,Bareland
2193,Water,Water,Shrubland,Water,Non_Wetland,Water
2194,Water,Water,Shrubland,Water,Non_Wetland,Forest
2195,Water,Water,Grassland,NULL,Non_Wetland,Grassland
2196,Water,Water,Grassland,NULL,Non_Wetland,Cropland
2197,Water,Water,Grassland,NULL,Non_Wetland,Wetland
2198,Water,Water,Grassland,NULL,Non_Wetland,Bareland
2199,Water,Water,Grassland,NULL,Non_Wetland,Water
2200,Water,Water,Grassland,NULL,Non_Wetland,Forest
2201,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
2202,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
2203,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
2204,Water,Water,Grassland,Non_Water,Non_Wetland,Water
2205,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
2206,Water,Water,Grassland,Water,Non_Wetland,Grassland
2207,Water,Water,Grassland,Water,Non_Wetland,Cropland
2208,Water,Water,Grassland,Water,Non_Wetland,Wetland
2209,Water,Water,Grassland,Water,Non_Wetland,Bareland
2210,Water,Water,Grassland,Water,Non_Wetland,Water
2211,Water,Water,Grassland,Water,Non_Wetland,Forest
2212,Water,Water,Cropland,NULL,Non_Wetland,Grassland
2213,Water,Water,Cropland,NULL,Non_Wetland,Cropland
2214,Water,Water,Cropland,NULL,Non_Wetland,Wetland
2215,Water,Water,Cropland,NULL,Non_Wetland,Bareland
2216,Water,Water,Cropland,NULL,Non_Wetland,Water
2217,Water,Water,Cropland,NULL,Non_Wetland,Forest
2218,Water,Water,Cropland,Non_Water,Non_Wetland,NULL
2219,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
2220,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
2221,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
2222,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
2223,Water,Water,Cropland,Non_Water,Non_Wetland,Water
2224,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
2225,Water,Water,Cropland,Water,Non_Wetland,NULL
2226,Water,Water,Cropland,Water,Non_Wetland,Grassland
2227,Water,Water,Cropland,Water,Non_Wetland,Cropland
2228,Water,Water,Cropland,Water,Non_Wetland,Wetland
2229,Water,Water,Cropland,Water,Non_Wetland,Bareland
2230,Water,Water,Cropland,Water,Non_Wetland,Water
2231,Water,Water,Cropland,Water,Non_Wetland,Forest
2232,Water,Water,Wetland,NULL,Wetland,Grassland
2233,Water,Water,Wetland,NULL,Wetland,Cropland
2234,Water,Water,Wetland,NULL,Wetland,Wetland
2235,Water,Water,Wetland,NULL,Wetland,Bareland
2236,Water,Water,Wetland,NULL,Wetland,Water
2237,Water,Water,Wetland,NULL,Wetland,Forest
2238,Water,Water,Wetland,Non_Water,Wetland,Grassland
2239,Water,Water,Wetland,Non_Water,Wetland,Cropland
2240,Water,Water,Wetland,Non_Water,Wetland,Wetland
2241,Water,Water,Wetland,Non_Water,Wetland,Bareland
2242,Water,Water,Wetland,Non_Water,Wetland,Water
2243,Water,Water,Wetland,Non_Water,Wetland,Forest
2244,Water,Water,Wetland,Water,Wetland,Grassland
2245,Water,Water,Wetland,Water,Wetland,Cropland
2246,Water,Water,Wetland,Water,Wetland,Wetland
2247,Water,Water,Wetland,Water,Wetland,Bareland
2248,Water,Water,Wetland,Water,Wetland,Water
2249,Water,Water,Wetland,Water,Wetland,Forest
2250,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2251,Water,Water,Bareland,NULL,Non_Wetland,Cropland
2252,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2253,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2254,Water,Water,Bareland,NULL,Non_Wetland,Water
2255,Water,Water,Bareland,NULL,Non_Wetland,Forest
2256,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2257,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
2258,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
2259,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2260,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2261,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
2262,Water,Water,Bareland,Water,Non_Wetland,Grassland
2263,Water,Water,Bareland,Water,Non_Wetland,Cropland
2264,Water,Water,Bareland,Water,Non_Wetland,Wetland
2265,Water,Water,Bareland,Water,Non_Wetland,Bareland
2266,Water,Water,Bareland,Water,Non_Wetland,Water
2267,Water,Water,Bareland,Water,Non_Wetland,Forest
2268,Water,Water,Built-up,NULL,Non_Wetland,Cropland
2269,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2270,Water,Water,Built-up,NULL,Non_Wetland,Forest
2271,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
2272,Water,Water,Built-up,Non_Water,Non_Wetland,Water
2273,Water,Water,Built-up,Water,Non_Wetland,Grassland
2274,Water,Water,Built-up,Water,Non_Wetland,Cropland
2275,Water,Water,Built-up,Water,Non_Wetland,Bareland
2276,Water,Water,Built-up,Water,Non_Wetland,Water
2277,Water,Water,Built-up,Water,Non_Wetland,Forest
2278,Water,Water,Water,NULL,Water,Grassland
2279,Water,Water,Water,NULL,Water,Cropland
2280,Water,Water,Water,NULL,Water,Wetland
2281,Water,Water,Water,NULL,Water,Bareland
2282,Water,Water,Water,NULL,Water,Water
2283,Water,Water,Water,NULL,Water,Forest
2284,Water,Water,Water,Non_Water,Water,Grassland
2285,Water,Water,Water,Non_Water,Water,Cropland
2286,Water,Water,Water,Non_Water,Water,Wetland
2287,Water,Water,Water,Non_Water,Water,Bareland
2288,Water,Water,Water,Non_Water,Water,Water
2289,Water,Water,Water,Non_Water,Water,Forest
2290,Water,Water,Water,Water,Water,Grassland
2291,Water,Water,Water,Water,Water,Cropland
2292,Water,Water,Water,Water,Water,Wetland
2293,Water,Water,Water,Water,Water,Bareland
2294,Water,Water,Water,Water,Water,Water
2295,Water,Water,Water,Water,Water,Forest
2296,Water,Water,Forest,NULL,Non_Wetland,Cropland
2297,Water,Water,Forest,NULL,Non_Wetland,Bareland
2298,Water,Water,Forest,NULL,Non_Wetland,Water
2299,Water,Water,Forest,NULL,Non_Wetland,Forest
2300,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
2301,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
2302,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
2303,Water,Water,Forest,Non_Water,Non_Wetland,Water
2304,Water,Water,Forest,Non_Water,Non_Wetland,Forest
2305,Water,Water,Forest,Water,Non_Wetland,Cropland
2306,Water,Water,Forest,Water,Non_Wetland,Wetland
2307,Water,Water,Forest,Water,Non_Wetland,Water
2308,Water,Water,Forest,Water,Non_Wetland,Forest
2309,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2310,Water,Forest,Grassland,Water,Non_Wetland,Forest
2311,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
2312,Water,Forest,Cropland,NULL,Non_Wetland,Forest
2313,Water,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2314,Water,Forest,Cropland,Non_Water,Non_Wetland,Forest
2315,Water,Forest,Cropland,Water,Non_Wetland,Cropland
2316,Water,Forest,Cropland,Water,Non_Wetland,Forest
2317,Water,Forest,Wetland,Water,Wetland,Forest
2318,Water,Forest,Water,NULL,Water,Forest
2319,Water,Forest,Water,Non_Water,Water,Forest
2320,Water,Forest,Forest,NULL,Non_Wetland,Forest
2321,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2322,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2323,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2324,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2325,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2326,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
2327,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland
2328,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
2329,Forest,NULL,NULL,Water,Non_Wetland,Cropland
2330,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2331,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2332,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2333,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2334,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2335,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2336,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2337,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2338,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2339,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2340,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2341,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2342,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
2343,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2344,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2345,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2346,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2347,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2348,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2349,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2350,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2351,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2352,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2353,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2354,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2355,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2356,Forest,NULL,Grassland,Water,Non_Wetland,Cropland
2357,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2358,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2359,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2360,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2361,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2362,Forest,NULL,Cropland,NULL,Non_Wetland,Water
2363,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2364,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
2365,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2366,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2367,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2368,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water
2369,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2370,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2371,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
2372,Forest,NULL,Cropland,Water,Non_Wetland,Wetland
2373,Forest,NULL,Cropland,Water,Non_Wetland,Forest
2374,Forest,NULL,Wetland,NULL,Wetland,NULL
2375,Forest,NULL,Wetland,NULL,Wetland,Grassland
2376,Forest,NULL,Wetland,NULL,Wetland,Cropland
2377,Forest,NULL,Wetland,NULL,Wetland,Wetland
2378,Forest,NULL,Wetland,NULL,Wetland,Forest
2379,Forest,NULL,Wetland,Non_Water,Wetland,NULL
2380,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2381,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
2382,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2383,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2384,Forest,NULL,Wetland,Water,Wetland,Grassland
2385,Forest,NULL,Wetland,Water,Wetland,Cropland
2386,Forest,NULL,Wetland,Water,Wetland,Wetland
2387,Forest,NULL,Wetland,Water,Wetland,Forest
2388,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2389,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2390,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2391,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2392,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2393,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2394,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2395,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2396,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2397,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2398,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2399,Forest,NULL,Built-up,Water,Non_Wetland,Cropland
2400,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2401,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2402,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2403,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2404,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2405,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2406,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2407,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
2408,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2409,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2410,Forest,NULL,Forest,Water,Non_Wetland,Forest
2411,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
2412,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2413,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
2414,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
2415,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2416,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland
2417,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
2418,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
2419,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
2420,Forest,Cropland,NULL,Water,Non_Wetland,Grassland
2421,Forest,Cropland,NULL,Water,Non_Wetland,Cropland
2422,Forest,Cropland,NULL,Water,Non_Wetland,Wetland
2423,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2424,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2425,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2426,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2427,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2428,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2429,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2430,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2431,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2432,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2433,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2434,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2435,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
2436,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
2437,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
2438,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2439,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2440,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2441,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
2442,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2443,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2444,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2445,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL
2446,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2447,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2448,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
2449,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2450,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland
2451,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
2452,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland
2453,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland
2454,Forest,Cropland,Grassland,Water,Non_Wetland,Forest
2455,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2456,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2457,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2458,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2459,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2460,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2461,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2462,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2463,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2464,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2465,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2466,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
2467,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
2468,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
2469,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
2470,Forest,Cropland,Wetland,NULL,Wetland,NULL
2471,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2472,Forest,Cropland,Wetland,NULL,Wetland,Cropland
2473,Forest,Cropland,Wetland,NULL,Wetland,Wetland
2474,Forest,Cropland,Wetland,NULL,Wetland,Forest
2475,Forest,Cropland,Wetland,Non_Water,Wetland,NULL
2476,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
2477,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
2478,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
2479,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2480,Forest,Cropland,Wetland,Water,Wetland,Grassland
2481,Forest,Cropland,Wetland,Water,Wetland,Cropland
2482,Forest,Cropland,Wetland,Water,Wetland,Wetland
2483,Forest,Cropland,Wetland,Water,Wetland,Forest
2484,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
2485,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2486,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2487,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2488,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2489,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
2490,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2491,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
2492,Forest,Cropland,Water,Non_Water,Water,Cropland
2493,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2494,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2495,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2496,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2497,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2498,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
2499,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2500,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2501,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2502,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2503,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
2504,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
2505,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2506,Forest,Wetland,NULL,NULL,Non_Wetland,Cropland
2507,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2508,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2509,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
2510,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2511,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2512,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2513,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2514,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2515,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2516,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2517,Forest,Wetland,Shrubland,Water,Non_Wetland,Cropland
2518,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2519,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2520,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland
2521,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2522,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
2523,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2524,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
2525,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
2526,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2527,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2528,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2529,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2530,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
