Value,AFRICA_2024_DynamicWorld_2024_37NDJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NDJ_M_R,AFRICA_2024_GLC_FCS30D_2022_37NDJ_M_R,AFRICA_2024_GSW_Yearly_2021_37NDJ_M_R,AFRICA_2024_GWL_FCS30D_2022_37NDJ_M_R,AFRICA_2024_WorldCover_2021_37NDJ_M_R
1300,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
1301,Cropland,Wetland,Bareland,Water,Non_Wetland,Grassland
1302,Cropland,Wetland,Bareland,Water,Non_Wetland,Cropland
1303,Cropland,Wetland,Bareland,Water,Non_Wetland,Wetland
1304,Cropland,Wetland,Bareland,Water,Non_Wetland,Water
1305,Cropland,Wetland,Forest,NULL,Non_Wetland,Grassland
1306,Cropland,Wetland,Forest,NULL,Non_Wetland,Cropland
1307,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland
1308,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Cropland
1309,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1310,Cropland,Wetland,Forest,Water,Non_Wetland,Wetland
1311,Cropland,Bareland,NULL,NULL,Non_Wetland,Water
1312,Cropland,Bareland,NULL,Water,Non_Wetland,Bareland
1313,Cropland,Bareland,NULL,Water,Non_Wetland,Water
1314,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1315,Cropland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1316,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL
1317,Cropland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1318,Cropland,Bareland,Grassland,NULL,Non_Wetland,Cropland
1319,Cropland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1320,Cropland,Bareland,Grassland,NULL,Non_Wetland,Built-up
1321,Cropland,Bareland,Grassland,NULL,Non_Wetland,Water
1322,Cropland,Bareland,Grassland,Non_Water,Non_Wetland,Wetland
1323,Cropland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1324,Cropland,Bareland,Grassland,Water,Non_Wetland,NULL
1325,Cropland,Bareland,Grassland,Water,Non_Wetland,Wetland
1326,Cropland,Bareland,Grassland,Water,Non_Wetland,Bareland
1327,Cropland,Bareland,Grassland,Water,Non_Wetland,Water
1328,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL
1329,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1330,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1331,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1332,Cropland,Bareland,Cropland,NULL,Non_Wetland,Built-up
1333,Cropland,Bareland,Cropland,NULL,Non_Wetland,Water
1334,Cropland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1335,Cropland,Bareland,Cropland,Water,Non_Wetland,Bareland
1336,Cropland,Bareland,Cropland,Water,Non_Wetland,Water
1337,Cropland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1338,Cropland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL
1339,Cropland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
1340,Cropland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1341,Cropland,Bareland,Bareland,Water,Non_Wetland,Bareland
1342,Cropland,Bareland,Bareland,Water,Non_Wetland,Water
1343,Cropland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1344,Cropland,Bareland,Built-up,Water,Non_Wetland,NULL
1345,Cropland,Bareland,Water,NULL,Water,Water
1346,Cropland,Bareland,Water,Water,Water,NULL
1347,Cropland,Bareland,Water,Water,Water,Wetland
1348,Cropland,Bareland,Water,Water,Water,Bareland
1349,Cropland,Bareland,Water,Water,Water,Water
1350,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL
1351,Cropland,Bareland,Forest,NULL,Non_Wetland,Cropland
1352,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL
1353,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland
1354,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland
1355,Cropland,Built-up,NULL,NULL,Non_Wetland,Wetland
1356,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland
1357,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up
1358,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest
1359,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1360,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1361,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1362,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Wetland
1363,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1364,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1365,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1366,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,Cropland
1367,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL
1368,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1369,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1370,Cropland,Built-up,Grassland,NULL,Non_Wetland,Wetland
1371,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1372,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1373,Cropland,Built-up,Grassland,NULL,Non_Wetland,Forest
1374,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,Cropland
1375,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
1376,Cropland,Built-up,Grassland,Water,Non_Wetland,NULL
1377,Cropland,Built-up,Grassland,Water,Non_Wetland,Grassland
1378,Cropland,Built-up,Grassland,Water,Non_Wetland,Cropland
1379,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL
1380,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1381,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1382,Cropland,Built-up,Cropland,NULL,Non_Wetland,Wetland
1383,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1384,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up
1385,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest
1386,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL
1387,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
1388,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
1389,Cropland,Built-up,Cropland,Water,Non_Wetland,NULL
1390,Cropland,Built-up,Cropland,Water,Non_Wetland,Grassland
1391,Cropland,Built-up,Wetland,NULL,Wetland,NULL
1392,Cropland,Built-up,Wetland,NULL,Wetland,Cropland
1393,Cropland,Built-up,Wetland,NULL,Wetland,Wetland
1394,Cropland,Built-up,Wetland,NULL,Wetland,Forest
1395,Cropland,Built-up,Wetland,Water,Wetland,NULL
1396,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1397,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1398,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1399,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL
1400,Cropland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1401,Cropland,Built-up,Bareland,NULL,Non_Wetland,Cropland
1402,Cropland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1403,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL
1404,Cropland,Built-up,Bareland,Water,Non_Wetland,Grassland
1405,Cropland,Built-up,Bareland,Water,Non_Wetland,Cropland
1406,Cropland,Built-up,Bareland,Water,Non_Wetland,Wetland
1407,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL
1408,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1409,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland
1410,Cropland,Built-up,Built-up,NULL,Non_Wetland,Wetland
1411,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1412,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1413,Cropland,Built-up,Built-up,NULL,Non_Wetland,Forest
1414,Cropland,Built-up,Built-up,Water,Non_Wetland,Grassland
1415,Cropland,Built-up,Built-up,Water,Non_Wetland,Cropland
1416,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL
1417,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland
1418,Cropland,Built-up,Forest,NULL,Non_Wetland,Cropland
1419,Cropland,Built-up,Forest,NULL,Non_Wetland,Wetland
1420,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland
1421,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up
1422,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest
1423,Cropland,Water,NULL,NULL,Non_Wetland,Cropland
1424,Cropland,Water,NULL,NULL,Non_Wetland,Wetland
1425,Cropland,Water,NULL,NULL,Non_Wetland,Bareland
1426,Cropland,Water,NULL,Non_Water,Non_Wetland,Cropland
1427,Cropland,Water,NULL,Water,Non_Wetland,NULL
1428,Cropland,Water,NULL,Water,Non_Wetland,Wetland
1429,Cropland,Water,NULL,Water,Non_Wetland,Water
1430,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL
1431,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland
1432,Cropland,Water,Shrubland,NULL,Non_Wetland,Cropland
1433,Cropland,Water,Shrubland,NULL,Non_Wetland,Wetland
1434,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland
1435,Cropland,Water,Shrubland,NULL,Non_Wetland,Water
1436,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1437,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1438,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1439,Cropland,Water,Shrubland,Water,Non_Wetland,NULL
1440,Cropland,Water,Shrubland,Water,Non_Wetland,Grassland
1441,Cropland,Water,Shrubland,Water,Non_Wetland,Cropland
1442,Cropland,Water,Shrubland,Water,Non_Wetland,Wetland
1443,Cropland,Water,Grassland,NULL,Non_Wetland,NULL
1444,Cropland,Water,Grassland,NULL,Non_Wetland,Grassland
1445,Cropland,Water,Grassland,NULL,Non_Wetland,Cropland
1446,Cropland,Water,Grassland,NULL,Non_Wetland,Wetland
1447,Cropland,Water,Grassland,NULL,Non_Wetland,Bareland
1448,Cropland,Water,Grassland,NULL,Non_Wetland,Built-up
1449,Cropland,Water,Grassland,NULL,Non_Wetland,Water
1450,Cropland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1451,Cropland,Water,Grassland,Non_Water,Non_Wetland,Cropland
1452,Cropland,Water,Grassland,Non_Water,Non_Wetland,Wetland
1453,Cropland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1454,Cropland,Water,Grassland,Non_Water,Non_Wetland,Water
1455,Cropland,Water,Grassland,Water,Non_Wetland,NULL
1456,Cropland,Water,Grassland,Water,Non_Wetland,Grassland
1457,Cropland,Water,Grassland,Water,Non_Wetland,Cropland
1458,Cropland,Water,Grassland,Water,Non_Wetland,Wetland
1459,Cropland,Water,Grassland,Water,Non_Wetland,Bareland
1460,Cropland,Water,Grassland,Water,Non_Wetland,Water
1461,Cropland,Water,Cropland,NULL,Non_Wetland,NULL
1462,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland
1463,Cropland,Water,Cropland,NULL,Non_Wetland,Cropland
1464,Cropland,Water,Cropland,NULL,Non_Wetland,Wetland
1465,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland
1466,Cropland,Water,Cropland,NULL,Non_Wetland,Built-up
1467,Cropland,Water,Cropland,NULL,Non_Wetland,Water
1468,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL
1469,Cropland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1470,Cropland,Water,Cropland,Non_Water,Non_Wetland,Cropland
1471,Cropland,Water,Cropland,Non_Water,Non_Wetland,Wetland
1472,Cropland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1473,Cropland,Water,Cropland,Water,Non_Wetland,NULL
1474,Cropland,Water,Cropland,Water,Non_Wetland,Grassland
1475,Cropland,Water,Cropland,Water,Non_Wetland,Cropland
1476,Cropland,Water,Cropland,Water,Non_Wetland,Wetland
1477,Cropland,Water,Cropland,Water,Non_Wetland,Bareland
1478,Cropland,Water,Cropland,Water,Non_Wetland,Water
1479,Cropland,Water,Wetland,NULL,Wetland,Grassland
1480,Cropland,Water,Wetland,NULL,Wetland,Cropland
1481,Cropland,Water,Wetland,NULL,Wetland,Wetland
1482,Cropland,Water,Wetland,NULL,Wetland,Built-up
1483,Cropland,Water,Wetland,Non_Water,Wetland,NULL
1484,Cropland,Water,Wetland,Non_Water,Wetland,Cropland
1485,Cropland,Water,Wetland,Non_Water,Wetland,Wetland
1486,Cropland,Water,Wetland,Water,Wetland,NULL
1487,Cropland,Water,Wetland,Water,Wetland,Grassland
1488,Cropland,Water,Wetland,Water,Wetland,Cropland
1489,Cropland,Water,Wetland,Water,Wetland,Wetland
1490,Cropland,Water,Wetland,Water,Wetland,Bareland
1491,Cropland,Water,Wetland,Water,Wetland,Water
1492,Cropland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1493,Cropland,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1494,Cropland,Water,Bareland,NULL,Non_Wetland,NULL
1495,Cropland,Water,Bareland,NULL,Non_Wetland,Grassland
1496,Cropland,Water,Bareland,NULL,Non_Wetland,Cropland
1497,Cropland,Water,Bareland,NULL,Non_Wetland,Wetland
1498,Cropland,Water,Bareland,NULL,Non_Wetland,Bareland
1499,Cropland,Water,Bareland,NULL,Non_Wetland,Water
1500,Cropland,Water,Bareland,NULL,Non_Wetland,Forest
1501,Cropland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1502,Cropland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1503,Cropland,Water,Bareland,Non_Water,Non_Wetland,Water
1504,Cropland,Water,Bareland,Water,Non_Wetland,NULL
1505,Cropland,Water,Bareland,Water,Non_Wetland,Grassland
1506,Cropland,Water,Bareland,Water,Non_Wetland,Cropland
1507,Cropland,Water,Bareland,Water,Non_Wetland,Wetland
1508,Cropland,Water,Bareland,Water,Non_Wetland,Water
1509,Cropland,Water,Built-up,NULL,Non_Wetland,Grassland
1510,Cropland,Water,Built-up,NULL,Non_Wetland,Cropland
1511,Cropland,Water,Built-up,NULL,Non_Wetland,Wetland
1512,Cropland,Water,Built-up,NULL,Non_Wetland,Built-up
1513,Cropland,Water,Built-up,Non_Water,Non_Wetland,Cropland
1514,Cropland,Water,Built-up,Water,Non_Wetland,Grassland
1515,Cropland,Water,Built-up,Water,Non_Wetland,Wetland
1516,Cropland,Water,Built-up,Water,Non_Wetland,Water
1517,Cropland,Water,Water,Water,Water,Cropland
1518,Cropland,Water,Water,Water,Water,Wetland
1519,Cropland,Water,Water,Water,Water,Water
1520,Cropland,Water,Forest,NULL,Non_Wetland,NULL
1521,Cropland,Water,Forest,NULL,Non_Wetland,Grassland
1522,Cropland,Water,Forest,NULL,Non_Wetland,Cropland
1523,Cropland,Water,Forest,NULL,Non_Wetland,Wetland
1524,Cropland,Water,Forest,Non_Water,Non_Wetland,Cropland
1525,Cropland,Water,Forest,Non_Water,Non_Wetland,Wetland
1526,Cropland,Water,Forest,Water,Non_Wetland,Cropland
1527,Cropland,Water,Forest,Water,Non_Wetland,Wetland
1528,Cropland,Water,Forest,Water,Non_Wetland,Water
1529,Cropland,Forest,NULL,NULL,Non_Wetland,NULL
1530,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland
1531,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland
1532,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland
1533,Cropland,Forest,NULL,NULL,Non_Wetland,Forest
1534,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL
1535,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1536,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland
1537,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1538,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest
1539,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL
1540,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland
1541,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland
1542,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland
1543,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Wetland
1544,Cropland,Forest,Grassland,Water,Non_Wetland,Wetland
1545,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL
1546,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland
1547,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland
1548,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland
1549,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland
1550,Cropland,Forest,Cropland,NULL,Non_Wetland,Built-up
1551,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest
1552,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Cropland
1553,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Wetland
1554,Cropland,Forest,Cropland,Water,Non_Wetland,Wetland
1555,Cropland,Forest,Wetland,NULL,Wetland,NULL
1556,Cropland,Forest,Wetland,NULL,Wetland,Cropland
1557,Cropland,Forest,Wetland,NULL,Wetland,Wetland
1558,Cropland,Forest,Wetland,NULL,Wetland,Forest
1559,Cropland,Forest,Wetland,Non_Water,Wetland,Cropland
1560,Cropland,Forest,Wetland,Non_Water,Wetland,Wetland
1561,Cropland,Forest,Wetland,Water,Wetland,Wetland
1562,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL
1563,Cropland,Forest,Bareland,NULL,Non_Wetland,Wetland
1564,Cropland,Forest,Bareland,Water,Non_Wetland,Wetland
1565,Cropland,Forest,Built-up,NULL,Non_Wetland,Cropland
1566,Cropland,Forest,Built-up,NULL,Non_Wetland,Wetland
1567,Cropland,Forest,Forest,NULL,Non_Wetland,NULL
1568,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland
1569,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland
1570,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland
1571,Cropland,Forest,Forest,NULL,Non_Wetland,Forest
1572,Cropland,Forest,Forest,Water,Non_Wetland,Wetland
1573,Wetland,NULL,NULL,NULL,Non_Wetland,NULL
1574,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland
1575,Wetland,NULL,NULL,NULL,Non_Wetland,Cropland
1576,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland
1577,Wetland,NULL,NULL,NULL,Non_Wetland,Forest
1578,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL
1579,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland
1580,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland
1581,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest
1582,Wetland,NULL,NULL,Water,Non_Wetland,Wetland
1583,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL
1584,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1585,Wetland,NULL,Shrubland,NULL,Non_Wetland,Cropland
1586,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1587,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1588,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water
1589,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest
1590,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1591,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1592,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1593,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1594,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL
1595,Wetland,NULL,Shrubland,Water,Non_Wetland,Cropland
1596,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland
1597,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL
1598,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland
1599,Wetland,NULL,Grassland,NULL,Non_Wetland,Cropland
1600,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland
1601,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland
1602,Wetland,NULL,Grassland,NULL,Non_Wetland,Built-up
1603,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL
1604,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1605,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1606,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1607,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1608,Wetland,NULL,Grassland,Water,Non_Wetland,Grassland
1609,Wetland,NULL,Grassland,Water,Non_Wetland,Cropland
1610,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland
1611,Wetland,NULL,Grassland,Water,Non_Wetland,Bareland
1612,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL
1613,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland
1614,Wetland,NULL,Cropland,NULL,Non_Wetland,Cropland
1615,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland
1616,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland
1617,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest
1618,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL
1619,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1620,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1621,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland
1622,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1623,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Forest
1624,Wetland,NULL,Cropland,Water,Non_Wetland,NULL
1625,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland
1626,Wetland,NULL,Cropland,Water,Non_Wetland,Cropland
1627,Wetland,NULL,Cropland,Water,Non_Wetland,Wetland
1628,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland
1629,Wetland,NULL,Cropland,Water,Non_Wetland,Water
1630,Wetland,NULL,Cropland,Water,Non_Wetland,Forest
1631,Wetland,NULL,Wetland,NULL,Wetland,NULL
1632,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1633,Wetland,NULL,Wetland,NULL,Wetland,Cropland
1634,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1635,Wetland,NULL,Wetland,NULL,Wetland,Forest
1636,Wetland,NULL,Wetland,Non_Water,Wetland,NULL
1637,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland
1638,Wetland,NULL,Wetland,Non_Water,Wetland,Cropland
1639,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland
1640,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland
1641,Wetland,NULL,Wetland,Non_Water,Wetland,Water
1642,Wetland,NULL,Wetland,Non_Water,Wetland,Forest
1643,Wetland,NULL,Wetland,Water,Wetland,Grassland
1644,Wetland,NULL,Wetland,Water,Wetland,Cropland
1645,Wetland,NULL,Wetland,Water,Wetland,Wetland
1646,Wetland,NULL,Wetland,Water,Wetland,Bareland
1647,Wetland,NULL,Wetland,Water,Wetland,Water
1648,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL
1649,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland
1650,Wetland,NULL,Bareland,NULL,Non_Wetland,Cropland
1651,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland
1652,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest
1653,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL
1654,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1655,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1656,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1657,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland
1658,Wetland,NULL,Bareland,Water,Non_Wetland,Cropland
1659,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland
1660,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland
1661,Wetland,NULL,Built-up,NULL,Non_Wetland,Cropland
1662,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland
1663,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland
1664,Wetland,NULL,Built-up,NULL,Non_Wetland,Forest
1665,Wetland,NULL,Built-up,Water,Non_Wetland,Cropland
1666,Wetland,NULL,Water,Water,Water,Cropland
1667,Wetland,NULL,Water,Water,Water,Wetland
1668,Wetland,NULL,Water,Water,Water,Water
1669,Wetland,NULL,Forest,NULL,Non_Wetland,NULL
1670,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland
1671,Wetland,NULL,Forest,NULL,Non_Wetland,Cropland
1672,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland
1673,Wetland,NULL,Forest,NULL,Non_Wetland,Forest
1674,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL
1675,Wetland,NULL,Forest,Non_Water,Non_Wetland,Cropland
1676,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1677,Wetland,NULL,Forest,Water,Non_Wetland,Wetland
1678,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL
1679,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland
1680,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland
1681,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland
1682,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL
1683,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Grassland
1684,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Cropland
1685,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Wetland
1686,Wetland,Cropland,NULL,Water,Non_Wetland,Cropland
1687,Wetland,Cropland,NULL,Water,Non_Wetland,Wetland
1688,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1689,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1690,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1691,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1692,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1693,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1694,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
1695,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1696,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1697,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
1698,Wetland,Cropland,Shrubland,Water,Non_Wetland,Cropland
1699,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland
1700,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL
1701,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland
