Value,AFRICA_2024_DynamicWorld_2024_37PEK_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PEK_M_R,AFRICA_2024_GLC_FCS30D_2022_37PEK_M_R,AFRICA_2024_GSW_Yearly_2021_37PEK_M_R,AFRICA_2024_GWL_FCS30D_2022_37PEK_M_R,AFRICA_2024_WorldCover_2021_37PEK_M_R
2086,Bareland,Water,Water,Water,Water,Cropland
2087,Bareland,Water,Water,Water,Water,Bareland
2088,Bareland,Water,Water,Water,Water,Water
2089,Bareland,Water,Forest,NULL,Non_Wetland,NULL
2090,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
2091,Bareland,Water,Forest,NULL,Non_Wetland,Cropland
2092,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
2093,Bareland,Water,Forest,NULL,Non_Wetland,Forest
2094,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
2095,Bareland,Forest,Grassland,NULL,Non_Wetland,Built-up
2096,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL
2097,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
2098,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
2099,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
2100,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL
2101,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
2102,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
2103,Water,NULL,NULL,NULL,Non_Wetland,NULL
2104,Water,NULL,NULL,NULL,Non_Wetland,Grassland
2105,Water,NULL,NULL,NULL,Non_Wetland,Cropland
2106,Water,NULL,NULL,NULL,Non_Wetland,Bareland
2107,Water,NULL,NULL,NULL,Non_Wetland,Built-up
2108,Water,NULL,NULL,NULL,Non_Wetland,Forest
2109,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland
2110,Water,NULL,NULL,Water,Non_Wetland,Cropland
2111,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
2112,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
2113,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
2114,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
2115,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
2116,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up
2117,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
2118,Water,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2119,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2120,Water,NULL,Shrubland,Water,Non_Wetland,NULL
2121,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
2122,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
2123,Water,NULL,Shrubland,Water,Non_Wetland,Forest
2124,Water,NULL,Grassland,NULL,Non_Wetland,NULL
2125,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
2126,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
2127,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
2128,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
2129,Water,NULL,Grassland,NULL,Non_Wetland,Built-up
2130,Water,NULL,Grassland,NULL,Non_Wetland,Forest
2131,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL
2132,Water,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2133,Water,NULL,Grassland,Water,Non_Wetland,NULL
2134,Water,NULL,Grassland,Water,Non_Wetland,Grassland
2135,Water,NULL,Grassland,Water,Non_Wetland,Cropland
2136,Water,NULL,Grassland,Water,Non_Wetland,Wetland
2137,Water,NULL,Grassland,Water,Non_Wetland,Bareland
2138,Water,NULL,Cropland,NULL,Non_Wetland,NULL
2139,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
2140,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
2141,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
2142,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
2143,Water,NULL,Cropland,NULL,Non_Wetland,Built-up
2144,Water,NULL,Cropland,NULL,Non_Wetland,Water
2145,Water,NULL,Cropland,NULL,Non_Wetland,Forest
2146,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL
2147,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2148,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2149,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2150,Water,NULL,Cropland,Water,Non_Wetland,Grassland
2151,Water,NULL,Cropland,Water,Non_Wetland,Cropland
2152,Water,NULL,Cropland,Water,Non_Wetland,Wetland
2153,Water,NULL,Cropland,Water,Non_Wetland,Bareland
2154,Water,NULL,Wetland,NULL,Wetland,NULL
2155,Water,NULL,Wetland,NULL,Wetland,Grassland
2156,Water,NULL,Wetland,NULL,Wetland,Cropland
2157,Water,NULL,Wetland,NULL,Wetland,Wetland
2158,Water,NULL,Wetland,NULL,Wetland,Forest
2159,Water,NULL,Wetland,Non_Water,Wetland,Cropland
2160,Water,NULL,Wetland,Non_Water,Wetland,Wetland
2161,Water,NULL,Wetland,Water,Wetland,NULL
2162,Water,NULL,Wetland,Water,Wetland,Grassland
2163,Water,NULL,Wetland,Water,Wetland,Cropland
2164,Water,NULL,Wetland,Water,Wetland,Wetland
2165,Water,NULL,Wetland,Water,Wetland,Bareland
2166,Water,NULL,Wetland,Water,Wetland,Water
2167,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2168,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2169,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2170,Water,NULL,Bareland,NULL,Non_Wetland,NULL
2171,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
2172,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
2173,Water,NULL,Bareland,NULL,Non_Wetland,Wetland
2174,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
2175,Water,NULL,Bareland,NULL,Non_Wetland,Built-up
2176,Water,NULL,Bareland,NULL,Non_Wetland,Water
2177,Water,NULL,Bareland,NULL,Non_Wetland,Forest
2178,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL
2179,Water,NULL,Bareland,Non_Water,Non_Wetland,Forest
2180,Water,NULL,Bareland,Water,Non_Wetland,NULL
2181,Water,NULL,Bareland,Water,Non_Wetland,Grassland
2182,Water,NULL,Bareland,Water,Non_Wetland,Cropland
2183,Water,NULL,Bareland,Water,Non_Wetland,Bareland
2184,Water,NULL,Bareland,Water,Non_Wetland,Forest
2185,Water,NULL,Built-up,NULL,Non_Wetland,NULL
2186,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
2187,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
2188,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
2189,Water,NULL,Built-up,NULL,Non_Wetland,Built-up
2190,Water,NULL,Built-up,NULL,Non_Wetland,Forest
2191,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL
2192,Water,NULL,Built-up,Water,Non_Wetland,NULL
2193,Water,NULL,Water,NULL,Water,NULL
2194,Water,NULL,Water,NULL,Water,Grassland
2195,Water,NULL,Water,NULL,Water,Forest
2196,Water,NULL,Water,Non_Water,Water,Wetland
2197,Water,NULL,Water,Water,Water,NULL
2198,Water,NULL,Water,Water,Water,Grassland
2199,Water,NULL,Water,Water,Water,Wetland
2200,Water,NULL,Water,Water,Water,Forest
2201,Water,NULL,Forest,NULL,Non_Wetland,NULL
2202,Water,NULL,Forest,NULL,Non_Wetland,Grassland
2203,Water,NULL,Forest,NULL,Non_Wetland,Cropland
2204,Water,NULL,Forest,NULL,Non_Wetland,Wetland
2205,Water,NULL,Forest,NULL,Non_Wetland,Bareland
2206,Water,NULL,Forest,NULL,Non_Wetland,Built-up
2207,Water,NULL,Forest,NULL,Non_Wetland,Forest
2208,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland
2209,Water,NULL,Forest,Water,Non_Wetland,NULL
2210,Water,NULL,Forest,Water,Non_Wetland,Grassland
2211,Water,NULL,Forest,Water,Non_Wetland,Wetland
2212,Water,NULL,Forest,Water,Non_Wetland,Bareland
2213,Water,Cropland,NULL,NULL,Non_Wetland,NULL
2214,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
2215,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
2216,Water,Cropland,NULL,NULL,Non_Wetland,Wetland
2217,Water,Cropland,NULL,NULL,Non_Wetland,Bareland
2218,Water,Cropland,NULL,NULL,Non_Wetland,Forest
2219,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL
2220,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland
2221,Water,Cropland,NULL,Water,Non_Wetland,Cropland
2222,Water,Cropland,NULL,Water,Non_Wetland,Wetland
2223,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
2224,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2225,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2226,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2227,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2228,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2229,Water,Cropland,Shrubland,NULL,Non_Wetland,Water
2230,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
2231,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2232,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2233,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2234,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2235,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
2236,Water,Cropland,Shrubland,Water,Non_Wetland,NULL
2237,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland
2238,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland
2239,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
2240,Water,Cropland,Grassland,NULL,Non_Wetland,NULL
2241,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
2242,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
2243,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
2244,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
2245,Water,Cropland,Grassland,NULL,Non_Wetland,Built-up
2246,Water,Cropland,Grassland,NULL,Non_Wetland,Water
2247,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
2248,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL
2249,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2250,Water,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2251,Water,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
2252,Water,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
2253,Water,Cropland,Grassland,Non_Water,Non_Wetland,Water
2254,Water,Cropland,Grassland,Water,Non_Wetland,NULL
2255,Water,Cropland,Grassland,Water,Non_Wetland,Grassland
2256,Water,Cropland,Grassland,Water,Non_Wetland,Cropland
2257,Water,Cropland,Grassland,Water,Non_Wetland,Wetland
2258,Water,Cropland,Grassland,Water,Non_Wetland,Bareland
2259,Water,Cropland,Grassland,Water,Non_Wetland,Water
2260,Water,Cropland,Grassland,Water,Non_Wetland,Forest
2261,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
2262,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
2263,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
2264,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
2265,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
2266,Water,Cropland,Cropland,NULL,Non_Wetland,Built-up
2267,Water,Cropland,Cropland,NULL,Non_Wetland,Water
2268,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
2269,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2270,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2271,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2272,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2273,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
2274,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water
2275,Water,Cropland,Cropland,Water,Non_Wetland,NULL
2276,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
2277,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
2278,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
2279,Water,Cropland,Cropland,Water,Non_Wetland,Bareland
2280,Water,Cropland,Cropland,Water,Non_Wetland,Water
2281,Water,Cropland,Wetland,NULL,Wetland,NULL
2282,Water,Cropland,Wetland,NULL,Wetland,Grassland
2283,Water,Cropland,Wetland,NULL,Wetland,Cropland
2284,Water,Cropland,Wetland,NULL,Wetland,Wetland
2285,Water,Cropland,Wetland,NULL,Wetland,Bareland
2286,Water,Cropland,Wetland,NULL,Wetland,Water
2287,Water,Cropland,Wetland,NULL,Wetland,Forest
2288,Water,Cropland,Wetland,Non_Water,Wetland,NULL
2289,Water,Cropland,Wetland,Non_Water,Wetland,Grassland
2290,Water,Cropland,Wetland,Non_Water,Wetland,Cropland
2291,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
2292,Water,Cropland,Wetland,Non_Water,Wetland,Bareland
2293,Water,Cropland,Wetland,Non_Water,Wetland,Forest
2294,Water,Cropland,Wetland,Water,Wetland,NULL
2295,Water,Cropland,Wetland,Water,Wetland,Grassland
2296,Water,Cropland,Wetland,Water,Wetland,Cropland
2297,Water,Cropland,Wetland,Water,Wetland,Wetland
2298,Water,Cropland,Wetland,Water,Wetland,Bareland
2299,Water,Cropland,Wetland,Water,Wetland,Water
2300,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2301,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2302,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2303,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
2304,Water,Cropland,Bareland,NULL,Non_Wetland,NULL
2305,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
2306,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
2307,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland
2308,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
2309,Water,Cropland,Bareland,NULL,Non_Wetland,Built-up
2310,Water,Cropland,Bareland,NULL,Non_Wetland,Water
2311,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
2312,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL
2313,Water,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2314,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2315,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
2316,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
2317,Water,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2318,Water,Cropland,Bareland,Water,Non_Wetland,NULL
2319,Water,Cropland,Bareland,Water,Non_Wetland,Grassland
2320,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
2321,Water,Cropland,Bareland,Water,Non_Wetland,Wetland
2322,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
2323,Water,Cropland,Bareland,Water,Non_Wetland,Water
2324,Water,Cropland,Bareland,Water,Non_Wetland,Forest
2325,Water,Cropland,Built-up,NULL,Non_Wetland,NULL
2326,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
2327,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
2328,Water,Cropland,Built-up,NULL,Non_Wetland,Wetland
2329,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
2330,Water,Cropland,Built-up,NULL,Non_Wetland,Built-up
2331,Water,Cropland,Built-up,NULL,Non_Wetland,Forest
2332,Water,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
2333,Water,Cropland,Built-up,Non_Water,Non_Wetland,Wetland
2334,Water,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
2335,Water,Cropland,Built-up,Non_Water,Non_Wetland,Water
2336,Water,Cropland,Built-up,Water,Non_Wetland,NULL
2337,Water,Cropland,Built-up,Water,Non_Wetland,Grassland
2338,Water,Cropland,Built-up,Water,Non_Wetland,Cropland
2339,Water,Cropland,Built-up,Water,Non_Wetland,Wetland
2340,Water,Cropland,Built-up,Water,Non_Wetland,Bareland
2341,Water,Cropland,Built-up,Water,Non_Wetland,Water
2342,Water,Cropland,Built-up,Water,Non_Wetland,Forest
2343,Water,Cropland,Water,NULL,Water,NULL
2344,Water,Cropland,Water,NULL,Water,Grassland
2345,Water,Cropland,Water,NULL,Water,Cropland
2346,Water,Cropland,Water,NULL,Water,Wetland
2347,Water,Cropland,Water,NULL,Water,Bareland
2348,Water,Cropland,Water,NULL,Water,Water
2349,Water,Cropland,Water,NULL,Water,Forest
2350,Water,Cropland,Water,Non_Water,Water,NULL
2351,Water,Cropland,Water,Non_Water,Water,Cropland
2352,Water,Cropland,Water,Non_Water,Water,Wetland
2353,Water,Cropland,Water,Water,Water,NULL
2354,Water,Cropland,Water,Water,Water,Grassland
2355,Water,Cropland,Water,Water,Water,Cropland
2356,Water,Cropland,Water,Water,Water,Wetland
2357,Water,Cropland,Water,Water,Water,Bareland
2358,Water,Cropland,Water,Water,Water,Water
2359,Water,Cropland,Water,Water,Water,Forest
2360,Water,Cropland,Forest,NULL,Non_Wetland,NULL
2361,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
2362,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
2363,Water,Cropland,Forest,NULL,Non_Wetland,Wetland
2364,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
2365,Water,Cropland,Forest,NULL,Non_Wetland,Built-up
2366,Water,Cropland,Forest,NULL,Non_Wetland,Forest
2367,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL
2368,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2369,Water,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2370,Water,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2371,Water,Cropland,Forest,Non_Water,Non_Wetland,Forest
2372,Water,Cropland,Forest,Water,Non_Wetland,NULL
2373,Water,Cropland,Forest,Water,Non_Wetland,Grassland
2374,Water,Cropland,Forest,Water,Non_Wetland,Cropland
2375,Water,Cropland,Forest,Water,Non_Wetland,Wetland
2376,Water,Cropland,Forest,Water,Non_Wetland,Bareland
2377,Water,Cropland,Forest,Water,Non_Wetland,Forest
2378,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland
2379,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
2380,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2381,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2382,Water,Wetland,Grassland,NULL,Non_Wetland,NULL
2383,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
2384,Water,Wetland,Grassland,NULL,Non_Wetland,Cropland
2385,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland
2386,Water,Wetland,Grassland,Water,Non_Wetland,Grassland
2387,Water,Wetland,Grassland,Water,Non_Wetland,Cropland
2388,Water,Wetland,Grassland,Water,Non_Wetland,Wetland
2389,Water,Wetland,Cropland,NULL,Non_Wetland,NULL
2390,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland
2391,Water,Wetland,Cropland,NULL,Non_Wetland,Cropland
2392,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland
2393,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland
2394,Water,Wetland,Cropland,NULL,Non_Wetland,Forest
2395,Water,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2396,Water,Wetland,Cropland,Water,Non_Wetland,Grassland
2397,Water,Wetland,Cropland,Water,Non_Wetland,Cropland
2398,Water,Wetland,Cropland,Water,Non_Wetland,Wetland
2399,Water,Wetland,Cropland,Water,Non_Wetland,Water
2400,Water,Wetland,Cropland,Water,Non_Wetland,Forest
2401,Water,Wetland,Wetland,NULL,Wetland,NULL
2402,Water,Wetland,Wetland,NULL,Wetland,Grassland
2403,Water,Wetland,Wetland,NULL,Wetland,Wetland
2404,Water,Wetland,Wetland,NULL,Wetland,Forest
2405,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
2406,Water,Wetland,Wetland,Non_Water,Wetland,Bareland
2407,Water,Wetland,Wetland,Non_Water,Wetland,Forest
2408,Water,Wetland,Wetland,Water,Wetland,NULL
2409,Water,Wetland,Wetland,Water,Wetland,Cropland
2410,Water,Wetland,Wetland,Water,Wetland,Wetland
2411,Water,Wetland,Wetland,Water,Wetland,Bareland
2412,Water,Wetland,Wetland,Water,Wetland,Water
2413,Water,Wetland,Wetland,Water,Wetland,Forest
2414,Water,Wetland,Bareland,NULL,Non_Wetland,NULL
2415,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland
2416,Water,Wetland,Bareland,NULL,Non_Wetland,Cropland
2417,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
2418,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland
2419,Water,Wetland,Bareland,NULL,Non_Wetland,Forest
2420,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2421,Water,Wetland,Bareland,Non_Water,Non_Wetland,Forest
2422,Water,Wetland,Bareland,Water,Non_Wetland,NULL
2423,Water,Wetland,Bareland,Water,Non_Wetland,Grassland
2424,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
2425,Water,Wetland,Bareland,Water,Non_Wetland,Bareland
2426,Water,Wetland,Bareland,Water,Non_Wetland,Forest
2427,Water,Wetland,Water,NULL,Water,NULL
2428,Water,Wetland,Water,NULL,Water,Grassland
2429,Water,Wetland,Water,NULL,Water,Wetland
2430,Water,Wetland,Water,NULL,Water,Bareland
2431,Water,Wetland,Water,NULL,Water,Forest
2432,Water,Wetland,Water,Non_Water,Water,Wetland
2433,Water,Wetland,Water,Non_Water,Water,Bareland
2434,Water,Wetland,Water,Non_Water,Water,Forest
2435,Water,Wetland,Water,Water,Water,NULL
2436,Water,Wetland,Water,Water,Water,Grassland
2437,Water,Wetland,Water,Water,Water,Wetland
2438,Water,Wetland,Water,Water,Water,Bareland
2439,Water,Wetland,Water,Water,Water,Water
2440,Water,Wetland,Water,Water,Water,Forest
2441,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
2442,Water,Wetland,Forest,NULL,Non_Wetland,Forest
2443,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2444,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2445,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2446,Water,Bareland,Shrubland,NULL,Non_Wetland,Built-up
2447,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
2448,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
2449,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
2450,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
2451,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
2452,Water,Bareland,Wetland,NULL,Wetland,Bareland
2453,Water,Bareland,Wetland,Water,Wetland,NULL
2454,Water,Bareland,Wetland,Water,Wetland,Bareland
2455,Water,Bareland,Wetland,Water,Wetland,Water
2456,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
2457,Water,Bareland,Bareland,NULL,Non_Wetland,Cropland
2458,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
2459,Water,Bareland,Bareland,NULL,Non_Wetland,Built-up
2460,Water,Bareland,Bareland,NULL,Non_Wetland,Forest
2461,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2462,Water,Bareland,Bareland,Water,Non_Wetland,Grassland
2463,Water,Bareland,Bareland,Water,Non_Wetland,Cropland
2464,Water,Bareland,Bareland,Water,Non_Wetland,Wetland
2465,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
2466,Water,Bareland,Built-up,NULL,Non_Wetland,Built-up
2467,Water,Bareland,Water,Water,Water,Cropland
2468,Water,Bareland,Forest,NULL,Non_Wetland,Grassland
2469,Water,Bareland,Forest,NULL,Non_Wetland,Bareland
2470,Water,Built-up,NULL,NULL,Non_Wetland,Grassland
2471,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL
2472,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2473,Water,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2474,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland
2475,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2476,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest
2477,Water,Built-up,Shrubland,Water,Non_Wetland,NULL
2478,Water,Built-up,Shrubland,Water,Non_Wetland,Cropland
2479,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland
2480,Water,Built-up,Grassland,NULL,Non_Wetland,NULL
2481,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
2482,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland
2483,Water,Built-up,Grassland,NULL,Non_Wetland,Wetland
2484,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
2485,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up
2486,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL
2487,Water,Built-up,Grassland,Water,Non_Wetland,Grassland
2488,Water,Built-up,Grassland,Water,Non_Wetland,Cropland
2489,Water,Built-up,Grassland,Water,Non_Wetland,Water
2490,Water,Built-up,Cropland,NULL,Non_Wetland,NULL
2491,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
2492,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
2493,Water,Built-up,Cropland,NULL,Non_Wetland,Wetland
2494,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
2495,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up
2496,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
2497,Water,Built-up,Cropland,Water,Non_Wetland,Wetland
2498,Water,Built-up,Cropland,Water,Non_Wetland,Bareland
2499,Water,Built-up,Cropland,Water,Non_Wetland,Water
2500,Water,Built-up,Wetland,NULL,Wetland,NULL
2501,Water,Built-up,Wetland,NULL,Wetland,Cropland
2502,Water,Built-up,Wetland,NULL,Wetland,Wetland
2503,Water,Built-up,Wetland,NULL,Wetland,Bareland
2504,Water,Built-up,Wetland,NULL,Wetland,Forest
2505,Water,Built-up,Wetland,Water,Wetland,Grassland
2506,Water,Built-up,Wetland,Water,Wetland,Cropland
2507,Water,Built-up,Wetland,Water,Wetland,Bareland
2508,Water,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
2509,Water,Built-up,Bareland,NULL,Non_Wetland,NULL
2510,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
2511,Water,Built-up,Bareland,NULL,Non_Wetland,Cropland
2512,Water,Built-up,Bareland,NULL,Non_Wetland,Wetland
2513,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
2514,Water,Built-up,Bareland,NULL,Non_Wetland,Built-up
2515,Water,Built-up,Bareland,NULL,Non_Wetland,Water
2516,Water,Built-up,Bareland,NULL,Non_Wetland,Forest
2517,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL
2518,Water,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
2519,Water,Built-up,Bareland,Non_Water,Non_Wetland,Forest
2520,Water,Built-up,Bareland,Water,Non_Wetland,NULL
2521,Water,Built-up,Bareland,Water,Non_Wetland,Grassland
2522,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
2523,Water,Built-up,Built-up,NULL,Non_Wetland,NULL
2524,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
