Value,AFRICA_2024_DynamicWorld_2024_37NCJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NCJ_M_R,AFRICA_2024_GLC_FCS30D_2022_37NCJ_M_R,AFRICA_2024_GSW_Yearly_2021_37NCJ_M_R,AFRICA_2024_GWL_FCS30D_2022_37NCJ_M_R,AFRICA_2024_WorldCover_2021_37NCJ_M_R
2134,Water,Water,Forest,Water,Non_Wetland,Bareland
2135,Water,Water,Forest,Water,Non_Wetland,Water
2136,Water,Water,Forest,Water,Non_Wetland,Forest
2137,Water,Forest,NULL,NULL,Non_Wetland,NULL
2138,Water,Forest,NULL,NULL,Non_Wetland,Grassland
2139,Water,Forest,NULL,NULL,Non_Wetland,Water
2140,Water,Forest,NULL,NULL,Non_Wetland,Forest
2141,Water,Forest,NULL,Water,Non_Wetland,NULL
2142,Water,Forest,NULL,Water,Non_Wetland,Grassland
2143,Water,Forest,NULL,Water,Non_Wetland,Cropland
2144,Water,Forest,NULL,Water,Non_Wetland,Forest
2145,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
2146,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
2147,Water,Forest,Shrubland,NULL,Non_Wetland,Cropland
2148,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland
2149,Water,Forest,Shrubland,NULL,Non_Wetland,Water
2150,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
2151,Water,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2152,Water,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2153,Water,Forest,Shrubland,Non_Water,Non_Wetland,Water
2154,Water,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2155,Water,Forest,Shrubland,Water,Non_Wetland,NULL
2156,Water,Forest,Shrubland,Water,Non_Wetland,Grassland
2157,Water,Forest,Shrubland,Water,Non_Wetland,Cropland
2158,Water,Forest,Shrubland,Water,Non_Wetland,Wetland
2159,Water,Forest,Shrubland,Water,Non_Wetland,Water
2160,Water,Forest,Shrubland,Water,Non_Wetland,Forest
2161,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
2162,Water,Forest,Grassland,Water,Non_Wetland,Grassland
2163,Water,Forest,Cropland,NULL,Non_Wetland,NULL
2164,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
2165,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
2166,Water,Forest,Cropland,NULL,Non_Wetland,Forest
2167,Water,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2168,Water,Forest,Cropland,Water,Non_Wetland,NULL
2169,Water,Forest,Cropland,Water,Non_Wetland,Grassland
2170,Water,Forest,Cropland,Water,Non_Wetland,Cropland
2171,Water,Forest,Cropland,Water,Non_Wetland,Water
2172,Water,Forest,Cropland,Water,Non_Wetland,Forest
2173,Water,Forest,Wetland,NULL,Wetland,Cropland
2174,Water,Forest,Wetland,NULL,Wetland,Wetland
2175,Water,Forest,Wetland,NULL,Wetland,Forest
2176,Water,Forest,Wetland,Non_Water,Wetland,Wetland
2177,Water,Forest,Wetland,Water,Wetland,Grassland
2178,Water,Forest,Wetland,Water,Wetland,Cropland
2179,Water,Forest,Wetland,Water,Wetland,Wetland
2180,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2181,Water,Forest,Bareland,NULL,Non_Wetland,NULL
2182,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
2183,Water,Forest,Bareland,NULL,Non_Wetland,Cropland
2184,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
2185,Water,Forest,Bareland,NULL,Non_Wetland,Water
2186,Water,Forest,Bareland,NULL,Non_Wetland,Forest
2187,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL
2188,Water,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2189,Water,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2190,Water,Forest,Bareland,Non_Water,Non_Wetland,Water
2191,Water,Forest,Bareland,Non_Water,Non_Wetland,Forest
2192,Water,Forest,Bareland,Water,Non_Wetland,NULL
2193,Water,Forest,Bareland,Water,Non_Wetland,Grassland
2194,Water,Forest,Bareland,Water,Non_Wetland,Cropland
2195,Water,Forest,Bareland,Water,Non_Wetland,Water
2196,Water,Forest,Bareland,Water,Non_Wetland,Forest
2197,Water,Forest,Built-up,NULL,Non_Wetland,Grassland
2198,Water,Forest,Built-up,NULL,Non_Wetland,Cropland
2199,Water,Forest,Built-up,NULL,Non_Wetland,Forest
2200,Water,Forest,Built-up,Non_Water,Non_Wetland,Forest
2201,Water,Forest,Built-up,Water,Non_Wetland,Grassland
2202,Water,Forest,Built-up,Water,Non_Wetland,Forest
2203,Water,Forest,Water,NULL,Water,Grassland
2204,Water,Forest,Water,NULL,Water,Cropland
2205,Water,Forest,Water,NULL,Water,Water
2206,Water,Forest,Water,NULL,Water,Forest
2207,Water,Forest,Water,Non_Water,Water,Cropland
2208,Water,Forest,Water,Non_Water,Water,Wetland
2209,Water,Forest,Water,Non_Water,Water,Forest
2210,Water,Forest,Water,Water,Water,NULL
2211,Water,Forest,Water,Water,Water,Grassland
2212,Water,Forest,Water,Water,Water,Cropland
2213,Water,Forest,Water,Water,Water,Water
2214,Water,Forest,Water,Water,Water,Forest
2215,Water,Forest,Forest,NULL,Non_Wetland,NULL
2216,Water,Forest,Forest,NULL,Non_Wetland,Grassland
2217,Water,Forest,Forest,NULL,Non_Wetland,Cropland
2218,Water,Forest,Forest,NULL,Non_Wetland,Wetland
2219,Water,Forest,Forest,NULL,Non_Wetland,Bareland
2220,Water,Forest,Forest,NULL,Non_Wetland,Water
2221,Water,Forest,Forest,NULL,Non_Wetland,Forest
2222,Water,Forest,Forest,Non_Water,Non_Wetland,NULL
2223,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland
2224,Water,Forest,Forest,Non_Water,Non_Wetland,Cropland
2225,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland
2226,Water,Forest,Forest,Non_Water,Non_Wetland,Water
2227,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
2228,Water,Forest,Forest,Water,Non_Wetland,NULL
2229,Water,Forest,Forest,Water,Non_Wetland,Grassland
2230,Water,Forest,Forest,Water,Non_Wetland,Cropland
2231,Water,Forest,Forest,Water,Non_Wetland,Bareland
2232,Water,Forest,Forest,Water,Non_Wetland,Water
2233,Water,Forest,Forest,Water,Non_Wetland,Forest
2234,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2235,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2236,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2237,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2238,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2239,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
2240,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2241,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
2242,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland
2243,Forest,NULL,NULL,Water,Non_Wetland,NULL
2244,Forest,NULL,NULL,Water,Non_Wetland,Grassland
2245,Forest,NULL,NULL,Water,Non_Wetland,Bareland
2246,Forest,NULL,NULL,Water,Non_Wetland,Forest
2247,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2248,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2249,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2250,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2251,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2252,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2253,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2254,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2255,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2256,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2257,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2258,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
2259,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2260,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
2261,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2262,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
2263,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2264,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2265,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2266,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2267,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2268,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2269,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2270,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2271,Forest,NULL,Grassland,Water,Non_Wetland,Cropland
2272,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2273,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2274,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2275,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2276,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2277,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2278,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2279,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2280,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2281,Forest,NULL,Cropland,Water,Non_Wetland,NULL
2282,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2283,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
2284,Forest,NULL,Cropland,Water,Non_Wetland,Bareland
2285,Forest,NULL,Wetland,NULL,Wetland,NULL
2286,Forest,NULL,Wetland,NULL,Wetland,Grassland
2287,Forest,NULL,Wetland,NULL,Wetland,Cropland
2288,Forest,NULL,Wetland,NULL,Wetland,Wetland
2289,Forest,NULL,Wetland,NULL,Wetland,Bareland
2290,Forest,NULL,Wetland,NULL,Wetland,Forest
2291,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
2292,Forest,NULL,Wetland,Water,Wetland,NULL
2293,Forest,NULL,Wetland,Water,Wetland,Cropland
2294,Forest,NULL,Wetland,Water,Wetland,Forest
2295,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2296,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2297,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
2298,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2299,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2300,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2301,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2302,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2303,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2304,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2305,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2306,Forest,NULL,Bareland,Water,Non_Wetland,NULL
2307,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2308,Forest,NULL,Bareland,Water,Non_Wetland,Cropland
2309,Forest,NULL,Bareland,Water,Non_Wetland,Forest
2310,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2311,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2312,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2313,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland
2314,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2315,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2316,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2317,Forest,NULL,Built-up,Water,Non_Wetland,NULL
2318,Forest,NULL,Water,NULL,Water,Grassland
2319,Forest,NULL,Water,NULL,Water,Water
2320,Forest,NULL,Water,NULL,Water,Forest
2321,Forest,NULL,Water,Water,Water,Grassland
2322,Forest,NULL,Water,Water,Water,Forest
2323,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2324,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2325,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2326,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2327,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2328,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2329,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2330,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2331,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2332,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
2333,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2334,Forest,NULL,Forest,Water,Non_Wetland,NULL
2335,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2336,Forest,NULL,Forest,Water,Non_Wetland,Cropland
2337,Forest,NULL,Forest,Water,Non_Wetland,Bareland
2338,Forest,NULL,Forest,Water,Non_Wetland,Forest
2339,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
2340,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2341,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
2342,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
2343,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland
2344,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up
2345,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2346,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL
2347,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland
2348,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
2349,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
2350,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
2351,Forest,Cropland,NULL,Water,Non_Wetland,Wetland
2352,Forest,Cropland,NULL,Water,Non_Wetland,Bareland
2353,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2354,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2355,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2356,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2357,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2358,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2359,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2360,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2361,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2362,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2363,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL
2364,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2365,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
2366,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
2367,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2368,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2369,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2370,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2371,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2372,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2373,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2374,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
2375,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2376,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2377,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2378,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2379,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2380,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
2381,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2382,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2383,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2384,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2385,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2386,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
2387,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
2388,Forest,Cropland,Wetland,NULL,Wetland,NULL
2389,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2390,Forest,Cropland,Wetland,NULL,Wetland,Cropland
2391,Forest,Cropland,Wetland,NULL,Wetland,Wetland
2392,Forest,Cropland,Wetland,NULL,Wetland,Forest
2393,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
2394,Forest,Cropland,Wetland,Water,Wetland,Cropland
2395,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2396,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2397,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2398,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2399,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
2400,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2401,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2402,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
2403,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
2404,Forest,Cropland,Bareland,NULL,Non_Wetland,Built-up
2405,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2406,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2407,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2408,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland
2409,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
2410,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2411,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
2412,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
2413,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2414,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2415,Forest,Cropland,Built-up,Water,Non_Wetland,Grassland
2416,Forest,Cropland,Water,NULL,Water,Grassland
2417,Forest,Cropland,Water,NULL,Water,Cropland
2418,Forest,Cropland,Water,NULL,Water,Wetland
2419,Forest,Cropland,Water,NULL,Water,Water
2420,Forest,Cropland,Water,NULL,Water,Forest
2421,Forest,Cropland,Water,Non_Water,Water,Cropland
2422,Forest,Cropland,Water,Water,Water,Water
2423,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2424,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2425,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2426,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2427,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2428,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2429,Forest,Cropland,Forest,NULL,Non_Wetland,Water
2430,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2431,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
2432,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2433,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2434,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2435,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2436,Forest,Cropland,Forest,Water,Non_Wetland,NULL
2437,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
2438,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
2439,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
2440,Forest,Cropland,Forest,Water,Non_Wetland,Water
2441,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2442,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2443,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2444,Forest,Bareland,Wetland,Non_Water,Wetland,Cropland
2445,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
2446,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2447,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
2448,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland
2449,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland
2450,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
2451,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2452,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2453,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2454,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2455,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
2456,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2457,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2458,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2459,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2460,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2461,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2462,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
2463,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2464,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2465,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2466,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2467,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2468,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
2469,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2470,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2471,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2472,Forest,Built-up,Wetland,NULL,Wetland,Wetland
2473,Forest,Built-up,Wetland,NULL,Wetland,Forest
2474,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2475,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2476,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
2477,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2478,Forest,Built-up,Bareland,NULL,Non_Wetland,Cropland
2479,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
2480,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2481,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
2482,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2483,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
2484,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland
2485,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2486,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2487,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2488,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2489,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2490,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
2491,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2492,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2493,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2494,Forest,Water,NULL,NULL,Non_Wetland,NULL
2495,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2496,Forest,Water,NULL,NULL,Non_Wetland,Cropland
2497,Forest,Water,NULL,NULL,Non_Wetland,Forest
2498,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
2499,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2500,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2501,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
2502,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2503,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2504,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2505,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2506,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2507,Forest,Water,Shrubland,Water,Non_Wetland,NULL
2508,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2509,Forest,Water,Shrubland,Water,Non_Wetland,Cropland
2510,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
2511,Forest,Water,Shrubland,Water,Non_Wetland,Water
2512,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2513,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2514,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
2515,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2516,Forest,Water,Cropland,NULL,Non_Wetland,NULL
2517,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2518,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
2519,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2520,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2521,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland
2522,Forest,Water,Cropland,Water,Non_Wetland,NULL
2523,Forest,Water,Cropland,Water,Non_Wetland,Cropland
2524,Forest,Water,Cropland,Water,Non_Wetland,Forest
2525,Forest,Water,Wetland,NULL,Wetland,Grassland
2526,Forest,Water,Wetland,NULL,Wetland,Wetland
2527,Forest,Water,Wetland,NULL,Wetland,Bareland
2528,Forest,Water,Wetland,NULL,Wetland,Forest
2529,Forest,Water,Wetland,Non_Water,Wetland,NULL
2530,Forest,Water,Wetland,Non_Water,Wetland,Cropland
2531,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2532,Forest,Water,Wetland,Non_Water,Wetland,Forest
2533,Forest,Water,Wetland,Water,Wetland,Grassland
2534,Forest,Water,Wetland,Water,Wetland,Wetland
2535,Forest,Water,Wetland,Water,Wetland,Water
2536,Forest,Water,Wetland,Water,Wetland,Forest
2537,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2538,Forest,Water,Bareland,NULL,Non_Wetland,NULL
2539,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2540,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
2541,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
2542,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2543,Forest,Water,Bareland,NULL,Non_Wetland,Water
2544,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2545,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2546,Forest,Water,Bareland,Water,Non_Wetland,NULL
2547,Forest,Water,Bareland,Water,Non_Wetland,Grassland
2548,Forest,Water,Bareland,Water,Non_Wetland,Cropland
2549,Forest,Water,Bareland,Water,Non_Wetland,Water
2550,Forest,Water,Bareland,Water,Non_Wetland,Forest
2551,Forest,Water,Built-up,NULL,Non_Wetland,NULL
2552,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
2553,Forest,Water,Built-up,NULL,Non_Wetland,Cropland
2554,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
2555,Forest,Water,Built-up,NULL,Non_Wetland,Water
2556,Forest,Water,Built-up,NULL,Non_Wetland,Forest
2557,Forest,Water,Built-up,Water,Non_Wetland,NULL
2558,Forest,Water,Built-up,Water,Non_Wetland,Grassland
2559,Forest,Water,Built-up,Water,Non_Wetland,Water
2560,Forest,Water,Built-up,Water,Non_Wetland,Forest
2561,Forest,Water,Water,NULL,Water,NULL
2562,Forest,Water,Water,NULL,Water,Grassland
2563,Forest,Water,Water,NULL,Water,Wetland
2564,Forest,Water,Water,NULL,Water,Water
2565,Forest,Water,Water,NULL,Water,Forest
2566,Forest,Water,Water,Non_Water,Water,Forest
