Value,AFRICA_2024_DynamicWorld_2024_36PVB_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PVB_M_R,AFRICA_2024_GLC_FCS30D_2022_36PVB_M_R,AFRICA_2024_GSW_Yearly_2021_36PVB_M_R,AFRICA_2024_GWL_FCS30D_2022_36PVB_M_R,AFRICA_2024_WorldCover_2021_36PVB_M_R
2059,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
2060,Bareland,Water,Wetland,Non_Water,Wetland,Water
2061,Bareland,Water,Wetland,Water,Wetland,Grassland
2062,Bareland,Water,Wetland,Water,Wetland,Cropland
2063,Bareland,Water,Wetland,Water,Wetland,Wetland
2064,Bareland,Water,Wetland,Water,Wetland,Bareland
2065,Bareland,Water,Wetland,Water,Wetland,Water
2066,Bareland,Water,Wetland,Water,Wetland,Forest
2067,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
2068,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
2069,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
2070,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
2071,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
2072,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
2073,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
2074,Bareland,Water,Bareland,Water,Non_Wetland,Water
2075,Bareland,Water,Bareland,Water,Non_Wetland,Forest
2076,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
2077,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
2078,Bareland,Water,Built-up,Water,Non_Wetland,Cropland
2079,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
2080,Bareland,Water,Built-up,Water,Non_Wetland,Water
2081,Bareland,Water,Water,Water,Water,Grassland
2082,Bareland,Water,Water,Water,Water,Cropland
2083,Bareland,Water,Water,Water,Water,Water
2084,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
2085,Water,NULL,NULL,NULL,Non_Wetland,Cropland
2086,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland
2087,Water,NULL,NULL,Non_Water,Non_Wetland,Cropland
2088,Water,NULL,NULL,Non_Water,Non_Wetland,Forest
2089,Water,NULL,NULL,Water,Non_Wetland,Grassland
2090,Water,NULL,NULL,Water,Non_Wetland,Cropland
2091,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
2092,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
2093,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
2094,Water,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2095,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2096,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2097,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
2098,Water,NULL,Grassland,NULL,Non_Wetland,NULL
2099,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
2100,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
2101,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
2102,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
2103,Water,NULL,Grassland,NULL,Non_Wetland,Water
2104,Water,NULL,Grassland,NULL,Non_Wetland,Forest
2105,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2106,Water,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2107,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2108,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
2109,Water,NULL,Grassland,Non_Water,Non_Wetland,Forest
2110,Water,NULL,Grassland,Water,Non_Wetland,Grassland
2111,Water,NULL,Grassland,Water,Non_Wetland,Cropland
2112,Water,NULL,Grassland,Water,Non_Wetland,Bareland
2113,Water,NULL,Grassland,Water,Non_Wetland,Water
2114,Water,NULL,Grassland,Water,Non_Wetland,Forest
2115,Water,NULL,Cropland,NULL,Non_Wetland,NULL
2116,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
2117,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
2118,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
2119,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
2120,Water,NULL,Cropland,NULL,Non_Wetland,Water
2121,Water,NULL,Cropland,NULL,Non_Wetland,Forest
2122,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2123,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2124,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2125,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2126,Water,NULL,Cropland,Non_Water,Non_Wetland,Water
2127,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest
2128,Water,NULL,Cropland,Water,Non_Wetland,Grassland
2129,Water,NULL,Cropland,Water,Non_Wetland,Cropland
2130,Water,NULL,Cropland,Water,Non_Wetland,Wetland
2131,Water,NULL,Cropland,Water,Non_Wetland,Bareland
2132,Water,NULL,Cropland,Water,Non_Wetland,Water
2133,Water,NULL,Cropland,Water,Non_Wetland,Forest
2134,Water,NULL,Wetland,NULL,Wetland,Grassland
2135,Water,NULL,Wetland,NULL,Wetland,Cropland
2136,Water,NULL,Wetland,NULL,Wetland,Wetland
2137,Water,NULL,Wetland,NULL,Wetland,Bareland
2138,Water,NULL,Wetland,NULL,Wetland,Water
2139,Water,NULL,Wetland,NULL,Wetland,Forest
2140,Water,NULL,Wetland,Non_Water,Wetland,Grassland
2141,Water,NULL,Wetland,Non_Water,Wetland,Cropland
2142,Water,NULL,Wetland,Non_Water,Wetland,Wetland
2143,Water,NULL,Wetland,Non_Water,Wetland,Forest
2144,Water,NULL,Wetland,Water,Wetland,Grassland
2145,Water,NULL,Wetland,Water,Wetland,Cropland
2146,Water,NULL,Wetland,Water,Wetland,Wetland
2147,Water,NULL,Wetland,Water,Wetland,Bareland
2148,Water,NULL,Wetland,Water,Wetland,Water
2149,Water,NULL,Wetland,Water,Wetland,Forest
2150,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
2151,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
2152,Water,NULL,Bareland,NULL,Non_Wetland,Water
2153,Water,NULL,Bareland,NULL,Non_Wetland,Forest
2154,Water,NULL,Bareland,Water,Non_Wetland,Grassland
2155,Water,NULL,Bareland,Water,Non_Wetland,Cropland
2156,Water,NULL,Bareland,Water,Non_Wetland,Bareland
2157,Water,NULL,Bareland,Water,Non_Wetland,Water
2158,Water,NULL,Bareland,Water,Non_Wetland,Forest
2159,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
2160,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
2161,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
2162,Water,NULL,Built-up,NULL,Non_Wetland,Forest
2163,Water,NULL,Built-up,Non_Water,Non_Wetland,Cropland
2164,Water,NULL,Built-up,Non_Water,Non_Wetland,Forest
2165,Water,NULL,Built-up,Water,Non_Wetland,Grassland
2166,Water,NULL,Built-up,Water,Non_Wetland,Cropland
2167,Water,NULL,Built-up,Water,Non_Wetland,Bareland
2168,Water,NULL,Built-up,Water,Non_Wetland,Forest
2169,Water,NULL,Water,Non_Water,Water,Cropland
2170,Water,NULL,Water,Non_Water,Water,Forest
2171,Water,NULL,Water,Water,Water,Cropland
2172,Water,NULL,Water,Water,Water,Forest
2173,Water,NULL,Forest,NULL,Non_Wetland,Forest
2174,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland
2175,Water,Cropland,NULL,Non_Water,Non_Wetland,Grassland
2176,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland
2177,Water,Cropland,NULL,Non_Water,Non_Wetland,Forest
2178,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2179,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2180,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
2181,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2182,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2183,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2184,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
2185,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland
2186,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
2187,Water,Cropland,Shrubland,Water,Non_Wetland,Water
2188,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
2189,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
2190,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
2191,Water,Cropland,Grassland,NULL,Non_Wetland,Water
2192,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
2193,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL
2194,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2195,Water,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2196,Water,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
2197,Water,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
2198,Water,Cropland,Grassland,Non_Water,Non_Wetland,Water
2199,Water,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2200,Water,Cropland,Grassland,Water,Non_Wetland,Grassland
2201,Water,Cropland,Grassland,Water,Non_Wetland,Cropland
2202,Water,Cropland,Grassland,Water,Non_Wetland,Wetland
2203,Water,Cropland,Grassland,Water,Non_Wetland,Bareland
2204,Water,Cropland,Grassland,Water,Non_Wetland,Water
2205,Water,Cropland,Grassland,Water,Non_Wetland,Forest
2206,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
2207,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
2208,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
2209,Water,Cropland,Cropland,NULL,Non_Wetland,Built-up
2210,Water,Cropland,Cropland,NULL,Non_Wetland,Water
2211,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
2212,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2213,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2214,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2215,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
2216,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water
2217,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2218,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
2219,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
2220,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
2221,Water,Cropland,Cropland,Water,Non_Wetland,Bareland
2222,Water,Cropland,Cropland,Water,Non_Wetland,Water
2223,Water,Cropland,Cropland,Water,Non_Wetland,Forest
2224,Water,Cropland,Wetland,NULL,Wetland,Grassland
2225,Water,Cropland,Wetland,NULL,Wetland,Cropland
2226,Water,Cropland,Wetland,NULL,Wetland,Wetland
2227,Water,Cropland,Wetland,NULL,Wetland,Bareland
2228,Water,Cropland,Wetland,NULL,Wetland,Water
2229,Water,Cropland,Wetland,NULL,Wetland,Forest
2230,Water,Cropland,Wetland,Non_Water,Wetland,NULL
2231,Water,Cropland,Wetland,Non_Water,Wetland,Grassland
2232,Water,Cropland,Wetland,Non_Water,Wetland,Cropland
2233,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
2234,Water,Cropland,Wetland,Non_Water,Wetland,Water
2235,Water,Cropland,Wetland,Non_Water,Wetland,Forest
2236,Water,Cropland,Wetland,Water,Wetland,Cropland
2237,Water,Cropland,Wetland,Water,Wetland,Wetland
2238,Water,Cropland,Wetland,Water,Wetland,Bareland
2239,Water,Cropland,Wetland,Water,Wetland,Water
2240,Water,Cropland,Wetland,Water,Wetland,Forest
2241,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
2242,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
2243,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
2244,Water,Cropland,Bareland,NULL,Non_Wetland,Water
2245,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2246,Water,Cropland,Bareland,Water,Non_Wetland,Grassland
2247,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
2248,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
2249,Water,Cropland,Bareland,Water,Non_Wetland,Water
2250,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
2251,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
2252,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
2253,Water,Cropland,Built-up,NULL,Non_Wetland,Built-up
2254,Water,Cropland,Built-up,NULL,Non_Wetland,Forest
2255,Water,Cropland,Built-up,Non_Water,Non_Wetland,Forest
2256,Water,Cropland,Built-up,Water,Non_Wetland,Cropland
2257,Water,Cropland,Built-up,Water,Non_Wetland,Bareland
2258,Water,Cropland,Built-up,Water,Non_Wetland,Water
2259,Water,Cropland,Water,NULL,Water,Forest
2260,Water,Cropland,Water,Non_Water,Water,Water
2261,Water,Cropland,Water,Water,Water,Cropland
2262,Water,Cropland,Water,Water,Water,Water
2263,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
2264,Water,Cropland,Forest,NULL,Non_Wetland,Forest
2265,Water,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2266,Water,Cropland,Forest,Water,Non_Wetland,Cropland
2267,Water,Wetland,NULL,NULL,Non_Wetland,Grassland
2268,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland
2269,Water,Wetland,NULL,Water,Non_Wetland,Forest
2270,Water,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2271,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2272,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
2273,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2274,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2275,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2276,Water,Wetland,Shrubland,Water,Non_Wetland,Cropland
2277,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
2278,Water,Wetland,Shrubland,Water,Non_Wetland,Water
2279,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
2280,Water,Wetland,Grassland,NULL,Non_Wetland,Cropland
2281,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland
2282,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland
2283,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2284,Water,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
2285,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2286,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water
2287,Water,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2288,Water,Wetland,Grassland,Water,Non_Wetland,Cropland
2289,Water,Wetland,Grassland,Water,Non_Wetland,Wetland
2290,Water,Wetland,Grassland,Water,Non_Wetland,Water
2291,Water,Wetland,Cropland,NULL,Non_Wetland,NULL
2292,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland
2293,Water,Wetland,Cropland,NULL,Non_Wetland,Cropland
2294,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland
2295,Water,Wetland,Cropland,NULL,Non_Wetland,Built-up
2296,Water,Wetland,Cropland,NULL,Non_Wetland,Forest
2297,Water,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2298,Water,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2299,Water,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2300,Water,Wetland,Cropland,Non_Water,Non_Wetland,Water
2301,Water,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2302,Water,Wetland,Cropland,Water,Non_Wetland,NULL
2303,Water,Wetland,Cropland,Water,Non_Wetland,Grassland
2304,Water,Wetland,Cropland,Water,Non_Wetland,Cropland
2305,Water,Wetland,Cropland,Water,Non_Wetland,Wetland
2306,Water,Wetland,Cropland,Water,Non_Wetland,Water
2307,Water,Wetland,Cropland,Water,Non_Wetland,Forest
2308,Water,Wetland,Wetland,NULL,Wetland,Cropland
2309,Water,Wetland,Wetland,NULL,Wetland,Wetland
2310,Water,Wetland,Wetland,NULL,Wetland,Forest
2311,Water,Wetland,Wetland,Non_Water,Wetland,Grassland
2312,Water,Wetland,Wetland,Non_Water,Wetland,Cropland
2313,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
2314,Water,Wetland,Wetland,Non_Water,Wetland,Water
2315,Water,Wetland,Wetland,Non_Water,Wetland,Forest
2316,Water,Wetland,Wetland,Water,Wetland,Grassland
2317,Water,Wetland,Wetland,Water,Wetland,Cropland
2318,Water,Wetland,Wetland,Water,Wetland,Wetland
2319,Water,Wetland,Wetland,Water,Wetland,Water
2320,Water,Wetland,Wetland,Water,Wetland,Forest
2321,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2322,Water,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
2323,Water,Wetland,Bareland,Water,Non_Wetland,Cropland
2324,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
2325,Water,Wetland,Bareland,Water,Non_Wetland,Water
2326,Water,Wetland,Water,Non_Water,Water,Cropland
2327,Water,Wetland,Water,Non_Water,Water,Wetland
2328,Water,Wetland,Water,Water,Water,Cropland
2329,Water,Wetland,Water,Water,Water,Water
2330,Water,Wetland,Forest,NULL,Non_Wetland,Forest
2331,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2332,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest
2333,Water,Wetland,Forest,Water,Non_Wetland,Cropland
2334,Water,Wetland,Forest,Water,Non_Wetland,Water
2335,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
2336,Water,Bareland,Shrubland,Water,Non_Wetland,Cropland
2337,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
2338,Water,Bareland,Shrubland,Water,Non_Wetland,Water
2339,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
2340,Water,Bareland,Grassland,NULL,Non_Wetland,Cropland
2341,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
2342,Water,Bareland,Grassland,NULL,Non_Wetland,Water
2343,Water,Bareland,Grassland,NULL,Non_Wetland,Forest
2344,Water,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
2345,Water,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
2346,Water,Bareland,Grassland,Non_Water,Non_Wetland,Water
2347,Water,Bareland,Grassland,Water,Non_Wetland,Grassland
2348,Water,Bareland,Grassland,Water,Non_Wetland,Cropland
2349,Water,Bareland,Grassland,Water,Non_Wetland,Bareland
2350,Water,Bareland,Grassland,Water,Non_Wetland,Water
2351,Water,Bareland,Grassland,Water,Non_Wetland,Forest
2352,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
2353,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
2354,Water,Bareland,Cropland,NULL,Non_Wetland,Water
2355,Water,Bareland,Cropland,NULL,Non_Wetland,Forest
2356,Water,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
2357,Water,Bareland,Cropland,Non_Water,Non_Wetland,Water
2358,Water,Bareland,Cropland,Non_Water,Non_Wetland,Forest
2359,Water,Bareland,Cropland,Water,Non_Wetland,Grassland
2360,Water,Bareland,Cropland,Water,Non_Wetland,Cropland
2361,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
2362,Water,Bareland,Cropland,Water,Non_Wetland,Water
2363,Water,Bareland,Cropland,Water,Non_Wetland,Forest
2364,Water,Bareland,Wetland,NULL,Wetland,Grassland
2365,Water,Bareland,Wetland,NULL,Wetland,Bareland
2366,Water,Bareland,Wetland,NULL,Wetland,Water
2367,Water,Bareland,Wetland,NULL,Wetland,Forest
2368,Water,Bareland,Wetland,Non_Water,Wetland,Grassland
2369,Water,Bareland,Wetland,Non_Water,Wetland,Cropland
2370,Water,Bareland,Wetland,Non_Water,Wetland,Wetland
2371,Water,Bareland,Wetland,Non_Water,Wetland,Bareland
2372,Water,Bareland,Wetland,Non_Water,Wetland,Water
2373,Water,Bareland,Wetland,Non_Water,Wetland,Forest
2374,Water,Bareland,Wetland,Water,Wetland,Grassland
2375,Water,Bareland,Wetland,Water,Wetland,Cropland
2376,Water,Bareland,Wetland,Water,Wetland,Wetland
2377,Water,Bareland,Wetland,Water,Wetland,Bareland
2378,Water,Bareland,Wetland,Water,Wetland,Water
2379,Water,Bareland,Wetland,Water,Wetland,Forest
2380,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2381,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
2382,Water,Bareland,Bareland,NULL,Non_Wetland,Cropland
2383,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
2384,Water,Bareland,Bareland,NULL,Non_Wetland,Water
2385,Water,Bareland,Bareland,NULL,Non_Wetland,Forest
2386,Water,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
2387,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2388,Water,Bareland,Bareland,Non_Water,Non_Wetland,Water
2389,Water,Bareland,Bareland,Water,Non_Wetland,Grassland
2390,Water,Bareland,Bareland,Water,Non_Wetland,Cropland
2391,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
2392,Water,Bareland,Bareland,Water,Non_Wetland,Water
2393,Water,Bareland,Bareland,Water,Non_Wetland,Forest
2394,Water,Bareland,Built-up,Water,Non_Wetland,Cropland
2395,Water,Bareland,Built-up,Water,Non_Wetland,Bareland
2396,Water,Bareland,Built-up,Water,Non_Wetland,Water
2397,Water,Bareland,Water,NULL,Water,Grassland
2398,Water,Bareland,Water,NULL,Water,Cropland
2399,Water,Bareland,Water,NULL,Water,Water
2400,Water,Bareland,Water,NULL,Water,Forest
2401,Water,Bareland,Water,Non_Water,Water,Water
2402,Water,Bareland,Water,Non_Water,Water,Forest
2403,Water,Bareland,Water,Water,Water,Cropland
2404,Water,Bareland,Water,Water,Water,Bareland
2405,Water,Bareland,Water,Water,Water,Water
2406,Water,Bareland,Water,Water,Water,Forest
2407,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
2408,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland
2409,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
2410,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up
2411,Water,Built-up,Grassland,NULL,Non_Wetland,Water
2412,Water,Built-up,Grassland,NULL,Non_Wetland,Forest
2413,Water,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
2414,Water,Built-up,Grassland,Non_Water,Non_Wetland,Forest
2415,Water,Built-up,Grassland,Water,Non_Wetland,Grassland
2416,Water,Built-up,Grassland,Water,Non_Wetland,Cropland
2417,Water,Built-up,Grassland,Water,Non_Wetland,Bareland
2418,Water,Built-up,Grassland,Water,Non_Wetland,Water
2419,Water,Built-up,Grassland,Water,Non_Wetland,Forest
2420,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
2421,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
2422,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
2423,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up
2424,Water,Built-up,Cropland,NULL,Non_Wetland,Water
2425,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
2426,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL
2427,Water,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
2428,Water,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
2429,Water,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
2430,Water,Built-up,Cropland,Non_Water,Non_Wetland,Water
2431,Water,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2432,Water,Built-up,Cropland,Water,Non_Wetland,Grassland
2433,Water,Built-up,Cropland,Water,Non_Wetland,Cropland
2434,Water,Built-up,Cropland,Water,Non_Wetland,Bareland
2435,Water,Built-up,Cropland,Water,Non_Wetland,Water
2436,Water,Built-up,Cropland,Water,Non_Wetland,Forest
2437,Water,Built-up,Wetland,NULL,Wetland,Grassland
2438,Water,Built-up,Wetland,NULL,Wetland,Cropland
2439,Water,Built-up,Wetland,NULL,Wetland,Water
2440,Water,Built-up,Wetland,NULL,Wetland,Forest
2441,Water,Built-up,Wetland,Non_Water,Wetland,Forest
2442,Water,Built-up,Wetland,Water,Wetland,Grassland
2443,Water,Built-up,Wetland,Water,Wetland,Cropland
2444,Water,Built-up,Wetland,Water,Wetland,Bareland
2445,Water,Built-up,Wetland,Water,Wetland,Water
2446,Water,Built-up,Wetland,Water,Wetland,Forest
2447,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
2448,Water,Built-up,Bareland,NULL,Non_Wetland,Water
2449,Water,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
2450,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
2451,Water,Built-up,Bareland,Water,Non_Wetland,Forest
2452,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
2453,Water,Built-up,Built-up,NULL,Non_Wetland,Cropland
2454,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
2455,Water,Built-up,Built-up,NULL,Non_Wetland,Water
2456,Water,Built-up,Built-up,Non_Water,Non_Wetland,Cropland
2457,Water,Built-up,Built-up,Water,Non_Wetland,Cropland
2458,Water,Built-up,Built-up,Water,Non_Wetland,Bareland
2459,Water,Built-up,Built-up,Water,Non_Wetland,Forest
2460,Water,Built-up,Water,NULL,Water,Cropland
2461,Water,Built-up,Water,NULL,Water,Water
2462,Water,Built-up,Water,NULL,Water,Forest
2463,Water,Built-up,Water,Non_Water,Water,Water
2464,Water,Built-up,Water,Water,Water,Water
2465,Water,Built-up,Water,Water,Water,Forest
2466,Water,Water,NULL,Non_Water,Non_Wetland,Cropland
2467,Water,Water,NULL,Non_Water,Non_Wetland,Forest
2468,Water,Water,NULL,Water,Non_Wetland,Forest
2469,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
2470,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2471,Water,Water,Shrubland,NULL,Non_Wetland,Water
2472,Water,Water,Shrubland,NULL,Non_Wetland,Forest
2473,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2474,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2475,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
2476,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
2477,Water,Water,Shrubland,Water,Non_Wetland,Cropland
2478,Water,Water,Shrubland,Water,Non_Wetland,Wetland
2479,Water,Water,Shrubland,Water,Non_Wetland,Bareland
2480,Water,Water,Shrubland,Water,Non_Wetland,Water
2481,Water,Water,Grassland,NULL,Non_Wetland,Grassland
2482,Water,Water,Grassland,NULL,Non_Wetland,Cropland
2483,Water,Water,Grassland,NULL,Non_Wetland,Wetland
2484,Water,Water,Grassland,NULL,Non_Wetland,Bareland
2485,Water,Water,Grassland,NULL,Non_Wetland,Water
2486,Water,Water,Grassland,NULL,Non_Wetland,Forest
2487,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
2488,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
2489,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
2490,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
2491,Water,Water,Grassland,Non_Water,Non_Wetland,Water
2492,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
2493,Water,Water,Grassland,Water,Non_Wetland,Grassland
2494,Water,Water,Grassland,Water,Non_Wetland,Cropland
2495,Water,Water,Grassland,Water,Non_Wetland,Wetland
2496,Water,Water,Grassland,Water,Non_Wetland,Bareland
2497,Water,Water,Grassland,Water,Non_Wetland,Water
2498,Water,Water,Grassland,Water,Non_Wetland,Forest
2499,Water,Water,Cropland,NULL,Non_Wetland,Grassland
