Value,AFRICA_2024_DynamicWorld_2024_37NBF_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NBF_M_R,AFRICA_2024_GLC_FCS30D_2022_37NBF_M_R,AFRICA_2024_GSW_Yearly_2021_37NBF_M_R,AFRICA_2024_GWL_FCS30D_2022_37NBF_M_R,AFRICA_2024_WorldCover_2021_37NBF_M_R
2089,Water,Cropland,Forest,NULL,Non_Wetland,Forest
2090,Water,Wetland,NULL,NULL,Non_Wetland,Grassland
2091,Water,Wetland,NULL,NULL,Non_Wetland,Cropland
2092,Water,Wetland,NULL,NULL,Non_Wetland,Wetland
2093,Water,Wetland,NULL,NULL,Non_Wetland,Forest
2094,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2095,Water,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2096,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2097,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
2098,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2099,Water,Wetland,Grassland,NULL,Non_Wetland,NULL
2100,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
2101,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland
2102,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland
2103,Water,Wetland,Grassland,NULL,Non_Wetland,Forest
2104,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2105,Water,Wetland,Grassland,Water,Non_Wetland,Wetland
2106,Water,Wetland,Grassland,Water,Non_Wetland,Bareland
2107,Water,Wetland,Grassland,Water,Non_Wetland,Water
2108,Water,Wetland,Grassland,Water,Non_Wetland,Forest
2109,Water,Wetland,Cropland,NULL,Non_Wetland,NULL
2110,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland
2111,Water,Wetland,Cropland,NULL,Non_Wetland,Cropland
2112,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland
2113,Water,Wetland,Cropland,NULL,Non_Wetland,Forest
2114,Water,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2115,Water,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2116,Water,Wetland,Wetland,NULL,Wetland,Grassland
2117,Water,Wetland,Wetland,NULL,Wetland,Wetland
2118,Water,Wetland,Wetland,NULL,Wetland,Forest
2119,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
2120,Water,Wetland,Wetland,Non_Water,Wetland,Water
2121,Water,Wetland,Wetland,Water,Wetland,Grassland
2122,Water,Wetland,Wetland,Water,Wetland,Wetland
2123,Water,Wetland,Wetland,Water,Wetland,Bareland
2124,Water,Wetland,Wetland,Water,Wetland,Water
2125,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland
2126,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
2127,Water,Wetland,Bareland,NULL,Non_Wetland,Water
2128,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL
2129,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2130,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2131,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
2132,Water,Wetland,Bareland,Non_Water,Non_Wetland,Forest
2133,Water,Wetland,Bareland,Water,Non_Wetland,NULL
2134,Water,Wetland,Bareland,Water,Non_Wetland,Grassland
2135,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
2136,Water,Wetland,Bareland,Water,Non_Wetland,Bareland
2137,Water,Wetland,Bareland,Water,Non_Wetland,Water
2138,Water,Wetland,Bareland,Water,Non_Wetland,Forest
2139,Water,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
2140,Water,Wetland,Built-up,Water,Non_Wetland,Wetland
2141,Water,Wetland,Water,Non_Water,Water,Grassland
2142,Water,Wetland,Water,Non_Water,Water,Wetland
2143,Water,Wetland,Water,Water,Water,Grassland
2144,Water,Wetland,Water,Water,Water,Wetland
2145,Water,Wetland,Water,Water,Water,Bareland
2146,Water,Wetland,Water,Water,Water,Water
2147,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
2148,Water,Wetland,Forest,NULL,Non_Wetland,Cropland
2149,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
2150,Water,Wetland,Forest,NULL,Non_Wetland,Forest
2151,Water,Wetland,Forest,Water,Non_Wetland,Wetland
2152,Water,Bareland,NULL,NULL,Non_Wetland,Bareland
2153,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2154,Water,Bareland,Shrubland,NULL,Non_Wetland,Cropland
2155,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2156,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
2157,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
2158,Water,Bareland,Grassland,NULL,Non_Wetland,Wetland
2159,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
2160,Water,Bareland,Grassland,Non_Water,Non_Wetland,Wetland
2161,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
2162,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
2163,Water,Bareland,Cropland,NULL,Non_Wetland,Water
2164,Water,Bareland,Cropland,NULL,Non_Wetland,Forest
2165,Water,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
2166,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
2167,Water,Bareland,Wetland,Water,Wetland,Wetland
2168,Water,Bareland,Wetland,Water,Wetland,Water
2169,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
2170,Water,Bareland,Bareland,NULL,Non_Wetland,Wetland
2171,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
2172,Water,Bareland,Bareland,NULL,Non_Wetland,Water
2173,Water,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
2174,Water,Bareland,Bareland,Non_Water,Non_Wetland,Wetland
2175,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2176,Water,Bareland,Bareland,Non_Water,Non_Wetland,Water
2177,Water,Bareland,Bareland,Non_Water,Non_Wetland,Forest
2178,Water,Bareland,Bareland,Water,Non_Wetland,Grassland
2179,Water,Bareland,Bareland,Water,Non_Wetland,Wetland
2180,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
2181,Water,Bareland,Bareland,Water,Non_Wetland,Water
2182,Water,Bareland,Water,NULL,Water,Wetland
2183,Water,Bareland,Water,NULL,Water,Bareland
2184,Water,Bareland,Water,Non_Water,Water,Wetland
2185,Water,Bareland,Water,Water,Water,Grassland
2186,Water,Bareland,Water,Water,Water,Wetland
2187,Water,Bareland,Water,Water,Water,Bareland
2188,Water,Bareland,Water,Water,Water,Water
2189,Water,Bareland,Forest,NULL,Non_Wetland,Cropland
2190,Water,Bareland,Forest,NULL,Non_Wetland,Bareland
2191,Water,Built-up,NULL,NULL,Non_Wetland,Bareland
2192,Water,Water,NULL,NULL,Non_Wetland,NULL
2193,Water,Water,NULL,NULL,Non_Wetland,Grassland
2194,Water,Water,NULL,NULL,Non_Wetland,Cropland
2195,Water,Water,NULL,NULL,Non_Wetland,Wetland
2196,Water,Water,NULL,NULL,Non_Wetland,Bareland
2197,Water,Water,NULL,NULL,Non_Wetland,Water
2198,Water,Water,NULL,NULL,Non_Wetland,Forest
2199,Water,Water,NULL,Water,Non_Wetland,Grassland
2200,Water,Water,NULL,Water,Non_Wetland,Bareland
2201,Water,Water,NULL,Water,Non_Wetland,Water
2202,Water,Water,Shrubland,NULL,Non_Wetland,NULL
2203,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
2204,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
2205,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2206,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2207,Water,Water,Shrubland,NULL,Non_Wetland,Water
2208,Water,Water,Shrubland,NULL,Non_Wetland,Forest
2209,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2210,Water,Water,Shrubland,Water,Non_Wetland,Grassland
2211,Water,Water,Shrubland,Water,Non_Wetland,Cropland
2212,Water,Water,Shrubland,Water,Non_Wetland,Bareland
2213,Water,Water,Shrubland,Water,Non_Wetland,Water
2214,Water,Water,Grassland,NULL,Non_Wetland,NULL
2215,Water,Water,Grassland,NULL,Non_Wetland,Grassland
2216,Water,Water,Grassland,NULL,Non_Wetland,Cropland
2217,Water,Water,Grassland,NULL,Non_Wetland,Wetland
2218,Water,Water,Grassland,NULL,Non_Wetland,Bareland
2219,Water,Water,Grassland,NULL,Non_Wetland,Water
2220,Water,Water,Grassland,NULL,Non_Wetland,Forest
2221,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
2222,Water,Water,Grassland,Water,Non_Wetland,Grassland
2223,Water,Water,Grassland,Water,Non_Wetland,Bareland
2224,Water,Water,Grassland,Water,Non_Wetland,Water
2225,Water,Water,Cropland,NULL,Non_Wetland,NULL
2226,Water,Water,Cropland,NULL,Non_Wetland,Grassland
2227,Water,Water,Cropland,NULL,Non_Wetland,Cropland
2228,Water,Water,Cropland,NULL,Non_Wetland,Wetland
2229,Water,Water,Cropland,NULL,Non_Wetland,Bareland
2230,Water,Water,Cropland,NULL,Non_Wetland,Water
2231,Water,Water,Cropland,NULL,Non_Wetland,Forest
2232,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
2233,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
2234,Water,Water,Cropland,Water,Non_Wetland,Grassland
2235,Water,Water,Cropland,Water,Non_Wetland,Cropland
2236,Water,Water,Cropland,Water,Non_Wetland,Bareland
2237,Water,Water,Cropland,Water,Non_Wetland,Water
2238,Water,Water,Wetland,NULL,Wetland,Grassland
2239,Water,Water,Wetland,NULL,Wetland,Cropland
2240,Water,Water,Wetland,NULL,Wetland,Wetland
2241,Water,Water,Wetland,NULL,Wetland,Bareland
2242,Water,Water,Wetland,NULL,Wetland,Forest
2243,Water,Water,Wetland,Water,Wetland,Wetland
2244,Water,Water,Wetland,Water,Wetland,Bareland
2245,Water,Water,Wetland,Water,Wetland,Water
2246,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2247,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2248,Water,Water,Bareland,NULL,Non_Wetland,NULL
2249,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2250,Water,Water,Bareland,NULL,Non_Wetland,Cropland
2251,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2252,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2253,Water,Water,Bareland,NULL,Non_Wetland,Water
2254,Water,Water,Bareland,NULL,Non_Wetland,Forest
2255,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2256,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
2257,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2258,Water,Water,Bareland,Water,Non_Wetland,Grassland
2259,Water,Water,Bareland,Water,Non_Wetland,Wetland
2260,Water,Water,Bareland,Water,Non_Wetland,Bareland
2261,Water,Water,Bareland,Water,Non_Wetland,Water
2262,Water,Water,Built-up,NULL,Non_Wetland,Grassland
2263,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2264,Water,Water,Built-up,NULL,Non_Wetland,Water
2265,Water,Water,Built-up,NULL,Non_Wetland,Forest
2266,Water,Water,Built-up,Water,Non_Wetland,Bareland
2267,Water,Water,Built-up,Water,Non_Wetland,Water
2268,Water,Water,Water,NULL,Water,Bareland
2269,Water,Water,Water,NULL,Water,Water
2270,Water,Water,Water,NULL,Water,Forest
2271,Water,Water,Water,Water,Water,Bareland
2272,Water,Water,Forest,NULL,Non_Wetland,NULL
2273,Water,Water,Forest,NULL,Non_Wetland,Grassland
2274,Water,Water,Forest,NULL,Non_Wetland,Cropland
2275,Water,Water,Forest,NULL,Non_Wetland,Wetland
2276,Water,Water,Forest,NULL,Non_Wetland,Bareland
2277,Water,Water,Forest,NULL,Non_Wetland,Water
2278,Water,Water,Forest,NULL,Non_Wetland,Forest
2279,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
2280,Water,Water,Forest,Water,Non_Wetland,Grassland
2281,Water,Water,Forest,Water,Non_Wetland,Bareland
2282,Water,Forest,NULL,NULL,Non_Wetland,Cropland
2283,Water,Forest,NULL,NULL,Non_Wetland,Forest
2284,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
2285,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland
2286,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
2287,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
2288,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2289,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
2290,Water,Forest,Cropland,NULL,Non_Wetland,Forest
2291,Water,Forest,Wetland,NULL,Wetland,Grassland
2292,Water,Forest,Wetland,NULL,Wetland,Forest
2293,Water,Forest,Bareland,NULL,Non_Wetland,NULL
2294,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
2295,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
2296,Water,Forest,Bareland,NULL,Non_Wetland,Forest
2297,Water,Forest,Built-up,NULL,Non_Wetland,Forest
2298,Water,Forest,Forest,NULL,Non_Wetland,NULL
2299,Water,Forest,Forest,NULL,Non_Wetland,Grassland
2300,Water,Forest,Forest,NULL,Non_Wetland,Cropland
2301,Water,Forest,Forest,NULL,Non_Wetland,Bareland
2302,Water,Forest,Forest,NULL,Non_Wetland,Forest
2303,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2304,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2305,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2306,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2307,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2308,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
2309,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2310,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
2311,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland
2312,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
2313,Forest,NULL,NULL,Water,Non_Wetland,Grassland
2314,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2315,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2316,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2317,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2318,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2319,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2320,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2321,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2322,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2323,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2324,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2325,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2326,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
2327,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2328,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2329,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2330,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2331,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2332,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2333,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2334,Forest,NULL,Grassland,NULL,Non_Wetland,Water
2335,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2336,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
2337,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2338,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2339,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland
2340,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2341,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2342,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2343,Forest,NULL,Grassland,Water,Non_Wetland,Bareland
2344,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2345,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2346,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2347,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2348,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2349,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2350,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2351,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
2352,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2353,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2354,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2355,Forest,NULL,Cropland,Water,Non_Wetland,NULL
2356,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2357,Forest,NULL,Wetland,NULL,Wetland,NULL
2358,Forest,NULL,Wetland,NULL,Wetland,Grassland
2359,Forest,NULL,Wetland,NULL,Wetland,Wetland
2360,Forest,NULL,Wetland,NULL,Wetland,Water
2361,Forest,NULL,Wetland,NULL,Wetland,Forest
2362,Forest,NULL,Wetland,Non_Water,Wetland,NULL
2363,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2364,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2365,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2366,Forest,NULL,Wetland,Water,Wetland,NULL
2367,Forest,NULL,Wetland,Water,Wetland,Grassland
2368,Forest,NULL,Wetland,Water,Wetland,Wetland
2369,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2370,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2371,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2372,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2373,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2374,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2375,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2376,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2377,Forest,NULL,Bareland,NULL,Non_Wetland,Water
2378,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2379,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
2380,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2381,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2382,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2383,Forest,NULL,Bareland,Water,Non_Wetland,NULL
2384,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2385,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
2386,Forest,NULL,Bareland,Water,Non_Wetland,Water
2387,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2388,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2389,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2390,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland
2391,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2392,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2393,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2394,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
2395,Forest,NULL,Water,NULL,Water,NULL
2396,Forest,NULL,Water,NULL,Water,Grassland
2397,Forest,NULL,Water,Non_Water,Water,Grassland
2398,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2399,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2400,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2401,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2402,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2403,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2404,Forest,NULL,Forest,NULL,Non_Wetland,Water
2405,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2406,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2407,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2408,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2409,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2410,Forest,NULL,Forest,Water,Non_Wetland,NULL
2411,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
2412,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2413,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
2414,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland
2415,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up
2416,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2417,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
2418,Forest,Cropland,NULL,Water,Non_Wetland,Cropland
2419,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2420,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2421,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2422,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2423,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2424,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2425,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
2426,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2427,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2428,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland
2429,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2430,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2431,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2432,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
2433,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2434,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2435,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2436,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2437,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2438,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2439,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
2440,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
2441,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
2442,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2443,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2444,Forest,Cropland,Wetland,NULL,Wetland,Wetland
2445,Forest,Cropland,Wetland,NULL,Wetland,Forest
2446,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2447,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
2448,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2449,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2450,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
2451,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2452,Forest,Cropland,Bareland,Water,Non_Wetland,Bareland
2453,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
2454,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2455,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2456,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2457,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2458,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2459,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2460,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
2461,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2462,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2463,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2464,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2465,Forest,Cropland,Forest,Non_Water,Non_Wetland,Bareland
2466,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2467,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
2468,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
2469,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
2470,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2471,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland
2472,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest
2473,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
2474,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2475,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2476,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2477,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2478,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2479,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2480,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
2481,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2482,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2483,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2484,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2485,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2486,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland
2487,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
2488,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
2489,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2490,Forest,Wetland,Cropland,NULL,Non_Wetland,Cropland
2491,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
2492,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2493,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2494,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2495,Forest,Wetland,Wetland,NULL,Wetland,NULL
2496,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2497,Forest,Wetland,Wetland,NULL,Wetland,Cropland
2498,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2499,Forest,Wetland,Wetland,NULL,Wetland,Water
2500,Forest,Wetland,Wetland,NULL,Wetland,Forest
2501,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2502,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2503,Forest,Wetland,Wetland,Water,Wetland,Wetland
2504,Forest,Wetland,Wetland,Water,Wetland,Forest
2505,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
2506,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
2507,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
2508,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2509,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2510,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland
2511,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
2512,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2513,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2514,Forest,Wetland,Forest,NULL,Non_Wetland,Water
2515,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2516,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2517,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2518,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2519,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2520,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL
2521,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
