Value,SIBERIA_2024_ESA_CALU_2024_42WXE_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_42WXE_M_R,SIBERIA_2024_GLC_FCS30D_2022_42WXE_M_R,SIBERIA_2024_GSW_Yearly_2021_42WXE_M_R,SIBERIA_2024_GWL_FCS30D_2022_42WXE_M_R,SIBERIA_2024_WorldCover_2021_42WXE_M_R
1938,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
1939,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Grassland
1940,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Wetland
1941,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1942,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
1943,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Built-up
1944,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Water
1945,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Wetland
1946,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1947,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Bareland
1948,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Water
1949,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Wetland
1950,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1951,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Bareland
1952,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Water
1953,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
1954,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
1955,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Bareland
1956,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Water
1957,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Lichens_and_Mosses
1958,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Water
1959,Bareland,Permanent_ice_and_snow,Water,Water,Water,Wetland
1960,Bareland,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
1961,Bareland,Permanent_ice_and_snow,Water,Water,Water,Bareland
1962,Bareland,Permanent_ice_and_snow,Water,Water,Water,Water
1963,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1964,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1965,Bareland,Forest,Bareland,NULL,Non_Wetland,Wetland
1966,Water,NULL,Wetland,NULL,Wetland,Wetland
1967,Water,NULL,Bareland,NULL,Non_Wetland,Wetland
1968,Water,NULL,Water,Water,Water,Water
1969,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1970,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
1971,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1972,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1973,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
1974,Water,Wetland,Shrubland,Water,Non_Wetland,Water
1975,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland
1976,Water,Wetland,Wetland,NULL,Wetland,Wetland
1977,Water,Wetland,Wetland,NULL,Wetland,Water
1978,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
1979,Water,Wetland,Wetland,Non_Water,Wetland,Water
1980,Water,Wetland,Wetland,Water,Wetland,Wetland
1981,Water,Wetland,Wetland,Water,Wetland,Bareland
1982,Water,Wetland,Wetland,Water,Wetland,Water
1983,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1984,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1985,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1986,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1987,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1988,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1989,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1990,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1991,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
1992,Water,Wetland,Bareland,NULL,Non_Wetland,Water
1993,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1994,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water
1995,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
1996,Water,Wetland,Bareland,Water,Non_Wetland,Water
1997,Water,Wetland,Built-up,Water,Non_Wetland,Wetland
1998,Water,Wetland,Water,NULL,Water,Wetland
1999,Water,Wetland,Water,NULL,Water,Water
2000,Water,Wetland,Water,Non_Water,Water,Wetland
2001,Water,Wetland,Water,Non_Water,Water,Water
2002,Water,Wetland,Water,Water,Water,Wetland
2003,Water,Wetland,Water,Water,Water,Water
2004,Water,Bareland,Wetland,Water,Wetland,Water
2005,Water,Bareland,Water,Water,Water,Water
2006,Water,Built-up,Wetland,NULL,Wetland,Wetland
2007,Water,Built-up,Wetland,Water,Wetland,Water
2008,Water,Built-up,Bareland,NULL,Non_Wetland,Wetland
2009,Water,Water,Shrubland,Water,Non_Wetland,Water
2010,Water,Water,Grassland,NULL,Non_Wetland,Wetland
2011,Water,Water,Wetland,NULL,Wetland,Water
2012,Water,Water,Wetland,Non_Water,Wetland,Wetland
2013,Water,Water,Wetland,Non_Water,Wetland,Water
2014,Water,Water,Wetland,Water,Wetland,Wetland
2015,Water,Water,Wetland,Water,Wetland,Bareland
2016,Water,Water,Wetland,Water,Wetland,Water
2017,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2018,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2019,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
2020,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2021,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2022,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2023,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2024,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2025,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2026,Water,Water,Bareland,NULL,Non_Wetland,Water
2027,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2028,Water,Water,Bareland,Water,Non_Wetland,Wetland
2029,Water,Water,Bareland,Water,Non_Wetland,Bareland
2030,Water,Water,Bareland,Water,Non_Wetland,Water
2031,Water,Water,Built-up,NULL,Non_Wetland,Water
2032,Water,Water,Built-up,Non_Water,Non_Wetland,Water
2033,Water,Water,Built-up,Water,Non_Wetland,Water
2034,Water,Water,Water,NULL,Water,Wetland
2035,Water,Water,Water,NULL,Water,Water
2036,Water,Water,Water,Non_Water,Water,Wetland
2037,Water,Water,Water,Non_Water,Water,Water
2038,Water,Water,Water,Water,NULL,Water
2039,Water,Water,Water,Water,Water,Wetland
2040,Water,Water,Water,Water,Water,Lichens_and_Mosses
2041,Water,Water,Water,Water,Water,Water
2042,Water,Permanent_ice_and_snow,Water,Water,Water,Water
2043,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water
2044,Permanent_ice_and_snow,Water,Water,Non_Water,Water,Water
2045,Permanent_ice_and_snow,Water,Water,Water,Water,Lichens_and_Mosses
2046,Permanent_ice_and_snow,Water,Water,Water,Water,Water
2047,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
2048,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2049,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2050,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2051,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2052,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2053,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2054,Forest,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2055,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2056,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2057,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2058,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2059,Forest,NULL,Wetland,NULL,Wetland,Wetland
2060,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2061,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2062,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2063,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2064,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2065,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2066,Forest,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2067,Forest,NULL,Bareland,NULL,Non_Wetland,Water
2068,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2069,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water
2070,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
2071,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2072,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland
2073,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2074,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2075,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
2076,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2077,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water
2078,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2079,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2080,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2081,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2082,Forest,Wetland,Grassland,NULL,Non_Wetland,Water
2083,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2084,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2085,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
2086,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2087,Forest,Wetland,Wetland,NULL,Wetland,Water
2088,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2089,Forest,Wetland,Wetland,Non_Water,Wetland,Water
2090,Forest,Wetland,Wetland,Water,Wetland,Wetland
2091,Forest,Wetland,Wetland,Water,Wetland,Water
2092,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2093,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
2094,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2095,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2096,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2097,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
2098,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
2099,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
2100,Forest,Wetland,Bareland,NULL,Non_Wetland,Water
2101,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2102,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water
2103,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
2104,Forest,Wetland,Bareland,Water,Non_Wetland,Water
2105,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland
2106,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
2107,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Water
2108,Forest,Wetland,Water,NULL,Water,Wetland
2109,Forest,Wetland,Water,NULL,Water,Water
2110,Forest,Wetland,Water,Non_Water,Water,Wetland
2111,Forest,Wetland,Water,Non_Water,Water,Water
2112,Forest,Wetland,Water,Water,Water,Wetland
2113,Forest,Wetland,Water,Water,Water,Water
2114,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2115,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2116,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland
2117,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2118,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2119,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2120,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
2121,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
2122,Forest,Water,Grassland,NULL,Non_Wetland,Water
2123,Forest,Water,Grassland,Water,Non_Wetland,Wetland
2124,Forest,Water,Wetland,NULL,Wetland,Wetland
2125,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2126,Forest,Water,Wetland,Non_Water,Wetland,Water
2127,Forest,Water,Wetland,Water,Wetland,Wetland
2128,Forest,Water,Wetland,Water,Wetland,Water
2129,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2130,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
2131,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2132,Forest,Water,Bareland,Water,Non_Wetland,Wetland
2133,Forest,Water,Bareland,Water,Non_Wetland,Water
2134,Forest,Water,Water,NULL,Water,Water
2135,Forest,Water,Water,Water,Water,Water
2136,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
2137,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2138,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
2139,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2140,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
