Value,SIBERIA_2024_ESA_CALU_2024_42WWC_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_42WWC_M_R,SIBERIA_2024_GLC_FCS30D_2022_42WWC_M_R,SIBERIA_2024_GSW_Yearly_2021_42WWC_M_R,SIBERIA_2024_GWL_FCS30D_2022_42WWC_M_R,SIBERIA_2024_WorldCover_2021_42WWC_M_R
1162,Shrubland,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1163,Shrubland,Forest,Bareland,NULL,Non_Wetland,Grassland
1164,Shrubland,Forest,Bareland,NULL,Non_Wetland,Wetland
1165,Shrubland,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1166,Shrubland,Forest,Bareland,NULL,Non_Wetland,Bareland
1167,Shrubland,Forest,Bareland,NULL,Non_Wetland,Forest
1168,Shrubland,Forest,Bareland,Non_Water,Non_Wetland,Grassland
1169,Shrubland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1170,Shrubland,Forest,Bareland,Water,Non_Wetland,Wetland
1171,Shrubland,Forest,Water,NULL,Water,Wetland
1172,Shrubland,Forest,Water,Non_Water,Water,Wetland
1173,Shrubland,Forest,Water,Water,Water,Wetland
1174,Shrubland,Forest,Water,Water,Water,Water
1175,Shrubland,Forest,Forest,NULL,Non_Wetland,Grassland
1176,Shrubland,Forest,Forest,NULL,Non_Wetland,Wetland
1177,Shrubland,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1178,Shrubland,Forest,Forest,NULL,Non_Wetland,Bareland
1179,Shrubland,Forest,Forest,NULL,Non_Wetland,Water
1180,Shrubland,Forest,Forest,NULL,Non_Wetland,Forest
1181,Shrubland,Forest,Forest,Non_Water,Non_Wetland,Wetland
1182,Shrubland,Forest,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1183,Shrubland,Forest,Forest,Non_Water,Non_Wetland,Forest
1184,Shrubland,Forest,Forest,Water,Non_Wetland,Wetland
1185,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland
1186,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland
1187,Wetland,NULL,NULL,NULL,Non_Wetland,Lichens_and_Mosses
1188,Wetland,NULL,NULL,NULL,Non_Wetland,Water
1189,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland
1190,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water
1191,Wetland,NULL,NULL,Water,Non_Wetland,Grassland
1192,Wetland,NULL,NULL,Water,Non_Wetland,Wetland
1193,Wetland,NULL,NULL,Water,Non_Wetland,Water
1194,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1195,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1196,Wetland,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1197,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1198,Wetland,NULL,Shrubland,NULL,Non_Wetland,Built-up
1199,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water
1200,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest
1201,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1202,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1203,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1204,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water
1205,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland
1206,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland
1207,Wetland,NULL,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1208,Wetland,NULL,Shrubland,Water,Non_Wetland,Water
1209,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland
1210,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland
1211,Wetland,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1212,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland
1213,Wetland,NULL,Grassland,NULL,Non_Wetland,Built-up
1214,Wetland,NULL,Grassland,NULL,Non_Wetland,Water
1215,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest
1216,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1217,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1218,Wetland,NULL,Grassland,Water,Non_Wetland,Grassland
1219,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland
1220,Wetland,NULL,Grassland,Water,Non_Wetland,Water
1221,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1222,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1223,Wetland,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
1224,Wetland,NULL,Wetland,NULL,Wetland,Bareland
1225,Wetland,NULL,Wetland,NULL,Wetland,Water
1226,Wetland,NULL,Wetland,NULL,Wetland,Forest
1227,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland
1228,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland
1229,Wetland,NULL,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1230,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland
1231,Wetland,NULL,Wetland,Non_Water,Wetland,Water
1232,Wetland,NULL,Wetland,Water,Wetland,Grassland
1233,Wetland,NULL,Wetland,Water,Wetland,Wetland
1234,Wetland,NULL,Wetland,Water,Wetland,Lichens_and_Mosses
1235,Wetland,NULL,Wetland,Water,Wetland,Bareland
1236,Wetland,NULL,Wetland,Water,Wetland,Water
1237,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1238,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1239,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1240,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1241,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1242,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
1243,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1244,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1245,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1246,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1247,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1248,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1249,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
1250,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1251,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1252,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1253,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1254,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
1255,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland
1256,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland
1257,Wetland,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1258,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland
1259,Wetland,NULL,Bareland,NULL,Non_Wetland,Built-up
1260,Wetland,NULL,Bareland,NULL,Non_Wetland,Water
1261,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest
1262,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1263,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1264,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1265,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1266,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water
1267,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland
1268,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland
1269,Wetland,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1270,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland
1271,Wetland,NULL,Bareland,Water,Non_Wetland,Water
1272,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland
1273,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland
1274,Wetland,NULL,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1275,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland
1276,Wetland,NULL,Built-up,NULL,Non_Wetland,Built-up
1277,Wetland,NULL,Built-up,NULL,Non_Wetland,Water
1278,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1279,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Water
1280,Wetland,NULL,Built-up,Water,Non_Wetland,Grassland
1281,Wetland,NULL,Built-up,Water,Non_Wetland,Wetland
1282,Wetland,NULL,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1283,Wetland,NULL,Water,NULL,Water,Grassland
1284,Wetland,NULL,Water,NULL,Water,Wetland
1285,Wetland,NULL,Water,NULL,Water,Lichens_and_Mosses
1286,Wetland,NULL,Water,NULL,Water,Water
1287,Wetland,NULL,Water,NULL,Water,Forest
1288,Wetland,NULL,Water,Non_Water,Water,Grassland
1289,Wetland,NULL,Water,Non_Water,Water,Wetland
1290,Wetland,NULL,Water,Non_Water,Water,Lichens_and_Mosses
1291,Wetland,NULL,Water,Non_Water,Water,Bareland
1292,Wetland,NULL,Water,Non_Water,Water,Water
1293,Wetland,NULL,Water,Water,Water,Grassland
1294,Wetland,NULL,Water,Water,Water,Wetland
1295,Wetland,NULL,Water,Water,Water,Lichens_and_Mosses
1296,Wetland,NULL,Water,Water,Water,Bareland
1297,Wetland,NULL,Water,Water,Water,Water
1298,Wetland,NULL,Water,Water,Water,Forest
1299,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland
1300,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland
1301,Wetland,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1302,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland
1303,Wetland,NULL,Forest,NULL,Non_Wetland,Built-up
1304,Wetland,NULL,Forest,NULL,Non_Wetland,Water
1305,Wetland,NULL,Forest,NULL,Non_Wetland,Forest
1306,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1307,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1308,Wetland,NULL,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1309,Wetland,NULL,Forest,Non_Water,Non_Wetland,Bareland
1310,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water
1311,Wetland,NULL,Forest,Water,Non_Wetland,Grassland
1312,Wetland,NULL,Forest,Water,Non_Wetland,Wetland
1313,Wetland,NULL,Forest,Water,Non_Wetland,Lichens_and_Mosses
1314,Wetland,NULL,Forest,Water,Non_Wetland,Water
1315,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland
1316,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland
1317,Wetland,Wetland,NULL,NULL,Non_Wetland,Lichens_and_Mosses
1318,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland
1319,Wetland,Wetland,NULL,NULL,Non_Wetland,Water
1320,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland
1321,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1322,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water
1323,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland
1324,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland
1325,Wetland,Wetland,NULL,Water,Non_Wetland,Lichens_and_Mosses
1326,Wetland,Wetland,NULL,Water,Non_Wetland,Bareland
1327,Wetland,Wetland,NULL,Water,Non_Wetland,Water
1328,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1329,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1330,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1331,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1332,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water
1333,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest
1334,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1335,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1336,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1337,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland
1338,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1339,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland
1340,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1341,Wetland,Wetland,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1342,Wetland,Wetland,Shrubland,Water,Non_Wetland,Bareland
1343,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water
1344,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1345,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1346,Wetland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1347,Wetland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1348,Wetland,Wetland,Grassland,NULL,Non_Wetland,Built-up
1349,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water
1350,Wetland,Wetland,Grassland,NULL,Non_Wetland,Forest
1351,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1352,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1353,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
1354,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
1355,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Water
1356,Wetland,Wetland,Grassland,Water,Non_Wetland,Grassland
1357,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland
1358,Wetland,Wetland,Grassland,Water,Non_Wetland,Lichens_and_Mosses
1359,Wetland,Wetland,Grassland,Water,Non_Wetland,Bareland
1360,Wetland,Wetland,Grassland,Water,Non_Wetland,Water
1361,Wetland,Wetland,Wetland,NULL,Wetland,Grassland
1362,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
1363,Wetland,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
1364,Wetland,Wetland,Wetland,NULL,Wetland,Bareland
1365,Wetland,Wetland,Wetland,NULL,Wetland,Water
1366,Wetland,Wetland,Wetland,NULL,Wetland,Forest
1367,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland
1368,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
1369,Wetland,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1370,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland
1371,Wetland,Wetland,Wetland,Non_Water,Wetland,Water
1372,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest
1373,Wetland,Wetland,Wetland,Water,Wetland,Grassland
1374,Wetland,Wetland,Wetland,Water,Wetland,Wetland
1375,Wetland,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
1376,Wetland,Wetland,Wetland,Water,Wetland,Bareland
1377,Wetland,Wetland,Wetland,Water,Wetland,Water
1378,Wetland,Wetland,Wetland,Water,Wetland,Forest
1379,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1380,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1381,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1382,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1383,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1384,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1385,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1386,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1387,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1388,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1389,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1390,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1391,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1392,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1393,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1394,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1395,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1396,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Forest
1397,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1398,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1399,Wetland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1400,Wetland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1401,Wetland,Wetland,Bareland,NULL,Non_Wetland,Built-up
1402,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water
1403,Wetland,Wetland,Bareland,NULL,Non_Wetland,Forest
1404,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1405,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1406,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1407,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1408,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1409,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Forest
1410,Wetland,Wetland,Bareland,Water,Non_Wetland,Grassland
1411,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland
1412,Wetland,Wetland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1413,Wetland,Wetland,Bareland,Water,Non_Wetland,Bareland
1414,Wetland,Wetland,Bareland,Water,Non_Wetland,Water
1415,Wetland,Wetland,Bareland,Water,Non_Wetland,Forest
1416,Wetland,Wetland,Built-up,NULL,Non_Wetland,Grassland
1417,Wetland,Wetland,Built-up,NULL,Non_Wetland,Wetland
1418,Wetland,Wetland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1419,Wetland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1420,Wetland,Wetland,Built-up,NULL,Non_Wetland,Built-up
1421,Wetland,Wetland,Built-up,NULL,Non_Wetland,Water
1422,Wetland,Wetland,Built-up,NULL,Non_Wetland,Forest
1423,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
1424,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
1425,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1426,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Bareland
1427,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Water
1428,Wetland,Wetland,Built-up,Water,Non_Wetland,Grassland
1429,Wetland,Wetland,Built-up,Water,Non_Wetland,Wetland
1430,Wetland,Wetland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1431,Wetland,Wetland,Built-up,Water,Non_Wetland,Bareland
1432,Wetland,Wetland,Built-up,Water,Non_Wetland,Water
1433,Wetland,Wetland,Water,NULL,Water,Grassland
1434,Wetland,Wetland,Water,NULL,Water,Wetland
1435,Wetland,Wetland,Water,NULL,Water,Lichens_and_Mosses
1436,Wetland,Wetland,Water,NULL,Water,Bareland
1437,Wetland,Wetland,Water,NULL,Water,Water
1438,Wetland,Wetland,Water,NULL,Water,Forest
1439,Wetland,Wetland,Water,Non_Water,Water,Grassland
1440,Wetland,Wetland,Water,Non_Water,Water,Wetland
1441,Wetland,Wetland,Water,Non_Water,Water,Lichens_and_Mosses
1442,Wetland,Wetland,Water,Non_Water,Water,Bareland
1443,Wetland,Wetland,Water,Non_Water,Water,Built-up
1444,Wetland,Wetland,Water,Non_Water,Water,Water
1445,Wetland,Wetland,Water,Non_Water,Water,Forest
1446,Wetland,Wetland,Water,Water,Water,Grassland
1447,Wetland,Wetland,Water,Water,Water,Wetland
1448,Wetland,Wetland,Water,Water,Water,Lichens_and_Mosses
1449,Wetland,Wetland,Water,Water,Water,Bareland
1450,Wetland,Wetland,Water,Water,Water,Water
1451,Wetland,Wetland,Water,Water,Water,Forest
1452,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland
1453,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1454,Wetland,Wetland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1455,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland
1456,Wetland,Wetland,Forest,NULL,Non_Wetland,Built-up
1457,Wetland,Wetland,Forest,NULL,Non_Wetland,Water
1458,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest
1459,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1460,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1461,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1462,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland
1463,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water
1464,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland
1465,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
1466,Wetland,Wetland,Forest,Water,Non_Wetland,Lichens_and_Mosses
1467,Wetland,Wetland,Forest,Water,Non_Wetland,Bareland
1468,Wetland,Wetland,Forest,Water,Non_Wetland,Water
1469,Wetland,Bareland,Shrubland,NULL,Non_Wetland,Wetland
1470,Wetland,Bareland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1471,Wetland,Bareland,Shrubland,NULL,Non_Wetland,Water
1472,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland
1473,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1474,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,Water
1475,Wetland,Bareland,Wetland,NULL,Wetland,Grassland
1476,Wetland,Bareland,Wetland,NULL,Wetland,Lichens_and_Mosses
1477,Wetland,Bareland,Wetland,NULL,Wetland,Bareland
1478,Wetland,Bareland,Wetland,Non_Water,Wetland,Wetland
1479,Wetland,Bareland,Wetland,Non_Water,Wetland,Water
1480,Wetland,Bareland,Wetland,Water,Wetland,Lichens_and_Mosses
1481,Wetland,Bareland,Wetland,Water,Wetland,Bareland
1482,Wetland,Bareland,Wetland,Water,Wetland,Water
1483,Wetland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1484,Wetland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1485,Wetland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1486,Wetland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1487,Wetland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1488,Wetland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1489,Wetland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1490,Wetland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1491,Wetland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
1492,Wetland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1493,Wetland,Bareland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1494,Wetland,Bareland,Bareland,NULL,Non_Wetland,Water
1495,Wetland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1496,Wetland,Bareland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1497,Wetland,Bareland,Bareland,Water,Non_Wetland,Water
1498,Wetland,Bareland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1499,Wetland,Bareland,Water,NULL,Water,Grassland
1500,Wetland,Bareland,Water,NULL,Water,Wetland
1501,Wetland,Bareland,Water,NULL,Water,Lichens_and_Mosses
1502,Wetland,Bareland,Water,NULL,Water,Water
1503,Wetland,Bareland,Water,Non_Water,Water,Wetland
1504,Wetland,Bareland,Water,Non_Water,Water,Water
1505,Wetland,Bareland,Water,Water,Water,Grassland
1506,Wetland,Bareland,Water,Water,Water,Wetland
1507,Wetland,Bareland,Water,Water,Water,Bareland
1508,Wetland,Bareland,Water,Water,Water,Water
1509,Wetland,Bareland,Forest,NULL,Non_Wetland,Grassland
1510,Wetland,Bareland,Forest,NULL,Non_Wetland,Water
1511,Wetland,Bareland,Forest,Non_Water,Non_Wetland,Water
1512,Wetland,Bareland,Forest,Water,Non_Wetland,Grassland
1513,Wetland,Bareland,Forest,Water,Non_Wetland,Water
1514,Wetland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1515,Wetland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1516,Wetland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1517,Wetland,Built-up,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1518,Wetland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1519,Wetland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1520,Wetland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1521,Wetland,Water,NULL,NULL,Non_Wetland,Grassland
1522,Wetland,Water,NULL,NULL,Non_Wetland,Wetland
1523,Wetland,Water,NULL,NULL,Non_Wetland,Water
1524,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland
1525,Wetland,Water,NULL,Non_Water,Non_Wetland,Water
1526,Wetland,Water,NULL,Water,Non_Wetland,Grassland
1527,Wetland,Water,NULL,Water,Non_Wetland,Wetland
1528,Wetland,Water,NULL,Water,Non_Wetland,Water
1529,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland
1530,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
1531,Wetland,Water,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1532,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland
1533,Wetland,Water,Shrubland,NULL,Non_Wetland,Water
1534,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest
1535,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1536,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1537,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1538,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1539,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water
1540,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland
1541,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland
1542,Wetland,Water,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1543,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland
1544,Wetland,Water,Shrubland,Water,Non_Wetland,Water
1545,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland
