Value,SIBERIA_2024_ESA_CALU_2024_45XVC_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_45XVC_M_R,SIBERIA_2024_GLC_FCS30D_2022_45XVC_M_R,SIBERIA_2024_GSW_Yearly_2021_45XVC_M_R,SIBERIA_2024_GWL_FCS30D_2022_45XVC_M_R,SIBERIA_2024_WorldCover_2021_45XVC_M_R
1973,Bareland,Water,Built-up,Water,Non_Wetland,Water
1974,Bareland,Water,Water,NULL,NULL,Bareland
1975,Bareland,Water,Water,NULL,NULL,Water
1976,Bareland,Water,Water,NULL,Water,Grassland
1977,Bareland,Water,Water,NULL,Water,Wetland
1978,Bareland,Water,Water,NULL,Water,Lichens_and_Mosses
1979,Bareland,Water,Water,NULL,Water,Bareland
1980,Bareland,Water,Water,NULL,Water,Water
1981,Bareland,Water,Water,Non_Water,NULL,Water
1982,Bareland,Water,Water,Non_Water,Water,Grassland
1983,Bareland,Water,Water,Non_Water,Water,Wetland
1984,Bareland,Water,Water,Non_Water,Water,Lichens_and_Mosses
1985,Bareland,Water,Water,Non_Water,Water,Water
1986,Bareland,Water,Water,Water,NULL,Wetland
1987,Bareland,Water,Water,Water,NULL,Lichens_and_Mosses
1988,Bareland,Water,Water,Water,NULL,Bareland
1989,Bareland,Water,Water,Water,NULL,Water
1990,Bareland,Water,Water,Water,Water,Grassland
1991,Bareland,Water,Water,Water,Water,Wetland
1992,Bareland,Water,Water,Water,Water,Lichens_and_Mosses
1993,Bareland,Water,Water,Water,Water,Bareland
1994,Bareland,Water,Water,Water,Water,Water
1995,Bareland,Water,Water,Water,Water,Forest
1996,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
1997,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
1998,Bareland,Water,Forest,NULL,Non_Wetland,Water
1999,Bareland,Water,Forest,Non_Water,Non_Wetland,Grassland
2000,Bareland,Water,Forest,Water,Non_Wetland,Water
2001,Bareland,Permanent_ice_and_snow,NULL,Water,Non_Wetland,Bareland
2002,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
2003,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
2004,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2005,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland
2006,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
2007,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Forest
2008,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Grassland
2009,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Wetland
2010,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
2011,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Bareland
2012,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Water
2013,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Forest
2014,Bareland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Grassland
2015,Bareland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
2016,Bareland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Bareland
2017,Bareland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
2018,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
2019,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
2020,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2021,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland
2022,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
2023,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Forest
2024,Bareland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Grassland
2025,Bareland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Wetland
2026,Bareland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
2027,Bareland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Bareland
2028,Bareland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Water
2029,Bareland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Grassland
2030,Bareland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Wetland
2031,Bareland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Lichens_and_Mosses
2032,Bareland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Bareland
2033,Bareland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Water
2034,Bareland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Forest
2035,Bareland,Permanent_ice_and_snow,Wetland,NULL,NULL,Grassland
2036,Bareland,Permanent_ice_and_snow,Wetland,NULL,NULL,Wetland
2037,Bareland,Permanent_ice_and_snow,Wetland,NULL,NULL,Lichens_and_Mosses
2038,Bareland,Permanent_ice_and_snow,Wetland,NULL,NULL,Bareland
2039,Bareland,Permanent_ice_and_snow,Wetland,NULL,NULL,Water
2040,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
2041,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
2042,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
2043,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
2044,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
2045,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Forest
2046,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Grassland
2047,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Wetland
2048,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Lichens_and_Mosses
2049,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Bareland
2050,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Water
2051,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
2052,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
2053,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2054,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Bareland
2055,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
2056,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Forest
2057,Bareland,Permanent_ice_and_snow,Wetland,Water,NULL,Grassland
2058,Bareland,Permanent_ice_and_snow,Wetland,Water,NULL,Wetland
2059,Bareland,Permanent_ice_and_snow,Wetland,Water,NULL,Lichens_and_Mosses
2060,Bareland,Permanent_ice_and_snow,Wetland,Water,NULL,Bareland
2061,Bareland,Permanent_ice_and_snow,Wetland,Water,NULL,Water
2062,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
2063,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
2064,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
2065,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
2066,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
2067,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2068,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2069,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2070,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2071,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
2072,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2073,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2074,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2075,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2076,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
2077,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2078,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
2079,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2080,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2081,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2082,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2083,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
2084,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
2085,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
2086,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2087,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
2088,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
2089,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest
2090,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
2091,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
2092,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2093,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Bareland
2094,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
2095,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
2096,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
2097,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2098,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
2099,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
2100,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Grassland
2101,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2102,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
2103,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Water
2104,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Forest
2105,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Grassland
2106,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Bareland
2107,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Bareland
2108,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Water
2109,Bareland,Permanent_ice_and_snow,Water,NULL,NULL,Grassland
2110,Bareland,Permanent_ice_and_snow,Water,NULL,NULL,Wetland
2111,Bareland,Permanent_ice_and_snow,Water,NULL,NULL,Lichens_and_Mosses
2112,Bareland,Permanent_ice_and_snow,Water,NULL,NULL,Bareland
2113,Bareland,Permanent_ice_and_snow,Water,NULL,NULL,Water
2114,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Grassland
2115,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
2116,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
2117,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Bareland
2118,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Water
2119,Bareland,Permanent_ice_and_snow,Water,Non_Water,NULL,Bareland
2120,Bareland,Permanent_ice_and_snow,Water,Non_Water,NULL,Water
2121,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Grassland
2122,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Bareland
2123,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Water
2124,Bareland,Permanent_ice_and_snow,Water,Water,NULL,Grassland
2125,Bareland,Permanent_ice_and_snow,Water,Water,NULL,Wetland
2126,Bareland,Permanent_ice_and_snow,Water,Water,NULL,Lichens_and_Mosses
2127,Bareland,Permanent_ice_and_snow,Water,Water,NULL,Bareland
2128,Bareland,Permanent_ice_and_snow,Water,Water,NULL,Water
2129,Bareland,Permanent_ice_and_snow,Water,Water,Water,Grassland
2130,Bareland,Permanent_ice_and_snow,Water,Water,Water,Wetland
2131,Bareland,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
2132,Bareland,Permanent_ice_and_snow,Water,Water,Water,Bareland
2133,Bareland,Permanent_ice_and_snow,Water,Water,Water,Water
2134,Bareland,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Wetland
2135,Bareland,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
2136,Bareland,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Water
2137,Bareland,Permanent_ice_and_snow,Permanent_ice_and_snow,Non_Water,Non_Wetland,Grassland
2138,Bareland,Permanent_ice_and_snow,Permanent_ice_and_snow,Non_Water,Non_Wetland,Water
2139,Bareland,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,Bareland
2140,Bareland,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,Water
2141,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
2142,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
2143,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2144,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
2145,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
2146,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest
2147,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
2148,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland
2149,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2150,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2151,Bareland,Forest,Shrubland,Water,Non_Wetland,Wetland
2152,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
2153,Bareland,Forest,Grassland,NULL,Non_Wetland,Wetland
2154,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Wetland
2155,Bareland,Forest,Wetland,NULL,Wetland,Wetland
2156,Bareland,Forest,Wetland,Non_Water,Wetland,Wetland
2157,Bareland,Forest,Wetland,Water,Wetland,Wetland
2158,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
2159,Bareland,Forest,Bareland,NULL,Non_Wetland,Wetland
2160,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
2161,Bareland,Forest,Bareland,Water,Non_Wetland,Wetland
2162,Bareland,Forest,Water,NULL,NULL,Water
2163,Bareland,Forest,Water,NULL,Water,Wetland
2164,Bareland,Forest,Water,Water,Water,Wetland
2165,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
2166,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland
2167,Bareland,Forest,Forest,Water,Non_Wetland,Wetland
2168,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
2169,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
2170,Water,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2171,Water,NULL,Shrubland,NULL,Non_Wetland,Water
2172,Water,NULL,Shrubland,Water,Non_Wetland,Water
2173,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
2174,Water,NULL,Wetland,NULL,NULL,Water
2175,Water,NULL,Wetland,NULL,Wetland,Wetland
2176,Water,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
2177,Water,NULL,Wetland,NULL,Wetland,Bareland
2178,Water,NULL,Wetland,NULL,Wetland,Water
2179,Water,NULL,Wetland,Non_Water,Wetland,Water
2180,Water,NULL,Wetland,Water,Wetland,Grassland
2181,Water,NULL,Wetland,Water,Wetland,Bareland
2182,Water,NULL,Wetland,Water,Wetland,Water
2183,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2184,Water,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2185,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
2186,Water,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2187,Water,NULL,Water,NULL,NULL,Water
2188,Water,NULL,Water,NULL,Water,Lichens_and_Mosses
2189,Water,NULL,Water,NULL,Water,Water
2190,Water,NULL,Water,Water,NULL,Water
2191,Water,NULL,Water,Water,Water,Water
2192,Water,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2193,Water,NULL,Forest,NULL,Non_Wetland,Water
2194,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2195,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
2196,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2197,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water
2198,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
2199,Water,Wetland,Shrubland,Water,Non_Wetland,Water
2200,Water,Wetland,Grassland,NULL,Non_Wetland,Water
2201,Water,Wetland,Grassland,Water,Non_Wetland,Wetland
2202,Water,Wetland,Grassland,Water,Non_Wetland,Water
2203,Water,Wetland,Wetland,NULL,Wetland,Wetland
2204,Water,Wetland,Wetland,NULL,Wetland,Water
2205,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
2206,Water,Wetland,Wetland,Non_Water,Wetland,Water
2207,Water,Wetland,Wetland,Water,NULL,Water
2208,Water,Wetland,Wetland,Water,Wetland,Wetland
2209,Water,Wetland,Wetland,Water,Wetland,Water
2210,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
2211,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2212,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
2213,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
2214,Water,Wetland,Bareland,NULL,Non_Wetland,Water
2215,Water,Wetland,Bareland,Water,Non_Wetland,Water
2216,Water,Wetland,Water,NULL,Water,Wetland
2217,Water,Wetland,Water,NULL,Water,Water
2218,Water,Wetland,Water,Non_Water,Water,Wetland
2219,Water,Wetland,Water,Non_Water,Water,Water
2220,Water,Wetland,Water,Water,NULL,Water
2221,Water,Wetland,Water,Water,Water,Wetland
2222,Water,Wetland,Water,Water,Water,Water
2223,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
2224,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Water
2225,Water,Bareland,Shrubland,Water,Non_Wetland,Water
2226,Water,Bareland,Grassland,NULL,Non_Wetland,Water
2227,Water,Bareland,Wetland,NULL,NULL,Water
2228,Water,Bareland,Wetland,NULL,Wetland,Bareland
2229,Water,Bareland,Wetland,NULL,Wetland,Water
2230,Water,Bareland,Wetland,Non_Water,NULL,Water
2231,Water,Bareland,Wetland,Non_Water,Wetland,Water
2232,Water,Bareland,Wetland,Water,NULL,Bareland
2233,Water,Bareland,Wetland,Water,NULL,Water
2234,Water,Bareland,Wetland,Water,Wetland,Water
2235,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Water
2236,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
2237,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
2238,Water,Bareland,Bareland,NULL,Non_Wetland,Water
2239,Water,Bareland,Bareland,Water,Non_Wetland,Water
2240,Water,Bareland,Built-up,NULL,Non_Wetland,Water
2241,Water,Bareland,Built-up,Water,Non_Wetland,Water
2242,Water,Bareland,Water,NULL,NULL,Water
2243,Water,Bareland,Water,NULL,Water,Water
2244,Water,Bareland,Water,Water,NULL,Water
2245,Water,Bareland,Water,Water,Water,Wetland
2246,Water,Bareland,Water,Water,Water,Water
2247,Water,Bareland,Permanent_ice_and_snow,Water,Non_Wetland,Water
2248,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2249,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2250,Water,Water,Shrubland,NULL,Non_Wetland,Water
2251,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2252,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
2253,Water,Water,Shrubland,Water,Non_Wetland,Water
2254,Water,Water,Grassland,NULL,Non_Wetland,Bareland
2255,Water,Water,Grassland,NULL,Non_Wetland,Water
2256,Water,Water,Grassland,Non_Water,Non_Wetland,Water
2257,Water,Water,Grassland,Water,Non_Wetland,Wetland
2258,Water,Water,Grassland,Water,Non_Wetland,Water
2259,Water,Water,Wetland,NULL,NULL,Wetland
2260,Water,Water,Wetland,NULL,NULL,Bareland
2261,Water,Water,Wetland,NULL,NULL,Water
2262,Water,Water,Wetland,NULL,Wetland,Grassland
2263,Water,Water,Wetland,NULL,Wetland,Wetland
2264,Water,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
2265,Water,Water,Wetland,NULL,Wetland,Bareland
2266,Water,Water,Wetland,NULL,Wetland,Water
2267,Water,Water,Wetland,Non_Water,NULL,Bareland
2268,Water,Water,Wetland,Non_Water,NULL,Water
2269,Water,Water,Wetland,Non_Water,Wetland,Wetland
2270,Water,Water,Wetland,Non_Water,Wetland,Bareland
2271,Water,Water,Wetland,Non_Water,Wetland,Water
2272,Water,Water,Wetland,Water,NULL,Grassland
2273,Water,Water,Wetland,Water,NULL,Bareland
2274,Water,Water,Wetland,Water,NULL,Water
2275,Water,Water,Wetland,Water,Wetland,Wetland
2276,Water,Water,Wetland,Water,Wetland,Bareland
2277,Water,Water,Wetland,Water,Wetland,Water
2278,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2279,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
2280,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2281,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2282,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2283,Water,Water,Bareland,NULL,Non_Wetland,Water
2284,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2285,Water,Water,Bareland,Water,Non_Wetland,Water
2286,Water,Water,Built-up,NULL,Non_Wetland,Water
2287,Water,Water,Built-up,Water,Non_Wetland,Bareland
2288,Water,Water,Built-up,Water,Non_Wetland,Water
2289,Water,Water,Water,NULL,NULL,Bareland
2290,Water,Water,Water,NULL,NULL,Water
2291,Water,Water,Water,NULL,Water,Grassland
2292,Water,Water,Water,NULL,Water,Lichens_and_Mosses
2293,Water,Water,Water,NULL,Water,Bareland
2294,Water,Water,Water,NULL,Water,Water
2295,Water,Water,Water,Non_Water,NULL,Water
2296,Water,Water,Water,Non_Water,Water,Water
2297,Water,Water,Water,Water,NULL,Wetland
2298,Water,Water,Water,Water,NULL,Bareland
2299,Water,Water,Water,Water,NULL,Water
2300,Water,Water,Water,Water,Water,Wetland
2301,Water,Water,Water,Water,Water,Bareland
2302,Water,Water,Water,Water,Water,Water
2303,Water,Water,Permanent_ice_and_snow,NULL,Non_Wetland,Water
2304,Water,Water,Permanent_ice_and_snow,Non_Water,Non_Wetland,Water
2305,Water,Water,Permanent_ice_and_snow,Water,Non_Wetland,Water
2306,Water,Water,Forest,NULL,Non_Wetland,Water
2307,Water,Water,Forest,Water,Non_Wetland,Water
2308,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
2309,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
2310,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2311,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland
2312,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
2313,Water,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
2314,Water,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
2315,Water,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
2316,Water,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
2317,Water,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland
2318,Water,Permanent_ice_and_snow,Wetland,NULL,NULL,Lichens_and_Mosses
2319,Water,Permanent_ice_and_snow,Wetland,NULL,NULL,Bareland
2320,Water,Permanent_ice_and_snow,Wetland,NULL,NULL,Water
2321,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
2322,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
2323,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
2324,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
2325,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
2326,Water,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Water
2327,Water,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
2328,Water,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
2329,Water,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Bareland
2330,Water,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
2331,Water,Permanent_ice_and_snow,Wetland,Water,NULL,Bareland
2332,Water,Permanent_ice_and_snow,Wetland,Water,NULL,Water
2333,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
2334,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
2335,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
2336,Water,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2337,Water,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2338,Water,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2339,Water,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2340,Water,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
2341,Water,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2342,Water,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
2343,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
2344,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
2345,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2346,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
2347,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
2348,Water,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Bareland
2349,Water,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
2350,Water,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
2351,Water,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Water
2352,Water,Permanent_ice_and_snow,Water,NULL,NULL,Water
2353,Water,Permanent_ice_and_snow,Water,NULL,Water,Bareland
