Value,SIBERIA_2024_ESA_CALU_2024_42WWB_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_42WWB_M_R,SIBERIA_2024_GLC_FCS30D_2022_42WWB_M_R,SIBERIA_2024_GSW_Yearly_2021_42WWB_M_R,SIBERIA_2024_GWL_FCS30D_2022_42WWB_M_R,SIBERIA_2024_WorldCover_2021_42WWB_M_R
2349,Forest,Wetland,Water,NULL,Water,Wetland
2350,Forest,Wetland,Water,NULL,Water,Lichens_and_Mosses
2351,Forest,Wetland,Water,NULL,Water,Water
2352,Forest,Wetland,Water,Non_Water,NULL,Wetland
2353,Forest,Wetland,Water,Non_Water,Water,Grassland
2354,Forest,Wetland,Water,Non_Water,Water,Wetland
2355,Forest,Wetland,Water,Non_Water,Water,Water
2356,Forest,Wetland,Water,Water,NULL,Wetland
2357,Forest,Wetland,Water,Water,Water,Grassland
2358,Forest,Wetland,Water,Water,Water,Wetland
2359,Forest,Wetland,Water,Water,Water,Lichens_and_Mosses
2360,Forest,Wetland,Water,Water,Water,Bareland
2361,Forest,Wetland,Water,Water,Water,Water
2362,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2363,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2364,Forest,Wetland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2365,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland
2366,Forest,Wetland,Forest,NULL,Non_Wetland,Water
2367,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2368,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2369,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2370,Forest,Wetland,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
2371,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland
2372,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water
2373,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2374,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
2375,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2376,Forest,Wetland,Forest,Water,Non_Wetland,Bareland
2377,Forest,Wetland,Forest,Water,Non_Wetland,Water
2378,Forest,Water,NULL,NULL,Non_Wetland,Water
2379,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2380,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2381,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
2382,Forest,Water,Shrubland,Water,Non_Wetland,Water
2383,Forest,Water,Wetland,NULL,Wetland,Wetland
2384,Forest,Water,Wetland,NULL,Wetland,Water
2385,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2386,Forest,Water,Wetland,Non_Water,Wetland,Water
2387,Forest,Water,Wetland,Water,NULL,Wetland
2388,Forest,Water,Wetland,Water,Wetland,Wetland
2389,Forest,Water,Wetland,Water,Wetland,Water
2390,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2391,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
2392,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2393,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2394,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2395,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
2396,Forest,Water,Bareland,NULL,Non_Wetland,Water
2397,Forest,Water,Bareland,Water,Non_Wetland,Water
2398,Forest,Water,Water,NULL,Water,Grassland
2399,Forest,Water,Water,NULL,Water,Wetland
2400,Forest,Water,Water,NULL,Water,Water
2401,Forest,Water,Water,Non_Water,Water,Wetland
2402,Forest,Water,Water,Non_Water,Water,Water
2403,Forest,Water,Water,Water,Water,Wetland
2404,Forest,Water,Water,Water,Water,Water
2405,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2406,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2407,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2408,Forest,Water,Forest,NULL,Non_Wetland,Water
2409,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
2410,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2411,Forest,Water,Forest,Water,Non_Wetland,Bareland
2412,Forest,Water,Forest,Water,Non_Wetland,Water
2413,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
2414,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
2415,Forest,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Grassland
2416,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
2417,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
2418,Forest,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
2419,Forest,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
2420,Forest,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
2421,Forest,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
2422,Forest,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2423,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
2424,Forest,Permanent_ice_and_snow,Water,NULL,Water,Grassland
2425,Forest,Permanent_ice_and_snow,Water,NULL,Water,Wetland
2426,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
2427,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
2428,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
2429,Forest,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
2430,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2431,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2432,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2433,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
2434,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2435,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2436,Forest,Forest,Wetland,Water,Wetland,Wetland
2437,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2438,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2439,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2440,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2441,Forest,Forest,Forest,Water,Non_Wetland,Wetland
