Value,SIBERIA_2024_ESA_CALU_2024_42WWE_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_42WWE_M_R,SIBERIA_2024_GLC_FCS30D_2022_42WWE_M_R,SIBERIA_2024_GSW_Yearly_2021_42WWE_M_R,SIBERIA_2024_GWL_FCS30D_2022_42WWE_M_R,SIBERIA_2024_WorldCover_2021_42WWE_M_R
1905,Water,Wetland,Water,NULL,Water,Grassland
1906,Water,Wetland,Water,NULL,Water,Wetland
1907,Water,Wetland,Water,NULL,Water,Water
1908,Water,Wetland,Water,Non_Water,Water,Wetland
1909,Water,Wetland,Water,Non_Water,Water,Water
1910,Water,Wetland,Water,Water,Water,Grassland
1911,Water,Wetland,Water,Water,Water,Wetland
1912,Water,Wetland,Water,Water,Water,Lichens_and_Mosses
1913,Water,Wetland,Water,Water,Water,Bareland
1914,Water,Wetland,Water,Water,Water,Water
1915,Water,Bareland,Wetland,Water,Wetland,Water
1916,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
1917,Water,Bareland,Water,Water,Water,Water
1918,Water,Built-up,Wetland,NULL,Wetland,Wetland
1919,Water,Built-up,Wetland,Water,Wetland,Water
1920,Water,Built-up,Bareland,NULL,Non_Wetland,Wetland
1921,Water,Water,Shrubland,NULL,Non_Wetland,Water
1922,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1923,Water,Water,Shrubland,Water,Non_Wetland,Water
1924,Water,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
1925,Water,Water,Wetland,NULL,Wetland,Water
1926,Water,Water,Wetland,Non_Water,Wetland,Wetland
1927,Water,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1928,Water,Water,Wetland,Non_Water,Wetland,Bareland
1929,Water,Water,Wetland,Non_Water,Wetland,Water
1930,Water,Water,Wetland,Water,Wetland,Grassland
1931,Water,Water,Wetland,Water,Wetland,Wetland
1932,Water,Water,Wetland,Water,Wetland,Lichens_and_Mosses
1933,Water,Water,Wetland,Water,Wetland,Bareland
1934,Water,Water,Wetland,Water,Wetland,Water
1935,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1936,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1937,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1938,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1939,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1940,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1941,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1942,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1943,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1944,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1945,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1946,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1947,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1948,Water,Water,Bareland,NULL,Non_Wetland,Wetland
1949,Water,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1950,Water,Water,Bareland,NULL,Non_Wetland,Water
1951,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
1952,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1953,Water,Water,Bareland,Water,Non_Wetland,Grassland
1954,Water,Water,Bareland,Water,Non_Wetland,Wetland
1955,Water,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1956,Water,Water,Bareland,Water,Non_Wetland,Bareland
1957,Water,Water,Bareland,Water,Non_Wetland,Water
1958,Water,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1959,Water,Water,Built-up,NULL,Non_Wetland,Water
1960,Water,Water,Built-up,Non_Water,Non_Wetland,Water
1961,Water,Water,Built-up,Water,Non_Wetland,Water
1962,Water,Water,Water,NULL,Water,Grassland
1963,Water,Water,Water,NULL,Water,Wetland
1964,Water,Water,Water,NULL,Water,Lichens_and_Mosses
1965,Water,Water,Water,NULL,Water,Water
1966,Water,Water,Water,Non_Water,Water,Wetland
1967,Water,Water,Water,Non_Water,Water,Water
1968,Water,Water,Water,Water,NULL,Water
1969,Water,Water,Water,Water,Water,Grassland
1970,Water,Water,Water,Water,Water,Wetland
1971,Water,Water,Water,Water,Water,Lichens_and_Mosses
1972,Water,Water,Water,Water,Water,Bareland
1973,Water,Water,Water,Water,Water,Water
1974,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
1975,Water,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
1976,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
1977,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
1978,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
1979,Water,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1980,Water,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1981,Water,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
1982,Water,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1983,Water,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
1984,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1985,Water,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1986,Water,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1987,Water,Permanent_ice_and_snow,Water,NULL,Water,Water
1988,Water,Permanent_ice_and_snow,Water,Water,Water,Wetland
1989,Water,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
1990,Water,Permanent_ice_and_snow,Water,Water,Water,Water
1991,Permanent_ice_and_snow,Wetland,Water,NULL,Water,Water
1992,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water
1993,Permanent_ice_and_snow,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1994,Permanent_ice_and_snow,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1995,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Water
1996,Permanent_ice_and_snow,Water,Built-up,Water,Non_Wetland,Water
1997,Permanent_ice_and_snow,Water,Water,Water,Water,Bareland
1998,Permanent_ice_and_snow,Water,Water,Water,Water,Water
1999,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
2000,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2001,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2002,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2003,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2004,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2005,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2006,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2007,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2008,Forest,NULL,Wetland,NULL,Wetland,Wetland
2009,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2010,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2011,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
2012,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2013,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2014,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2015,Forest,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2016,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2017,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
2018,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland
2019,Forest,NULL,Water,Water,Water,Grassland
2020,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2021,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2022,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
2023,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2024,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water
2025,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2026,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2027,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2028,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2029,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland
2030,Forest,Wetland,Grassland,Water,Non_Wetland,Water
2031,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2032,Forest,Wetland,Wetland,NULL,Wetland,Water
2033,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2034,Forest,Wetland,Wetland,Non_Water,Wetland,Water
2035,Forest,Wetland,Wetland,Water,Wetland,Grassland
2036,Forest,Wetland,Wetland,Water,Wetland,Wetland
2037,Forest,Wetland,Wetland,Water,Wetland,Water
2038,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2039,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2040,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
2041,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2042,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2043,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2044,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2045,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2046,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
2047,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
2048,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
2049,Forest,Wetland,Bareland,NULL,Non_Wetland,Water
2050,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2051,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water
2052,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
2053,Forest,Wetland,Bareland,Water,Non_Wetland,Water
2054,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
2055,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Water
2056,Forest,Wetland,Built-up,Water,Non_Wetland,Wetland
2057,Forest,Wetland,Water,NULL,Water,Grassland
2058,Forest,Wetland,Water,NULL,Water,Wetland
2059,Forest,Wetland,Water,NULL,Water,Water
2060,Forest,Wetland,Water,Non_Water,Water,Wetland
2061,Forest,Wetland,Water,Non_Water,Water,Water
2062,Forest,Wetland,Water,Water,Water,Grassland
2063,Forest,Wetland,Water,Water,Water,Wetland
2064,Forest,Wetland,Water,Water,Water,Water
2065,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2066,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland
2067,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2068,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2069,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2070,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2071,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
2072,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
2073,Forest,Water,Grassland,NULL,Non_Wetland,Water
2074,Forest,Water,Grassland,Water,Non_Wetland,Wetland
2075,Forest,Water,Wetland,NULL,Wetland,Wetland
2076,Forest,Water,Wetland,Non_Water,Wetland,Wetland
2077,Forest,Water,Wetland,Non_Water,Wetland,Water
2078,Forest,Water,Wetland,Water,Wetland,Wetland
2079,Forest,Water,Wetland,Water,Wetland,Water
2080,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2081,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
2082,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2083,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2084,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
2085,Forest,Water,Bareland,NULL,Non_Wetland,Water
2086,Forest,Water,Bareland,Water,Non_Wetland,Wetland
2087,Forest,Water,Bareland,Water,Non_Wetland,Water
2088,Forest,Water,Water,NULL,Water,Grassland
2089,Forest,Water,Water,NULL,Water,Wetland
2090,Forest,Water,Water,NULL,Water,Water
2091,Forest,Water,Water,Water,Water,Grassland
2092,Forest,Water,Water,Water,Water,Water
2093,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
2094,Forest,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2095,Forest,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2096,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
2097,Forest,Permanent_ice_and_snow,Water,Water,Water,Wetland
2098,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2099,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
2100,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
