Value,SIBERIA_2024_ESA_CALU_2024_43WFP_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_43WFP_M_R,SIBERIA_2024_GLC_FCS30D_2022_43WFP_M_R,SIBERIA_2024_GSW_Yearly_2021_43WFP_M_R,SIBERIA_2024_GWL_FCS30D_2022_43WFP_M_R,SIBERIA_2024_WorldCover_2021_43WFP_M_R
1257,Shrubland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1258,Shrubland,NULL,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1259,Shrubland,NULL,Forest,Non_Water,Non_Wetland,Water
1260,Shrubland,NULL,Forest,Non_Water,Non_Wetland,Forest
1261,Shrubland,NULL,Forest,Water,Non_Wetland,Grassland
1262,Shrubland,NULL,Forest,Water,Non_Wetland,Wetland
1263,Shrubland,NULL,Forest,Water,Non_Wetland,Lichens_and_Mosses
1264,Shrubland,NULL,Forest,Water,Non_Wetland,Water
1265,Shrubland,NULL,Forest,Water,Non_Wetland,Forest
1266,Shrubland,Cropland,Wetland,NULL,Wetland,Grassland
1267,Shrubland,Cropland,Wetland,NULL,Wetland,Wetland
1268,Shrubland,Cropland,Wetland,NULL,Wetland,Forest
1269,Shrubland,Cropland,Bareland,NULL,Non_Wetland,Wetland
1270,Shrubland,Cropland,Forest,NULL,Non_Wetland,Wetland
1271,Shrubland,Cropland,Forest,NULL,Non_Wetland,Forest
1272,Shrubland,Wetland,NULL,NULL,Non_Wetland,Grassland
1273,Shrubland,Wetland,NULL,NULL,Non_Wetland,Wetland
1274,Shrubland,Wetland,NULL,NULL,Non_Wetland,Forest
1275,Shrubland,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1276,Shrubland,Wetland,NULL,Water,Non_Wetland,Wetland
1277,Shrubland,Wetland,NULL,Water,Non_Wetland,Water
1278,Shrubland,Wetland,NULL,Water,Non_Wetland,Forest
1279,Shrubland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1280,Shrubland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1281,Shrubland,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1282,Shrubland,Wetland,Shrubland,NULL,Non_Wetland,Water
1283,Shrubland,Wetland,Shrubland,NULL,Non_Wetland,Forest
1284,Shrubland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1285,Shrubland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1286,Shrubland,Wetland,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1287,Shrubland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1288,Shrubland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1289,Shrubland,Wetland,Shrubland,Water,Non_Wetland,Grassland
1290,Shrubland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1291,Shrubland,Wetland,Shrubland,Water,Non_Wetland,Water
1292,Shrubland,Wetland,Shrubland,Water,Non_Wetland,Forest
1293,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1294,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1295,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1296,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1297,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Water
1298,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Forest
1299,Shrubland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1300,Shrubland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1301,Shrubland,Wetland,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
1302,Shrubland,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
1303,Shrubland,Wetland,Grassland,Non_Water,Non_Wetland,Water
1304,Shrubland,Wetland,Grassland,Non_Water,Non_Wetland,Forest
1305,Shrubland,Wetland,Grassland,Water,Non_Wetland,Grassland
1306,Shrubland,Wetland,Grassland,Water,Non_Wetland,Wetland
1307,Shrubland,Wetland,Grassland,Water,Non_Wetland,Water
1308,Shrubland,Wetland,Grassland,Water,Non_Wetland,Forest
1309,Shrubland,Wetland,Wetland,NULL,Wetland,Grassland
1310,Shrubland,Wetland,Wetland,NULL,Wetland,Wetland
1311,Shrubland,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
1312,Shrubland,Wetland,Wetland,NULL,Wetland,Bareland
1313,Shrubland,Wetland,Wetland,NULL,Wetland,Built-up
1314,Shrubland,Wetland,Wetland,NULL,Wetland,Water
1315,Shrubland,Wetland,Wetland,NULL,Wetland,Forest
1316,Shrubland,Wetland,Wetland,Non_Water,Wetland,Grassland
1317,Shrubland,Wetland,Wetland,Non_Water,Wetland,Wetland
1318,Shrubland,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1319,Shrubland,Wetland,Wetland,Non_Water,Wetland,Built-up
1320,Shrubland,Wetland,Wetland,Non_Water,Wetland,Water
1321,Shrubland,Wetland,Wetland,Non_Water,Wetland,Forest
1322,Shrubland,Wetland,Wetland,Water,Wetland,Grassland
1323,Shrubland,Wetland,Wetland,Water,Wetland,Wetland
1324,Shrubland,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
1325,Shrubland,Wetland,Wetland,Water,Wetland,Water
1326,Shrubland,Wetland,Wetland,Water,Wetland,Forest
1327,Shrubland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1328,Shrubland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1329,Shrubland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1330,Shrubland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1331,Shrubland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1332,Shrubland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1333,Shrubland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1334,Shrubland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1335,Shrubland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1336,Shrubland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1337,Shrubland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1338,Shrubland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1339,Shrubland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1340,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1341,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1342,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1343,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1344,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Built-up
1345,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Water
1346,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Forest
1347,Shrubland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1348,Shrubland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1349,Shrubland,Wetland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1350,Shrubland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1351,Shrubland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1352,Shrubland,Wetland,Bareland,Non_Water,Non_Wetland,Forest
1353,Shrubland,Wetland,Bareland,Water,Non_Wetland,Grassland
1354,Shrubland,Wetland,Bareland,Water,Non_Wetland,Wetland
1355,Shrubland,Wetland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1356,Shrubland,Wetland,Bareland,Water,Non_Wetland,Water
1357,Shrubland,Wetland,Bareland,Water,Non_Wetland,Forest
1358,Shrubland,Wetland,Built-up,NULL,Non_Wetland,Grassland
1359,Shrubland,Wetland,Built-up,NULL,Non_Wetland,Wetland
1360,Shrubland,Wetland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1361,Shrubland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1362,Shrubland,Wetland,Built-up,NULL,Non_Wetland,Built-up
1363,Shrubland,Wetland,Built-up,NULL,Non_Wetland,Water
1364,Shrubland,Wetland,Built-up,NULL,Non_Wetland,Forest
1365,Shrubland,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
1366,Shrubland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
1367,Shrubland,Wetland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1368,Shrubland,Wetland,Built-up,Non_Water,Non_Wetland,Water
1369,Shrubland,Wetland,Built-up,Water,Non_Wetland,Wetland
1370,Shrubland,Wetland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1371,Shrubland,Wetland,Built-up,Water,Non_Wetland,Bareland
1372,Shrubland,Wetland,Built-up,Water,Non_Wetland,Built-up
1373,Shrubland,Wetland,Built-up,Water,Non_Wetland,Water
1374,Shrubland,Wetland,Built-up,Water,Non_Wetland,Forest
1375,Shrubland,Wetland,Water,NULL,Water,Grassland
1376,Shrubland,Wetland,Water,NULL,Water,Wetland
1377,Shrubland,Wetland,Water,NULL,Water,Lichens_and_Mosses
1378,Shrubland,Wetland,Water,NULL,Water,Water
1379,Shrubland,Wetland,Water,NULL,Water,Forest
1380,Shrubland,Wetland,Water,Non_Water,Water,Grassland
1381,Shrubland,Wetland,Water,Non_Water,Water,Wetland
1382,Shrubland,Wetland,Water,Non_Water,Water,Lichens_and_Mosses
1383,Shrubland,Wetland,Water,Non_Water,Water,Water
1384,Shrubland,Wetland,Water,Non_Water,Water,Forest
1385,Shrubland,Wetland,Water,Water,Water,Grassland
1386,Shrubland,Wetland,Water,Water,Water,Wetland
1387,Shrubland,Wetland,Water,Water,Water,Lichens_and_Mosses
1388,Shrubland,Wetland,Water,Water,Water,Water
1389,Shrubland,Wetland,Water,Water,Water,Forest
1390,Shrubland,Wetland,Forest,NULL,Non_Wetland,Grassland
1391,Shrubland,Wetland,Forest,NULL,Non_Wetland,Wetland
1392,Shrubland,Wetland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1393,Shrubland,Wetland,Forest,NULL,Non_Wetland,Bareland
1394,Shrubland,Wetland,Forest,NULL,Non_Wetland,Built-up
1395,Shrubland,Wetland,Forest,NULL,Non_Wetland,Water
1396,Shrubland,Wetland,Forest,NULL,Non_Wetland,Forest
1397,Shrubland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1398,Shrubland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1399,Shrubland,Wetland,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1400,Shrubland,Wetland,Forest,Non_Water,Non_Wetland,Water
1401,Shrubland,Wetland,Forest,Non_Water,Non_Wetland,Forest
1402,Shrubland,Wetland,Forest,Water,Non_Wetland,Grassland
1403,Shrubland,Wetland,Forest,Water,Non_Wetland,Wetland
1404,Shrubland,Wetland,Forest,Water,Non_Wetland,Lichens_and_Mosses
1405,Shrubland,Wetland,Forest,Water,Non_Wetland,Water
1406,Shrubland,Wetland,Forest,Water,Non_Wetland,Forest
1407,Shrubland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1408,Shrubland,Bareland,Shrubland,NULL,Non_Wetland,Water
1409,Shrubland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1410,Shrubland,Bareland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1411,Shrubland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1412,Shrubland,Bareland,Wetland,NULL,Wetland,Grassland
1413,Shrubland,Bareland,Wetland,NULL,Wetland,Wetland
1414,Shrubland,Bareland,Wetland,NULL,Wetland,Forest
1415,Shrubland,Bareland,Wetland,Water,Wetland,Water
1416,Shrubland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1417,Shrubland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1418,Shrubland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1419,Shrubland,Bareland,Bareland,NULL,Non_Wetland,Wetland
1420,Shrubland,Bareland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1421,Shrubland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1422,Shrubland,Bareland,Bareland,NULL,Non_Wetland,Built-up
1423,Shrubland,Bareland,Bareland,NULL,Non_Wetland,Forest
1424,Shrubland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1425,Shrubland,Bareland,Bareland,Water,Non_Wetland,Bareland
1426,Shrubland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1427,Shrubland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1428,Shrubland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1429,Shrubland,Bareland,Built-up,NULL,Non_Wetland,Water
1430,Shrubland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
1431,Shrubland,Bareland,Built-up,Non_Water,Non_Wetland,Built-up
1432,Shrubland,Bareland,Water,NULL,Water,Wetland
1433,Shrubland,Bareland,Water,NULL,Water,Bareland
1434,Shrubland,Bareland,Forest,NULL,Non_Wetland,Grassland
1435,Shrubland,Bareland,Forest,NULL,Non_Wetland,Wetland
1436,Shrubland,Bareland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1437,Shrubland,Bareland,Forest,NULL,Non_Wetland,Bareland
1438,Shrubland,Bareland,Forest,NULL,Non_Wetland,Forest
1439,Shrubland,Bareland,Forest,Non_Water,Non_Wetland,Grassland
1440,Shrubland,Bareland,Forest,Non_Water,Non_Wetland,Forest
1441,Shrubland,Bareland,Forest,Water,Non_Wetland,Wetland
1442,Shrubland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1443,Shrubland,Built-up,Shrubland,NULL,Non_Wetland,Wetland
1444,Shrubland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1445,Shrubland,Built-up,Shrubland,Water,Non_Wetland,Wetland
1446,Shrubland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1447,Shrubland,Built-up,Grassland,NULL,Non_Wetland,Wetland
1448,Shrubland,Built-up,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1449,Shrubland,Built-up,Grassland,NULL,Non_Wetland,Forest
1450,Shrubland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
1451,Shrubland,Built-up,Grassland,Non_Water,Non_Wetland,Wetland
1452,Shrubland,Built-up,Wetland,NULL,Wetland,Grassland
1453,Shrubland,Built-up,Wetland,NULL,Wetland,Wetland
1454,Shrubland,Built-up,Wetland,NULL,Wetland,Lichens_and_Mosses
1455,Shrubland,Built-up,Wetland,NULL,Wetland,Bareland
1456,Shrubland,Built-up,Wetland,NULL,Wetland,Forest
1457,Shrubland,Built-up,Wetland,Water,Wetland,Wetland
1458,Shrubland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1459,Shrubland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1460,Shrubland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1461,Shrubland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1462,Shrubland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1463,Shrubland,Built-up,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1464,Shrubland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1465,Shrubland,Built-up,Bareland,NULL,Non_Wetland,Wetland
1466,Shrubland,Built-up,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1467,Shrubland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1468,Shrubland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1469,Shrubland,Built-up,Bareland,NULL,Non_Wetland,Forest
1470,Shrubland,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
1471,Shrubland,Built-up,Bareland,Non_Water,Non_Wetland,Wetland
1472,Shrubland,Built-up,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1473,Shrubland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
1474,Shrubland,Built-up,Bareland,Non_Water,Non_Wetland,Forest
1475,Shrubland,Built-up,Bareland,Water,Non_Wetland,Wetland
1476,Shrubland,Built-up,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1477,Shrubland,Built-up,Bareland,Water,Non_Wetland,Water
1478,Shrubland,Built-up,Bareland,Water,Non_Wetland,Forest
1479,Shrubland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1480,Shrubland,Built-up,Built-up,NULL,Non_Wetland,Wetland
1481,Shrubland,Built-up,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1482,Shrubland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1483,Shrubland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1484,Shrubland,Built-up,Built-up,NULL,Non_Wetland,Forest
1485,Shrubland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
1486,Shrubland,Built-up,Built-up,Water,Non_Wetland,Built-up
1487,Shrubland,Built-up,Water,NULL,Water,Wetland
1488,Shrubland,Built-up,Water,Water,Water,Wetland
1489,Shrubland,Built-up,Water,Water,Water,Water
1490,Shrubland,Built-up,Forest,NULL,Non_Wetland,Grassland
1491,Shrubland,Built-up,Forest,NULL,Non_Wetland,Wetland
1492,Shrubland,Built-up,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1493,Shrubland,Built-up,Forest,NULL,Non_Wetland,Bareland
1494,Shrubland,Built-up,Forest,NULL,Non_Wetland,Built-up
1495,Shrubland,Built-up,Forest,NULL,Non_Wetland,Forest
1496,Shrubland,Built-up,Forest,Non_Water,Non_Wetland,Grassland
1497,Shrubland,Built-up,Forest,Non_Water,Non_Wetland,Wetland
1498,Shrubland,Built-up,Forest,Water,Non_Wetland,Grassland
1499,Shrubland,Built-up,Forest,Water,Non_Wetland,Wetland
1500,Shrubland,Water,NULL,NULL,Non_Wetland,Forest
1501,Shrubland,Water,NULL,Water,Non_Wetland,Water
1502,Shrubland,Water,NULL,Water,Non_Wetland,Forest
1503,Shrubland,Water,Shrubland,NULL,Non_Wetland,Wetland
1504,Shrubland,Water,Shrubland,NULL,Non_Wetland,Bareland
1505,Shrubland,Water,Shrubland,NULL,Non_Wetland,Water
1506,Shrubland,Water,Shrubland,NULL,Non_Wetland,Forest
1507,Shrubland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1508,Shrubland,Water,Shrubland,Water,Non_Wetland,Wetland
1509,Shrubland,Water,Shrubland,Water,Non_Wetland,Water
1510,Shrubland,Water,Grassland,NULL,Non_Wetland,Grassland
1511,Shrubland,Water,Grassland,NULL,Non_Wetland,Wetland
1512,Shrubland,Water,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1513,Shrubland,Water,Grassland,NULL,Non_Wetland,Water
1514,Shrubland,Water,Grassland,NULL,Non_Wetland,Forest
1515,Shrubland,Water,Grassland,Non_Water,Non_Wetland,Wetland
1516,Shrubland,Water,Grassland,Non_Water,Non_Wetland,Water
1517,Shrubland,Water,Grassland,Non_Water,Non_Wetland,Forest
1518,Shrubland,Water,Grassland,Water,Non_Wetland,Grassland
1519,Shrubland,Water,Grassland,Water,Non_Wetland,Water
1520,Shrubland,Water,Grassland,Water,Non_Wetland,Forest
1521,Shrubland,Water,Wetland,NULL,Wetland,Grassland
1522,Shrubland,Water,Wetland,NULL,Wetland,Wetland
1523,Shrubland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
1524,Shrubland,Water,Wetland,NULL,Wetland,Bareland
1525,Shrubland,Water,Wetland,NULL,Wetland,Water
1526,Shrubland,Water,Wetland,NULL,Wetland,Forest
1527,Shrubland,Water,Wetland,Non_Water,Wetland,Grassland
1528,Shrubland,Water,Wetland,Non_Water,Wetland,Wetland
1529,Shrubland,Water,Wetland,Non_Water,Wetland,Water
1530,Shrubland,Water,Wetland,Non_Water,Wetland,Forest
1531,Shrubland,Water,Wetland,Water,Wetland,Grassland
1532,Shrubland,Water,Wetland,Water,Wetland,Wetland
1533,Shrubland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
1534,Shrubland,Water,Wetland,Water,Wetland,Water
1535,Shrubland,Water,Wetland,Water,Wetland,Forest
1536,Shrubland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1537,Shrubland,Water,Bareland,NULL,Non_Wetland,Grassland
1538,Shrubland,Water,Bareland,NULL,Non_Wetland,Wetland
1539,Shrubland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1540,Shrubland,Water,Bareland,NULL,Non_Wetland,Bareland
1541,Shrubland,Water,Bareland,NULL,Non_Wetland,Water
1542,Shrubland,Water,Bareland,NULL,Non_Wetland,Forest
1543,Shrubland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1544,Shrubland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1545,Shrubland,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1546,Shrubland,Water,Bareland,Non_Water,Non_Wetland,Water
1547,Shrubland,Water,Bareland,Water,Non_Wetland,Grassland
1548,Shrubland,Water,Bareland,Water,Non_Wetland,Wetland
1549,Shrubland,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1550,Shrubland,Water,Bareland,Water,Non_Wetland,Bareland
1551,Shrubland,Water,Bareland,Water,Non_Wetland,Water
1552,Shrubland,Water,Bareland,Water,Non_Wetland,Forest
1553,Shrubland,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1554,Shrubland,Water,Built-up,NULL,Non_Wetland,Water
1555,Shrubland,Water,Built-up,Water,Non_Wetland,Water
1556,Shrubland,Water,Water,NULL,Water,Grassland
1557,Shrubland,Water,Water,NULL,Water,Wetland
1558,Shrubland,Water,Water,NULL,Water,Lichens_and_Mosses
1559,Shrubland,Water,Water,NULL,Water,Water
1560,Shrubland,Water,Water,NULL,Water,Forest
1561,Shrubland,Water,Water,Non_Water,Water,Grassland
1562,Shrubland,Water,Water,Non_Water,Water,Wetland
1563,Shrubland,Water,Water,Non_Water,Water,Water
1564,Shrubland,Water,Water,Non_Water,Water,Forest
1565,Shrubland,Water,Water,Water,Water,Grassland
1566,Shrubland,Water,Water,Water,Water,Wetland
1567,Shrubland,Water,Water,Water,Water,Water
1568,Shrubland,Water,Water,Water,Water,Forest
1569,Shrubland,Water,Forest,NULL,Non_Wetland,Grassland
1570,Shrubland,Water,Forest,NULL,Non_Wetland,Wetland
1571,Shrubland,Water,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1572,Shrubland,Water,Forest,NULL,Non_Wetland,Bareland
1573,Shrubland,Water,Forest,NULL,Non_Wetland,Water
1574,Shrubland,Water,Forest,NULL,Non_Wetland,Forest
1575,Shrubland,Water,Forest,Non_Water,Non_Wetland,Grassland
1576,Shrubland,Water,Forest,Non_Water,Non_Wetland,Wetland
1577,Shrubland,Water,Forest,Non_Water,Non_Wetland,Water
1578,Shrubland,Water,Forest,Non_Water,Non_Wetland,Forest
1579,Shrubland,Water,Forest,Water,Non_Wetland,Grassland
1580,Shrubland,Water,Forest,Water,Non_Wetland,Wetland
1581,Shrubland,Water,Forest,Water,Non_Wetland,Water
1582,Shrubland,Water,Forest,Water,Non_Wetland,Forest
1583,Shrubland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1584,Shrubland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
1585,Shrubland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1586,Shrubland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
1587,Shrubland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Forest
1588,Shrubland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
1589,Shrubland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Forest
1590,Shrubland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
1591,Shrubland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
1592,Shrubland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1593,Shrubland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland
1594,Shrubland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
1595,Shrubland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Forest
1596,Shrubland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Grassland
1597,Shrubland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Wetland
1598,Shrubland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Grassland
1599,Shrubland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Wetland
1600,Shrubland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
1601,Shrubland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
1602,Shrubland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
1603,Shrubland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
1604,Shrubland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Forest
1605,Shrubland,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
1606,Shrubland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
1607,Shrubland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
1608,Shrubland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1609,Shrubland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1610,Shrubland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1611,Shrubland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1612,Shrubland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1613,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1614,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
1615,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1616,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
1617,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Built-up
1618,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1619,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest
1620,Shrubland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
1621,Shrubland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
1622,Shrubland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1623,Shrubland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Bareland
1624,Shrubland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
1625,Shrubland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Forest
1626,Shrubland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
1627,Shrubland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
1628,Shrubland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1629,Shrubland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
