Value,SIBERIA_2024_ESA_CALU_2024_43WDP_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_43WDP_M_R,SIBERIA_2024_GLC_FCS30D_2022_43WDP_M_R,SIBERIA_2024_GSW_Yearly_2021_43WDP_M_R,SIBERIA_2024_GWL_FCS30D_2022_43WDP_M_R,SIBERIA_2024_WorldCover_2021_43WDP_M_R
1982,Bareland,Water,Water,NULL,Water,Water
1983,Bareland,Water,Water,NULL,Water,Forest
1984,Bareland,Water,Water,Non_Water,Water,Grassland
1985,Bareland,Water,Water,Non_Water,Water,Wetland
1986,Bareland,Water,Water,Non_Water,Water,Lichens_and_Mosses
1987,Bareland,Water,Water,Non_Water,Water,Water
1988,Bareland,Water,Water,Water,Water,Wetland
1989,Bareland,Water,Water,Water,Water,Lichens_and_Mosses
1990,Bareland,Water,Water,Water,Water,Bareland
1991,Bareland,Water,Water,Water,Water,Water
1992,Bareland,Water,Forest,NULL,Non_Wetland,Wetland
1993,Bareland,Water,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1994,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
1995,Bareland,Water,Forest,NULL,Non_Wetland,Water
1996,Bareland,Water,Forest,NULL,Non_Wetland,Forest
1997,Bareland,Water,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1998,Bareland,Water,Forest,Non_Water,Non_Wetland,Water
1999,Bareland,Water,Forest,Water,Non_Wetland,Water
2000,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2001,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
2002,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
2003,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2004,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
2005,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
2006,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
2007,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
2008,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
2009,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Forest
2010,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
2011,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
2012,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Forest
2013,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
2014,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
2015,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2016,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
2017,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
2018,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
2019,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2020,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
2021,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
2022,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest
2023,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
2024,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
2025,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2026,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Bareland
2027,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
2028,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Forest
2029,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
2030,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2031,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
2032,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
2033,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Grassland
2034,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2035,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
2036,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Built-up
2037,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Water
2038,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Forest
2039,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
2040,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
2041,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
2042,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Forest
2043,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
2044,Bareland,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
2045,Bareland,Permanent_ice_and_snow,Water,Water,Water,Water
2046,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
2047,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
2048,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2049,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
2050,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
2051,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest
2052,Bareland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Bareland
2053,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
2054,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland
2055,Bareland,Forest,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2056,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
2057,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2058,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2059,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
2060,Bareland,Forest,Grassland,NULL,Non_Wetland,Wetland
2061,Bareland,Forest,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2062,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
2063,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
2064,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2065,Bareland,Forest,Wetland,NULL,Wetland,Grassland
2066,Bareland,Forest,Wetland,NULL,Wetland,Wetland
2067,Bareland,Forest,Wetland,NULL,Wetland,Lichens_and_Mosses
2068,Bareland,Forest,Wetland,NULL,Wetland,Bareland
2069,Bareland,Forest,Wetland,NULL,Wetland,Water
2070,Bareland,Forest,Wetland,NULL,Wetland,Forest
2071,Bareland,Forest,Wetland,Non_Water,Wetland,Grassland
2072,Bareland,Forest,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2073,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland
2074,Bareland,Forest,Wetland,Non_Water,Wetland,Water
2075,Bareland,Forest,Wetland,Non_Water,Wetland,Forest
2076,Bareland,Forest,Wetland,Water,Wetland,Water
2077,Bareland,Forest,Wetland,Water,Wetland,Forest
2078,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2079,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2080,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2081,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2082,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2083,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2084,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2085,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
2086,Bareland,Forest,Bareland,NULL,Non_Wetland,Wetland
2087,Bareland,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2088,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
2089,Bareland,Forest,Bareland,NULL,Non_Wetland,Built-up
2090,Bareland,Forest,Bareland,NULL,Non_Wetland,Water
2091,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest
2092,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2093,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
2094,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2095,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2096,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Water
2097,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Forest
2098,Bareland,Forest,Bareland,Water,Non_Wetland,Grassland
2099,Bareland,Forest,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2100,Bareland,Forest,Bareland,Water,Non_Wetland,Bareland
2101,Bareland,Forest,Bareland,Water,Non_Wetland,Water
2102,Bareland,Forest,Bareland,Water,Non_Wetland,Forest
2103,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland
2104,Bareland,Forest,Built-up,NULL,Non_Wetland,Wetland
2105,Bareland,Forest,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2106,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland
2107,Bareland,Forest,Built-up,NULL,Non_Wetland,Built-up
2108,Bareland,Forest,Built-up,NULL,Non_Wetland,Water
2109,Bareland,Forest,Built-up,NULL,Non_Wetland,Forest
2110,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Water
2111,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Forest
2112,Bareland,Forest,Built-up,Water,Non_Wetland,Water
2113,Bareland,Forest,Water,NULL,Water,Grassland
2114,Bareland,Forest,Water,NULL,Water,Wetland
2115,Bareland,Forest,Water,NULL,Water,Water
2116,Bareland,Forest,Water,NULL,Water,Forest
2117,Bareland,Forest,Water,Non_Water,Water,Grassland
2118,Bareland,Forest,Water,Non_Water,Water,Water
2119,Bareland,Forest,Water,Non_Water,Water,Forest
2120,Bareland,Forest,Water,Water,Water,Lichens_and_Mosses
2121,Bareland,Forest,Water,Water,Water,Bareland
2122,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
2123,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland
2124,Bareland,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2125,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
2126,Bareland,Forest,Forest,NULL,Non_Wetland,Water
2127,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
2128,Bareland,Forest,Forest,Non_Water,Non_Wetland,Grassland
2129,Bareland,Forest,Forest,Non_Water,Non_Wetland,Wetland
2130,Bareland,Forest,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
2131,Bareland,Forest,Forest,Non_Water,Non_Wetland,Bareland
2132,Bareland,Forest,Forest,Non_Water,Non_Wetland,Water
2133,Bareland,Forest,Forest,Non_Water,Non_Wetland,Forest
2134,Bareland,Forest,Forest,Water,Non_Wetland,Bareland
2135,Water,NULL,Wetland,Non_Water,Wetland,Water
2136,Water,NULL,Wetland,Water,Wetland,Wetland
2137,Water,NULL,Wetland,Water,Wetland,Water
2138,Water,NULL,Water,NULL,Water,Water
2139,Water,NULL,Water,Non_Water,Water,Wetland
2140,Water,NULL,Water,Water,Water,Wetland
2141,Water,NULL,Water,Water,Water,Water
2142,Water,Wetland,Wetland,NULL,Wetland,Wetland
2143,Water,Wetland,Wetland,NULL,Wetland,Water
2144,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
2145,Water,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2146,Water,Wetland,Wetland,Non_Water,Wetland,Water
2147,Water,Wetland,Wetland,Water,Wetland,Wetland
2148,Water,Wetland,Wetland,Water,Wetland,Water
2149,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
2150,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
2151,Water,Wetland,Bareland,NULL,Non_Wetland,Water
2152,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2153,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water
2154,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
2155,Water,Wetland,Bareland,Water,Non_Wetland,Water
2156,Water,Wetland,Water,NULL,Water,Grassland
2157,Water,Wetland,Water,NULL,Water,Wetland
2158,Water,Wetland,Water,NULL,Water,Lichens_and_Mosses
2159,Water,Wetland,Water,NULL,Water,Water
2160,Water,Wetland,Water,NULL,Water,Forest
2161,Water,Wetland,Water,Non_Water,Water,Wetland
2162,Water,Wetland,Water,Non_Water,Water,Water
2163,Water,Wetland,Water,Water,Water,Grassland
2164,Water,Wetland,Water,Water,Water,Wetland
2165,Water,Wetland,Water,Water,Water,Lichens_and_Mosses
2166,Water,Wetland,Water,Water,Water,Water
2167,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
2168,Water,Wetland,Forest,NULL,Non_Wetland,Water
2169,Water,Wetland,Forest,Non_Water,Non_Wetland,Water
2170,Water,Wetland,Forest,Water,Non_Wetland,Wetland
2171,Water,Wetland,Forest,Water,Non_Wetland,Water
2172,Water,Water,Wetland,NULL,Wetland,Grassland
2173,Water,Water,Wetland,NULL,Wetland,Wetland
2174,Water,Water,Wetland,NULL,Wetland,Water
2175,Water,Water,Wetland,Non_Water,Wetland,Wetland
2176,Water,Water,Wetland,Non_Water,Wetland,Water
2177,Water,Water,Wetland,Water,Wetland,Grassland
2178,Water,Water,Wetland,Water,Wetland,Water
2179,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2180,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2181,Water,Water,Bareland,NULL,Non_Wetland,Water
2182,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
2183,Water,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2184,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2185,Water,Water,Bareland,Water,Non_Wetland,Water
2186,Water,Water,Built-up,Water,Non_Wetland,Water
2187,Water,Water,Water,NULL,Water,Grassland
2188,Water,Water,Water,NULL,Water,Wetland
2189,Water,Water,Water,NULL,Water,Lichens_and_Mosses
2190,Water,Water,Water,NULL,Water,Water
2191,Water,Water,Water,Non_Water,Water,Wetland
2192,Water,Water,Water,Non_Water,Water,Lichens_and_Mosses
2193,Water,Water,Water,Non_Water,Water,Water
2194,Water,Water,Water,Water,Water,Grassland
2195,Water,Water,Water,Water,Water,Wetland
2196,Water,Water,Water,Water,Water,Lichens_and_Mosses
2197,Water,Water,Water,Water,Water,Water
2198,Water,Water,Forest,NULL,Non_Wetland,Wetland
2199,Water,Water,Forest,NULL,Non_Wetland,Water
2200,Water,Water,Forest,Non_Water,Non_Wetland,Water
2201,Water,Water,Forest,Water,Non_Wetland,Water
2202,Water,Permanent_ice_and_snow,Water,Water,Water,Water
2203,Water,Forest,Water,Non_Water,Water,Water
2204,Permanent_ice_and_snow,Water,Water,Water,Water,Water
2205,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2206,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2207,Forest,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2208,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2209,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2210,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2211,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2212,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2213,Forest,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2214,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2215,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2216,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2217,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2218,Forest,NULL,Wetland,NULL,Wetland,Grassland
2219,Forest,NULL,Wetland,NULL,Wetland,Wetland
2220,Forest,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
2221,Forest,NULL,Wetland,NULL,Wetland,Water
2222,Forest,NULL,Wetland,NULL,Wetland,Forest
2223,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2224,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2225,Forest,NULL,Wetland,Non_Water,Wetland,Water
2226,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2227,Forest,NULL,Wetland,Water,Wetland,Wetland
2228,Forest,NULL,Wetland,Water,Wetland,Forest
2229,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2230,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2231,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2232,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2233,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2234,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2235,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2236,Forest,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2237,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2238,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2239,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2240,Forest,NULL,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2241,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2242,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2243,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
2244,Forest,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2245,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2246,Forest,NULL,Water,NULL,Water,Grassland
2247,Forest,NULL,Water,NULL,Water,Wetland
2248,Forest,NULL,Water,Non_Water,Water,Grassland
2249,Forest,NULL,Water,Non_Water,Water,Wetland
2250,Forest,NULL,Water,Water,Water,Wetland
2251,Forest,NULL,Water,Water,Water,Forest
2252,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2253,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2254,Forest,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2255,Forest,NULL,Forest,NULL,Non_Wetland,Water
2256,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2257,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2258,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2259,Forest,NULL,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
2260,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2261,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2262,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2263,Forest,NULL,Forest,Water,Non_Wetland,Water
2264,Forest,NULL,Forest,Water,Non_Wetland,Forest
2265,Forest,Wetland,NULL,NULL,Non_Wetland,Water
2266,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2267,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest
2268,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2269,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2270,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
2271,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2272,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2273,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2274,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2275,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2276,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
2277,Forest,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2278,Forest,Wetland,Grassland,NULL,Non_Wetland,Water
2279,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2280,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2281,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2282,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2283,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2284,Forest,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
2285,Forest,Wetland,Wetland,NULL,Wetland,Water
2286,Forest,Wetland,Wetland,NULL,Wetland,Forest
2287,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2288,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
2289,Forest,Wetland,Wetland,Non_Water,Wetland,Water
2290,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2291,Forest,Wetland,Wetland,Water,Wetland,Grassland
2292,Forest,Wetland,Wetland,Water,Wetland,Wetland
2293,Forest,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
2294,Forest,Wetland,Wetland,Water,Wetland,Water
2295,Forest,Wetland,Wetland,Water,Wetland,Forest
2296,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2297,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
2298,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
2299,Forest,Wetland,Bareland,NULL,Non_Wetland,Water
2300,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
2301,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2302,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2303,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland
2304,Forest,Wetland,Bareland,Water,Non_Wetland,Water
2305,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
2306,Forest,Wetland,Water,NULL,Water,Grassland
2307,Forest,Wetland,Water,NULL,Water,Wetland
2308,Forest,Wetland,Water,NULL,Water,Water
2309,Forest,Wetland,Water,Non_Water,Water,Wetland
2310,Forest,Wetland,Water,Non_Water,Water,Water
2311,Forest,Wetland,Water,Water,Water,Grassland
2312,Forest,Wetland,Water,Water,Water,Wetland
2313,Forest,Wetland,Water,Water,Water,Water
2314,Forest,Wetland,Water,Water,Water,Forest
2315,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2316,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2317,Forest,Wetland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2318,Forest,Wetland,Forest,NULL,Non_Wetland,Water
2319,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2320,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2321,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2322,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water
2323,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2324,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
2325,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2326,Forest,Wetland,Forest,Water,Non_Wetland,Water
2327,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2328,Forest,Bareland,Wetland,NULL,Wetland,Forest
2329,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
2330,Forest,Bareland,Forest,NULL,Non_Wetland,Water
2331,Forest,Water,NULL,Water,Non_Wetland,Water
2332,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2333,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland
2334,Forest,Water,Wetland,NULL,Wetland,Grassland
2335,Forest,Water,Wetland,NULL,Wetland,Wetland
2336,Forest,Water,Wetland,NULL,Wetland,Water
2337,Forest,Water,Wetland,NULL,Wetland,Forest
2338,Forest,Water,Wetland,Non_Water,Wetland,Grassland
2339,Forest,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2340,Forest,Water,Wetland,Non_Water,Wetland,Water
2341,Forest,Water,Wetland,Water,Wetland,Wetland
2342,Forest,Water,Wetland,Water,Wetland,Water
2343,Forest,Water,Wetland,Water,Wetland,Forest
2344,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2345,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
2346,Forest,Water,Bareland,NULL,Non_Wetland,Water
2347,Forest,Water,Bareland,Non_Water,Non_Wetland,Water
2348,Forest,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2349,Forest,Water,Bareland,Water,Non_Wetland,Water
2350,Forest,Water,Water,NULL,Water,Grassland
2351,Forest,Water,Water,NULL,Water,Wetland
2352,Forest,Water,Water,NULL,Water,Water
2353,Forest,Water,Water,Water,Water,Grassland
2354,Forest,Water,Water,Water,Water,Water
2355,Forest,Water,Water,Water,Water,Forest
2356,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2357,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2358,Forest,Water,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2359,Forest,Water,Forest,NULL,Non_Wetland,Water
2360,Forest,Water,Forest,NULL,Non_Wetland,Forest
2361,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2362,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2363,Forest,Water,Forest,Water,Non_Wetland,Grassland
2364,Forest,Water,Forest,Water,Non_Wetland,Wetland
2365,Forest,Water,Forest,Water,Non_Wetland,Water
2366,Forest,Water,Forest,Water,Non_Wetland,Forest
2367,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
2368,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
2369,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest
2370,Forest,Permanent_ice_and_snow,Water,NULL,Water,Grassland
2371,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
2372,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
2373,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2374,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
2375,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest
2376,Forest,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
2377,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2378,Forest,Forest,NULL,NULL,Non_Wetland,Water
2379,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2380,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2381,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2382,Forest,Forest,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2383,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2384,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2385,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2386,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2387,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
2388,Forest,Forest,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2389,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2390,Forest,Forest,Wetland,NULL,Wetland,Grassland
2391,Forest,Forest,Wetland,NULL,Wetland,Wetland
2392,Forest,Forest,Wetland,NULL,Wetland,Lichens_and_Mosses
